date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
17.06.1958 12:00,21.5
16.07.1958 12:00,23.6
15.08.1958 12:00,22.8
23.09.1958 12:00,16.1
28.10.1958 12:00,10.4
25.11.1958 12:00,8.2
16.12.1958 12:00,5.8
13.01.1959 12:00,3.35
24.03.1959 12:00,9.2
28.04.1959 12:00,12.0
21.05.1959 12:00,17.9
16.06.1959 12:00,19.0
14.07.1959 12:00,22.3
12.08.1959 12:00,20.4
10.09.1959 12:00,18.8
20.10.1959 12:00,14.3
18.11.1959 12:00,10.1
15.12.1959 12:00,6.9
19.01.1960 12:00,3.4
08.03.1960 12:00,3.5
07.04.1960 12:00,12.9
05.05.1960 12:00,11.1
01.06.1960 12:00,18.6
04.07.1960 12:00,19.8
03.08.1960 12:00,19.5
14.09.1960 12:00,17.8
18.10.1960 12:00,11.5
02.11.1960 12:00,10.5
22.11.1960 12:00,9.0
20.12.1960 12:00,5.9
24.01.1961 12:00,2.8
24.02.1961 12:00,4.8
24.03.1961 12:00,8.2
24.04.1961 12:00,10.8
15.05.1961 12:00,13.3
14.06.1961 12:00,15.5
11.07.1961 12:00,22.0
15.08.1961 12:00,18.5
22.08.1961 12:00,17.6
21.09.1961 12:00,22.1
24.10.1961 12:00,14.7
29.11.1961 12:00,9.9
27.12.1961 12:00,5.7
17.01.1962 12:00,4.8
07.03.1962 12:00,2.5
17.04.1962 12:00,5.2
24.05.1962 12:00,13.1
20.06.1962 12:00,19.0
25.07.1962 12:00,22.5
29.08.1962 12:00,21.9
25.09.1962 12:00,15.8
24.10.1962 12:00,12.65
26.11.1962 12:00,7.8
13.12.1962 12:00,5.3
23.01.1963 12:00,0.9
15.02.1963 12:00,0.5
09.04.1963 12:00,4.0
07.05.1963 12:00,13.6
11.06.1963 12:00,18.8
05.07.1963 12:00,21.9
07.08.1963 12:00,23.6
03.09.1963 12:00,17.5
16.10.1963 12:00,12.8
14.11.1963 12:00,9.9
05.12.1963 12:00,6.7
21.01.1964 12:00,2.9
25.03.1964 12:00,4.6
24.04.1964 12:00,9.3
21.05.1964 12:00,16.3
19.06.1964 12:00,20.6
16.07.1964 12:00,24.3
27.08.1964 12:00,22.1
16.09.1964 12:00,20.4
28.10.1964 12:00,9.3
24.11.1964 12:00,7.1
28.12.1964 12:00,3.3
29.03.1965 12:00,4.3
26.04.1965 12:00,6.2
21.05.1965 12:00,12.8
30.06.1965 12:00,23.5
29.07.1965 12:00,20.1
30.08.1965 12:00,19.0
23.09.1965 12:00,15.4
15.10.1965 12:00,13.3
29.11.1965 12:00,5.6
22.12.1965 12:00,4.2
15.02.1966 12:00,3.8
23.03.1966 12:00,6.0
13.04.1966 12:00,10.3
11.05.1966 12:00,13.0
30.06.1966 12:00,17.4
27.07.1966 12:00,19.6
29.08.1966 12:00,18.8
21.09.1966 12:00,16.3
12.10.1966 12:00,16.6
08.11.1966 12:00,9.1
07.12.1966 12:00,4.7
28.02.1967 12:00,3.9
21.03.1967 12:00,4.8
11.04.1967 12:00,7.4
12.05.1967 12:00,17.0
22.06.1967 12:00,17.3
25.07.1967 12:00,23.2
22.08.1967 12:00,20.5
20.09.1967 12:00,15.5
25.10.1967 12:00,14.5
29.11.1967 12:00,7.5
27.12.1967 12:00,3.9
25.03.1968 12:00,4.5
16.04.1968 12:00,8.4
14.05.1968 12:00,16.2
19.06.1968 12:00,21.0
09.07.1968 12:00,25.7
13.08.1968 12:00,19.2
11.09.1968 12:00,18.2
08.10.1968 12:00,14.1
06.11.1968 12:00,11.5
18.12.1968 12:00,4.1
25.03.1969 12:00,4.9
22.04.1969 12:00,6.3
27.05.1969 12:00,17.0
25.06.1969 12:00,16.9
15.07.1969 12:00,19.8
19.08.1969 12:00,20.7
09.09.1969 12:00,18.5
21.10.1969 12:00,14.3
17.12.1969 12:00,3.4
24.04.1970 12:00,8.5
10.06.1970 12:00,19.7
07.07.1970 12:00,21.0
05.08.1970 12:00,24.1
09.09.1970 12:00,20.3
13.10.1970 12:00,14.4
10.11.1970 12:00,9.5
29.12.1970 12:00,1.8
14.04.1971 12:00,9.7
12.05.1971 12:00,18.4
09.06.1971 12:00,17.8
06.07.1971 12:00,20.6
10.08.1971 12:00,22.9
15.09.1971 12:00,17.0
19.10.1971 12:00,12.7
30.11.1971 12:00,5.5
28.12.1971 12:00,3.6
16.03.1972 12:00,5.8
10.04.1972 12:00,8.2
16.05.1972 12:00,10.8
13.06.1972 12:00,15.7
11.07.1972 12:00,20.6
15.08.1972 12:00,21.6
26.09.1972 12:00,13.5
17.10.1972 12:00,11.3
27.11.1972 12:00,6.6
19.12.1972 12:00,4.8
21.03.1973 12:00,3.3
24.04.1973 12:00,7.5
22.05.1973 12:00,17.6
26.06.1973 12:00,17.9
24.07.1973 12:00,18.5
22.08.1973 12:00,22.8
26.09.1973 12:00,16.9
23.10.1973 12:00,8.2
20.11.1973 12:00,7.0
09.01.1974 12:00,2.6
11.02.1974 12:00,3.3
05.03.1974 12:00,3.0
02.04.1974 12:00,11.1
14.05.1974 12:00,12.2
05.06.1974 12:00,21.3
09.07.1974 12:00,20.8
06.08.1974 12:00,22.0
03.09.1974 12:00,19.3
08.10.1974 12:00,12.0
06.11.1974 12:00,6.8
03.12.1974 12:00,5.5
07.01.1975 12:00,4.1
06.02.1975 12:00,3.7
12.03.1975 12:00,4.7
08.04.1975 12:00,4.7
12.05.1975 12:00,13.4
10.06.1975 12:00,16.4
02.07.1975 12:00,17.3
06.08.1975 12:00,24.5
03.09.1975 12:00,19.4
08.10.1975 12:00,16.4
11.11.1975 12:00,9.1
11.12.1975 12:00,5.4
15.01.1976 12:00,3.4
16.03.1976 12:00,3.5
21.04.1976 12:00,12.2
18.05.1976 12:00,20.9
23.06.1976 12:00,24.4
20.07.1976 12:00,24.0
06.10.1976 12:00,15.8
03.11.1976 12:00,11.4
15.12.1976 12:00,4.7
21.02.1977 12:00,4.1
19.04.1977 12:00,6.6
24.05.1977 12:00,15.4
29.06.1977 12:00,21.4
27.07.1977 12:00,20.2
31.08.1977 12:00,19.8
27.09.1977 12:00,14.7
18.10.1977 12:00,13.0
21.11.1977 12:00,8.3
08.12.1977 12:00,5.2
17.01.1978 12:00,2.8
22.03.1978 12:00,3.6
18.04.1978 12:00,7.4
24.05.1978 12:00,12.3
21.06.1978 12:00,18.4
25.07.1978 12:00,22.0
22.08.1978 12:00,23.0
27.09.1978 12:00,17.4
24.10.1978 12:00,11.5
16.11.1978 12:00,8.7
20.12.1978 12:00,4.2
10.01.1979 12:00,2.0
22.02.1979 12:00,2.9
20.03.1979 12:00,4.5
25.04.1979 12:00,8.2
22.05.1979 12:00,16.9
27.06.1979 12:00,22.0
25.07.1979 12:00,24.1
21.08.1979 12:00,20.8
26.09.1979 12:00,15.8
25.10.1979 12:00,12.8
23.11.1979 12:00,7.0
28.12.1979 12:00,4.5
07.02.1980 12:00,3.0
14.03.1980 12:00,4.2
10.04.1980 12:00,5.5
08.05.1980 12:00,10.8
27.06.1980 12:00,16.7
29.07.1980 12:00,23.4
27.08.1980 12:00,21.0
25.09.1980 12:00,19.4
28.10.1980 12:00,11.1
26.11.1980 12:00,6.2
19.12.1980 12:00,3.4
30.01.1981 12:00,2.4
23.02.1981 12:00,2.2
23.03.1981 12:00,4.6
29.04.1981 12:00,8.6
29.05.1981 12:00,15.0
30.06.1981 12:00,18.3
29.07.1981 12:00,18.3
27.08.1981 12:00,20.4
30.09.1981 12:00,15.3
29.10.1981 12:00,10.1
25.11.1981 12:00,6.9
22.12.1981 12:00,3.2
23.03.1982 12:00,4.1
27.04.1982 12:00,8.2
27.05.1982 12:00,19.0
24.06.1982 12:00,19.6
29.07.1982 12:00,20.0
24.08.1982 12:00,20.7
15.09.1982 12:00,20.7
20.10.1982 12:00,13.6
23.11.1982 12:00,8.8
17.03.1983 12:00,4.6
26.04.1983 12:00,11.0
24.05.1983 12:00,13.7
20.06.1983 12:00,16.4
27.07.1983 12:00,25.6
30.08.1983 12:00,22.1
27.09.1983 12:00,17.1
26.10.1983 12:00,11.8
30.11.1983 12:00,6.3
28.12.1983 12:00,4.2
28.03.1984 12:00,3.6
25.04.1984 12:00,7.6
16.05.1984 12:00,11.0
21.06.1984 12:00,20.5
25.07.1984 12:00,22.3
29.08.1984 12:00,19.9
26.09.1984 12:00,14.4
23.10.1984 12:00,13.2
29.11.1984 12:00,8.3
21.12.1984 12:00,6.2
22.01.1985 12:00,3.4
23.04.1985 12:00,11.1
28.05.1985 12:00,18.4
25.06.1985 12:00,16.7
23.07.1985 12:00,22.55
22.08.1985 12:00,22.6
18.09.1985 12:00,18.1
16.10.1985 12:00,15.7
25.11.1985 12:00,5.8
18.12.1985 12:00,4.8
15.04.1986 12:00,5.2
27.05.1986 12:00,20.9
26.06.1986 12:00,22.8
28.07.1986 12:00,22.5
26.08.1986 12:00,20.4
25.09.1986 12:00,17.0
21.10.1986 12:00,13.6
25.11.1986 12:00,8.2
15.04.1987 12:00,6.3
26.05.1987 12:00,14.2
30.06.1987 12:00,23.2
28.07.1987 12:00,19.3
27.08.1987 12:00,20.4
01.10.1987 12:00,16.3
27.10.1987 12:00,12.8
25.11.1987 12:00,8.3
26.04.1988 12:00,11.8
25.05.1988 12:00,17.7
29.06.1988 12:00,21.5
27.07.1988 12:00,23.8
30.08.1988 12:00,19.3
27.09.1988 12:00,16.7
01.11.1988 12:00,11.5
01.12.1988 12:00,6.0
23.02.1989 12:00,4.2
29.03.1989 12:00,10.0
25.04.1989 12:00,10.3
30.05.1989 12:00,20.4
27.06.1989 12:00,21.8
27.07.1989 12:00,23.5
30.08.1989 12:00,20.3
21.09.1989 12:00,19.3
31.10.1989 12:00,12.9
26.04.1990 12:00,10.3
30.05.1990 12:00,16.8
26.06.1990 12:00,19.2
25.07.1990 12:00,23.2
29.08.1990 12:00,22.5
25.09.1990 12:00,16.6
31.10.1990 12:00,12.3
28.11.1990 12:00,7.5
02.04.1991 12:00,6.9
29.04.1991 12:00,10.6
28.05.1991 12:00,16.3
24.06.1991 12:00,20.4
24.07.1991 12:00,25.0
27.08.1991 12:00,24.3
24.09.1991 12:00,19.6
24.10.1991 12:00,12.4
16.12.1991 12:00,3.5
18.03.1992 12:00,4.8
08.04.1992 12:00,6.1
29.04.1992 12:00,11.8
25.05.1992 12:00,18.6
23.06.1992 12:00,19.4
30.07.1992 12:00,24.5
25.08.1992 12:00,23.9
23.09.1992 12:00,19.0
27.10.1992 12:00,10.1
12.11.1992 12:00,8.7
23.11.1992 12:00,7.3
01.02.1993 12:00,3.6
15.03.1993 12:00,2.8
14.04.1993 12:00,8.6
29.04.1993 12:00,15.2
11.05.1993 12:00,17.2
14.06.1993 12:00,19.5
12.07.1993 12:00,20.0
20.07.1993 12:00,20.1
28.07.1993 12:00,21.3
10.08.1993 12:00,22.2
14.09.1993 12:00,16.9
11.10.1993 12:00,14.8
27.10.1993 12:00,10.5
11.11.1993 12:00,9.1
13.12.1993 12:00,4.2
12.01.1994 12:00,3.4
15.03.1994 12:00,4.3
05.04.1994 12:00,6.5
28.04.1994 12:00,12.1
16.05.1994 12:00,17.4
20.06.1994 12:00,20.9
19.07.1994 12:00,24.7
09.08.1994 12:00,25.3
05.09.1994 12:00,21.6
03.10.1994 12:00,17.4
25.10.1994 12:00,12.6
07.11.1994 12:00,11.1
28.11.1994 12:00,9.5
20.12.1994 12:00,6.8
28.03.1995 12:00,4.8
11.04.1995 12:00,8.3
25.04.1995 12:00,11.1
23.05.1995 12:00,14.7
20.06.1995 12:00,19.5
25.07.1995 12:00,23.4
22.08.1995 12:00,22.7
26.09.1995 12:00,15.4
17.10.1995 12:00,16.2
13.11.1995 12:00,10.1
28.11.1995 12:00,7.2
18.12.1995 12:00,4.2
25.03.1996 12:00,3.8
16.04.1996 12:00,6.5
29.04.1996 12:00,14.3
20.05.1996 12:00,14.8
17.06.1996 12:00,21.0
22.07.1996 12:00,20.4
19.08.1996 12:00,21.1
16.09.1996 12:00,15.5
21.10.1996 12:00,11.8
19.11.1996 12:00,8.6
02.12.1996 12:00,6.1
24.03.1997 12:00,5.4
28.04.1997 12:00,10.7
26.05.1997 12:00,16.1
23.06.1997 12:00,18.3
16.07.1997 12:00,21.9
25.08.1997 12:00,24.8
29.09.1997 12:00,17.6
20.10.1997 12:00,14.2
24.11.1997 12:00,7.2
15.12.1997 12:00,5.2
02.03.1998 12:00,3.4
01.04.1998 12:00,10.1
04.05.1998 12:00,12.6
04.06.1998 12:00,19.8
08.07.1998 12:00,20.9
10.08.1998 12:00,23.5
15.09.1998 12:00,16.4
05.10.1998 12:00,14.5
02.11.1998 12:00,10.6
07.12.1998 12:00,4.8
10.03.1999 12:00,3.1
06.04.1999 12:00,10.1
03.05.1999 12:00,15.4
01.06.1999 12:00,22.0
14.07.1999 12:00,20.7
02.08.1999 12:00,23.3
06.09.1999 12:00,20.6
23.09.1999 12:00,20.4
04.10.1999 12:00,16.6
01.11.1999 12:00,12.1
06.12.1999 12:00,5.1
06.03.2000 12:00,3.5
03.04.2000 12:00,6.3
02.05.2000 12:00,16.3
05.06.2000 12:00,21.37
03.07.2000 12:00,22.61
31.07.2000 12:00,19.69
04.09.2000 12:00,19.2
04.10.2000 12:00,16.36
01.11.2000 12:00,12.16
04.12.2000 12:00,7.72
19.03.2001 12:00,5.59
09.04.2001 12:00,8.08
21.05.2001 12:00,16.05
18.06.2001 12:00,17.84
16.07.2001 12:00,20.35
20.08.2001 12:00,23.52
17.09.2001 12:00,15.43
15.10.2001 12:00,15.56
12.11.2001 12:00,9.62
13.12.2001 12:00,5.75
04.03.2002 12:00,4.13
08.04.2002 12:00,8.12
06.05.2002 12:00,11.17
03.06.2002 12:00,19.27
03.07.2002 12:00,21.99
05.08.2002 12:00,22.2
02.09.2002 12:00,20.89
30.09.2002 12:00,14.18
28.10.2002 12:00,11.37
25.11.2002 12:00,8.39
11.03.2003 12:00,3.25
31.03.2003 12:00,10.97
05.05.2003 12:00,15.71
02.06.2003 12:00,20.74
30.06.2003 12:00,25.89
07.07.2003 12:00,22.55
04.08.2003 12:00,25.59
01.09.2003 12:00,21.8
06.10.2003 12:00,15.99
03.11.2003 12:00,9.16
01.12.2003 12:00,7.28
01.03.2004 12:00,3.18
29.03.2004 12:00,4.6
03.05.2004 12:00,15.14
15.06.2004 12:00,18.81
06.07.2004 12:00,20.4
02.08.2004 12:00,24.2
01.09.2004 12:00,19.77
11.10.2004 12:00,15.4
02.11.2004 12:00,12.44
29.11.2004 12:00,7.05
21.03.2005 12:00,3.68
04.04.2005 12:00,8.47
02.05.2005 12:00,17.95
06.06.2005 12:00,19.17
04.07.2005 12:00,23.88
08.08.2005 12:00,20.51
05.09.2005 12:00,21.99
03.10.2005 12:00,15.95
31.10.2005 12:00,13.74
28.11.2005 12:00,6.78
28.03.2006 12:00,3.73
10.04.2006 12:00,5.33
22.05.2006 12:00,15.9
19.06.2006 12:00,22.53
17.07.2006 12:00,24.08
21.08.2006 12:00,19.76
18.09.2006 12:00,19.11
09.10.2006 12:00,16.11
14.11.2006 12:00,10.65
11.12.2006 12:00,7.96
15.01.2007 12:00,5.11
19.03.2007 12:00,6.12
17.04.2007 12:00,14.82
21.05.2007 12:00,18.93
18.06.2007 12:00,22.16
16.07.2007 12:00,22.11
13.08.2007 12:00,20.17
17.09.2007 12:00,19.48
15.10.2007 12:00,15.02
12.11.2007 12:00,8.33
10.12.2007 12:00,5.71
17.03.2008 12:00,5.37
21.04.2008 12:00,8.54
19.05.2008 12:00,17.47
16.06.2008 12:00,18.14
21.07.2008 12:00,21.13
18.08.2008 12:00,20.42
22.09.2008 12:00,15.25
20.10.2008 12:00,13.42
24.11.2008 12:00,7.6
15.12.2008 12:00,5.25
25.03.2009 12:00,3.76
14.04.2009 12:00,11.06
18.05.2009 12:00,17.86
22.06.2009 12:00,19.67
20.07.2009 12:00,20.06
17.08.2009 12:00,24.5
27.10.2009 12:00,11.77
16.11.2009 12:00,9.12
14.12.2009 12:00,5.58
15.03.2010 12:00,2.2
20.04.2010 12:00,8.41
17.05.2010 12:00,11.75
21.06.2010 12:00,16.12
19.07.2010 12:00,23.31
16.08.2010 12:00,19.19
27.09.2010 12:00,15.17
25.10.2010 12:00,10.4
15.11.2010 12:00,9.84
13.12.2010 12:00,5.33
14.03.2011 12:00,4.24
13.04.2011 12:00,11.5
09.05.2011 12:00,16.84
20.06.2011 12:00,19.42
18.07.2011 12:00,20.93
22.08.2011 12:00,25.03
19.09.2011 12:00,19.55
17.10.2011 12:00,14.6
14.11.2011 12:00,10.6
04.01.2012 12:00,4.97
26.03.2012 12:00,9.14
18.04.2012 12:00,8.53
14.05.2012 12:00,14.9
11.06.2012 12:00,18.54
09.07.2012 12:00,22.83
13.08.2012 12:00,23.3
12.09.2012 12:00,20.16
08.10.2012 12:00,15.95
12.11.2012 12:00,9.83
03.12.2012 12:00,6.99
14.01.2013 12:00,4.0
11.03.2013 12:00,3.73
21.05.2013 12:00,14.65
10.06.2013 12:00,17.09
08.07.2013 12:00,20.33
12.08.2013 12:00,22.74
11.09.2013 12:00,19.39
14.10.2013 12:00,13.74
11.11.2013 12:00,10.78
09.12.2013 12:00,4.89
10.03.2014 12:00,5.5
14.04.2014 12:00,14.2
12.05.2014 12:00,13.8
10.06.2014 12:00,22.7
14.07.2014 12:00,19.7
11.08.2014 12:00,22.8
08.09.2014 12:00,20.1
13.10.2014 12:00,17.8
10.11.2014 12:00,11.7
08.12.2014 12:00,8.1
12.01.2015 12:00,4.8
09.03.2015 12:00,4.3
20.04.2015 12:00,10.1
11.05.2015 12:00,16.6
08.06.2015 12:00,22.8
13.07.2015 12:00,24.1
10.08.2015 12:00,25.1
14.09.2015 12:00,18.7
12.10.2015 12:00,13.7
09.11.2015 12:00,11.6
07.12.2015 12:00,7.4
28.01.2016 12:00,4.5
14.03.2016 12:00,4.6
11.04.2016 12:00,9.3
09.05.2016 12:00,14.9
13.06.2016 12:00,18.1
11.07.2016 12:00,25.4
15.08.2016 12:00,22.76
12.09.2016 12:00,22.2
10.10.2016 12:00,14.0
14.11.2016 12:00,8.7
12.12.2016 12:00,5.7
13.03.2017 12:00,4.8
10.04.2017 12:00,13.8
18.05.2017 12:00,19.2
12.06.2017 12:00,22.9
10.07.2017 12:00,23.8
14.08.2017 12:00,21.0
11.09.2017 12:00,19.0
16.10.2017 12:00,15.7
13.11.2017 12:00,10.1
12.03.2018 12:00,2.9
16.04.2018 12:00,10.1
07.05.2018 12:00,16.1
11.06.2018 12:00,24.5
09.07.2018 12:00,23.1
13.08.2018 12:00,25.0
10.09.2018 12:00,21.3
08.10.2018 12:00,17.0
12.11.2018 12:00,11.3
10.12.2018 12:00,7.2
12.03.2019 12:00,4.8
08.04.2019 12:00,8.9
13.05.2019 12:00,11.6
17.06.2019 12:00,19.7
08.07.2019 12:00,24.4
12.08.2019 12:00,23.4
16.09.2019 12:00,20.7
14.10.2019 12:00,15.2
11.11.2019 12:00,11.5
09.12.2019 12:00,7.4
09.03.2020 12:00,5.8
15.04.2020 12:00,11.6
11.05.2020 12:00,20.1
15.06.2020 12:00,18.5
13.07.2020 12:00,22.2
10.08.2020 12:00,24.8
14.09.2020 12:00,21.2
12.10.2020 12:00,14.9
09.11.2020 12:00,11.4
14.12.2020 12:00,6.3
08.03.2021 12:00,4.7
12.04.2021 12:00,8.6
10.05.2021 12:00,12.5
07.06.2021 12:00,18.2
12.07.2021 12:00,21.1
09.08.2021 12:00,19.8
13.09.2021 12:00,21.4
11.10.2021 12:00,15.0
10.11.2021 12:00,10.3
13.12.2021 12:00,5.8
14.03.2022 12:00,5.7
11.04.2022 12:00,8.2
09.05.2022 12:00,14.9
13.06.2022 12:00,22.4
11.07.2022 12:00,23.1
08.08.2022 12:00,24.0
12.09.2022 12:00,21.0
10.10.2022 12:00,15.2
14.11.2022 12:00,12.5
12.12.2022 12:00,7.4
13.03.2023 12:00,4.8
12.04.2023 12:00,8.9
15.05.2023 12:00,15.1
12.06.2023 12:00,22.6
10.07.2023 12:00,24.2
14.08.2023 12:00,24.1
11.09.2023 12:00,23.7
09.10.2023 12:00,18.8
13.11.2023 12:00,10.7
11.12.2023 12:00,6.6
