date,mean spring epilimnion 0-5 m oxygen concentration
1988,12.04
1989,12.0
1990,11.43
1991,11.38
1992,11.83
1993,11.94
1994,11.59
1996,12.27
1997,11.86
1998,11.5
1999,12.28
2000,12.51
2001,11.16
2002,11.8
2003,11.68
2004,12.67
2005,10.91
2006,10.92
2007,10.96
2008,11.47
2009,11.76
2010,12.12
2011,12.09
2012,11.45
2013,13.65
2014,11.9
2015,13.22
2016,11.43
2017,11.83
2018,11.3
2019,11.6
2020,10.57
2021,10.91
2022,11.23
2023,10.96
