date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
17.09.1970 12:00,9.3
13.10.1970 12:00,11.9
13.11.1970 12:00,9.9
09.12.1970 12:00,9.6
16.12.1970 12:00,9.2
05.05.1971 12:00,12.0
08.09.1971 12:00,11.8
22.03.1972 12:00,12.8
26.04.1972 12:00,12.2
24.05.1972 12:00,14.1
21.06.1972 12:00,10.4
19.07.1972 12:00,11.5
27.07.1972 12:00,11.2
24.08.1972 12:00,12.7
10.10.1972 12:00,11.5
11.01.1973 12:00,6.7
02.04.1973 12:00,9.9
18.07.1973 12:00,12.6
23.10.1973 12:00,8.8
22.01.1974 12:00,8.9
05.04.1974 12:00,18.8
09.07.1974 12:00,11.3
12.08.1974 12:00,11.3
20.09.1974 12:00,9.7
15.10.1974 12:00,9.8
15.12.1974 12:00,8.5
14.01.1975 12:00,8.9
15.03.1975 12:00,12.2
08.04.1975 12:00,10.5
09.04.1975 12:00,10.4
19.04.1975 12:00,12.7
13.05.1975 12:00,15.4
09.06.1975 12:00,11.0
14.07.1975 12:00,13.8
11.08.1975 12:00,13.6
16.08.1975 12:00,13.7
08.09.1975 12:00,17.0
06.10.1975 12:00,12.4
24.10.1975 12:00,11.0
03.11.1975 12:00,9.3
01.12.1975 12:00,8.8
12.01.1976 12:00,8.6
09.02.1976 12:00,9.6
08.03.1976 12:00,10.2
05.04.1976 12:00,12.7
14.06.1976 12:00,17.0
10.08.1976 12:00,11.1
04.10.1976 12:00,11.7
21.03.1977 12:00,10.7
13.06.1977 12:00,10.6
06.09.1977 12:00,13.9
07.11.1977 12:00,9.6
28.03.1978 12:00,9.3
12.06.1978 12:00,12.8
16.08.1978 12:00,13.5
16.10.1978 12:00,10.8
19.03.1979 12:00,9.5
27.08.1979 12:00,10.6
22.10.1979 12:00,10.3
10.03.1980 12:00,8.9
10.06.1980 12:00,12.3
18.08.1980 12:00,12.8
13.10.1980 12:00,8.0
16.03.1981 12:00,9.2
22.06.1981 12:00,12.7
13.08.1981 12:00,12.9
26.10.1981 12:00,9.0
09.03.1982 12:00,9.0
21.06.1982 12:00,14.2
16.08.1982 12:00,14.5
11.10.1982 12:00,8.9
24.03.1983 12:00,9.8
13.06.1983 12:00,15.9
22.08.1983 12:00,10.7
26.10.1983 12:00,9.3
16.01.1984 12:00,8.0
13.02.1984 12:00,9.1
12.03.1984 12:00,10.1
07.05.1984 12:00,15.4
21.05.1984 12:00,15.2
04.06.1984 12:00,12.0
18.06.1984 12:00,13.7
02.07.1984 12:00,11.6
16.07.1984 12:00,11.0
30.07.1984 12:00,14.4
13.08.1984 12:00,11.6
27.08.1984 12:00,11.8
10.09.1984 12:00,9.5
24.09.1984 12:00,9.7
22.10.1984 12:00,10.9
05.11.1984 12:00,10.1
19.11.1984 12:00,9.5
03.12.1984 12:00,8.1
17.12.1984 12:00,8.0
07.01.1985 12:00,6.6
21.01.1985 12:00,8.1
04.02.1985 12:00,8.1
18.02.1985 12:00,9.6
04.03.1985 12:00,9.5
18.03.1985 12:00,9.3
01.04.1985 12:00,10.0
15.04.1985 12:00,10.5
13.05.1985 12:00,15.3
28.05.1985 12:00,18.0
10.06.1985 12:00,11.5
24.06.1985 12:00,12.2
08.07.1985 12:00,14.9
22.07.1985 12:00,12.3
05.08.1985 12:00,10.4
19.08.1985 12:00,12.0
02.09.1985 12:00,12.1
16.09.1985 12:00,10.7
30.09.1985 12:00,10.8
14.10.1985 12:00,10.9
28.10.1985 12:00,9.5
11.11.1985 12:00,8.9
25.11.1985 12:00,9.2
06.01.1986 12:00,8.6
05.02.1986 12:00,9.4
03.03.1986 12:00,11.2
01.04.1986 12:00,10.3
28.04.1986 12:00,11.0
26.05.1986 12:00,13.4
23.06.1986 12:00,20.0
21.07.1986 12:00,12.4
18.08.1986 12:00,12.5
15.09.1986 12:00,14.3
13.10.1986 12:00,10.6
10.11.1986 12:00,9.8
08.12.1986 12:00,9.2
05.01.1987 12:00,8.9
05.02.1987 12:00,9.7
02.03.1987 12:00,9.6
30.03.1987 12:00,10.5
27.04.1987 12:00,15.8
25.05.1987 12:00,23.5
22.06.1987 12:00,11.4
20.07.1987 12:00,10.9
17.08.1987 12:00,18.9
14.09.1987 12:00,14.5
13.10.1987 12:00,8.9
09.11.1987 12:00,8.8
07.12.1987 12:00,8.5
04.01.1988 12:00,7.9
01.02.1988 12:00,8.5
29.02.1988 12:00,9.8
28.03.1988 12:00,10.8
25.04.1988 12:00,20.4
24.05.1988 12:00,13.6
20.06.1988 12:00,13.7
18.07.1988 12:00,12.5
15.08.1988 12:00,12.5
12.09.1988 12:00,12.5
10.10.1988 12:00,10.0
07.11.1988 12:00,11.0
05.12.1988 12:00,10.0
03.01.1989 12:00,8.3
30.01.1989 12:00,8.7
27.02.1989 12:00,9.5
28.03.1989 12:00,12.5
24.04.1989 12:00,14.0
22.05.1989 12:00,15.6
19.06.1989 12:00,12.3
17.07.1989 12:00,11.0
14.08.1989 12:00,10.2
11.09.1989 12:00,12.1
09.10.1989 12:00,8.7
06.11.1989 12:00,9.6
04.12.1989 12:00,5.9
03.01.1990 12:00,6.5
29.01.1990 12:00,7.6
26.02.1990 12:00,9.2
26.03.1990 12:00,13.1
23.04.1990 12:00,12.4
21.05.1990 12:00,15.5
18.06.1990 12:00,14.7
16.07.1990 12:00,11.4
13.08.1990 12:00,11.4
10.09.1990 12:00,11.3
08.10.1990 12:00,10.3
05.11.1990 12:00,8.9
03.12.1990 12:00,7.8
07.01.1991 12:00,8.3
04.02.1991 12:00,9.2
04.03.1991 12:00,9.8
02.04.1991 12:00,11.6
29.04.1991 12:00,18.5
27.05.1991 12:00,16.0
24.06.1991 12:00,12.1
22.07.1991 12:00,11.1
19.08.1991 12:00,10.5
16.09.1991 12:00,10.3
14.10.1991 12:00,10.2
11.11.1991 12:00,9.1
09.12.1991 12:00,8.1
06.01.1992 12:00,7.9
03.02.1992 12:00,10.4
02.03.1992 12:00,9.8
30.03.1992 12:00,11.1
27.04.1992 12:00,17.8
25.05.1992 12:00,14.3
22.06.1992 12:00,12.7
20.07.1992 12:00,10.9
17.08.1992 12:00,10.2
14.09.1992 12:00,10.4
12.10.1992 12:00,10.2
09.11.1992 12:00,9.9
07.12.1992 12:00,8.7
04.01.1993 12:00,8.5
01.02.1993 12:00,9.3
01.03.1993 12:00,10.3
29.03.1993 12:00,13.0
26.04.1993 12:00,18.2
24.05.1993 12:00,11.7
21.06.1993 12:00,11.1
19.07.1993 12:00,10.3
16.08.1993 12:00,10.8
13.09.1993 12:00,10.3
11.10.1993 12:00,10.3
08.11.1993 12:00,9.1
06.12.1993 12:00,7.3
03.01.1994 12:00,9.6
31.01.1994 12:00,10.5
28.02.1994 12:00,10.9
28.03.1994 12:00,12.3
25.04.1994 12:00,16.5
24.05.1994 12:00,13.6
20.06.1994 12:00,13.6
18.07.1994 12:00,12.4
16.08.1994 12:00,9.7
12.09.1994 12:00,8.9
11.10.1994 12:00,9.5
05.12.1994 12:00,9.3
03.01.1995 12:00,7.6
31.01.1995 12:00,9.2
28.02.1995 12:00,9.9
28.03.1995 12:00,10.8
25.04.1995 12:00,14.5
20.06.1995 12:00,13.4
10.07.1995 12:00,11.9
14.08.1995 12:00,10.8
13.09.1995 12:00,10.6
10.10.1995 12:00,11.7
07.11.1995 12:00,8.5
05.12.1995 12:00,8.2
03.01.1996 12:00,7.4
30.01.1996 12:00,7.8
27.02.1996 12:00,8.9
26.03.1996 12:00,11.6
23.04.1996 12:00,20.0
20.05.1996 12:00,14.2
18.06.1996 12:00,11.2
08.07.1996 12:00,10.7
13.08.1996 12:00,10.9
11.09.1996 12:00,9.5
08.10.1996 12:00,9.3
05.11.1996 12:00,10.0
03.12.1996 12:00,8.9
07.01.1997 12:00,8.0
04.02.1997 12:00,8.6
03.03.1997 12:00,9.7
01.04.1997 12:00,12.0
29.04.1997 12:00,13.3
27.05.1997 12:00,12.3
24.06.1997 12:00,10.1
22.07.1997 12:00,13.3
19.08.1997 12:00,11.0
15.09.1997 12:00,10.1
14.10.1997 12:00,8.5
11.11.1997 12:00,8.4
08.12.1997 12:00,7.2
04.01.1998 12:00,7.7
09.02.1998 12:00,8.5
02.03.1998 12:00,9.0
30.03.1998 12:00,9.9
26.04.1998 12:00,18.3
24.05.1998 12:00,12.6
22.06.1998 12:00,10.9
20.07.1998 12:00,10.3
16.08.1998 12:00,9.9
13.09.1998 12:00,9.7
11.10.1998 12:00,9.8
09.11.1998 12:00,9.4
07.12.1998 12:00,8.8
04.01.1999 12:00,8.1
01.02.1999 12:00,9.7
01.03.1999 12:00,10.6
29.03.1999 12:00,13.3
26.04.1999 12:00,15.0
25.05.1999 12:00,13.8
21.06.1999 12:00,11.6
19.07.1999 12:00,14.0
16.08.1999 12:00,10.5
13.09.1999 12:00,10.2
11.10.1999 12:00,9.8
08.11.1999 12:00,11.1
31.01.2000 12:00,10.2
28.02.2000 12:00,10.6
27.03.2000 12:00,11.7
25.04.2000 12:00,17.3
22.05.2000 12:00,11.4
19.06.2000 12:00,13.3
17.07.2000 12:00,11.0
11.09.2000 12:00,10.6
09.10.2000 12:00,5.2
06.11.2000 12:00,8.2
04.12.2000 12:00,9.7
08.01.2001 12:00,7.7
05.02.2001 12:00,8.7
05.03.2001 12:00,9.3
02.04.2001 12:00,11.5
30.04.2001 12:00,13.0
28.05.2001 12:00,10.7
25.06.2001 12:00,16.4
23.07.2001 12:00,11.4
20.08.2001 12:00,12.0
17.09.2001 12:00,9.0
08.10.2001 12:00,12.8
12.11.2001 12:00,8.4
10.12.2001 12:00,7.6
07.01.2002 12:00,8.9
04.02.2002 12:00,10.1
04.03.2002 12:00,10.9
02.04.2002 12:00,13.4
29.04.2002 12:00,13.7
27.05.2002 12:00,12.2
24.06.2002 12:00,12.3
22.07.2002 12:00,11.0
19.08.2002 12:00,10.2
16.09.2002 12:00,10.1
14.10.2002 12:00,10.3
11.11.2002 12:00,9.0
09.12.2002 12:00,8.7
06.01.2003 12:00,8.8
03.02.2003 12:00,9.3
05.03.2003 12:00,10.5
31.03.2003 12:00,14.0
28.04.2003 12:00,13.6
26.05.2003 12:00,11.6
23.06.2003 12:00,11.5
21.07.2003 12:00,10.7
18.08.2003 12:00,10.3
15.09.2003 12:00,9.5
13.10.2003 12:00,9.9
10.11.2003 12:00,9.8
09.12.2003 12:00,8.9
05.01.2004 12:00,8.4
02.02.2004 12:00,9.6
01.03.2004 12:00,10.5
28.03.2004 12:00,11.3
26.04.2004 12:00,14.1
24.05.2004 12:00,12.1
21.06.2004 12:00,11.8
19.07.2004 12:00,11.0
16.08.2004 12:00,10.6
13.09.2004 12:00,10.9
11.10.2004 12:00,9.5
08.11.2004 12:00,9.3
13.12.2004 12:00,8.5
03.01.2005 12:00,8.2
31.01.2005 12:00,9.7
28.02.2005 12:00,10.5
29.03.2005 12:00,12.4
25.04.2005 12:00,13.2
18.05.2005 12:00,12.2
20.06.2005 12:00,12.0
13.07.2005 12:00,11.8
16.08.2005 12:00,11.1
12.09.2005 12:00,12.3
10.10.2005 12:00,10.0
07.11.2005 12:00,9.9
05.12.2005 12:00,7.9
30.01.2006 12:00,9.9
27.02.2006 12:00,10.2
27.03.2006 12:00,11.1
24.04.2006 12:00,14.7
23.05.2006 12:00,11.8
19.06.2006 12:00,11.4
17.07.2006 12:00,10.0
21.08.2006 12:00,11.7
18.09.2006 12:00,10.5
09.10.2006 12:00,9.6
06.11.2006 12:00,7.6
05.12.2006 12:00,8.0
08.01.2007 12:00,7.4
05.02.2007 12:00,8.3
06.03.2007 12:00,8.9
02.04.2007 12:00,13.8
30.04.2007 12:00,14.0
30.05.2007 12:00,10.7
25.06.2007 12:00,10.0
16.07.2007 12:00,11.1
20.08.2007 12:00,12.4
17.09.2007 12:00,9.9
16.10.2007 12:00,8.7
12.11.2007 12:00,8.7
10.12.2007 12:00,8.6
07.01.2008 12:00,8.2
04.02.2008 12:00,8.9
03.03.2008 12:00,10.0
31.03.2008 12:00,11.4
28.04.2008 12:00,14.9
26.05.2008 12:00,11.5
23.06.2008 12:00,12.6
16.07.2008 12:00,10.2
18.08.2008 12:00,9.9
15.09.2008 12:00,8.5
13.10.2008 12:00,11.4
10.11.2008 12:00,8.6
09.12.2008 12:00,8.6
06.01.2009 12:00,8.0
02.02.2009 12:00,10.0
02.03.2009 12:00,10.2
30.03.2009 12:00,11.0
27.04.2009 12:00,15.2
25.05.2009 12:00,12.0
22.06.2009 12:00,11.0
15.07.2009 12:00,11.2
24.08.2009 12:00,10.4
14.09.2009 12:00,8.2
12.10.2009 12:00,8.6
09.11.2009 12:00,9.1
09.12.2009 12:00,9.0
08.02.2010 12:00,9.6
08.03.2010 12:00,10.6
19.04.2010 12:00,13.1
10.05.2010 12:00,13.4
14.06.2010 12:00,11.4
12.07.2010 12:00,10.4
16.08.2010 12:00,10.0
20.09.2010 12:00,9.8
18.10.2010 12:00,9.2
08.11.2010 12:00,9.6
06.12.2010 12:00,9.7
07.02.2011 12:00,9.7
14.03.2011 12:00,12.0
11.04.2011 12:00,14.4
09.05.2011 12:00,11.4
14.06.2011 12:00,11.9
11.07.2011 12:00,9.9
08.08.2011 12:00,10.3
13.09.2011 12:00,9.0
26.09.2011 12:00,9.4
17.10.2011 12:00,9.4
07.11.2011 12:00,9.1
22.12.2011 12:00,8.9
06.02.2012 12:00,10.0
12.03.2012 12:00,10.7
16.04.2012 12:00,12.5
14.05.2012 12:00,12.8
11.06.2012 12:00,11.1
16.07.2012 12:00,9.8
06.08.2012 12:00,9.9
17.09.2012 12:00,9.6
08.10.2012 12:00,10.0
12.11.2012 12:00,9.5
03.12.2012 12:00,8.3
21.01.2013 12:00,8.3
11.03.2013 12:00,9.6
15.04.2013 12:00,10.0
21.05.2013 12:00,12.1
10.06.2013 12:00,11.4
16.07.2013 12:00,14.0
31.07.2013 12:00,10.4
12.08.2013 12:00,11.4
29.08.2013 12:00,9.9
16.09.2013 12:00,9.6
30.09.2013 12:00,10.5
14.10.2013 12:00,9.6
04.11.2013 12:00,9.7
09.12.2013 12:00,8.8
20.01.2014 12:00,8.6
10.03.2014 12:00,9.6
07.04.2014 12:00,17.3
12.05.2014 12:00,11.0
16.06.2014 12:00,10.6
14.07.2014 12:00,11.1
18.08.2014 12:00,10.4
15.09.2014 12:00,11.2
13.10.2014 12:00,10.5
03.11.2014 12:00,9.0
09.12.2014 12:00,8.4
12.01.2015 12:00,7.4
16.03.2015 12:00,10.1
20.04.2015 12:00,13.0
01.06.2015 12:00,10.1
16.07.2015 12:00,10.6
03.08.2015 12:00,10.4
21.09.2015 12:00,9.1
19.10.2015 12:00,9.2
09.11.2015 12:00,10.3
18.01.2016 12:00,8.8
04.04.2016 12:00,13.2
25.04.2016 12:00,14.0
13.06.2016 12:00,11.2
16.08.2016 12:00,10.4
19.09.2016 12:00,10.0
17.10.2016 12:00,9.1
14.11.2016 12:00,8.9
16.01.2017 12:00,8.6
27.03.2017 12:00,10.6
18.04.2017 12:00,13.2
12.06.2017 12:00,10.4
16.08.2017 12:00,11.2
25.09.2017 12:00,10.4
23.10.2017 12:00,9.4
13.11.2017 12:00,8.9
23.01.2018 12:00,9.4
26.03.2018 12:00,11.0
17.04.2018 12:00,16.5
11.06.2018 12:00,10.1
13.08.2018 12:00,10.1
17.09.2018 12:00,10.6
15.10.2018 12:00,8.3
12.11.2018 12:00,9.6
21.01.2019 12:00,9.0
25.03.2019 12:00,11.5
23.04.2019 12:00,17.8
11.06.2019 12:00,13.6
12.08.2019 12:00,11.0
16.09.2019 12:00,10.5
21.10.2019 12:00,9.1
11.11.2019 12:00,9.0
20.01.2020 12:00,8.4
23.03.2020 12:00,13.4
27.04.2020 12:00,12.4
15.06.2020 12:00,10.4
10.08.2020 12:00,10.3
14.09.2020 12:00,10.9
16.11.2020 12:00,8.9
11.01.2021 12:00,7.9
22.03.2021 12:00,10.9
20.04.2021 12:00,12.3
14.06.2021 12:00,12.1
09.08.2021 12:00,10.4
13.09.2021 12:00,13.4
18.10.2021 12:00,9.6
08.11.2021 12:00,8.7
17.01.2022 12:00,8.4
21.03.2022 12:00,11.4
19.04.2022 12:00,14.0
13.06.2022 12:00,10.2
08.08.2022 12:00,8.8
12.09.2022 12:00,9.4
17.10.2022 12:00,10.1
14.11.2022 12:00,9.2
23.01.2023 12:00,8.0
20.03.2023 12:00,11.4
27.04.2023 12:00,12.4
12.06.2023 12:00,11.0
14.08.2023 12:00,9.4
18.09.2023 12:00,9.0
16.10.2023 12:00,9.0
13.11.2023 12:00,10.2
