date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
26.09.2011 12:00,9.6
17.10.2011 12:00,11.4
07.11.2011 12:00,12.2
22.12.2011 12:00,46.3
16.04.2012 12:00,6.9
14.05.2012 12:00,6.1
11.06.2012 12:00,5.7
16.07.2012 12:00,7.9
06.08.2012 12:00,6.7
17.09.2012 12:00,8.5
08.10.2012 12:00,8.7
12.11.2012 12:00,14.2
03.12.2012 12:00,17.9
15.04.2013 12:00,0.8
21.05.2013 12:00,7.9
10.06.2013 12:00,3.6
16.07.2013 12:00,5.2
31.07.2013 12:00,6.2
12.08.2013 12:00,7.2
29.08.2013 12:00,7.6
16.09.2013 12:00,8.7
30.09.2013 12:00,9.2
14.10.2013 12:00,10.9
04.11.2013 12:00,13.2
09.12.2013 12:00,39.3
07.04.2014 12:00,2.1
12.05.2014 12:00,12.1
16.06.2014 12:00,5.8
14.07.2014 12:00,7.5
18.08.2014 12:00,10.0
15.09.2014 12:00,9.5
13.10.2014 12:00,9.7
03.11.2014 12:00,12.2
09.12.2014 12:00,9.9
20.04.2015 12:00,2.7
01.06.2015 12:00,7.4
16.07.2015 12:00,5.9
03.08.2015 12:00,7.9
21.09.2015 12:00,9.1
19.10.2015 12:00,10.8
09.11.2015 12:00,11.6
04.04.2016 12:00,3.2
25.04.2016 12:00,9.6
13.06.2016 12:00,5.1
16.08.2016 12:00,6.8
19.09.2016 12:00,7.6
17.10.2016 12:00,10.7
14.11.2016 12:00,17.9
27.03.2017 12:00,1.3
18.04.2017 12:00,6.5
12.06.2017 12:00,6.4
16.08.2017 12:00,8.0
25.09.2017 12:00,10.6
23.10.2017 12:00,11.6
13.11.2017 12:00,17.5
17.04.2018 12:00,4.3
11.06.2018 12:00,4.9
13.08.2018 12:00,6.8
17.09.2018 12:00,8.3
15.10.2018 12:00,10.0
12.11.2018 12:00,12.6
23.04.2019 12:00,2.7
11.06.2019 12:00,5.5
12.08.2019 12:00,6.6
16.09.2019 12:00,8.4
21.10.2019 12:00,11.9
11.11.2019 12:00,13.2
23.03.2020 12:00,2.9
27.04.2020 12:00,5.0
15.06.2020 12:00,8.8
10.08.2020 12:00,6.8
14.09.2020 12:00,8.7
16.11.2020 12:00,17.1
20.04.2021 12:00,6.3
14.06.2021 12:00,4.6
09.08.2021 12:00,7.8
13.09.2021 12:00,8.2
18.10.2021 12:00,10.7
08.11.2021 12:00,14.3
21.03.2022 12:00,4.8
19.04.2022 12:00,2.2
13.06.2022 12:00,6.5
08.08.2022 12:00,6.5
12.09.2022 12:00,8.0
17.10.2022 12:00,11.4
14.11.2022 12:00,11.8
20.03.2023 12:00,0.9
27.04.2023 12:00,3.1
12.06.2023 12:00,4.6
14.08.2023 12:00,8.1
18.09.2023 12:00,8.4
16.10.2023 12:00,9.3
13.11.2023 12:00,0.0
