date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
05.01.1987 12:00,8.8
05.02.1987 12:00,9.4
02.03.1987 12:00,9.5
30.03.1987 12:00,10.2
27.04.1987 12:00,10.3
25.05.1987 12:00,9.9
22.06.1987 12:00,9.4
20.07.1987 12:00,8.7
17.08.1987 12:00,8.0
14.09.1987 12:00,7.1
13.10.1987 12:00,6.7
09.11.1987 12:00,6.1
07.12.1987 12:00,6.1
04.01.1988 12:00,7.4
01.02.1988 12:00,8.5
29.02.1988 12:00,9.3
28.03.1988 12:00,10.7
25.04.1988 12:00,9.6
24.05.1988 12:00,10.6
20.06.1988 12:00,8.8
18.07.1988 12:00,8.4
15.08.1988 12:00,7.4
12.09.1988 12:00,7.0
10.10.1988 12:00,6.8
07.11.1988 12:00,5.5
05.12.1988 12:00,7.7
03.01.1989 12:00,8.3
30.01.1989 12:00,8.7
27.02.1989 12:00,9.4
28.03.1989 12:00,10.4
24.04.1989 12:00,10.0
22.05.1989 12:00,8.6
19.06.1989 12:00,8.2
17.07.1989 12:00,6.7
14.08.1989 12:00,6.3
11.09.1989 12:00,5.7
09.10.1989 12:00,5.0
06.11.1989 12:00,4.4
04.12.1989 12:00,4.5
03.01.1990 12:00,6.4
29.01.1990 12:00,7.4
26.02.1990 12:00,9.1
26.03.1990 12:00,10.0
23.04.1990 12:00,10.0
21.05.1990 12:00,9.1
18.06.1990 12:00,8.4
16.07.1990 12:00,7.6
13.08.1990 12:00,7.4
10.09.1990 12:00,6.1
08.10.1990 12:00,4.9
05.11.1990 12:00,4.5
03.12.1990 12:00,5.4
07.01.1991 12:00,7.8
04.02.1991 12:00,9.0
04.03.1991 12:00,9.9
02.04.1991 12:00,10.5
29.04.1991 12:00,10.5
27.05.1991 12:00,9.4
24.06.1991 12:00,8.6
22.07.1991 12:00,7.7
19.08.1991 12:00,6.4
16.09.1991 12:00,5.6
14.10.1991 12:00,4.8
11.11.1991 12:00,4.8
09.12.1991 12:00,6.6
06.01.1992 12:00,8.0
03.02.1992 12:00,9.5
02.03.1992 12:00,10.1
30.03.1992 12:00,11.0
27.04.1992 12:00,11.2
25.05.1992 12:00,10.4
22.06.1992 12:00,9.2
20.07.1992 12:00,7.8
17.08.1992 12:00,7.3
14.09.1992 12:00,6.8
12.10.1992 12:00,5.9
09.11.1992 12:00,5.8
07.12.1992 12:00,6.9
04.01.1993 12:00,8.7
01.02.1993 12:00,9.4
01.03.1993 12:00,10.1
29.03.1993 12:00,10.6
26.04.1993 12:00,10.5
24.05.1993 12:00,9.5
21.06.1993 12:00,8.6
19.07.1993 12:00,7.3
16.08.1993 12:00,6.5
13.09.1993 12:00,5.5
11.10.1993 12:00,4.8
08.11.1993 12:00,4.2
06.12.1993 12:00,6.5
03.01.1994 12:00,10.0
31.01.1994 12:00,10.6
28.02.1994 12:00,11.0
28.03.1994 12:00,11.5
25.04.1994 12:00,10.9
24.05.1994 12:00,9.9
20.06.1994 12:00,8.6
18.07.1994 12:00,7.2
16.08.1994 12:00,6.1
12.09.1994 12:00,5.7
11.10.1994 12:00,4.8
05.12.1994 12:00,5.1
03.01.1995 12:00,7.0
31.01.1995 12:00,9.1
28.02.1995 12:00,9.8
28.03.1995 12:00,10.8
25.04.1995 12:00,10.9
20.06.1995 12:00,8.6
10.07.1995 12:00,8.0
14.08.1995 12:00,6.4
13.09.1995 12:00,5.6
10.10.1995 12:00,5.1
07.11.1995 12:00,4.5
05.12.1995 12:00,5.4
03.01.1996 12:00,7.3
30.01.1996 12:00,7.7
27.02.1996 12:00,8.9
26.03.1996 12:00,9.6
23.04.1996 12:00,9.8
20.05.1996 12:00,8.9
18.06.1996 12:00,8.0
08.07.1996 12:00,7.7
13.08.1996 12:00,6.5
11.09.1996 12:00,5.9
08.10.1996 12:00,5.0
05.11.1996 12:00,4.7
03.12.1996 12:00,5.6
07.01.1997 12:00,8.0
04.02.1997 12:00,8.5
03.03.1997 12:00,9.4
01.04.1997 12:00,10.2
29.04.1997 12:00,8.6
27.05.1997 12:00,8.1
24.06.1997 12:00,7.2
22.07.1997 12:00,6.5
19.08.1997 12:00,5.7
15.09.1997 12:00,5.1
14.10.1997 12:00,4.7
11.11.1997 12:00,4.4
08.12.1997 12:00,4.9
04.01.1998 12:00,7.2
09.02.1998 12:00,8.6
02.03.1998 12:00,8.9
30.03.1998 12:00,9.6
26.04.1998 12:00,10.2
24.05.1998 12:00,9.0
22.06.1998 12:00,8.1
20.07.1998 12:00,7.4
16.08.1998 12:00,6.7
13.09.1998 12:00,5.5
11.10.1998 12:00,4.9
09.11.1998 12:00,5.2
07.12.1998 12:00,6.3
04.01.1999 12:00,8.2
01.02.1999 12:00,9.1
01.03.1999 12:00,10.6
29.03.1999 12:00,11.7
26.04.1999 12:00,11.3
25.05.1999 12:00,9.8
21.06.1999 12:00,8.7
19.07.1999 12:00,7.8
16.08.1999 12:00,7.0
13.09.1999 12:00,5.9
11.10.1999 12:00,10.3
08.11.1999 12:00,5.3
31.01.2000 12:00,9.9
28.02.2000 12:00,10.6
27.03.2000 12:00,11.1
25.04.2000 12:00,11.1
22.05.2000 12:00,9.7
19.06.2000 12:00,8.7
17.07.2000 12:00,7.3
11.09.2000 12:00,5.3
09.10.2000 12:00,5.3
06.11.2000 12:00,4.9
04.12.2000 12:00,5.3
08.01.2001 12:00,6.3
05.02.2001 12:00,8.1
05.03.2001 12:00,8.9
02.04.2001 12:00,9.6
30.04.2001 12:00,10.1
28.05.2001 12:00,8.9
25.06.2001 12:00,8.1
23.07.2001 12:00,7.4
20.08.2001 12:00,6.6
17.09.2001 12:00,6.6
08.10.2001 12:00,5.5
12.11.2001 12:00,5.1
10.12.2001 12:00,5.9
07.01.2002 12:00,8.5
04.02.2002 12:00,9.5
04.03.2002 12:00,10.6
02.04.2002 12:00,10.9
29.04.2002 12:00,10.5
27.05.2002 12:00,9.5
24.06.2002 12:00,8.8
22.07.2002 12:00,8.1
19.08.2002 12:00,7.4
16.09.2002 12:00,6.7
14.10.2002 12:00,6.0
11.11.2002 12:00,6.8
09.12.2002 12:00,6.7
06.01.2003 12:00,8.3
03.02.2003 12:00,9.4
05.03.2003 12:00,10.3
31.03.2003 12:00,10.8
28.04.2003 12:00,10.3
