date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
17.08.1938 12:00,3626.9
09.11.1947 12:00,2168.2
12.07.1950 12:00,3979.3
01.09.1950 12:00,3447.9
06.10.1950 12:00,2764.9
24.11.1950 12:00,4272.8
19.01.1951 12:00,1993.6
10.02.1951 12:00,4511.7
20.04.1951 12:00,5030.4
30.05.1951 12:00,2471.1
16.06.1951 12:00,6146.6
20.07.1951 12:00,4296.8
23.08.1951 12:00,4721.5
20.11.1951 12:00,2902.1
09.01.1952 12:00,4133.8
27.03.1952 12:00,5523.8
05.01.1954 12:00,3664.3
03.03.1954 12:00,4516.2
05.04.1954 12:00,4709.9
03.05.1954 12:00,4639.3
01.06.1954 12:00,4279.0
01.07.1954 12:00,3987.9
02.08.1954 12:00,3851.8
06.09.1954 12:00,3458.6
05.10.1954 12:00,3180.4
02.11.1954 12:00,2792.3
01.12.1954 12:00,2689.8
19.01.1955 12:00,4070.7
14.02.1955 12:00,4376.7
15.03.1955 12:00,4569.2
14.04.1955 12:00,4940.4
16.05.1955 12:00,4644.6
14.06.1955 12:00,4379.1
12.07.1955 12:00,4102.4
09.08.1955 12:00,3825.5
13.09.1955 12:00,3361.2
07.10.1955 12:00,3289.2
11.11.1955 12:00,3093.9
19.12.1955 12:00,3181.4
16.01.1956 12:00,3569.1
03.08.1961 12:00,2222.6
16.05.1966 12:00,4314.9
09.08.1966 12:00,3116.8
19.10.1966 12:00,3009.2
22.02.1967 12:00,4200.2
06.06.1967 12:00,3921.8
28.06.1967 12:00,3915.0
26.07.1967 12:00,3387.2
30.08.1967 12:00,3338.6
25.09.1967 12:00,3457.2
23.10.1967 12:00,2804.9
21.11.1967 12:00,2636.1
19.12.1967 12:00,2873.3
23.01.1968 12:00,4362.2
21.02.1968 12:00,4645.1
20.03.1968 12:00,4447.5
22.04.1968 12:00,4325.7
05.06.1968 12:00,3974.8
27.06.1968 12:00,3744.8
31.07.1968 12:00,3426.4
26.08.1968 12:00,3220.1
29.09.1968 12:00,3384.3
29.10.1968 12:00,2139.6
18.11.1968 12:00,2694.5
16.12.1968 12:00,2681.9
15.01.1969 12:00,3084.2
18.02.1969 12:00,3371.9
26.03.1969 12:00,3612.8
16.04.1969 12:00,4161.2
19.05.1969 12:00,3973.1
26.06.1969 12:00,3555.6
06.01.1970 12:00,3000.1
22.01.1970 12:00,3045.8
10.02.1970 12:00,3951.3
04.03.1970 12:00,4255.5
01.05.1970 12:00,4704.9
29.05.1970 12:00,4263.8
24.06.1970 12:00,3811.1
24.07.1970 12:00,3513.8
19.08.1970 12:00,3301.6
17.09.1970 12:00,3114.2
13.10.1970 12:00,2760.5
13.11.1970 12:00,2730.9
09.12.1970 12:00,2620.0
16.12.1970 12:00,2844.6
05.05.1971 12:00,3404.4
08.09.1971 12:00,1888.0
22.03.1972 12:00,2568.3
26.04.1972 12:00,3571.1
24.05.1972 12:00,2511.6
21.06.1972 12:00,2187.0
19.07.1972 12:00,2104.4
27.07.1972 12:00,1747.5
24.08.1972 12:00,1612.4
10.10.1972 12:00,1248.7
11.01.1973 12:00,2583.0
02.04.1973 12:00,3460.5
18.07.1973 12:00,2946.5
23.10.1973 12:00,2117.2
22.01.1974 12:00,3646.3
05.04.1974 12:00,4346.7
09.07.1974 12:00,2986.3
12.08.1974 12:00,3056.3
20.09.1974 12:00,2397.1
15.10.1974 12:00,2392.5
15.12.1974 12:00,3368.2
14.01.1975 12:00,3508.4
15.03.1975 12:00,3935.7
08.04.1975 12:00,4275.6
09.04.1975 12:00,4364.2
19.04.1975 12:00,4264.5
13.05.1975 12:00,4023.6
09.06.1975 12:00,3717.3
14.07.1975 12:00,3552.5
11.08.1975 12:00,3084.9
16.08.1975 12:00,3012.0
08.09.1975 12:00,2920.9
06.10.1975 12:00,2451.6
24.10.1975 12:00,2829.7
03.11.1975 12:00,2450.7
01.12.1975 12:00,2602.3
12.01.1976 12:00,3362.8
09.02.1976 12:00,3617.4
08.03.1976 12:00,3956.1
05.04.1976 12:00,4089.3
14.06.1976 12:00,3222.9
10.08.1976 12:00,2569.5
04.10.1976 12:00,2357.9
21.03.1977 12:00,3336.1
13.06.1977 12:00,2628.2
06.09.1977 12:00,1632.7
07.11.1977 12:00,977.8
28.03.1978 12:00,3872.9
12.06.1978 12:00,3281.4
16.08.1978 12:00,2339.5
16.10.1978 12:00,1607.3
19.03.1979 12:00,3803.6
27.08.1979 12:00,1848.9
22.10.1979 12:00,1266.1
10.03.1980 12:00,3475.6
10.06.1980 12:00,3162.0
18.08.1980 12:00,2194.6
13.10.1980 12:00,1606.1
16.03.1981 12:00,4105.5
22.06.1981 12:00,2808.0
13.08.1981 12:00,2181.3
26.10.1981 12:00,1592.3
09.03.1982 12:00,3347.4
21.06.1982 12:00,2934.3
16.08.1982 12:00,2280.9
11.10.1982 12:00,1841.0
24.03.1983 12:00,3965.3
13.06.1983 12:00,3343.0
22.08.1983 12:00,2251.3
26.10.1983 12:00,1434.6
16.01.1984 12:00,3354.4
13.02.1984 12:00,3831.0
12.03.1984 12:00,4136.8
07.05.1984 12:00,3856.2
21.05.1984 12:00,3924.7
04.06.1984 12:00,2064.6
18.06.1984 12:00,3300.9
02.07.1984 12:00,3136.1
16.07.1984 12:00,2969.8
30.07.1984 12:00,2789.9
13.08.1984 12:00,2787.4
27.08.1984 12:00,2465.1
10.09.1984 12:00,2678.0
24.09.1984 12:00,2164.4
22.10.1984 12:00,1713.9
05.11.1984 12:00,1628.2
19.11.1984 12:00,1613.4
03.12.1984 12:00,1839.0
17.12.1984 12:00,1899.2
07.01.1985 12:00,2434.9
21.01.1985 12:00,2937.9
04.02.1985 12:00,3302.3
18.02.1985 12:00,3440.1
04.03.1985 12:00,3560.5
18.03.1985 12:00,3910.5
01.04.1985 12:00,4169.7
15.04.1985 12:00,4329.3
13.05.1985 12:00,4292.1
28.05.1985 12:00,4115.2
10.06.1985 12:00,3975.7
24.06.1985 12:00,3721.9
08.07.1985 12:00,3462.2
22.07.1985 12:00,3439.2
05.08.1985 12:00,3362.9
19.08.1985 12:00,3148.5
02.09.1985 12:00,3069.0
16.09.1985 12:00,2845.9
30.09.1985 12:00,2775.0
14.10.1985 12:00,2606.7
28.10.1985 12:00,2470.2
11.11.1985 12:00,2257.4
25.11.1985 12:00,2526.4
06.01.1986 12:00,3069.4
05.02.1986 12:00,3928.5
03.03.1986 12:00,4108.2
01.04.1986 12:00,4467.6
28.04.1986 12:00,4360.8
26.05.1986 12:00,4093.6
23.06.1986 12:00,3828.4
21.07.1986 12:00,3423.9
18.08.1986 12:00,3341.5
15.09.1986 12:00,2906.5
13.10.1986 12:00,2696.5
10.11.1986 12:00,2643.6
08.12.1986 12:00,2682.5
05.01.1987 12:00,3726.3
05.02.1987 12:00,3990.8
02.03.1987 12:00,4033.3
30.03.1987 12:00,4317.7
27.04.1987 12:00,4365.5
25.05.1987 12:00,4198.6
22.06.1987 12:00,3966.4
20.07.1987 12:00,3700.6
17.08.1987 12:00,3399.8
14.09.1987 12:00,3010.9
13.10.1987 12:00,2834.5
09.11.1987 12:00,2584.7
07.12.1987 12:00,2589.6
04.01.1988 12:00,3124.0
01.02.1988 12:00,3592.5
29.02.1988 12:00,3960.3
28.03.1988 12:00,4540.8
25.04.1988 12:00,4075.3
24.05.1988 12:00,4470.2
20.06.1988 12:00,3733.7
18.07.1988 12:00,3545.1
15.08.1988 12:00,3153.5
12.09.1988 12:00,2961.4
10.10.1988 12:00,2890.3
07.11.1988 12:00,2340.5
05.12.1988 12:00,3277.0
03.01.1989 12:00,3509.1
30.01.1989 12:00,3687.9
27.02.1989 12:00,3976.4
28.03.1989 12:00,4410.7
24.04.1989 12:00,4256.6
22.05.1989 12:00,3658.7
19.06.1989 12:00,3460.8
17.07.1989 12:00,2844.4
14.08.1989 12:00,2673.8
11.09.1989 12:00,2435.1
09.10.1989 12:00,2135.0
06.11.1989 12:00,1881.9
04.12.1989 12:00,1924.7
03.01.1990 12:00,2696.8
29.01.1990 12:00,3123.2
26.02.1990 12:00,3872.2
26.03.1990 12:00,4236.8
23.04.1990 12:00,4243.9
21.05.1990 12:00,3871.5
18.06.1990 12:00,3565.1
16.07.1990 12:00,3200.7
13.08.1990 12:00,3140.5
10.09.1990 12:00,2576.0
08.10.1990 12:00,2061.9
05.11.1990 12:00,1927.8
03.12.1990 12:00,2307.0
07.01.1991 12:00,3302.5
04.02.1991 12:00,3806.2
04.03.1991 12:00,4206.2
02.04.1991 12:00,4452.9
29.04.1991 12:00,4428.5
27.05.1991 12:00,3990.7
24.06.1991 12:00,3656.7
22.07.1991 12:00,3282.2
19.08.1991 12:00,2712.8
16.09.1991 12:00,2375.3
14.10.1991 12:00,2044.3
11.11.1991 12:00,2028.6
09.12.1991 12:00,2777.9
06.01.1992 12:00,3403.7
03.02.1992 12:00,4039.2
02.03.1992 12:00,4284.7
30.03.1992 12:00,4676.1
27.04.1992 12:00,4766.3
25.05.1992 12:00,4411.3
22.06.1992 12:00,3879.1
20.07.1992 12:00,3291.6
17.08.1992 12:00,3076.0
14.09.1992 12:00,2881.0
12.10.1992 12:00,2516.4
09.11.1992 12:00,2478.6
07.12.1992 12:00,2934.9
04.01.1993 12:00,3697.1
01.02.1993 12:00,3983.6
01.03.1993 12:00,4261.7
29.03.1993 12:00,4495.0
26.04.1993 12:00,4432.5
24.05.1993 12:00,4006.0
21.06.1993 12:00,3634.1
19.07.1993 12:00,3085.6
16.08.1993 12:00,2762.6
13.09.1993 12:00,2311.6
11.10.1993 12:00,2042.2
08.11.1993 12:00,1793.6
06.12.1993 12:00,2771.0
03.01.1994 12:00,4230.8
31.01.1994 12:00,4495.3
28.02.1994 12:00,4665.7
28.03.1994 12:00,4860.1
25.04.1994 12:00,4615.3
24.05.1994 12:00,4188.1
20.06.1994 12:00,3656.5
18.07.1994 12:00,3058.0
16.08.1994 12:00,2588.9
12.09.1994 12:00,2402.0
11.10.1994 12:00,2026.1
05.12.1994 12:00,2159.8
03.01.1995 12:00,2978.5
31.01.1995 12:00,3858.5
28.02.1995 12:00,4163.6
28.03.1995 12:00,4560.0
25.04.1995 12:00,4604.1
20.06.1995 12:00,3636.9
10.07.1995 12:00,3386.6
14.08.1995 12:00,2706.0
13.09.1995 12:00,2388.7
10.10.1995 12:00,2162.6
07.11.1995 12:00,1909.1
05.12.1995 12:00,2283.8
03.01.1996 12:00,3086.7
30.01.1996 12:00,3252.9
27.02.1996 12:00,3776.8
26.03.1996 12:00,4072.3
23.04.1996 12:00,4163.8
20.05.1996 12:00,3773.0
18.06.1996 12:00,3375.6
08.07.1996 12:00,3248.4
13.08.1996 12:00,2768.3
11.09.1996 12:00,2484.0
08.10.1996 12:00,2111.4
05.11.1996 12:00,1988.5
03.12.1996 12:00,2354.4
07.01.1997 12:00,3400.8
04.02.1997 12:00,3593.5
03.03.1997 12:00,3982.9
01.04.1997 12:00,4325.5
29.04.1997 12:00,3653.1
27.05.1997 12:00,3439.1
24.06.1997 12:00,3051.5
22.07.1997 12:00,2746.3
19.08.1997 12:00,2399.7
15.09.1997 12:00,2180.6
14.10.1997 12:00,1991.2
11.11.1997 12:00,1848.4
08.12.1997 12:00,2085.9
04.01.1998 12:00,3043.7
09.02.1998 12:00,3638.3
02.03.1998 12:00,3779.4
30.03.1998 12:00,4077.6
26.04.1998 12:00,4318.7
24.05.1998 12:00,3821.0
22.06.1998 12:00,3431.9
20.07.1998 12:00,3117.4
16.08.1998 12:00,2818.5
13.09.1998 12:00,2349.7
11.10.1998 12:00,2072.8
09.11.1998 12:00,2208.7
07.12.1998 12:00,2675.0
04.01.1999 12:00,3470.2
01.02.1999 12:00,3850.5
01.03.1999 12:00,4472.6
29.03.1999 12:00,4977.0
26.04.1999 12:00,4807.1
25.05.1999 12:00,4143.5
21.06.1999 12:00,3693.6
19.07.1999 12:00,3320.2
16.08.1999 12:00,2969.7
13.09.1999 12:00,2496.8
11.10.1999 12:00,4378.8
08.11.1999 12:00,2252.0
31.01.2000 12:00,4182.7
28.02.2000 12:00,4508.7
27.03.2000 12:00,4722.6
25.04.2000 12:00,4711.2
22.05.2000 12:00,4108.9
19.06.2000 12:00,3688.8
17.07.2000 12:00,3108.2
11.09.2000 12:00,2246.6
09.10.2000 12:00,2241.3
06.11.2000 12:00,2059.2
04.12.2000 12:00,2245.3
08.01.2001 12:00,2658.7
05.02.2001 12:00,3451.2
05.03.2001 12:00,3779.1
02.04.2001 12:00,4084.7
30.04.2001 12:00,4284.8
28.05.2001 12:00,3787.6
25.06.2001 12:00,3432.5
23.07.2001 12:00,3142.7
20.08.2001 12:00,2786.0
17.09.2001 12:00,2807.6
08.10.2001 12:00,2334.9
12.11.2001 12:00,2161.5
10.12.2001 12:00,2495.9
07.01.2002 12:00,3620.8
04.02.2002 12:00,4038.4
04.03.2002 12:00,4472.8
02.04.2002 12:00,4621.5
29.04.2002 12:00,4440.7
27.05.2002 12:00,4010.7
24.06.2002 12:00,3714.3
22.07.2002 12:00,3431.9
19.08.2002 12:00,3145.0
16.09.2002 12:00,2849.1
14.10.2002 12:00,2545.3
11.11.2002 12:00,2899.8
09.12.2002 12:00,2824.3
06.01.2003 12:00,3502.5
03.02.2003 12:00,3965.4
05.03.2003 12:00,4345.7
31.03.2003 12:00,4582.8
28.04.2003 12:00,4362.5
26.05.2003 12:00,3942.3
23.06.2003 12:00,3542.2
21.07.2003 12:00,2917.6
18.08.2003 12:00,2529.9
