date,mean spring epilimnion 0-10 m oxygen concentration
1987,10.86
1988,12.88
1989,11.2
1990,12.14
1991,12.41
1992,12.0
1993,11.33
1994,11.72
1995,11.09
1996,13.07
1997,9.49
1998,11.19
1999,12.92
2000,12.75
2001,12.55
2002,11.8
2003,11.0
2004,13.75
2005,11.74
2006,14.02
2007,12.37
2008,12.13
2009,13.03
2010,12.92
2011,13.54
2012,10.51
2013,11.12
2014,11.36
2015,13.75
2016,11.89
2017,10.93
2018,13.23
2019,10.6
2020,11.21
2021,9.42
2022,10.16
2023,10.3
