date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
05.02.1910 12:00,752411042.0
03.03.1910 12:00,726393646.0
21.04.1910 12:00,993587368.0
02.06.1910 12:00,1437465966.0
22.07.1910 12:00,1807881344.0
19.08.1910 12:00,1806291347.0
04.10.1910 12:00,1994921715.0
22.11.1910 12:00,1255147080.0
19.01.1911 12:00,804907633.0
28.02.1911 12:00,697098427.0
24.03.1911 12:00,772855293.0
22.05.1911 12:00,1426286189.0
29.06.1911 12:00,1914579511.0
17.08.1938 12:00,1650105616.0
09.11.1947 12:00,1401808970.0
12.07.1950 12:00,2144362403.0
01.09.1950 12:00,2136110495.0
06.10.1950 12:00,1749432063.0
24.11.1950 12:00,1417502546.0
19.01.1951 12:00,762913759.0
10.02.1951 12:00,762913759.0
20.04.1951 12:00,912411391.0
30.05.1951 12:00,1665075019.0
16.06.1951 12:00,1823188364.0
20.07.1951 12:00,2185355615.0
20.11.1951 12:00,1302771299.0
09.01.1952 12:00,858275880.0
27.03.1952 12:00,794048904.0
05.01.1954 12:00,857587723.0
03.03.1954 12:00,620877989.0
05.04.1954 12:00,852524581.0
03.05.1954 12:00,1020943708.0
01.06.1954 12:00,1237673628.0
01.07.1954 12:00,1427973011.0
02.08.1954 12:00,1552899025.0
06.09.1954 12:00,1635964945.0
05.10.1954 12:00,1563901516.0
02.11.1954 12:00,1374758805.0
01.12.1954 12:00,1177509410.0
19.01.1955 12:00,866515247.0
14.02.1955 12:00,719678305.0
15.03.1955 12:00,677899821.0
14.04.1955 12:00,909079043.0
16.05.1955 12:00,1204883396.0
14.06.1955 12:00,1374631947.0
12.07.1955 12:00,1617940097.0
09.08.1955 12:00,1618692780.0
13.09.1955 12:00,1623389520.0
07.10.1955 12:00,1481364903.0
11.11.1955 12:00,1287022256.0
19.12.1955 12:00,943983608.0
16.01.1956 12:00,883770326.0
03.08.1961 12:00,1620179416.0
16.05.1966 12:00,1170717563.0
09.08.1966 12:00,1495180168.0
19.10.1966 12:00,1525961540.0
22.02.1967 12:00,762913759.0
14.01.1969 12:00,753906846.0
15.01.1969 12:00,754098300.0
18.02.1969 12:00,616271407.0
20.02.1969 12:00,617275339.0
26.03.1969 12:00,686697270.0
16.04.1969 12:00,806361089.0
19.05.1969 12:00,1139593405.0
21.05.1969 12:00,1125876531.0
18.06.1969 12:00,1309174314.0
26.06.1969 12:00,1342492854.0
24.07.1969 12:00,1520913326.0
21.10.1969 12:00,1292040636.0
08.12.1969 12:00,997692594.0
06.01.1970 12:00,734348097.0
22.01.1970 12:00,655011630.0
10.02.1970 12:00,634783053.0
04.03.1970 12:00,548497764.0
17.03.1970 12:00,572770133.0
30.03.1970 12:00,632841909.0
01.05.1970 12:00,854454145.0
29.05.1970 12:00,1191050690.0
24.06.1970 12:00,1360362860.0
24.07.1970 12:00,1448209822.0
19.08.1970 12:00,1565986056.0
17.09.1970 12:00,1551128141.0
13.10.1970 12:00,1454755159.0
13.11.1970 12:00,1285604237.0
09.12.1970 12:00,1106724046.0
16.12.1970 12:00,1159783918.0
05.05.1971 12:00,684831573.0
08.09.1971 12:00,1457144536.0
05.03.1972 12:00,724181709.0
22.03.1972 12:00,842905651.0
10.04.1972 12:00,969668452.0
