date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
16.05.1966 12:00,1000.1521597164023
12.08.1974 12:00,1000.1407476429637
08.04.1975 12:00,1000.1468409505908
09.04.1975 12:00,1000.1536802580347
13.05.1975 12:00,1000.1362996094724
09.06.1975 12:00,1000.1382924427068
14.07.1975 12:00,1000.1321274332918
11.08.1975 12:00,1000.1243481587544
08.09.1975 12:00,1000.1246354808058
06.10.1975 12:00,1000.1265321345829
03.11.1975 12:00,1000.1297307375354
01.12.1975 12:00,1000.1218593741011
12.01.1976 12:00,1000.1355073167286
09.02.1976 12:00,1000.1354092347783
08.03.1976 12:00,1000.1358905764213
05.04.1976 12:00,1000.1356416771046
14.06.1976 12:00,1000.1524131796397
10.08.1976 12:00,1000.1521400218986
04.10.1976 12:00,1000.119016714268
21.03.1977 12:00,1000.1485474544107
13.06.1977 12:00,1000.1455861277204
06.09.1977 12:00,1000.1451793202095
07.11.1977 12:00,1000.1440842358404
28.03.1978 12:00,1000.1576361648267
12.06.1978 12:00,1000.1554946750418
16.08.1978 12:00,1000.1535722129952
16.10.1978 12:00,1000.15152918003
19.03.1979 12:00,1000.1547855133931
27.08.1979 12:00,1000.1358610713493
22.10.1979 12:00,1000.1398613671761
10.03.1980 12:00,1000.1505456201461
10.06.1980 12:00,1000.146027856795
18.08.1980 12:00,1000.1404774500016
13.10.1980 12:00,1000.1393780598175
16.03.1981 12:00,1000.1633314682646
22.06.1981 12:00,1000.1610955450487
13.08.1981 12:00,1000.1602851099614
26.10.1981 12:00,1000.141840733208
09.03.1982 12:00,1000.1577138847599
21.06.1982 12:00,1000.1535098080377
16.08.1982 12:00,1000.1555171723156
11.10.1982 12:00,1000.1530279545069
24.03.1983 12:00,1000.1596036729535
13.06.1983 12:00,1000.1422275056058
22.08.1983 12:00,1000.1575733067205
26.10.1983 12:00,1000.1447156510824
16.01.1984 12:00,1000.1540355980189
30.01.1984 12:00,1000.1574948617571
13.02.1984 12:00,1000.1559892267751
27.02.1984 12:00,1000.1547536265972
12.03.1984 12:00,1000.1541496816018
26.03.1984 12:00,1000.1566890651308
09.04.1984 12:00,1000.1574424913993
24.04.1984 12:00,1000.1554541275123
07.05.1984 12:00,1000.156970094273
21.05.1984 12:00,1000.1569176606852
04.06.1984 12:00,1000.1537055076212
18.06.1984 12:00,1000.1547827921714
02.07.1984 12:00,1000.156035784734
