date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
1981-08-13 14:00:00,1981-08-24 14:00:00,4.3572,,,,0.0745,69.937,18.4902,,2.8569,2.6569,0.1925,,439.803,,<0.025,<0.2,14.8182,16.7448,,,1.4696,,,8.449,,2.647,2.7451,13.653,,16.9803,,2.3582,2.0158,3.4589,0.2278,3.5786,17.9698,15.0985
1981-08-24 14:55:00,1981-09-07 13:55:00,3.6715,,,,0.0477,60.2666,11.5866,,3.6827,3.9093,0.1477,,361.3329,,0.2033,0.8187,11.1553,35.2339,,,,,,8.4773,,2.336,4.8867,9.1106,,11.9066,,1.9657,,8.6401,0.2762,31.9763,15.8651,10.0
1981-09-07 14:20:00,1981-09-21 14:20:00,4.1479,,,,0.05,66.343,10.6252,,2.7322,3.2322,0.1548,,420.0,,0.0814,1.3823,12.9745,50.16,,,1.3625,,,8.5607,,2.1715,6.7322,8.2395,,11.0713,,2.1925,1.9965,5.1179,0.2216,10.0995,14.9286,7.3217
1981-09-21 14:45:00,1981-10-05 14:45:00,3.7682,,,,0.1616,61.538,7.312,,12.3225,4.1715,0.1393,,371.4,,0.9122,9.406,12.0103,105.2129,,,1.943,,,8.4285,,2.343,7.0,4.526,,12.42,,2.0327,3.1585,6.2965,0.3601,193.2601,12.8219,45.75
1981-10-05 14:30:00,1981-10-19 11:30:00,3.9831,,,,0.1168,65.5219,6.547,,9.8084,2.9226,0.1056,,380.3135,,0.21,3.8812,12.0552,107.009,,,1.7547,,,8.4258,,1.9289,7.1289,4.7314,,12.3519,,2.1341,2.4845,8.9164,0.255,108.0871,11.8645,19.5547
1981-10-19 12:00:00,1981-11-02 07:00:00,4.5965,,,,0.0379,74.2456,8.7649,,6.523,2.3597,0.107,,438.0695,,0.1295,2.5363,14.7292,98.6304,,,2.2597,,,8.6,,2.0807,8.0,5.7842,,12.4035,,2.4623,2.7969,6.5299,0.2127,33.7629,8.9083,16.8529
1981-11-02 07:00:00,1981-11-16 07:00:00,4.8185,,,,0.036,77.0263,13.761,,4.0281,2.1,0.1524,,496.0087,,<0.025,0.4224,16.3492,35.9747,,,2.6601,,,8.632,,2.2561,7.3202,8.9408,,15.6009,,2.5985,3.0636,2.7039,0.1886,2.9838,6.9971,10.1645
1981-11-16 07:10:00,1981-11-30 07:10:00,4.5719,,,,0.446,,17.1049,,4.1193,2.021,0.246,,537.3342,,0.0339,0.7085,,26.0271,,,2.5613,,,,,2.6807,6.2016,12.8066,,16.4033,,,2.9374,3.7984,,7.9672,5.8733,15.4033
1981-11-30 07:10:00,1981-12-14 07:10:00,4.3206,,,,0.0618,70.9691,14.1971,,6.9423,3.1423,0.1688,,430.0,,0.1594,3.2223,14.1454,103.8432,,,3.0,,,8.5,,2.3394,7.6971,8.6971,,13,,2.3563,3.5742,7.4663,0.3734,43.28,4.5397,21.5486
1981-12-14 07:00:00,1981-12-28 08:00:00,4.1635,,,,0.0934,72.1795,13.207,,10.3585,2.931,0.1252,,426.5532,,0.2221,5.1599,12.5942,103.55,,,2.7448,,,8.3966,,2.1,7.6207,7.3,,16.4828,,2.3228,,19.7376,0.3972,98.8603,3.5643,36.8753
1981-12-28 07:35:00,1982-01-11 06:35:00,3.7357,,,,0.1212,61.9323,9.0286,,6.9238,1.7,0.1118,,382.0642,,0.1774,1.8115,11.8491,136.0066,,,2.208,,,8.6375,,1.7327,6.2257,4.9019,,10.8269,,2.0328,2.6884,7.2222,0.4631,210.1827,3.7381,36.6286
1982-01-11 06:30:00,1982-01-25 06:30:00,4.3874,,,,<0.02,75.2072,12.8008,,5.4355,1.2454,0.0982,,440.4691,,0.0445,0.66,14.1609,72.3685,,,2.7956,,,8.3546,,1.7037,7.1092,7.4735,,13.3556,,2.4592,3.1931,4.3454,0.1654,14.2697,2.6852,9.2194
1982-01-25 06:30:00,1982-02-08 06:30:00,4.1504,,,,0.0273,72.6184,15.0764,,3.9734,2.4359,0.1973,,435.9402,,0.0311,<0.2,13.7638,81.907,,,3.2239,,,8.5038,,2.1837,7.8063,9.5296,,13.0924,,2.38,3.9879,4.0186,0.3245,41.1468,3.6679,9.6498
1982-02-08 06:30:00,1982-02-22 06:30:00,4.8446,,,,0.0377,80.4613,14.5088,,6.3047,,0.1785,,467.6715,,0.0321,0.4188,15.2584,40.6407,,,3.27,,,8.49,,1.905,7.2456,9.9088,,16.3464,,2.6354,3.8429,2.7604,0.2474,2.0772,4.2056,12.0739
1982-02-22 06:35:00,1982-03-08 09:35:00,4.5068,,,,0.03,76.7854,19.1226,,4.8952,3.571,0.1985,,461.306,,0.0439,0.6765,14.3331,34.6952,,,3.2687,,,8.4423,,2.5176,5.4226,12.1516,,15.5451,,2.5056,4.0206,5.1113,0.3272,9.3339,3.148,18.8549
1982-03-08 09:00:00,1982-03-22 09:00:00,4.7354,,,,0.0554,79.1432,18.2409,,4.1463,3.3537,0.1195,,473.8522,,0.03,0.6435,15.1965,38.0265,,,2.6232,,,8.5476,,2.3489,3.1094,11.4094,,17.0709,,2.6,3.3087,4.7906,0.2102,10.3458,5.0005,17.4631
1982-03-22 09:15:00,1982-04-05 09:15:00,3.9723,,,,,68.4433,10.6933,,,2.0367,0.1162,,387.8667,,,,11.5668,61.3193,,,2.1467,,,8.3757,,1.5837,,6.43,,10.9933,,2.1837,2.7865,3.6533,0.224,18.2167,7.0219,
1982-04-05 09:15:00,1982-04-19 14:15:00,3.3278,,,,0.0326,56.2389,6.9749,,2.9264,1.5,0.1329,,333.7629,,0.0917,1.7077,9.4582,62.2515,,,1.5993,,,8.5047,,1.4239,2.8755,5.1581,,9.9807,,1.7924,2.2122,3.8606,0.2227,34.6535,7.7274,14.6838
1982-04-19 14:45:00,1982-05-03 08:45:00,3.7017,,,,<0.02,63.1513,11.0169,,2.8084,1.969,0.1614,,373.6054,,0.0847,0.5146,10.3326,37.1103,,,1.9956,,,8.5077,,1.7086,1.8874,8.7648,,14.4368,,2.0008,,2.4253,0.2113,4.3422,8.9041,9.4644
1982-05-03 08:55:00,1982-05-17 05:55:00,3.2261,,,,0.02,55.0932,8.1381,,7.6944,1.9923,0.1381,,322.4519,,0.0641,0.6616,8.6728,50.4434,,,1.4723,,,8.3692,,1.4323,2.0461,6.269,,8.3065,,1.7315,,2.2923,0.1745,7.6161,10.5914,
1982-05-17 05:45:00,1982-05-31 20:45:00,2.623,,,,0.0455,46.6618,5.1094,,6.6341,1.7969,0.0945,,268.2961,,0.1233,1.5578,5.9497,70.9206,,,1.4036,,,8.4991,,1.0881,2.9937,3.7906,,7.5784,,1.4091,,3.2,0.1652,25.7667,12.2804,5.3641
1982-05-31 20:40:00,1982-06-14 05:40:00,2.6754,,,,0.0455,46.8007,7.8751,,11.6095,2.1644,0.1143,,271.5195,,0.0903,1.1429,6.1011,47.5229,,,1.3213,,,8.2854,,1.4624,3.3644,5.7537,,9,,1.4188,,,0.2038,25.8415,15.976,8.1615
1982-06-14 05:55:00,1982-06-28 05:55:00,3.2852,,,,0.1388,58.5309,6.5471,,23.5905,2.7396,0.0945,,325.1019,,0.2258,3.176,7.9575,86.8235,,,1.5589,,,8.36,,1.4582,5.0747,4.3911,,8,,1.7878,,,0.2969,137.8879,13.7871,32.8355
1982-06-28 05:45:00,1982-07-12 05:45:00,3.7079,,,,0.0669,61.0622,8.9321,,4.3515,2.7216,0.1177,,373.2316,,0.1741,2.3731,10.8298,48.719,,,1.7091,,,8.5057,,1.9554,6.0343,6.9232,,7.562,,1.9692,,,0.2194,53.634,17.8769,20.4328
1982-07-12 05:45:00,1982-07-26 05:45:00,3.9303,,,,0.03,65.1386,14.3915,,6.7114,,0.2275,,424.5214,,0.0894,0.8464,12.1535,21.3304,,,1.842,,,8.5358,,2.5554,4.0607,10.1886,,13.9715,,2.1254,,,0.4322,19.4599,20.2257,11.4929
1982-07-26 05:55:00,1982-08-09 05:55:00,4.0434,,,,0.05,72.9688,7.9864,,5.4323,4.0387,0.1405,,380.4771,,0.1272,2.4413,10.888,64.1411,,,2.041,,,8.3408,,1.812,7.9277,4.478,,11,,2.2686,,,0.318,48.6327,16.8299,21.1098
1982-08-09 05:45:00,1982-08-23 05:45:00,4.2528,,,,0.0784,72.0157,10.0385,,2.1925,5.347,0.2128,,417.3698,,0.1699,1.6765,12.1682,50.2229,,,2.0074,,,8.2783,,3.8684,7.476,6.9845,,15.385,,2.2975,,,0.4268,42.69,17.5106,34.7802
1982-08-23 06:00:00,1982-09-06 06:00:00,4.3598,,,,0.0855,72.9619,10.1877,,5.2939,4.0408,0.1615,,421.7346,,0.131,1.6714,13.2063,47.9729,,,1.8567,,,8.402,,2.1394,7.8551,7.4633,,12.449,,2.3639,,,0.2482,10.002,15.529,38.2041
1982-09-06 05:35:00,1982-09-20 05:35:00,4.3677,,,,0.0807,72.41,11.3533,,3.4704,3.748,0.203,,416.9413,,0.0752,1.4103,13.013,29.6866,,,2.0662,,,8.3341,,2.1665,6.4449,9.2574,,14.0717,,2.3422,2.4471,,0.2383,13.0717,16.8843,15.8879
1982-09-20 05:40:00,1982-10-04 05:40:00,3.5279,,,,0.1132,59.7671,9.2029,,7.6139,3.0112,0.1889,,355.6799,,0.1032,1.2371,9.7286,45.2384,,,1.5699,,,8.2574,,2.3099,5.0322,7.4253,,10.8882,,1.8915,2.9085,,0.6197,419.645,14.9092,49.2374
1982-10-04 05:45:00,1982-10-18 05:45:00,4.2898,,,,0.1098,69.4883,10.3786,,5.0089,3.1786,0.1099,,413.3377,,0.0989,3.5394,13.365,62.2194,,,2.0648,,,8.1132,,2.1782,7.6572,7.0232,,11.5535,,2.2837,2.6358,,0.1972,28.2504,11.2131,30.2323
1982-10-18 05:30:00,1982-11-01 06:30:00,5.0567,,,,0.1282,82.4495,14.0353,,2.3392,3.1928,0.1375,,484.4571,,0.0346,1.4144,15.1438,31.7813,,,2.7644,,,8.28,,2.451,7.068,10.0104,,14.9281,,2.6803,,,0.186,4.9791,10.8307,19.1137
1982-11-01 06:20:00,1982-11-15 06:20:00,5.0825,,,,0.1275,83.2164,16.9162,,3.2168,2.9598,0.2579,,518.8213,,0.0354,1.2056,16.524,17.0637,,,2.8375,,,8.4049,,3.3581,4.3944,14.8196,,23.0559,,2.7563,3.3479,,0.2892,5.8559,9.3739,24.9062
1982-11-15 06:30:00,1982-11-29 06:30:00,4.7472,,,,0.0433,78.9644,13.4708,,3.6652,3.0657,0.1883,,487.0596,,0.1232,1.8987,14.4204,36.646,,,2.7999,,,8.4401,,2.5133,8.1691,9.7373,,19.3262,,2.5636,3.3437,,0.2516,21.9659,6.5159,25.5687
1982-11-29 06:15:00,1982-12-13 06:15:00,5.1671,,,,0.0874,85.1149,17.6176,,5.7397,3.3187,0.2982,,544.9007,,0.1356,3.8684,15.9044,26.4222,,,2.8729,,,8.3591,,2.8801,8.5813,11.6771,,19,,2.7781,3.4696,,0.3469,14.8021,6.5034,32.1755
1982-12-13 06:30:00,1982-12-27 06:30:00,4.3592,,,,0.0748,73.5387,10.3683,,5.7683,2.9561,0.1402,,453.9039,,0.4296,6.3439,12.8691,85.0024,,,2.9192,,,8.3944,,2.0557,8.1203,6.4203,,12.5203,,2.3644,,,0.3328,127.9963,5.3005,51.0
1982-12-27 06:15:00,1983-01-10 06:15:00,4.3543,,,,0.0678,72.3281,11.7509,,3.7265,2.5,0.1295,,347.8796,,0.258,3.2099,12.338,54.6724,,,2.3168,,,8.2991,,1.7876,7.247,7.0382,,11.5194,,2.3123,2.815,5.1884,0.2175,61.3855,4.5651,68.7068
1983-01-10 06:20:00,1983-01-24 06:20:00,4.6144,,,,0.0609,74.0362,15.3431,,3.0175,2.4546,0.0954,,432.163,,0.0991,1.3268,14.6676,46.6135,,,2.3926,,,8.5536,,1.9616,8.1907,9.3524,,14.4535,,2.4508,,3.8093,0.1393,21.9966,3.8753,23.0115
