date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
1995-05-15 16:30:00,1995-05-29 15:30:00,2.66,,,,0.01,51.7032,7.5,0.75,1.0,1.7,0.015,346.616,306.0,,,0.39,8.2661,1657.5448,,0.78,1.37,11.1177,108.2515,8.42,8.2538,1.95,4.9,7.1,,25.2,,1.63,1.95,2.6,0.043,11.3,12.721,5
1995-05-29 15:15:00,1995-06-12 16:15:00,2.7,,,,0.02,52.5048,6.7,0.89,2.2,2.3,0.022,345.8503,314.0,,,1.53,7.2936,2459.401,0.01,1.3,1.48,11.4656,114.5312,8.37,8.1995,1.69,5.0,5.2,,23.1,,1.61,2.15,3.6,0.087,65.3,13.8609,8
1995-06-12 16:00:00,1995-06-26 15:00:00,,,,,,,,,,,,344.9273,,,,,,2032.0747,,,,10.9789,113.2422,,8.215,,,,,,,,,,,,15.3275,
1995-06-26 15:20:00,1995-07-10 08:20:00,2.56,,,,0.02,50.9016,7.2,0.43,1.2,1.9,0.011,332.657,298.0,,,0.51,7.0505,1637.8751,<0.01,1,1.15,9.6814,107.1727,8.33,8.2486,1.88,3.5,6.5,,25.8,,1.56,1.46,3.5,0.042,13.7,18.7239,5
1995-07-10 07:55:00,1995-07-24 15:55:00,2.38,,,,0.02,46.8936,6.7,0.51,4.09,2.6,0.018,309.5566,286.0,,,0.6,7.2936,1503.4037,,,1.05,8.7621,102.997,8.27,8.0004,1.88,3.1,6.7,,24.3,,1.47,1.78,3.6,0.047,16.7,21.806,6
1995-07-24 16:20:00,1995-08-07 17:20:00,2.31,,,,0.01,47.2944,7.0,0.76,1.0,2.0,0.012,299.3432,278.0,,,0.69,6.8074,1178.8543,0.01,0.63,0.99,8.5186,101.2174,8.25,8.0086,1.54,2.7,6.2,,25.2,,1.46,1.4,3.2,0.03,21.7,22.3781,4
1995-08-07 17:20:00,1995-08-21 14:20:00,2.27,,,,0.19,45.2904,6.7,0.8,1.7,2.0,0.02,298.1907,275.0,,,1.09,6.8074,1146.0558,,1.04,1.1,8.4264,98.4032,8.3,7.8896,1.58,3.0,6.3,,23.2,,1.41,1.64,4.7,0.066,36.7,21.4595,6
1995-08-21 14:10:00,1995-09-04 09:10:00,2.32,,,,0.02,46.4928,7.1,0.89,2.0,2.0,0.019,297.8601,286.0,,,0.86,6.5642,1250.7166,0.02,0.64,1.08,9.0399,101.2339,8.42,7.9316,1.58,3.0,6.4,,22.5,,1.43,1.43,4.2,0.062,30,19.3023,11
1995-09-04 09:10:00,1995-09-18 15:10:00,2.39,,,,<0.01,48.096,6.6,1.14,1.0,2.4,0.014,302.4096,280.0,,,0.74,7.2936,1419.3712,,0.68,1.06,10.1146,106.2393,8.3,7.9998,1.61,3.0,6.3,,23.5,,1.5,1.4,3.9,0.047,20.3,16.1779,4
1995-09-18 15:00:00,1995-10-02 09:00:00,2.54,,,,<0.01,50.5008,6.7,0.61,0.7,2.0,0.014,312.7941,286.0,,,0.39,7.0505,1301.8803,0.01,0.61,1.08,10.2314,105.1665,8.23,8.0468,1.53,3.3,6.6,,22.9,,1.55,1.47,3.5,0.043,24.3,15.1664,3
1995-10-02 09:20:00,1995-10-16 16:20:00,2.52,,,,0.03,50.9016,8.6,0.7,1.2,2.0,0.013,328.8393,313.0,,,0.31,7.7798,863.5175,,0.7,1.31,9.7348,101.0927,8.15,8.0162,1.83,3.4,8.3,,27.3,,1.59,1.39,2.7,0.032,4,15.6429,4
1995-10-16 16:05:00,1995-10-30 15:05:00,2.62,,,,0.01,52.5048,11.5,1.22,1.5,2.1,0.022,350.0547,322.0,,,0.27,7.7798,593.8251,0.01,1.04,1.49,9.541,97.7269,8.17,7.9222,2.49,3.2,10.2,,29.12,,1.63,1.84,3.5,0.037,<1.0,15.0044,4
1995-10-30 14:50:00,1995-11-13 08:50:00,2.71,,,,0.02,53.3064,12.2,1.33,1.2,2.1,0.032,364.0467,333.0,,,0.29,8.7523,554.8033,,1.07,1.7,9.8861,94.9707,8.24,7.8912,2.3,4.0,11.3,,29.0,,1.69,2.88,3.9,0.048,4,12.1301,5
1995-11-13 08:45:00,1995-11-27 08:45:00,2.79,,,,0.01,55.7112,11.4,1.35,2.4,2.6,0.038,361.7678,330.0,,,0.79,8.023,801.0479,<0.01,0.9,1.89,10.6604,96.4571,8.31,7.9322,2.53,5.3,9.9,,26.3,,1.72,2.21,3.8,0.081,10.3,9.5813,6
1995-11-27 09:00:00,1995-12-11 09:00:00,2.74,,,,0.01,53.7072,11.8,0.49,0.7,2.0,0.037,370.7949,332.0,,,0.26,9.7248,617.0516,,1.11,1.79,11.0748,96.0043,8.21,7.9428,2.32,5.4,10.3,,28.0,,1.74,1.99,3.4,0.057,1,7.8259,3
1995-12-11 09:10:00,1995-12-27 09:10:00,2.78,,,,0.04,57.3144,11.4,0.46,1.8,2.8,0.046,377.2247,335.0,,,1.54,7.5367,910.1242,0.01,1.07,1.98,11.7225,98.1468,8.17,7.9648,2.13,5.8,9.4,,25.5,,1.74,2.56,5.2,0.097,40.3,6.4376,6
1995-12-27 09:20:00,1996-01-08 08:20:00,3.01,,,,0.01,62.9256,9.7,0.58,1.4,2.1,0.029,375.9833,331.0,,,0.75,7.0505,1292.7923,,1,2.05,12.6092,103.5311,8.2,8.1117,1.95,6.3,9.1,,22.4,,1.81,2.48,4.1,0.065,40.7,5.6717,5
1996-01-08 08:15:00,1996-01-22 08:15:00,2.99,,,,0.01,60.12,10.79,0.81,1.2,1.9,0.032,393.129,339.0,,,0.48,8.023,860.5626,<0.01,1,2.12,12.2875,101.2638,8.3,8.0438,2.15,6.1,9.3,,26.16,,1.83,2.32,3.2,0.053,2.7,5.8162,4
1996-01-22 08:30:00,1996-02-05 08:30:00,3.02,,,,0.01,60.12,13.4,0.63,1.2,2.0,0.033,410.0763,359.0,,,0.36,8.9954,564.1541,,1.01,2.12,12.3764,99.1153,8.3,8.03,2.33,6.8,11.8,,29.9,,1.87,2.57,2.9,0.05,1,4.7043,6
1996-02-05 08:20:00,1996-02-19 08:20:00,2.99,,,,0.01,60.5208,17.9,0.55,1.2,2.6,0.03,427.1668,346.0,,,0.27,8.2661,545.8101,<0.01,0.7,2.25,12.3296,98.3978,8.15,8.0124,2.99,5.8,14.4,,30.6,,1.85,2.65,3.5,0.05,3,4.5708,4
1996-02-19 08:15:00,1996-03-04 08:15:00,3.11,,,,0.02,62.5248,16.2,1.78,1.4,2.6,0.032,436.7047,382.0,,,0.36,8.7523,544.0794,,0.76,2.29,12.4069,99.934,8.23,8.0744,2.39,5.4,13.4,,28.2,,1.92,2.83,3.8,0.066,3,4.9265,7
1996-03-04 08:30:00,1996-03-18 08:30:00,3.08,,,,0.01,60.9216,16.0,0.75,1.2,2.4,0.024,433.0892,378.0,,,0.2,9.4817,456.6176,0.01,0.77,2.23,12.7572,104.5189,8.28,8.0683,2.69,4.7,15.0,,30.9,,1.91,2.77,3.2,0.045,1,5.587,4
1996-03-18 08:30:00,1996-04-01 08:30:00,2.97,,,,0.02,58.9176,12.5,0.65,1.7,3.1,0.026,397.2112,351.0,,,0.58,8.2661,755.0364,,1.18,2.16,11.8798,102.1113,8.15,7.8908,2.14,4.2,11.4,,25.3,,1.81,2.82,4.2,0.056,9,7.4837,6
1996-04-01 08:20:00,1996-04-15 08:20:00,2.92,,,,0.01,57.3144,12.1,1.52,3.4,2.1,0.017,383.5569,330.0,,,0.29,8.7523,663.219,<0.01,0.94,1.86,12.1088,105.678,8.36,8.0486,2.35,4.0,10.9,,26.3,,1.79,2.33,2.9,0.038,3,8.0989,4
1996-04-15 08:35:00,1996-04-29 11:35:00,2.83,,,,0.01,52.104,12.5,0.4,1.1,2.0,0.019,379.1794,329.0,,,0.2,10.211,662.8939,,0.68,1.71,11.0824,105.4036,8.25,8.1585,1.95,2.8,12.3,,26.1,,1.72,2.16,3.8,0.039,1.7,11.6959,4
1996-04-29 11:55:00,1996-05-13 10:55:00,2.76,,,,0.01,52.9056,11.3,0.77,1.3,2.5,0.03,366.583,330.0,,,0.32,8.7523,773.9276,0.01,0.85,1.61,9.6842,95.1583,8.36,7.9923,1.72,3.8,10.3,,26.6,,1.68,2.0,3.6,0.05,9,13.1248,5
1996-05-13 10:50:00,1996-05-28 10:50:00,2.77,,,,0.02,51.7032,9.1,0.86,1.6,1.8,0.029,358.8811,311.0,,,0.55,9.2386,1104.1373,,0.84,1.6,9.8348,97.9071,8.39,7.9676,1.73,4.4,8.4,,23.8,,1.67,2.01,3.7,0.066,19.7,13.7076,6
1996-05-28 10:25:00,1996-06-10 08:25:00,2.62,,,,0.02,50.9016,8.6,1.43,1.3,1.8,0.021,339.9027,304.0,,,0.48,8.023,1276.0788,<0.01,0.68,1.38,9.6826,101.5304,8.27,7.9913,1.4,4.4,7.5,,23.9,,1.6,1.63,3.0,0.047,17.3,16.0981,5
1996-06-10 08:15:00,1996-06-24 11:15:00,2.5,,,,,49.6992,9.2,,,2.3,0.018,336.9967,295.0,,,,7.5367,1047.1982,,,1.27,8.4507,95.503,8.17,7.9427,1.47,3.7,8.1,,26.6,,1.55,1.63,4.5,0.081,55.3,19.7637,
1996-06-24 10:55:00,1996-07-08 10:55:00,2.53,,,,0.01,50.5008,10.1,0.63,1.7,2.3,0.026,340.0479,295.0,,,0.63,7.7798,914.5669,<0.01,0.85,1.38,8.8757,96.6707,8.37,8.0084,1.57,4.0,8.9,,26.1,,1.58,1.58,3.9,0.047,18.3,17.9221,5
1996-07-08 10:45:00,1996-07-22 08:45:00,2.48,,,,0.06,49.6992,7.2,1.4,3.6,1.8,0.022,318.4132,293.0,,,2.05,7.0505,1563.0783,0.01,1.83,1.21,9.7654,106.1298,8.31,8.0505,1.32,3.5,6.5,,22.5,,1.53,1.83,4.9,0.101,69.3,17.8159,9
1996-07-22 09:00:00,1996-08-05 11:00:00,2.4,,,,0.01,47.2944,8.3,1.01,1.6,2.7,0.008,317.4869,296.0,,,0.77,7.2936,983.3986,<0.01,,1.13,8.6976,100.128,8.34,8.0274,1.78,3.2,7.3,,24.7,,1.48,1.53,5.0,0.048,22.3,20.7133,5
1996-08-05 11:15:00,1996-08-19 11:15:00,2.4,,,,0.02,47.2944,7.3,1.21,1.8,3.4,0.015,308.5798,282.0,,,0.9,7.0505,1145.9257,<0.01,1.32,1.07,8.6766,99.2272,8.25,7.9408,2.14,3.1,6.5,,22.2,,1.47,1.48,5.7,0.05,61.7,20.3711,5
1996-08-19 11:20:00,1996-09-02 11:20:00,2.37,,,,0.01,46.4928,8.9,1.38,1.3,2.9,0.008,316.8586,275.0,,,0.42,7.7798,967.0195,0.03,0.73,1.11,8.7651,99.7984,8.2,7.9752,1.94,2.5,8.4,,24.8,,1.48,1.49,4.5,0.033,9.7,20.145,4
1996-09-02 11:15:00,1996-09-16 08:15:00,2.43,,,,0.01,47.6952,10.2,0.99,1.0,2.5,0.009,329.2182,265.0,,,0.17,7.5367,798.9724,,,1.15,9.2109,99.0681,8.28,8.0566,1.86,2.7,9.0,,25.8,,1.5,1.52,4.0,0.035,2.7,17.3106,3
1996-09-16 08:30:00,1996-09-30 08:30:00,2.52,,,,0.01,48.4968,10.6,1,1.3,3.1,0.012,338.2838,314.0,,,0.32,8.2661,744.7018,0.01,0.66,1.23,9.4826,97.165,8.24,8.0896,2.1,3.4,10.0,,25.7,,1.55,1.86,4.2,0.034,4,15.0217,4
1996-09-30 08:10:00,1996-10-14 11:10:00,2.54,,,,0.04,50.1,11.1,1.49,1.3,2.9,0.006,347.0614,297.0,,,0.31,8.023,674.4151,,0.82,1.22,9.641,96.746,8.31,8.1184,1.99,3.1,9.6,,26.3,,1.58,1.81,4.1,0.024,3,14.0672,6
1996-10-14 11:20:00,1996-10-28 13:20:00,2.72,,,,0.02,52.5048,9.8,1.32,1.5,3.8,0.005,349.7693,308.0,,,0.51,8.2661,1023.833,<0.01,0.75,1.26,10.1866,98.9969,8.28,8.1283,2.14,4.0,8.4,,24.0,,1.65,1.61,5.0,0.037,10.3,12.6369,5
1996-10-28 13:45:00,1996-11-11 11:45:00,2.61,,,,0.01,49.6992,9.7,0.51,1.2,3.1,0.004,343.3674,294.0,,,0.38,8.2661,950.7591,,0.65,1.47,10.5374,99.7558,8.12,8.1221,1.93,4.2,8.3,,20.1,,1.58,1.79,4.8,0.031,10.3,11.4955,5
1996-11-11 11:45:00,1996-11-25 11:45:00,2.91,,,,0.01,56.112,9.9,1.74,1.2,3.3,0.01,363.4679,322.0,,,0.43,8.2661,1032.0346,<0.01,0.73,1.47,11.1323,100.0387,8.26,8.1611,2.19,5.0,9.2,,24.5,,1.74,1.83,4.2,0.041,7.7,9.2968,5
1996-11-25 12:00:00,1996-12-09 09:00:00,2.95,,,,0.01,55.7112,11.7,0.38,1.0,2.3,0.024,384.7429,319.0,,,0.46,9.7248,1243.3991,,0.76,1.79,12.0167,102.7262,8.13,8.1986,1.96,5.9,9.1,,26.1,,1.79,2.33,3.4,0.058,13.1,7.2651,5
1996-12-09 09:20:00,1996-12-20 12:20:00,2.96,,,,0.01,58.116,10.8,0.9,1.1,1.8,0.028,387.9495,328.0,,,0.3,8.9954,1008.8114,<0.01,0.69,1.93,11.5937,97.3029,8.14,8.1645,2.06,6.6,8.7,,28.0,,1.82,2.38,3.2,0.05,1.7,6.5332,5
1996-12-20 12:20:00,1997-01-06 12:20:00,3.0,,,,0.01,58.116,9.7,0.45,0.9,1.9,0.035,382.4701,325.0,,,0.33,8.9954,1064.4437,,0.54,1.96,12.3804,98.9104,8.05,8.2023,1.87,6.4,7.4,,26.9,,1.82,2.12,3.2,0.058,5.7,4.6124,5
1997-01-06 12:40:00,1997-01-20 12:40:00,2.94,,,,,57.7152,13.9,,,2.6,0.028,401.4103,345.0,,,,8.9954,645.004,<0.01,,2.04,12.532,98.0114,7.95,8.1445,2.63,5.9,11.3,,31.7,,1.81,2.25,3.6,0.042,2.3,3.798,
1997-01-20 12:45:00,1997-02-03 11:45:00,3.02,,,,0.015,59.3184,14.4,0.44,1.3,2.5,0.027,409.1883,350.0,,,0.28,9.2386,704.0232,,1.15,1.93,12.4958,100.2252,8.15,8.1456,2.31,5.5,12.2,,31.5,,1.86,2.42,3.4,0.048,3.3,4.7636,6
1997-02-03 11:30:00,1997-02-17 08:30:00,2.98,,,,0.01,56.9136,14.6,0.81,1.3,2.4,0.028,407.1543,343.0,,,0.4,9.7248,676.0084,0.045,0.78,2.07,12.3278,99.9954,8.28,8.181,2.24,5.3,11.9,,31.8,,1.82,2.42,3.9,0.054,5.7,5.1978,6
1997-02-17 08:30:00,1997-03-03 09:30:00,3.0,,,,0.02,58.5168,12.0,0.65,1.8,2.3,0.033,386.8969,339.0,,,0.72,8.9954,973.2258,<0.01,0.81,2.05,12.0747,100.2454,8.32,8.2023,2.25,5.7,10.0,,26.5,,1.83,2.31,3.8,0.073,20,6.105,5
1997-03-03 09:45:00,1997-03-17 11:45:00,2.97,,,,0.01,57.7152,12.6,0.96,1.4,2.3,0.025,394.4782,333.0,,,0.25,9.4817,751.1593,0.02,0.86,1.89,11.5841,100.547,8.53,8.2003,2.11,5.1,10.2,,29.9,,1.83,2.07,3.3,0.047,4.7,7.8771,5
1997-03-17 11:55:00,1997-04-01 10:55:00,2.92,,,,0.01,56.5128,12.6,0.89,1.2,2.3,0.024,392.4106,342.0,,,0.1,9.2386,683.5893,,1.03,1.88,11.4603,100.9528,8.45,8.237,2.21,4.1,11.2,,30.0,,1.79,2.28,2.9,0.045,4.7,8.4772,3
1997-04-01 10:25:00,1997-04-14 12:25:00,2.85,,,,<0.01,56.9136,12.4,0.92,1.4,2.7,0.017,383.7531,321.0,,,0.1,8.2661,679.0954,0.03,0.93,1.74,11.6004,105.326,8.4,8.2708,2.14,3.8,10.5,,30.8,,1.76,1.99,3.6,0.038,6.3,9.7256,3
1997-04-14 12:30:00,1997-04-28 08:30:00,2.85,,,,0.01,56.112,13.9,0.31,0.8,2.1,0.016,394.3677,337.0,,,0.1,9.2386,601.5945,<0.01,0.46,1.57,,,8.38,8.2768,2.37,3.3,12.2,,32.3,,1.78,1.92,3.0,0.034,9,10.773,1
1997-04-28 08:20:00,1997-05-12 11:20:00,2.74,,,,0.01,53.3064,9.6,0.25,0.9,1.8,0.023,359.9078,309.0,,,0.28,8.2661,1015.4909,<0.01,0.52,1.45,10.1434,96.4619,8.4,8.1135,1.98,4.3,8.7,,28.0,,1.67,1.92,3.1,0.054,14.3,11.6909,2
1997-05-12 11:10:00,1997-05-26 13:10:00,2.67,,,,0.01,52.5048,9.8,0.34,0.7,2.5,0.018,355.8586,303.0,,,0.24,8.2661,1038.5639,<0.01,0.47,1.4,9.899,100.1007,8.41,8.1618,1.95,3.9,8.2,,29.2,,1.65,1.78,3.4,0.047,10,14.4161,1
1997-05-26 12:40:00,1997-06-09 09:40:00,2.63,,,,0.02,53.7072,11.0,1.18,1.2,2.1,0.015,352.7644,301.0,,,0.1,7.5367,989.3154,<0.01,0.86,1.31,9.5382,100.4709,8.44,8.2062,1.82,3.8,8.2,,29.3,,1.65,1.65,3.1,0.034,10,16.3124,2
1997-06-09 09:20:00,1997-06-23 10:20:00,2.45,,,,0.04,48.8976,8.5,0.86,2.5,2.2,0.02,323.1972,280.0,,,1.42,7.5367,1287.5848,<0.01,1.86,1.1,8.7345,96.6917,8.42,8.0873,1.91,3.4,7.7,,26.9,,1.53,1.57,5.1,0.092,76,18.7243,7
1997-06-23 10:30:00,1997-07-07 12:30:00,2.52,,,,0.03,49.2984,7.7,0.56,2.1,2.4,0.018,322.0652,285.0,,,1.14,8.023,1639.3706,0.01,1.24,1.2,9.6394,102.4662,8.36,8.2005,1.73,3.8,7.0,,26.1,,1.56,1.56,5.5,0.077,60,16.7461,5
1997-07-07 12:55:00,1997-07-21 10:55:00,2.53,,,,0.02,49.2984,7.4,0.41,2.0,2.3,0.007,315.438,279.0,,,1.23,7.7798,1823.1089,0.01,1.18,1.11,9.8582,108.0025,8.38,8.2136,1.53,3.4,6.6,,24.5,,1.55,1.37,4.0,0.069,47.7,18.2097,4
1997-07-21 10:30:00,1997-08-04 08:30:00,2.43,,,,0.02,46.8936,6.2,0.3,1.6,3.2,0.01,303.4138,280.0,,,0.82,7.5367,1835.8657,0.01,0.83,0.86,9.9924,110.2893,8.38,8.1607,1.51,3.3,5.9,,21.4,,1.48,1.11,4.1,0.045,29,18.5773,4
1997-08-04 08:30:00,1997-08-18 11:30:00,2.29,,,,0.01,44.8896,7.0,0.51,1.3,2.2,0.009,296.6953,287.0,,,0.47,7.7798,1352.6736,0.01,0.86,0.96,8.9433,103.7591,8.4,8.1117,1.57,2.9,6.5,,26.4,,1.44,1.16,3.0,0.032,11.3,21.1168,2
1997-08-18 11:40:00,1997-09-01 13:40:00,2.22,,,,0.01,43.6872,8.6,0.67,1.3,2.8,0.015,299.8598,281.0,,,0.69,7.7798,1037.6017,0.01,1.04,1.07,8.2968,98.2645,8.35,8.0274,1.78,2.5,8.1,,27.5,,1.41,1.38,3.5,0.041,19,22.2056,2
1997-09-01 14:00:00,1997-09-15 14:00:00,2.26,,,,0.02,43.2864,8.6,0.99,1.3,1.5,0.011,304.6618,283.0,,,0.62,8.023,1047.72,0.02,0.99,0.99,8.599,98.0528,8.38,8.0651,1.73,2.7,7.9,,26.7,,1.41,1.27,2.5,0.023,5,20.2208,3
1997-09-15 13:50:00,1997-09-29 10:50:00,2.35,,,,0.01,46.8936,11.1,0.41,1.1,2.1,0.009,318.7308,294.0,,,0.29,7.5367,798.5721,0.01,0.62,1.11,9.0381,99.0394,8.43,8.1165,1.99,2.8,9.6,,29.9,,1.48,1.29,3.3,0.036,8.3,18.2208,2
1997-09-29 11:00:00,1997-10-13 12:00:00,2.44,,,,0.01,44.8896,13.1,2.1,1.2,1.7,0.015,342.2107,310.0,,,0.32,9.4817,564.4154,<0.01,0.63,1.24,8.9928,96.9637,8.43,8.0266,2.34,2.5,13.1,,31.7,,1.51,1.52,3.7,0.032,4.7,17.4311,3
1997-10-13 11:50:00,1997-10-27 14:50:00,2.42,,,,0.01,46.8936,9.8,0.83,1.2,2.8,0.02,323.4504,293.0,,,0.34,8.023,802.8855,<0.01,0.66,1.24,9.6402,95.8674,8.34,8.0127,1.8,3.9,9.2,,26.7,,1.5,1.53,3.4,0.042,9.7,13.66,5
1997-10-27 15:00:00,1997-11-10 12:00:00,2.53,,,,0.01,48.096,12.8,0.93,1.0,2.5,0.018,355.3016,324.0,,,0.1,9.2386,545.1311,,0.64,1.41,10.4526,96.4186,8.34,8.0083,2.17,4.0,12.0,,31.6,,1.58,1.64,3.6,0.039,3.3,10.3895,2
1997-11-10 12:20:00,1997-11-24 11:20:00,2.61,,,,0.06,52.104,12.6,1.12,1.0,2.1,0.027,367.4306,324.0,,,0.25,8.2661,553.8202,0.01,0.73,1.51,10.299,94.0125,8.38,7.9859,2.29,4.2,11.9,,31.8,,1.64,1.82,3.1,0.048,3,9.9495,2
1997-11-24 11:30:00,1997-12-08 10:30:00,2.74,,,,0.01,54.108,14.3,0.58,1.6,2.5,0.024,388.3338,344.0,,,0.4,8.9954,480.8075,<0.01,0.68,1.7,10.6938,94.45,8.39,8.0202,2.61,4.2,14.2,,32.6,,1.72,1.97,4.1,0.035,<1.0,8.5852,5
1997-12-08 10:15:00,1997-12-22 08:15:00,2.75,,,,0.02,53.7072,12.3,0.96,2.1,2.2,0.029,372.3882,324.0,,,0.97,8.2661,951.7842,0.01,1.35,1.77,11.7543,99.6298,8.37,8.0994,2.35,5.3,10.8,,27.5,,1.68,2.45,5.4,0.066,30.7,6.925,5
1997-12-22 07:40:00,1998-01-05 11:40:00,2.82,,,,0.02,54.9096,8.6,1.74,1.3,2.1,0.032,359.25,319.0,,,0.27,8.2661,1171.678,0.01,0.81,1.74,12.2226,103.2719,8.45,8.1543,1.88,5.9,7.1,,23.8,,1.71,2.05,4.1,0.074,26,6.799,3
1998-01-05 12:05:00,1998-01-19 15:05:00,2.95,,,,0.01,57.7152,10.8,1.17,1.1,2.6,0.029,387.8322,343.0,,,0.36,8.5092,921.2109,<0.01,0.81,1.86,12.0979,101.1623,8.36,8.1341,2.1,6.4,9.5,,26.8,,1.79,2.1,2.9,0.051,7.3,6.388,2
1998-01-19 15:00:00,1998-02-02 12:00:00,3.02,,,,0.01,60.5208,13.6,1.06,1.4,2.4,0.025,406.9813,354.0,,,0.41,8.5092,795.5093,<0.01,0.82,1.81,12.3428,99.7841,8.44,8.1419,2.05,6.2,11.0,,28.6,,1.86,2.66,3.4,0.05,5.7,5.0687,3
1998-02-02 12:00:00,1998-02-16 12:00:00,3.01,,,,0.01,59.3184,15.0,0.89,1.6,3.5,0.024,415.854,367.0,,,0.22,8.9954,559.6775,<0.01,0.95,1.95,12.6185,101.015,8.53,8.1399,2.28,5.6,13.1,,33.5,,1.85,2.18,3.9,0.039,3.3,4.6893,3
1998-02-16 12:15:00,1998-03-02 08:15:00,3.0,,,,0.01,59.3184,14.1,1.45,1.8,2.4,0.021,402.2608,354.0,,,0.35,8.5092,634.0202,<0.01,1.07,1.88,12.2613,103.2797,8.51,8.1708,2.23,4.9,12.0,,30.5,,1.83,1.95,3.2,0.04,1.3,6.6768,8
1998-03-02 07:55:00,1998-03-16 13:55:00,2.94,,,,0.01,57.3144,12.6,0.99,1.5,3.4,0.027,387.6496,335.0,,,0.27,8.5092,754.4666,<0.01,0.72,1.81,11.923,100.791,8.52,8.1996,2.05,5.2,10.9,,27.0,,1.78,2.01,3.9,0.044,7.3,6.819,2
1998-03-16 13:45:00,1998-03-30 11:45:00,2.98,,,,0.01,57.7152,13.3,1.42,1.2,2.7,0.02,399.1075,352.0,,,0.23,8.9954,702.7388,0.015,0.77,1.79,12.1188,103.9769,8.52,8.2068,2.29,4.6,11.3,,31.0,,1.81,2.26,3.1,0.033,1.7,7.4111,3
