date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
1987-01-05 05:55:00,1987-01-19 07:55:00,2.46,,,,,49.2984,5.7,,,1.6,0.063,277.8796,270.0,,,,4.6208,83.9669,,,1.09,12.0403,93.273,8.11,7.9888,1.33,4.6,4.1,,16.0,,1.42,2.4,1.6,0.092,4,2.96,
1987-01-19 08:00:00,1987-02-02 06:00:00,2.4,,,,,48.4968,6.7,,,1.9,0.09,288.2358,273.0,,,,4.3776,49.8924,,,1.01,12.0732,93.5291,7.91,7.859,1.37,3.6,5.5,,19.0,,1.39,1.87,2.0,0.141,3,2.9606,
1987-02-02 05:55:00,1987-02-16 06:55:00,2.59,,,,,51.7032,9.2,,,2.6,0.061,298.5817,284.0,,,,5.1072,70.0678,,,1.23,11.7698,93.6143,8.1,7.8996,1.48,3.6,5.3,,20.0,,1.5,2.23,2.6,0.106,4.5,3.9583,
1987-02-16 07:05:00,1987-03-02 06:05:00,2.41,,,,,51.3024,7.6,,,2.5,0.055,286.877,269.0,,,,4.3776,89.4612,,,1.21,12.0412,96.1039,8.18,7.9167,1.46,3.4,6.2,,21.0,,1.46,2.54,4.5,0.159,45.6,4.0898,
1987-03-02 05:50:00,1987-03-16 06:50:00,2.31,,,,,47.6952,5.2,,,1.7,0.036,266.3922,254.0,,,,4.1344,136.8556,,,1.29,12.3963,98.3552,8.04,7.8881,1.14,3.9,4.1,,15.0,,1.36,2.1,2.5,0.092,28,3.8644,
1987-03-16 07:05:00,1987-03-30 06:05:00,2.44,,,,,50.1,5.7,,,1.9,0.054,286.5482,262.0,,,,4.864,86.2993,,,1.28,11.966,98.4894,8.16,7.9813,1.32,2.8,4.9,,16.0,,1.45,2.3,2.5,0.097,5,5.2745,
1987-03-30 06:30:00,1987-04-13 05:30:00,2.31,,,,,45.2904,4.8,,,1.9,0.041,268.5899,248.0,,,,4.1344,155.7515,,,1.19,11.838,99.4809,8.33,7.9656,1.2,3.0,3.8,,14.0,,1.3,2.04,4.4,0.148,43,6.0854,
1987-04-13 05:15:00,1987-04-27 07:15:00,2.09,,,,,44.088,3.6,,,1.8,0.008,249.809,227.0,,,,3.8912,197.7052,,,1.11,11.2759,100.8029,7.93,8.0805,1.0,2.0,2.7,,15.0,,1.26,2.09,3.0,0.081,21,8.5629,
1987-04-27 07:10:00,1987-05-11 07:10:00,2.06,,,,,,2.8,,,1.5,0.008,247.0851,221.0,,,,3.648,228.1215,,,0.8,10.6632,99.4116,7.94,8.1726,0.98,1.6,2.6,,13.0,,,1.37,2.6,0.082,14.5,10.3042,
1987-05-11 06:45:00,1987-05-25 06:45:00,2.07,,,,,42.4848,3.0,,,1.6,0.008,250.6886,229.0,,,,3.648,213.179,,,0.88,10.5883,97.5373,7.93,8.0614,1.01,1.3,2.7,,14.0,,1.21,1.39,2.3,0.074,14.8,9.8014,
