date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
2007-07-12 11:10:00,2007-07-23 17:10:00,4.876,,,,,69.0578,16.619,,,4.33,<0.005,,495.0,,,,23.7285,2.6404,,,3.179,,,8.16,,4.011,9.11,12.08,,15.215,,2.699,3.29,4.71,0.0206,5.7,18.1195,
2007-07-23 17:00:00,2007-08-06 11:00:00,4.5627,,,,,67.2559,15.4138,,,3.7296,0.024,,460.4247,,,,20.8004,2.9587,,,3.1429,,,8.2013,,3.8437,8.388,10.9217,,14.2146,,2.5336,3.4737,7.2168,0.1213,58.9675,17.038,
2007-08-06 10:30:00,2007-08-20 17:30:00,4.8063,,,,,73.7051,11.4997,,,4.4519,0.0785,,469.4826,,,,19.186,10.6786,,,3.4234,,,8.0773,,3.8669,9.7934,9.2041,,12.1232,,2.6281,4.9235,31.3661,0.6591,485.4902,16.3839,
2007-08-20 17:45:00,2007-09-03 14:45:00,,,,,,,,,,,,,,,,,,5.5891,,,,,,,,,,,,,,,,,,,16.307,
2007-09-03 15:00:00,2007-09-17 12:00:00,,,,,,,,,,,,,,,,,,3.4309,,,,,,,,,,,,,,,,,,,14.2069,
2007-09-17 12:00:00,2007-10-01 12:00:00,,,,,,,,,,,,,,,,,,2.5793,,,,,,,,,,,,,,,,,,,13.3669,
2007-10-01 12:00:00,2007-10-15 12:00:00,,,,,,,,,,,,,,,,,,1.4931,,,,,,,,,,,,,,,,,,,13.3437,
2007-10-15 12:00:00,2007-10-29 12:00:00,,,,,,,,,,,,,,,,,,1.1841,,,,,,,,,,,,,,,,,,,9.634,
2007-10-29 11:35:00,2007-11-12 14:35:00,,,,,,,,,,,,,,,,,,1.3618,,,,,,,,,,,,,,,,,,,8.4802,
2007-11-12 14:25:00,2007-11-26 17:25:00,5.661,,,,,85.2311,22.3629,,,2.849,0.0282,,563.8095,,,,25.0124,2.3105,,,4.0173,,,8.27,,5.126,8.9386,16.6533,,18.417,,3.1553,4.161,3.3574,0.1019,3.5,5.7627,
2007-11-26 17:20:00,2007-12-10 17:20:00,4.994,,,,,74.7893,22.629,,,2.905,0.0152,,522.0,,,,23.534,4.4207,,,4.091,,,8.24,,5.04,7.95,14.63,,19.133,,2.834,4.101,3.479,0.0413,13.3,6.5403,
