date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
1993-12-27 07:20:00,1994-01-10 07:20:00,2.58,,,,,56.112,2.7,,,1.6,0.006,320.3641,289.0,,,,5.5936,101.4903,,,1.04,11.1918,95.3817,8.29,8.2142,0.88,4.4,2.7,,32.0,,1.63,1.56,3.7,0.049,13.0,5.8663,
1994-01-10 07:10:00,1994-01-24 07:10:00,2.73,,,,,56.5128,2.9,,,1.5,0.007,326.9398,295.0,,,,6.08,70.9481,,,1.12,11.6291,97.974,8.3,8.2436,1.05,5.1,2.7,,32.0,,1.66,1.84,2.2,0.03,2.3,5.4169,
1994-01-24 07:15:00,1994-02-07 07:15:00,2.54,,,,,56.5128,2.9,,,1.9,0.006,327.5814,286.0,,,,5.1072,88.4911,,,1.08,11.6961,98.8736,8.14,8.2112,1.13,4.8,2.5,,32.0,,1.62,1.88,3.4,0.042,14.0,5.549,
1994-02-07 07:15:00,1994-02-21 07:15:00,2.69,,,,,57.3144,3.2,,,1.9,0.006,334.5403,277.0,,,,5.8368,54.8615,,,1.23,12.0556,100.9413,8.13,8.2706,1.49,4.5,3.1,,34.0,,1.67,2.16,2.9,0.029,6.0,5.1767,
1994-02-21 07:15:00,1994-03-07 07:15:00,2.58,,,,,57.3144,3.6,,,1.0,0.007,334.2866,297.0,,,,5.5936,45.8378,,,1.2,11.8994,102.1677,8.13,8.2404,1.05,4.8,2.5,,34.0,,1.66,2.2,2.1,0.028,4.7,6.1576,
1994-03-07 07:20:00,1994-03-21 07:20:00,2.4,,,,,53.3064,3.1,,,1.0,0.003,311.3712,272.0,,,,5.5936,67.2426,,,0.96,11.8408,103.5615,8.21,8.3031,0.94,4.4,2.5,,36.0,,1.56,1.68,2.1,0.02,3.7,6.8887,
1994-03-21 07:25:00,1994-04-05 07:25:00,2.3,,,,,52.9056,2.3,,,1.1,0.005,297.6682,261.0,,,,5.1072,89.3819,,,0.84,11.6403,103.7704,8.16,8.2927,0.82,4.5,2.2,,34.0,,1.53,1.32,2.1,0.037,16.3,7.6527,
1994-04-05 07:20:00,1994-04-18 07:20:00,2.52,,,,,56.5128,2.8,,,1.8,0.004,318.6484,288.0,,,,5.5936,87.8932,,,1.0,11.6663,102.3794,8.22,8.2671,1.28,5.2,2.4,,33.0,,1.64,1.44,2.3,0.02,1.0,7.0225,
1994-04-18 07:20:00,1994-05-02 07:20:00,2.33,,,,,51.7032,3.0,,,2.1,0.005,304.9097,269.0,,,,5.5936,119.2386,,,0.84,11.4718,105.7634,8.16,8.3403,1.38,6.1,2.5,,32.0,,1.52,1.36,2.8,0.026,5.7,9.0209,
1994-05-02 07:15:00,1994-05-16 07:15:00,2.17,,,,,49.2984,1.7,,,1.7,0.009,281.9505,260.0,,,,5.5936,180.3134,,,0.72,10.9614,105.5341,8.22,8.3404,1.02,4.2,1.9,,32.0,,1.46,1.16,1.9,0.026,7.0,10.8353,
