date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
1999-06-07 17:05:00,1999-06-21 16:05:00,0.81,,,,0.11,18.036,0.7,0.4,0.4,0.4,0.005,134.8353,119.0,,,0.71,4.133,57.5011,,0.61,0.27,7.6166,76.3337,8.03,7.6098,0.53,4.8,1.1,,23.7,,0.62,0.37,1.5,0.024,12.3,6.616,2.0
1999-06-21 15:35:00,1999-07-05 11:35:00,0.76,,,,,18.8376,0.8,0.5,0.4,1.5,0.003,134.8249,105.0,,,1.29,3.8899,52.2014,,0.66,0.28,7.217,74.2992,8.11,7.6125,0.57,4.3,1,,23.9,,0.63,0.55,1.8,,17.5,7.6896,4.0
1999-07-05 11:30:00,1999-07-19 14:30:00,0.68,,,,0.16,16.4328,0.8,0.23,0.7,0.7,0.009,121.5769,110.0,,,2.13,3.6468,52.0834,,0.75,0.25,7.2041,74.9924,7.98,7.5323,0.57,4.0,1,,21.6,,0.56,0.49,1.5,0.04,37,8.1373,9.0
1999-07-19 14:15:00,1999-08-02 10:15:00,0.63,,,,0.13,17.6352,0.6,0.34,2.4,0.7,0.005,127.0588,116.0,,,2.61,3.6468,39.3918,,1.01,0.27,7.0861,74.5724,7.52,7.512,0.55,4.0,0.99,,25.2,,0.59,0.5,1.1,0.012,35,8.5813,12.0
1999-08-02 10:20:00,1999-08-16 15:20:00,0.61,,,,0.26,16.8336,0.8,0.87,1.7,1.4,0.004,121.494,111.0,,,4.77,3.1606,41.7045,,1.37,0.28,7.0669,74.0028,7.57,7.4958,0.59,3.5,1,,23.3,,0.55,0.55,2.9,0.103,93,8.3792,10.0
1999-08-16 15:00:00,1999-08-30 11:00:00,0.74,,,,0.11,16.8336,0.7,0.92,3.1,0.8,0.006,113.9545,112.0,,,5.54,3.4037,49.9116,,1.51,0.25,7.1305,74.7667,7.46,7.5461,0.59,3.7,1,,22.1,,0.56,0.57,2.5,0.086,79,8.4324,13.0
1999-08-30 10:35:00,1999-09-13 09:35:00,0.75,,,,0.08,20.04,0.7,0.79,0.6,1,0.004,147.2309,135.0,,,1.78,4.3762,27.4021,,0.68,0.25,6.9359,72.6419,7.59,7.6509,0.64,4.6,1.2,,32.0,,0.68,0.37,2.1,0.018,14.7,8.385,6.0
1999-09-13 10:05:00,1999-09-27 16:05:00,0.77,,,,0.16,18.8376,0.8,0.81,8.6,0.7,0.006,,120.0,,,16.76,3.8899,43.9181,,7.37,0.26,,,7.64,,0.69,4.2,1.1,,24.1,,0.63,0.49,1.8,0.097,90.3,8.2044,71.0
1999-09-27 16:00:00,1999-10-11 08:00:00,0.86,,,,0.15,19.6392,0.9,0.43,1.2,0.9,<0.003,,136.0,,,1.91,4.6193,45.074,,1.09,0.28,,,7.56,,0.71,5.0,1.2,,25.5,,0.68,0.42,2.0,0.045,19.67,6.7176,8.0
1999-10-11 07:40:00,1999-10-26 15:40:00,1.04,,,,0.1,29.2584,1,0.7,1.0,1.6,<0.003,203.7497,185.0,,,1.5,6.3211,23.509,,0.85,0.25,7.1491,69.6891,7.52,7.6626,0.68,5.9,1.3,,43.0,,0.99,0.52,2.5,0.018,10.67,5.5268,12.0
1999-10-26 16:05:00,1999-11-08 16:05:00,1.04,,,,0.05,27.2544,0.9,0.72,1.1,1.3,<0.003,190.6308,174.0,,,1.3,6.5642,24.708,,0.67,0.31,7.3061,69.9639,7.71,7.6156,0.77,5.7,1.5,,38.8,,0.95,0.47,1.8,<0.01,5,4.8374,14.0
1999-11-08 16:15:00,1999-11-22 14:15:00,1.22,,,,,35.6712,1.1,0.57,0.5,1,<0.003,253.6047,235.0,,,0.61,8.2661,12.4219,,0.56,0.37,7.9887,68.4917,7.83,7.789,0.83,6.5,1.7,,61.9,,1.23,0.6,1.8,<0.01,1.67,0.6884,9.0
1999-11-22 14:20:00,1999-12-06 16:20:00,1.26,,,,0.04,42.4848,1.1,0.7,0.9,0.9,0.003,299.7623,267.0,,,0.5,9.2386,8.6325,,0.8,0.38,8.4547,72.1118,7.98,7.9785,0.8,6.3,1.9,,77.3,,1.44,0.56,1.3,<0.01,2,0.4985,8.0
1999-12-06 16:30:00,1999-12-20 16:30:00,1.32,,,,0.11,45.2904,1.5,0.2,1.3,1,0.006,319.6849,287.0,,,0.75,10.211,7.2088,,0.9,0.39,8.3709,71.4845,7.66,8.0763,1.03,5.6,2.5,,85.3,,1.55,0.58,1.2,0.017,3,0.5431,12.0
1999-12-20 16:50:00,2000-01-03 14:50:00,1.47,,,,0.17,47.2944,2,<0.1,1.3,0.8,0.025,336.1658,301.0,,,1.92,10.6973,6.4973,,1.63,0.48,8.2299,69.3876,8.3,7.8812,1.17,6.2,2.9,,86.0,,1.62,0.82,2.0,0.069,5.67,0.0775,14.0
2000-01-03 14:45:00,2000-01-17 13:45:00,1.48,,,,,50.5008,2.2,0.29,,0.5,0.015,349.3087,318.0,,,,10.9404,5.7771,,,0.5,,,7.86,7.8939,1.17,6.5,3.1,,99.1,,1.71,0.75,1.3,0.039,3.7,0.1916,
2000-01-17 14:05:00,2000-01-31 16:05:00,1.47,,,,0.15,53.3064,2.4,0.54,0.8,1,0.01,,337.0,,,0.13,11.9129,5.4087,,0.73,0.49,,,7.84,,1.32,6.4,3.2,,107.0,,1.82,0.9,1.8,0.027,3.67,0.1061,2.0
2000-01-31 15:40:00,2000-02-15 16:40:00,1.46,,,,0.11,53.3064,2.8,0.53,0.8,1,0.007,374.8842,340.0,,,0.3,12.3991,4.9923,,0.69,0.46,,,7.95,7.9871,1.66,5.4,3.5,,114.5,,1.84,0.71,1.7,0.019,3.33,1.123,5.0
2000-02-15 16:30:00,2000-02-28 16:30:00,1.51,,,,0.12,54.9096,2.9,0.79,0.8,1.3,0.004,388.5837,352.0,,,0.11,12.8854,4.7782,,0.89,0.48,,,7.93,8.1357,1.77,7.3,3.6,,119.9,,1.9,0.75,2.5,0.015,2.33,1.0336,3.0
2000-02-28 16:15:00,2000-03-13 16:15:00,1.49,,,,,53.3064,3.6,0.68,1.0,1.9,0.004,378.7015,346.0,,,0.35,12.6422,4.9162,,0.65,0.51,,,7.9,8.2254,1.96,3.4,3.9,,105.0,,1.85,0.79,2.5,0.023,3.7,2.4556,4.0
2000-03-13 15:45:00,2000-03-27 15:45:00,1.49,,,,0.09,48.4968,2.77,0.7,0.7,1.9,0.005,346.5792,320.0,,,0.23,12.6422,5.7492,,0.62,0.45,,,7.48,8.2967,1.81,2.8,3.6,,96.15,,1.73,0.83,2.9,0.022,5.7,3.6017,2.0
2000-03-27 16:15:00,2000-04-10 16:15:00,1.51,,,,,48.8976,2.8,0.74,,1.5,<0.003,346.8489,320.0,,,,11.9129,5.6948,,,0.47,,,7.63,8.3521,1.59,2.5,3.2,,96.7,,1.71,0.7,2.1,0.012,5.7,4.0993,
2000-04-10 15:50:00,2000-04-25 14:50:00,1.39,,,,0.38,40.8816,2.56,,1.0,1,0.003,298.9127,269.0,,,0.39,10.6973,9.9762,,0.6,0.46,,,7.72,8.1256,1.48,4.0,2.7,,77.93,,1.46,0.71,1.6,0.017,7,4.8396,4.0
2000-04-25 14:30:00,2000-05-08 16:30:00,1.14,,,,0.09,26.052,1.53,0.5,0.8,1.5,0.003,186.7382,176.0,,,0.76,6.5642,29.1625,,2.7,0.41,,,7.65,7.7133,0.86,5.4,1.8,,37.31,,0.92,0.7,2.2,0.027,11,5.2437,9.0
2000-05-08 16:30:00,2000-05-22 10:30:00,0.95,,,,0.14,21.6432,1.19,0.5,0.8,0.7,<0.003,145.4612,139.0,,,1.0,4.6193,55.1489,,0.71,0.34,,,7.94,7.3935,0.51,5.0,1.3,,27.12,,0.73,0.36,1.6,0.015,7,5.8832,4.0
2000-05-22 10:05:00,2000-06-05 17:05:00,0.83,,,,0.23,20.8416,0.83,0.3,1.6,1.4,0.003,146.4644,136.0,,,2.97,4.6193,46.931,,1.73,0.37,,,7.99,7.3388,0.65,4.9,1.3,,28.92,,0.71,0.4,1.8,0.023,8,7.0391,19.0
2000-06-05 16:40:00,2000-06-19 15:40:00,0.73,,,,0.39,18.036,1.06,0.5,1.0,2.2,<0.003,120.0643,123.0,,,1.23,3.6468,57.6054,,1.09,0.32,,,8.0,7.3211,0.47,4.5,1.3,,22.8,,0.6,0.56,3.2,0.021,24,7.7131,3.0
2000-06-19 15:25:00,2000-07-03 11:25:00,0.72,,,,,18.4368,0.96,0.4,1.2,2,<0.003,130.2194,124.0,,,2.1,3.8899,41.4946,,1.38,0.3,,,7.75,7.4259,0.58,4.3,1,,26.4,,0.62,0.41,2.2,0.023,10,8.9812,7.0
2000-07-03 11:45:00,2000-07-17 09:45:00,0.73,,,,0.02,19.2384,0.8,0.5,1.3,1.1,<0.003,136.8336,131.0,,,2.1,3.8899,37.2092,,1.27,0.29,,,7.79,7.4192,0.57,4.4,0.9,,28.14,,0.64,0.45,2.1,0.039,35,8.7524,5.0
2000-07-17 10:00:00,2000-07-31 09:00:00,0.82,,,,0.06,20.4408,0.82,0.6,2.5,1.3,<0.003,143.9958,182.0,,,2.38,4.133,42.3311,,1.94,0.27,,,8.04,7.4276,0.6,4.7,1.2,,25.0,,0.68,0.53,2.7,0.025,58,9.3442,16.0
2000-07-31 08:30:00,2000-08-14 07:30:00,0.75,,,,0.15,18.8376,0.76,0.3,1.3,1.4,0.003,126.6701,121.0,,,2.18,3.6468,55.0132,,0.92,0.27,,,7.62,7.3307,0.56,4.7,0.9,,21.93,,0.62,0.49,2.3,0.022,29.3,9.0449,11.0
2000-08-14 07:50:00,2000-08-29 13:50:00,0.92,,,,,23.2464,0.67,0.5,1.7,2.1,<0.003,118.4094,142.0,,,2.56,3.4037,39.0814,,1.31,0.25,,,7.32,7.3676,0.93,4.7,0.9,,24.75,,0.72,0.51,3.2,0.057,38.7,9.2305,6.0
2000-08-29 14:10:00,2000-09-11 10:10:00,0.87,,,,0.09,25.2504,0.8,0.4,1.3,0.6,<0.003,177.8207,166.0,,,1.39,5.3486,19.2783,,1.0,0.25,,,7.91,7.514,0.81,5.1,1.2,,41.81,,0.85,0.42,1.6,0.011,9,8.427,9.0
2000-09-11 10:10:00,2000-09-25 16:10:00,0.85,,,,0.03,25.2504,0.88,0.4,1.0,1.2,0.01,173.3228,167.0,,,1.5,5.1055,20.0205,,0.9,0.22,,,7.53,7.4853,0.84,4.7,1.1,,40.37,,0.84,0.68,2.4,0.024,20.33,8.2005,3.0
2000-09-25 16:15:00,2000-10-09 06:15:00,0.93,,,,,27.2544,0.88,0.4,,2,0.018,193.0208,180.0,,,,5.8349,18.4238,,,0.25,,,7.62,7.5067,0.86,5.2,1.5,,45.17,,0.92,0.39,3.2,0.018,3.67,7.8481,
2000-10-09 05:50:00,2000-10-23 05:50:00,0.9,,,,,23.2464,1.32,0.4,1.5,2.2,0.003,,155.0,,,1.36,5.1055,42.0495,,1.15,0.27,,,7.49,,0.9,5.6,1.5,,34.06,,0.79,0.35,2.3,0.025,20.67,6.8151,5.0
2000-10-23 06:10:00,2000-11-06 16:10:00,1.04,,,,0.07,28.4568,1.17,0.2,0.9,1.6,<0.003,201.1951,184.0,,,0.23,6.078,20.5511,,1.0,0.27,,,7.48,7.4459,0.92,5.7,1.5,,43.59,,0.96,0.5,2.5,0.025,2.3,4.9509,5.0
2000-11-06 16:15:00,2000-11-20 05:15:00,1.13,,,,0.06,30.06,1.28,0.3,1.2,1.6,<0.003,211.5714,191.0,,,0.41,6.5642,20.7381,,0.7,0.26,,,7.5,7.5042,1.13,5.8,1.6,,43.6,,1.02,0.39,2.6,0.023,1.67,3.1176,5.0
2000-11-20 05:35:00,2000-12-04 16:35:00,1.02,,,,,34.8696,1.31,,,1,<0.003,249.8302,235.0,,,,8.023,14.2345,,,0.33,,,7.11,7.6705,0.99,6.3,1.8,,67.47,,1.2,0.43,1.7,0.03,2.33,2.8891,
2000-12-04 16:50:00,2000-12-19 15:50:00,1.3,,,,0.15,39.6792,2.24,0.1,1.5,2.5,0.006,278.4782,250.0,,,0.4,8.2661,10.1461,,3.0,0.34,,,7.81,7.8465,0.94,5.8,2.4,,68.0,,1.33,0.46,3.6,0.016,1,2.0654,7.0
2000-12-19 15:50:00,2001-01-03 11:50:00,1.38,,,,,43.2864,1.94,,,1.7,0.019,304.3331,284.0,,,,9.4817,8.0348,,,0.41,,,7.93,7.8375,1.02,6.1,2.4,,76.7,,1.47,0.5,2.2,0.033,<1.0,0.6554,
2001-01-03 11:30:00,2001-01-15 13:30:00,1.38,,,,,41.6592,2.17,,,0.6,0.008,296.0785,269.0,,,,9.9825,8.2196,,,0.44,,,7.58,7.8631,1.271,5.8,2.647,,75.59,,1.45,0.61,1.5,0.028,2.33,1.3701,
2001-01-15 13:45:00,2001-01-29 06:45:00,1.38,,,,,42.565,2.01,,,0.9,0.01,313.8208,279.0,,,,10.1624,7.1677,,,0.53,,,7.9,7.863,1.371,6.0,2.675,,79.41,,1.48,0.86,1.8,0.032,2.3,0.6457,
2001-01-29 06:20:00,2001-02-12 11:20:00,1.42,,,,,44.7213,2.9,,,0.7,0.01,328.7777,296.0,,,,10.5563,6.5782,,,0.49,,,7.6,7.996,1.136,6.1,3.064,,84.84,,1.55,0.86,2.0,0.018,1.99,0.9997,
2001-02-12 10:50:00,2001-02-26 15:50:00,1.44,,,,,46.4086,3.29,,,1.27,0.008,332.7067,304.0,,,,10.7483,6.4243,,,0.5,,,7.67,7.9424,1.227,6.0,3.358,,90.4,,1.6,0.72,1.32,0.023,1.3,1.4242,
2001-02-26 16:15:00,2001-03-12 15:15:00,1.5,,,,,50.5008,3.74,,,1,0.011,357.4985,302.0,,,,11.4266,5.6599,,,0.53,,,7.83,8.011,1.33,5.8,3.58,,98.6,,1.73,0.85,2.1,0.034,11.3,2.3337,
2001-03-12 15:00:00,2001-03-27 16:00:00,1.49,,,,,45.4708,3.41,,,1.28,0.009,323.2067,299.0,,,,11.0741,7.4543,,,0.55,,,7.84,8.0099,1.291,5.4,3.285,,81.75,,1.59,0.66,2.51,0.052,5,4.3112,
2001-03-27 16:10:00,2001-04-09 16:10:00,1.46,,,,,40.3245,2.66,,,1.31,0.005,290.4865,273.0,,,,10.3059,10.0563,,,0.48,,,7.75,7.9425,1.23,5.2,2.74,,69.77,,1.43,0.62,3.59,0.03,3,4.1631,
2001-04-09 15:50:00,2001-04-23 15:50:00,1.54,,,,,42.577,2.49,,,0.74,0.007,312.4461,280.0,,,,10.6414,8.8635,,,0.37,,,7.77,7.9094,1.133,5.6,2.596,,74.52,,1.5,0.6,1.34,0.026,14.33,4.3243,
2001-04-23 15:20:00,2001-05-07 15:20:00,1.37,,,,,37.9638,1.84,,,1.02,0.005,256.177,235.0,,,,8.5773,19.4593,,,0.35,,,7.78,7.6582,0.862,6.0,1.768,,55.89,,1.3,0.71,1.97,0.036,4.67,5.5124,
2001-05-07 15:20:00,2001-05-21 16:20:00,1.11,,,,,25.6392,1.21,,,0.71,<0.005,166.2763,161.0,,,,5.3559,56.2295,,,0.4,,,7.91,7.4419,,5.8,1.237,,28.67,,0.86,0.4,1.6,0.03,8,5.3327,
2001-05-21 16:30:00,2001-06-04 16:30:00,0.94,,,,,19.0861,0.75,,,0.85,<0.005,129.7562,126.0,,,,4.4685,75.5523,,,0.25,,,8.28,7.4009,0.547,5.4,0.912,,22.4,,0.66,<0.5,1.82,0.0445,17.33,6.0114,
2001-06-04 16:20:00,2001-06-18 16:20:00,0.92,,,,,18.4368,0.69,,,0.85,<0.005,132.2737,126.0,,,,4.3762,67.841,,,<0.2,,,8.18,7.7538,0.59,5.1,0.91,,21.67,,0.64,<0.5,1.88,0.033,28.3,6.6234,
2001-06-18 16:30:00,2001-07-02 18:30:00,0.93,,,,,18.9258,0.72,,,0.67,<0.005,117.5584,119.0,,,,3.8364,80.8104,,,0.25,,,7.97,7.7345,0.503,4.9,0.845,,19.93,,0.63,<0.5,1.78,0.045,22.3,7.6529,
2001-07-02 18:15:00,2001-07-16 15:15:00,0.78,,,,,17.9919,0.61,,,0.6,<0.005,105.2794,104.0,,,,2.9442,83.0498,,,<0.2,,,7.47,7.7671,0.514,4.2,0.706,,18.8,,0.57,<0.5,1.52,0.07,34.3,8.3397,
2001-07-16 15:30:00,2001-07-31 09:30:00,0.83,,,,,17.2344,<0.5,,,0.55,<0.005,119.5316,113.0,,,,3.6468,64.9573,,,<0.2,,,7.97,7.7354,0.6,3.0,1,,23.78,,0.58,<0.5,2.47,0.037,23.67,8.7032,
2001-07-31 09:05:00,2001-08-13 15:05:00,0.73,,,,,17.0741,0.729,,,0.85,0.0086,106.3174,112.0,,,,3.0147,68.6029,,,<0.2,,,7.78,7.7381,0.509,4.3,0.707,,19.79,,0.55,<0.5,1.72,0.0726,14.4,8.9685,
2001-08-13 14:35:00,2001-08-27 16:35:00,0.82,,,,,20.8777,0.809,,,0.68,0.0118,120.5328,,,,,3.3818,45.8952,,,<0.2,,,8.13,7.7943,0.518,4.6,0.72,,26.584,,0.66,<0.5,1.65,0.0677,19.33,9.4763,
2001-08-27 16:30:00,2001-09-10 15:30:00,0.89,,,,,25.571,0.84,,,1.12,<0.005,152.7755,,,,,4.4248,32.5881,,,<0.2,,,7.59,7.8815,0.639,5.5,0.933,,36.33,,0.82,<0.5,1.63,0.0478,18.33,8.5836,
2001-09-10 15:45:00,2001-09-24 15:45:00,1.12,,,,,34.1882,0.97,,,0.81,<0.005,225.4072,210.0,,,,6.7344,16.5544,,,<0.2,,,7.79,8.0471,0.897,5.7,1.41,,55.61,,1.13,<0.5,1.5,0.0194,6.67,6.9079,
2001-09-24 15:35:00,2001-10-08 15:35:00,1.08,,,,,28.8576,1.1,,,0.8,0.0073,208.1287,198.0,,,,7.0505,18.1509,,,<0.2,,,7.43,8.133,0.89,5.3,1.67,,51.2,,1.01,<0.5,1.5,0.023,8.33,7.5347,
2001-10-08 15:40:00,2001-10-22 14:40:00,1.08,,,,,29.2584,0.96,,,0.86,<0.005,207.7326,198.0,,,,6.8074,18.9262,,,<0.2,,,7.23,8.136,0.88,4.7,1.7,,51.11,,1.01,<0.5,1.6,0.0287,7.67,6.9548,
2001-10-22 15:00:00,2001-11-05 06:00:00,1.19,,,,,32.4648,0.99,,,0.91,0.006,236.7841,220.0,,,,7.5367,14.253,,,0.27,,,7.33,8.1336,0.86,5.6,1.78,,58.81,,1.12,0.27,1.23,0.017,3,4.9654,
2001-11-05 06:20:00,2001-11-19 16:20:00,1.32,,,,,41.2824,1.26,,,1.47,0.0066,292.386,260.0,,,,8.5092,9.1788,,,0.37,,,7.06,8.1147,0.88,6.5,1.91,,76.02,,1.38,0.37,2.07,0.0182,1.67,2.783,
2001-11-19 16:15:00,2001-12-04 16:15:00,1.39,,,,,42.4848,2.02,,,1.02,0.018,330.6307,296.0,,,,11.6698,6.8511,,,0.41,,,7.6,8.0776,1.03,7.5,2.23,,91.42,,1.54,0.5,1.39,0.0557,2,2.0663,
2001-12-04 16:20:00,2001-12-17 16:20:00,1.53,,,,,50.5008,1.71,,,0.75,<0.005,371.8581,326.0,,,,13.3716,5.4615,,,0.57,,,7.33,8.0245,1.06,8.2,2.63,,104.35,,1.81,0.58,1.33,0.0326,4.67,0.7212,
2001-12-17 16:15:00,2001-12-28 14:15:00,1.64,,,,,50.1,2.38,,,0.66,0.0129,370.6487,338.0,,,,13.3716,5.037,,,0.595,,,7.63,7.9659,1.38,8.3,3.33,,98.07,,1.8,0.595,1.07,0.0245,2.33,0.0788,
2001-12-28 14:00:00,2002-01-15 15:00:00,1.57,,,,,51.7032,2.66,,,0.97,0.0186,385.539,349.0,,,,13.8578,5.2465,,,0.52,,,7.82,7.9723,1.41,7.5,3.42,,113.44,,1.86,0.63,1.08,0.0389,1.33,0.0489,
2002-01-15 15:05:00,2002-01-29 16:05:00,1.65,,,,,56.9136,2.764,,,0.95,0.0171,422.4039,383.0,,,,14.5872,4.0004,,,0.584,,,8.09,8.0268,1.43,8.4,3.6,,128.91,,2.02,0.75,1.24,0.0397,3,0.4475,
2002-01-29 16:30:00,2002-02-11 14:30:00,1.7,,,,,57.7152,3.13,,,1.04,0.0132,425.1527,385.0,,,,15.5597,3.937,,,0.7,,,7.93,8.1178,1.61,8.3,4,,127.1,,2.08,0.78,1.35,0.0389,4.67,1.4788,
2002-02-11 14:20:00,2002-02-25 14:20:00,1.64,,,,,56.9136,3.292,,,1.59,0.0103,419.7381,380.0,,,,14.3441,3.9866,,,0.594,,,8.03,8.1754,1.45,7.4,3.81,,125.98,,2.01,0.66,1.59,0.0356,5.67,1.7468,
2002-02-25 14:25:00,2002-03-11 16:25:00,1.63,,,,,52.9056,3.49,,,1.32,0.0281,389.862,349.0,,,,13.8578,4.5884,,,0.474,,,7.97,8.2507,1.58,6.7,3.85,,115.7,,1.89,0.56,1.54,0.0318,4,2.8912,
2002-03-11 16:20:00,2002-03-25 13:20:00,1.59,,,,,48.8976,3.273,,,2.52,0.0259,338.5968,318.0,,,,10.4542,6.8855,,,0.524,,,8.11,8.1604,2,5.9,2.81,,91.273,,1.65,0.66,2.93,0.0529,16.7,3.2311,
2002-03-25 13:25:00,2002-04-08 15:25:00,1.61,,,,,46.8936,2.802,,,1.76,0.0167,339.9261,309.0,,,,11.4266,6.304,,,0.424,,,8.18,8.285,1.68,5.2,3.03,,91.143,,1.64,0.56,1.92,0.0462,5,4.1221,
2002-04-08 15:30:00,2002-04-22 16:30:00,1.62,,,,,48.096,2.553,,,1.53,0.014,352.6825,326.0,,,,12.3991,5.7251,,,0.471,,,8.06,8.2912,1.42,5.7,2.87,,95.684,,1.71,0.56,1.53,0.0268,6,5.2471,
2002-04-22 17:00:00,2002-05-06 07:00:00,1.42,,,,,36.7333,1.793,,,1.96,0.0075,263.1102,242.0,,,,9.0805,15.1143,,,0.352,,,8.11,8.0815,1.074,5.6,2.066,,64.455,,1.29,0.51,2.72,0.0512,19,5.4955,
2002-05-06 06:30:00,2002-05-22 09:30:00,1.17,,,,,27.5029,1.384,,,1.78,<0.005,185.2538,,,,,5.441,31.5472,,,0.302,,,8.22,7.9427,0.73,5.7,1.381,,37.054,,0.91,0.302,2.3,0.0283,14.67,6.0106,
2002-05-22 09:45:00,2002-06-03 10:45:00,1.04,,,,,21.8476,1.27,,,1.15,<0.005,,,,,,4.7384,44.7769,,,0.242,,,8.21,,0.697,4.8,1.712,,28.984,,0.74,<0.5,2.12,0.0614,21.33,6.4492,
2002-06-03 11:00:00,2002-06-17 07:00:00,0.91,,,,,19.3266,0.911,,,1.11,<0.005,132.5155,,,,,4.0796,56.5596,,,0.237,,,7.92,7.7582,0.667,4.5,1.19,,24.629,,0.65,<0.5,2.0,0.0643,30.33,7.6955,
2002-06-17 07:20:00,2002-07-01 09:20:00,0.7,,,,,15.4829,0.958,,,1.06,<0.005,106.4856,,,,,3.2505,65.6742,,,0.229,,,7.87,7.6399,0.583,3.7,1.08,,19.856,,0.52,<0.5,1.95,0.0496,57,8.6028,
2002-07-01 09:40:00,2002-07-15 10:40:00,0.73,,,,,17.9518,0.727,,,1.13,0.0056,118.0205,,,,,3.4547,44.4417,,,0.237,,,7.52,7.708,0.4373,4.0,0.893,,24.635,,0.59,<0.5,2.24,0.0469,19,8.6329,
2002-07-15 11:10:00,2002-07-29 07:10:00,0.74,,,,,18.9979,0.824,,,0.79,0.0057,125.5256,,,,,3.7927,36.7751,,,0.262,,,7.75,7.7834,0.626,4.2,1.259,,26.93,,0.63,0.262,1.5,0.0383,22.67,8.798,
2002-07-29 07:00:00,2002-08-12 11:00:00,0.78,,,,,18.9859,0.784,,,0.89,0.0051,113.924,,,,,3.5568,35.3982,,,0.261,,,7.79,7.7974,0.504,4.2,1.132,,25.076,,0.62,0.261,1.5,0.0577,37.3,8.7446,
