date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
1981-05-18 13:45:00,1981-06-01 13:45:00,1.4,,,,,30.4,0.6,,,0.9,<0.005,,180.0,,,,6.318,83.3408,,,0.25,,,8.0,,0.5,5.0,1.0,,31.0,,1.02,0.466,2.7,0.04,57.0,,
1981-06-01 13:40:00,1981-06-15 13:40:00,1.16,,,,,27.6,0.6,,,0.9,<0.005,,140.0,,,,3.402,189.5493,,,0.2,,,8.0,,0.4,4.5,0.7,,27.0,,0.83,0.514,2.4,0.045,72.0,,
1981-06-15 13:40:00,1981-06-29 13:40:00,1.16,,,,,26.0,0.6,,,0.7,<0.005,,160.0,,,,4.86,108.4186,,,0.15,,,7.8,,0.39,4.5,1.0,,27.0,,0.85,0.407,2.7,0.05,57.0,,
1981-06-29 13:45:00,1981-07-13 13:45:00,1.16,,,,,27.2,<0.5,,,0.7,<0.005,,140.0,,,,3.159,145.9037,,,0.1,,,7.9,,0.35,3.5,0.71,,21.0,,0.81,0.304,2.3,0.055,52.0,,
1981-07-13 13:40:00,1981-07-27 13:40:00,1.12,,,,,24.4,0.6,,,1.2,<0.005,,140.0,,,,4.374,151.2912,,,0.1,,,8.0,,0.42,4.0,0.7,,23.0,,0.79,0.464,1.5,0.04,42.0,,
1981-07-27 13:40:00,1981-08-10 13:40:00,1.06,,,,,24.4,0.6,,,0.8,<0.005,,150.0,,,,4.86,130.7034,,,0.05,,,8.0,,0.46,4.0,0.8,,25.0,,0.81,0.274,1.1,0.03,17.0,,
1981-08-10 13:45:00,1981-08-24 13:45:00,1.0,,,,,25.6,0.8,,,0.8,<0.005,,150.0,,,,4.86,91.5979,,,0.1,,,7.9,,0.38,4.0,0.9,,32.0,,0.84,0.333,1.3,0.025,19.0,,
1981-08-24 13:45:00,1981-09-07 13:45:00,1.16,,,,,30.8,0.6,,,0.5,<0.005,,200.0,,,,7.29,53.0177,,,0.1,,,8.1,,0.58,4.5,1.1,,44.0,,1.07,0.505,0.8,0.025,8.1,,
1981-09-07 13:40:00,1981-09-21 13:40:00,1.14,,,,,30.4,0.6,,,0.8,<0.005,,210.0,,,,6.804,48.9504,,,0.1,,,8.1,,0.47,4.0,0.9,,47.0,,1.04,0.314,1.1,0.03,12.0,,
1981-09-21 13:35:00,1981-10-05 13:35:00,1.14,,,,,26.0,1,,,0.7,<0.005,,160.0,,,,5.103,111.0584,,,0.15,,,8.2,,0.55,4.0,1.5,,26.0,,0.86,0.573,3.6,0.135,150.0,,
