date_start,date_end,alk,As,Ba,Br,Cd,Ca,Cl,Cr,Cu,doc,drp,ec25_sensor,ec20_lab,F,Fe,Pb,Mg,q_mean_sensor,Hg,Ni,NO3_N,O2C_sensor,O2S_sensor,pH_lab,pH_sensor,K,H4SiO4,Na,Sr,SO4,tfp,th,tn,toc,tp,tss,temp_sensor,Zn
1987-01-05 09:40:00,1987-01-19 09:40:00,3.518,,,,,71.8214,10.1732,,,2.0,0.04,,410.0662,,,,7.7824,47.1554,,,1.9953,,,8.2987,,1.778,7.6666,5.7066,,38.0,,2.2053,3.0013,2.2132,0.0647,5.3387,3.125,
1987-01-19 10:00:00,1987-02-02 10:00:00,3.6047,,,,,77.7702,10.8453,,,1.8491,0.0324,,419.4906,,,,8.3881,30.5926,,,1.7934,,,8.0706,,1.714,7.8962,5.9491,,40.0188,,2.2853,2.5847,1.9,0.0651,3.6622,2.4567,
1987-02-02 09:30:00,1987-02-16 08:30:00,3.64,,,,,79.3584,12.5745,,,2.1501,0.0437,,409.7475,,,,6.7789,41.2696,,,1.6538,,,8.1925,,1.7125,7.8375,6.8122,,45.499,,2.2587,2.5225,2.4752,0.095,17.1806,3.0739,
1987-02-16 07:40:00,1987-03-02 13:40:00,3.5622,,,,,77.7161,11.404,,,2.2137,0.0392,,405.628,,,,6.6665,53.2446,,,2.0963,,,8.2755,,1.7875,7.8588,7.202,,47.5686,,2.2131,3.7372,4.0352,0.116,36.8454,3.1644,
1987-03-02 13:00:00,1987-03-16 09:00:00,3.4265,,,,,76.2078,10.6514,,,2.0972,0.0434,,394.681,,,,7.1778,72.0581,,,1.9854,,,8.2057,,1.8394,7.5,6.0486,,38.0,,2.1965,2.7594,3.1944,0.0842,15.1582,3.14,
1987-03-16 08:40:00,1987-03-30 09:40:00,3.4834,,,,,74.6328,8.9502,,,2.0,0.0305,,389.8775,,,,7.519,62.3892,,,1.9,,,8.2954,,1.6504,6.9209,5.5751,,39.4585,,2.1713,2.9372,3.0166,0.0813,8.3953,3.9116,
1987-03-30 09:40:00,1987-04-13 08:40:00,3.4231,,,,,74.5776,9.7085,,,2.1843,0.0268,,378.5556,,,,6.9972,88.4879,,,1.8353,,,8.4507,,1.6307,6.2,5.5314,,36.6993,,2.087,2.4483,3.5529,0.0924,16.6745,5.027,
1987-04-13 08:15:00,1987-04-27 08:15:00,3.2626,,,,,72.9758,7.4377,,,2.2481,0.0243,,360.7827,,,,6.4586,111.6865,,,1.7402,,,8.1656,,1.4712,5.667,4.1188,,37.0,,2.0863,2.9306,2.9406,0.0742,9.4435,6.6797,
1987-04-27 08:30:00,1987-05-11 09:30:00,3.0409,,,,,69.9606,4.7058,,,1.7506,0.012,,332.5989,,,,5.5964,120.1544,,,1.0455,,,8.1246,,1.1105,5.3541,2.9529,,30.5175,,1.9756,1.5958,2.5,0.0565,9.8895,8.2443,
1987-05-11 09:30:00,1987-05-25 08:30:00,2.8852,,,,,62.7161,3.8568,,,1.6,0.013,,314.6138,,,,4.9911,109.0314,,,1.0395,,,8.1448,,1.0205,5.0046,2.4523,,26.5228,,1.77,1.5343,2.3046,0.0514,11.0272,8.7242,
1987-05-25 08:10:00,1987-06-09 08:10:00,2.8963,,,,,63.5781,3.6372,,,1.6256,0.0133,,303.0,,,,5.3504,107.5609,,,0.9274,,,8.25,,1.0426,5.1372,2.3,,27.0,,1.8063,1.4263,3.5047,0.0466,26.1849,9.6194,
1987-06-09 08:20:00,1987-06-22 10:20:00,2.8435,,,,,62.2185,3.5745,,,2.1,0.0179,,302.7264,,,,4.7114,177.7457,,,1.0824,,,8.3537,,1.1524,4.9118,2.2373,,25.7453,,1.7461,1.501,3.0118,0.0705,32.0439,10.796,
1987-06-22 10:15:00,1987-07-06 08:15:00,2.9459,,,,,60.855,3.5251,,,2.1166,0.0209,,314.6705,,,,5.2086,117.0291,,,1.1883,,,8.3117,,1.1467,5.9668,2.3417,,23.8338,,1.7325,1.7584,,0.1029,61.3815,11.5481,
1987-07-06 08:20:00,1987-07-20 08:20:00,3.0084,,,,,59.6546,3.8085,,,2.4749,0.0186,,301.4267,,,,5.3101,86.0554,,,1.1317,,,8.3317,,1.3034,6.6417,2.9668,,23.8341,,1.7067,3.0313,11.4857,0.237,269.8407,12.994,
1987-07-20 08:00:00,1987-08-03 09:00:00,3.0497,,,,,62.9147,4.6946,,,1.7514,0.0105,,323.4591,,,,5.8368,63.4036,,,1.3784,,,8.2916,,1.16,5.5595,2.9973,,32.0272,,1.8097,1.7781,2.9595,0.0548,22.9494,13.3815,
1987-08-03 09:15:00,1987-08-17 08:15:00,,,,,,,,,,,,,,,,,,53.3418,,,,,,,,,,,,,,,,,,,14.2998,
1987-08-17 08:45:00,1987-08-31 08:45:00,2.9871,,,,,62.3603,5.506,,,1.6119,0.0186,,334.2987,,,,6.2089,52.3342,,,1.4541,,,8.3853,,1.3571,6.3709,3.353,,37.0,,1.8112,2.5356,2.2881,0.0762,16.7825,15.1457,
