date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
25.06.1957 12:00,1100053430.0
27.08.1957 12:00,1340836957.0
29.10.1957 12:00,1128673552.0
26.12.1957 12:00,593429804.0
27.02.1958 12:00,485709097.0
29.04.1958 12:00,577038600.0
24.06.1958 12:00,1164331074.0
26.08.1958 12:00,1389958633.0
30.09.1958 12:00,1381894752.0
28.10.1958 12:00,1093261491.0
28.04.1959 12:00,656805192.0
25.08.1959 12:00,1325029881.0
29.09.1959 12:00,1332166650.0
27.10.1959 12:00,1180057705.0
26.04.1960 12:00,727949412.0
30.08.1960 12:00,1360728681.0
27.09.1960 12:00,1305055748.0
25.10.1960 12:00,1056470722.0
25.04.1962 12:00,582062077.0
25.09.1962 12:00,1383984291.0
28.04.1964 12:00,613955896.0
29.09.1964 12:00,1304359285.0
28.04.1965 12:00,466972180.0
26.04.1966 12:00,721334223.0
27.09.1966 12:00,1365117109.0
25.04.1967 12:00,696258249.0
26.09.1967 12:00,1413930146.0
30.04.1968 12:00,655875304.0
01.10.1968 12:00,1297399285.0
29.04.1969 12:00,627710437.0
30.09.1969 12:00,1321404110.0
28.04.1970 12:00,477520268.0
06.10.1970 12:00,1223059076.0
27.04.1971 12:00,570181527.0
28.09.1971 12:00,1271351222.0
02.05.1972 12:00,647305879.0
26.09.1972 12:00,1232604325.0
01.05.1973 12:00,648066243.0
02.10.1973 12:00,1326958512.0
07.05.1974 12:00,757543622.0
30.09.1975 12:00,1410555109.0
27.09.1976 12:00,1324909803.0
02.05.1977 12:00,648143945.0
04.10.1977 12:00,1195139679.0
24.04.1978 12:00,578579440.0
09.10.1978 12:00,1131884162.0
07.05.1979 12:00,616958065.0
24.09.1979 12:00,1569026461.0
28.04.1980 12:00,625126143.0
30.09.1980 12:00,1408545668.0
01.01.1982 12:00,525341630.0
03.02.1982 12:00,486431269.0
05.03.1982 12:00,466620027.0
20.04.1982 12:00,525341630.0
25.05.1982 12:00,1005457121.0
30.06.1982 12:00,1254937657.0
26.07.1982 12:00,1403783236.0
18.08.1982 12:00,1489823355.0
27.09.1982 12:00,1408152136.0
25.10.1982 12:00,1145309816.0
02.12.1982 12:00,826732477.0
20.01.1983 12:00,566130709.0
04.02.1983 12:00,505886682.0
21.03.1983 12:00,542526605.0
25.04.1983 12:00,645599853.0
30.05.1983 12:00,849754205.0
22.06.1983 12:00,1073196562.0
18.07.1983 12:00,1356010583.0
09.08.1983 12:00,1395335065.0
08.09.1983 12:00,1333856532.0
07.11.1983 12:00,1021378937.0
05.12.1983 12:00,709270382.0
15.02.1984 12:00,416453121.0
19.03.1984 12:00,404176823.0
24.04.1984 12:00,591732915.0
22.05.1984 12:00,669614803.0
12.06.1984 12:00,956535789.0
04.07.1984 12:00,1241643821.0
