date,depth,density [kg m-3]
17.01.2000 12:00,40,1000.162
17.01.2000 12:00,100,1000.163
17.01.2000 12:00,152,1000.169
23.02.2000 12:00,0,1000.153
23.02.2000 12:00,5,1000.167
23.02.2000 12:00,10,1000.165
23.02.2000 12:00,15,1000.15
23.02.2000 12:00,20,1000.175
23.02.2000 12:00,25,1000.174
23.02.2000 12:00,30,1000.171
23.02.2000 12:00,40,1000.167
23.02.2000 12:00,100,1000.171
23.02.2000 12:00,140,1000.169
23.02.2000 12:00,152,1000.169
21.03.2000 12:00,0,1000.11
21.03.2000 12:00,5,1000.159
21.03.2000 12:00,10,1000.159
21.03.2000 12:00,15,1000.159
21.03.2000 12:00,20,1000.159
21.03.2000 12:00,25,1000.16
21.03.2000 12:00,30,1000.162
21.03.2000 12:00,40,1000.163
21.03.2000 12:00,100,1000.172
21.03.2000 12:00,152,1000.177
18.04.2000 12:00,0,1000.102
18.04.2000 12:00,5,1000.106
18.04.2000 12:00,10,1000.106
18.04.2000 12:00,15,1000.106
18.04.2000 12:00,20,1000.117
18.04.2000 12:00,25,1000.125
18.04.2000 12:00,30,1000.133
18.04.2000 12:00,40,1000.143
18.04.2000 12:00,100,1000.164
18.04.2000 12:00,152,1000.177
16.05.2000 12:00,0,998.225
16.05.2000 12:00,5,998.946
16.05.2000 12:00,10,999.864
16.05.2000 12:00,15,1000.081
16.05.2000 12:00,20,1000.132
16.05.2000 12:00,25,1000.138
16.05.2000 12:00,30,1000.137
16.05.2000 12:00,40,1000.154
16.05.2000 12:00,100,1000.169
16.05.2000 12:00,140,1000.169
16.05.2000 12:00,152,1000.178
19.06.2000 12:00,0,998.104
19.06.2000 12:00,5,998.644
19.06.2000 12:00,10,999.183
19.06.2000 12:00,15,999.705
19.06.2000 12:00,20,999.976
19.06.2000 12:00,25,1000.014
19.06.2000 12:00,30,1000.06
19.06.2000 12:00,40,1000.135
19.06.2000 12:00,100,1000.162
19.06.2000 12:00,152,1000.168
17.07.2000 12:00,0,998.854
17.07.2000 12:00,5,998.978
17.07.2000 12:00,10,999.015
17.07.2000 12:00,15,999.477
17.07.2000 12:00,20,999.823
17.07.2000 12:00,25,1000.069
17.07.2000 12:00,30,1000.133
17.07.2000 12:00,40,1000.15
17.07.2000 12:00,100,1000.168
17.07.2000 12:00,140,1000.169
17.07.2000 12:00,152,1000.172
14.08.2000 12:00,0,997.803
14.08.2000 12:00,5,998.27
14.08.2000 12:00,10,998.54
14.08.2000 12:00,15,999.289
14.08.2000 12:00,20,999.796
14.08.2000 12:00,25,1000.001
14.08.2000 12:00,30,1000.091
14.08.2000 12:00,40,1000.138
14.08.2000 12:00,100,1000.164
14.08.2000 12:00,140,1000.17
14.08.2000 12:00,152,1000.17
12.09.2000 12:00,0,998.231
12.09.2000 12:00,5,999.513
12.09.2000 12:00,10,998.609
12.09.2000 12:00,15,999.288
12.09.2000 12:00,20,999.813
12.09.2000 12:00,25,999.975
12.09.2000 12:00,30,1000.06
12.09.2000 12:00,40,1000.14
12.09.2000 12:00,100,1000.169
12.09.2000 12:00,140,1000.176
12.09.2000 12:00,152,1000.17
12.10.2000 12:00,0,999.292
12.10.2000 12:00,5,999.278
12.10.2000 12:00,10,999.338
12.10.2000 12:00,15,999.385
12.10.2000 12:00,20,999.552
12.10.2000 12:00,25,999.854
12.10.2000 12:00,30,1000.06
12.10.2000 12:00,40,1000.125
12.10.2000 12:00,100,1000.153
12.10.2000 12:00,140,1000.166
12.10.2000 12:00,152,1000.167
10.11.2000 12:00,0,999.789
10.11.2000 12:00,5,999.784
10.11.2000 12:00,10,999.784
10.11.2000 12:00,15,999.784
10.11.2000 12:00,20,999.793
10.11.2000 12:00,25,999.793
10.11.2000 12:00,30,999.794
10.11.2000 12:00,40,999.816
10.11.2000 12:00,100,1000.158
10.11.2000 12:00,152,1000.169
04.12.2000 12:00,0,999.956
04.12.2000 12:00,5,999.955
04.12.2000 12:00,10,999.956
04.12.2000 12:00,15,999.956
04.12.2000 12:00,20,999.956
04.12.2000 12:00,25,999.957
04.12.2000 12:00,30,999.976
04.12.2000 12:00,40,1000.063
04.12.2000 12:00,100,1000.16
04.12.2000 12:00,140,1000.172
04.12.2000 12:00,152,1000.171
16.01.2001 12:00,0,1000.115
16.01.2001 12:00,5,1000.119
16.01.2001 12:00,10,1000.115
16.01.2001 12:00,15,1000.111
16.01.2001 12:00,20,1000.119
16.01.2001 12:00,25,1000.119
16.01.2001 12:00,30,1000.12
16.01.2001 12:00,40,1000.121
16.01.2001 12:00,100,1000.137
16.01.2001 12:00,152,1000.159
19.02.2001 12:00,0,1000.159
19.02.2001 12:00,5,1000.157
19.02.2001 12:00,10,1000.158
19.02.2001 12:00,15,1000.161
19.02.2001 12:00,20,1000.161
19.02.2001 12:00,25,1000.161
19.02.2001 12:00,30,1000.16
19.02.2001 12:00,40,1000.161
19.02.2001 12:00,100,1000.16
19.02.2001 12:00,140,1000.164
19.02.2001 12:00,152,1000.164
16.03.2001 12:00,0,1000.06
16.03.2001 12:00,5,1000.135
16.03.2001 12:00,10,1000.14
16.03.2001 12:00,15,1000.141
16.03.2001 12:00,20,1000.141
16.03.2001 12:00,25,1000.144
16.03.2001 12:00,30,1000.146
16.03.2001 12:00,40,1000.144
16.03.2001 12:00,100,1000.155
16.03.2001 12:00,140,1000.155
16.03.2001 12:00,152,1000.154
24.04.2001 12:00,0,1000.102
24.04.2001 12:00,5,1000.105
24.04.2001 12:00,10,1000.102
24.04.2001 12:00,15,1000.1
24.04.2001 12:00,20,1000.113
24.04.2001 12:00,25,1000.121
24.04.2001 12:00,30,1000.116
24.04.2001 12:00,40,1000.126
24.04.2001 12:00,100,1000.152
24.04.2001 12:00,140,1000.161
24.04.2001 12:00,152,1000.161
28.05.2001 12:00,0,998.982
28.05.2001 12:00,5,999.323
28.05.2001 12:00,10,999.625
28.05.2001 12:00,15,999.817
28.05.2001 12:00,20,999.994
28.05.2001 12:00,25,1000.089
28.05.2001 12:00,30,1000.095
28.05.2001 12:00,40,1000.131
28.05.2001 12:00,100,1000.155
28.05.2001 12:00,140,1000.166
28.05.2001 12:00,152,1000.164
27.06.2001 12:00,0,997.743
27.06.2001 12:00,5,998.526
27.06.2001 12:00,10,999.296
27.06.2001 12:00,15,999.702
27.06.2001 12:00,20,999.908
27.06.2001 12:00,25,1000.04
27.06.2001 12:00,30,1000.082
27.06.2001 12:00,40,1000.117
27.06.2001 12:00,100,1000.146
27.06.2001 12:00,140,1000.157
27.06.2001 12:00,152,1000.157
26.07.2001 12:00,0,998.233
26.07.2001 12:00,5,998.402
26.07.2001 12:00,10,998.505
26.07.2001 12:00,15,999.184
26.07.2001 12:00,20,999.811
26.07.2001 12:00,25,1000.012
26.07.2001 12:00,30,1000.083
26.07.2001 12:00,40,1000.109
26.07.2001 12:00,100,1000.146
26.07.2001 12:00,140,1000.155
26.07.2001 12:00,152,1000.163
20.08.2001 12:00,0,998.004
20.08.2001 12:00,5,997.983
20.08.2001 12:00,10,998.491
20.08.2001 12:00,15,998.918
20.08.2001 12:00,20,999.253
20.08.2001 12:00,25,999.598
20.08.2001 12:00,30,999.815
20.08.2001 12:00,40,1000.043
20.08.2001 12:00,100,1000.15
20.08.2001 12:00,140,1000.157
20.08.2001 12:00,152,1000.161
24.09.2001 12:00,0,999.262
24.09.2001 12:00,5,999.262
24.09.2001 12:00,10,999.263
24.09.2001 12:00,15,999.279
24.09.2001 12:00,20,999.816
24.09.2001 12:00,25,999.965
24.09.2001 12:00,30,1000.046
24.09.2001 12:00,40,1000.076
24.09.2001 12:00,100,1000.143
24.09.2001 12:00,140,1000.152
24.09.2001 12:00,152,1000.152
23.10.2001 12:00,0,999.312
23.10.2001 12:00,5,999.327
23.10.2001 12:00,10,999.33
23.10.2001 12:00,15,999.38
23.10.2001 12:00,20,999.574
23.10.2001 12:00,25,999.764
23.10.2001 12:00,30,999.876
23.10.2001 12:00,40,1000.078
23.10.2001 12:00,100,1000.145
23.10.2001 12:00,140,1000.159
23.10.2001 12:00,152,1000.16
22.11.2001 12:00,0,999.98
22.11.2001 12:00,5,999.98
22.11.2001 12:00,10,999.98
22.11.2001 12:00,15,999.98
22.11.2001 12:00,20,999.98
22.11.2001 12:00,25,999.98
22.11.2001 12:00,30,999.98
22.11.2001 12:00,40,999.997
22.11.2001 12:00,100,1000.136
22.11.2001 12:00,140,1000.144
22.11.2001 12:00,152,1000.145
19.12.2001 12:00,0,1000.126
19.12.2001 12:00,5,1000.126
19.12.2001 12:00,10,1000.126
19.12.2001 12:00,15,1000.126
19.12.2001 12:00,20,1000.126
19.12.2001 12:00,25,1000.126
19.12.2001 12:00,30,1000.13
19.12.2001 12:00,40,1000.13
19.12.2001 12:00,100,1000.13
19.12.2001 12:00,152,1000.13
17.01.2002 12:00,0,1000.166
17.01.2002 12:00,5,1000.166
17.01.2002 12:00,10,1000.166
17.01.2002 12:00,15,1000.166
17.01.2002 12:00,20,1000.166
17.01.2002 12:00,25,1000.166
17.01.2002 12:00,30,1000.166
17.01.2002 12:00,40,1000.166
17.01.2002 12:00,100,1000.166
17.01.2002 12:00,140,1000.174
17.01.2002 12:00,152,1000.174
14.02.2002 12:00,0,1000.166
14.02.2002 12:00,5,1000.166
14.02.2002 12:00,10,1000.166
14.02.2002 12:00,15,1000.166
14.02.2002 12:00,20,1000.166
14.02.2002 12:00,25,1000.166
14.02.2002 12:00,30,1000.166
14.02.2002 12:00,40,1000.167
14.02.2002 12:00,100,1000.169
14.02.2002 12:00,140,1000.169
28.03.2002 12:00,0,1000.144
28.03.2002 12:00,5,1000.147
28.03.2002 12:00,10,1000.15
28.03.2002 12:00,15,1000.153
28.03.2002 12:00,20,1000.153
28.03.2002 12:00,25,1000.156
28.03.2002 12:00,30,1000.156
28.03.2002 12:00,40,1000.156
28.03.2002 12:00,100,1000.162
18.04.2002 12:00,0,1000.067
18.04.2002 12:00,5,1000.084
18.04.2002 12:00,10,1000.115
18.04.2002 12:00,15,1000.119
18.04.2002 12:00,20,1000.128
18.04.2002 12:00,25,1000.132
18.04.2002 12:00,30,1000.14
18.04.2002 12:00,40,1000.144
18.04.2002 12:00,100,1000.16
18.04.2002 12:00,140,1000.166
16.05.2002 12:00,0,999.551
16.05.2002 12:00,5,999.754
16.05.2002 12:00,10,999.847
16.05.2002 12:00,15,999.955
16.05.2002 12:00,20,1000.03
16.05.2002 12:00,25,1000.036
16.05.2002 12:00,30,1000.095
16.05.2002 12:00,40,1000.132
16.05.2002 12:00,100,1000.157
16.05.2002 12:00,140,1000.163
16.05.2002 12:00,152,1000.163
19.06.2002 12:00,0,997.752
19.06.2002 12:00,5,998.556
19.06.2002 12:00,10,999.184
19.06.2002 12:00,15,999.847
19.06.2002 12:00,20,1000.023
19.06.2002 12:00,25,1000.085
19.06.2002 12:00,30,1000.106
19.06.2002 12:00,40,1000.132
19.06.2002 12:00,100,1000.158
19.06.2002 12:00,140,1000.164
19.06.2002 12:00,152,1000.164
30.07.2002 12:00,0,997.854
30.07.2002 12:00,5,997.968
30.07.2002 12:00,10,998.798
30.07.2002 12:00,15,999.337
30.07.2002 12:00,20,999.857
30.07.2002 12:00,25,1000.024
30.07.2002 12:00,30,1000.097
30.07.2002 12:00,40,1000.133
30.07.2002 12:00,100,1000.155
30.07.2002 12:00,140,1000.163
30.07.2002 12:00,152,1000.166
21.08.2002 12:00,0,998.314
21.08.2002 12:00,5,998.48
21.08.2002 12:00,10,998.601
21.08.2002 12:00,15,998.96
21.08.2002 12:00,20,999.732
21.08.2002 12:00,25,1000.002
21.08.2002 12:00,30,1000.091
21.08.2002 12:00,40,1000.13
21.08.2002 12:00,100,1000.158
21.08.2002 12:00,152,1000.163
18.09.2002 12:00,0,998.769
18.09.2002 12:00,5,998.807
18.09.2002 12:00,10,998.882
18.09.2002 12:00,15,998.989
18.09.2002 12:00,20,999.303
18.09.2002 12:00,25,999.847
18.09.2002 12:00,30,1000.017
18.09.2002 12:00,40,1000.102
18.09.2002 12:00,100,1000.158
18.09.2002 12:00,140,1000.163
18.09.2002 12:00,152,1000.164
21.10.2002 12:00,0,999.55
21.10.2002 12:00,5,999.537
21.10.2002 12:00,10,999.537
21.10.2002 12:00,15,999.55
21.10.2002 12:00,20,999.641
21.10.2002 12:00,25,1000.022
21.10.2002 12:00,30,1000.097
21.10.2002 12:00,40,1000.121
21.10.2002 12:00,100,1000.157
21.10.2002 12:00,140,1000.164
21.10.2002 12:00,152,1000.164
21.11.2002 12:00,0,999.931
21.11.2002 12:00,5,999.922
21.11.2002 12:00,10,999.931
21.11.2002 12:00,15,999.931
21.11.2002 12:00,20,999.931
21.11.2002 12:00,25,999.931
21.11.2002 12:00,30,999.931
21.11.2002 12:00,40,999.999
21.11.2002 12:00,100,1000.146
21.11.2002 12:00,152,1000.157
20.02.2003 12:00,0,1000.173
20.02.2003 12:00,5,1000.173
20.02.2003 12:00,10,1000.173
20.02.2003 12:00,15,1000.173
20.02.2003 12:00,20,1000.173
20.02.2003 12:00,25,1000.173
20.02.2003 12:00,30,1000.173
20.02.2003 12:00,40,1000.173
20.02.2003 12:00,100,1000.175
20.02.2003 12:00,140,1000.177
20.02.2003 12:00,152,1000.177
19.03.2003 12:00,0,1000.142
19.03.2003 12:00,5,1000.169
19.03.2003 12:00,10,1000.171
19.03.2003 12:00,15,1000.171
19.03.2003 12:00,20,1000.171
19.03.2003 12:00,25,1000.171
19.03.2003 12:00,30,1000.171
19.03.2003 12:00,40,1000.172
19.03.2003 12:00,100,1000.174
19.03.2003 12:00,140,1000.174
19.03.2003 12:00,152,1000.174
17.04.2003 12:00,0,999.978
17.04.2003 12:00,5,1000.11
17.04.2003 12:00,10,1000.148
17.04.2003 12:00,15,1000.155
17.04.2003 12:00,20,1000.158
17.04.2003 12:00,25,1000.158
17.04.2003 12:00,30,1000.161
17.04.2003 12:00,40,1000.161
17.04.2003 12:00,100,1000.167
17.04.2003 12:00,140,1000.169
17.04.2003 12:00,152,1000.172
14.05.2003 12:00,0,999.516
14.05.2003 12:00,5,999.569
14.05.2003 12:00,10,999.912
14.05.2003 12:00,15,1000.05
14.05.2003 12:00,20,1000.107
14.05.2003 12:00,25,1000.134
14.05.2003 12:00,30,1000.141
14.05.2003 12:00,40,1000.152
14.05.2003 12:00,100,1000.169
14.05.2003 12:00,140,1000.171
14.05.2003 12:00,152,1000.19
13.06.2003 12:00,0,997.901
13.06.2003 12:00,5,997.947
13.06.2003 12:00,10,998.059
13.06.2003 12:00,15,998.738
13.06.2003 12:00,20,999.409
13.06.2003 12:00,25,999.752
13.06.2003 12:00,30,1000.037
13.06.2003 12:00,40,1000.146
13.06.2003 12:00,100,1000.168
13.06.2003 12:00,140,1000.171
13.06.2003 12:00,152,1000.171
09.07.2003 12:00,0,997.681
09.07.2003 12:00,5,997.96
09.07.2003 12:00,10,998.814
09.07.2003 12:00,15,999.741
09.07.2003 12:00,20,999.979
09.07.2003 12:00,25,1000.086
09.07.2003 12:00,30,1000.121
09.07.2003 12:00,40,1000.146
09.07.2003 12:00,100,1000.168
09.07.2003 12:00,140,1000.172
09.07.2003 12:00,152,1000.172
14.08.2003 12:00,0,996.966
14.08.2003 12:00,5,996.966
14.08.2003 12:00,10,998.245
14.08.2003 12:00,15,999.599
14.08.2003 12:00,20,999.955
14.08.2003 12:00,25,1000.063
14.08.2003 12:00,30,1000.122
14.08.2003 12:00,40,1000.15
14.08.2003 12:00,100,1000.168
14.08.2003 12:00,140,1000.173
14.08.2003 12:00,152,1000.173
10.09.2003 12:00,0,998.446
10.09.2003 12:00,5,998.446
10.09.2003 12:00,10,998.467
10.09.2003 12:00,15,999.377
10.09.2003 12:00,20,999.964
10.09.2003 12:00,25,1000.087
10.09.2003 12:00,30,1000.127
10.09.2003 12:00,40,1000.147
10.09.2003 12:00,100,1000.166
10.09.2003 12:00,140,1000.174
10.09.2003 12:00,152,1000.174
22.10.2003 12:00,0,999.656
22.10.2003 12:00,5,999.657
22.10.2003 12:00,10,999.669
22.10.2003 12:00,15,999.693
22.10.2003 12:00,20,999.705
22.10.2003 12:00,25,999.729
22.10.2003 12:00,30,999.941
22.10.2003 12:00,40,1000.112
22.10.2003 12:00,100,1000.166
22.10.2003 12:00,140,1000.17
22.10.2003 12:00,152,1000.17
12.11.2003 12:00,0,999.959
12.11.2003 12:00,5,999.959
12.11.2003 12:00,10,999.959
12.11.2003 12:00,15,999.959
12.11.2003 12:00,20,999.959
12.11.2003 12:00,25,999.984
12.11.2003 12:00,30,1000.023
12.11.2003 12:00,40,1000.094
12.11.2003 12:00,100,1000.154
12.11.2003 12:00,140,1000.167
12.11.2003 12:00,152,1000.167
10.12.2003 12:00,0,1000.058
10.12.2003 12:00,5,1000.058
10.12.2003 12:00,10,1000.058
10.12.2003 12:00,15,1000.058
10.12.2003 12:00,20,1000.058
10.12.2003 12:00,25,1000.058
10.12.2003 12:00,30,1000.059
10.12.2003 12:00,40,1000.108
10.12.2003 12:00,100,1000.137
10.12.2003 12:00,140,1000.164
10.12.2003 12:00,152,1000.164
14.01.2004 12:00,0,1000.143
14.01.2004 12:00,5,1000.143
14.01.2004 12:00,10,1000.143
14.01.2004 12:00,15,1000.143
14.01.2004 12:00,20,1000.143
14.01.2004 12:00,25,1000.143
14.01.2004 12:00,30,1000.143
14.01.2004 12:00,40,1000.143
14.01.2004 12:00,100,1000.144
14.01.2004 12:00,140,1000.14
14.01.2004 12:00,152,1000.14
23.02.2004 12:00,0,1000.165
23.02.2004 12:00,5,1000.165
23.02.2004 12:00,10,1000.165
23.02.2004 12:00,15,1000.165
23.02.2004 12:00,20,1000.165
23.02.2004 12:00,25,1000.165
23.02.2004 12:00,30,1000.165
23.02.2004 12:00,40,1000.165
23.02.2004 12:00,100,1000.166
23.02.2004 12:00,140,1000.168
23.02.2004 12:00,152,1000.168
17.03.2004 12:00,0,1000.051
17.03.2004 12:00,5,1000.157
17.03.2004 12:00,10,1000.17
17.03.2004 12:00,15,1000.17
17.03.2004 12:00,20,1000.172
17.03.2004 12:00,25,1000.172
17.03.2004 12:00,30,1000.172
17.03.2004 12:00,40,1000.172
17.03.2004 12:00,100,1000.172
17.03.2004 12:00,140,1000.175
17.03.2004 12:00,152,1000.175
19.04.2004 12:00,0,1000.126
19.04.2004 12:00,5,1000.131
19.04.2004 12:00,10,1000.135
19.04.2004 12:00,15,1000.146
19.04.2004 12:00,20,1000.146
19.04.2004 12:00,25,1000.146
19.04.2004 12:00,30,1000.149
19.04.2004 12:00,40,1000.156
19.04.2004 12:00,100,1000.166
19.04.2004 12:00,140,1000.171
19.04.2004 12:00,152,1000.171
12.05.2004 12:00,0,999.796
12.05.2004 12:00,5,999.936
12.05.2004 12:00,10,1000.007
12.05.2004 12:00,15,1000.047
12.05.2004 12:00,20,1000.072
12.05.2004 12:00,25,1000.118
12.05.2004 12:00,30,1000.123
12.05.2004 12:00,40,1000.131
12.05.2004 12:00,100,1000.162
12.05.2004 12:00,140,1000.17
12.05.2004 12:00,152,1000.17
10.06.2004 12:00,0,998.754
10.06.2004 12:00,5,999.297
10.06.2004 12:00,10,999.4
10.06.2004 12:00,15,999.732
10.06.2004 12:00,20,999.92
10.06.2004 12:00,25,1000.029
10.06.2004 12:00,30,1000.1
10.06.2004 12:00,40,1000.132
10.06.2004 12:00,100,1000.162
10.06.2004 12:00,140,1000.167
10.06.2004 12:00,152,1000.167
07.07.2004 12:00,0,998.59
07.07.2004 12:00,5,998.668
07.07.2004 12:00,10,999.035
07.07.2004 12:00,15,999.675
07.07.2004 12:00,20,999.93
07.07.2004 12:00,25,1000.042
07.07.2004 12:00,30,1000.1
07.07.2004 12:00,40,1000.123
07.07.2004 12:00,100,1000.159
07.07.2004 12:00,140,1000.168
07.07.2004 12:00,152,1000.168
12.08.2004 12:00,0,997.543
12.08.2004 12:00,5,997.615
12.08.2004 12:00,10,998.103
12.08.2004 12:00,15,999.199
12.08.2004 12:00,20,999.662
12.08.2004 12:00,25,999.937
12.08.2004 12:00,30,1000.067
12.08.2004 12:00,40,1000.119
12.08.2004 12:00,100,1000.16
12.08.2004 12:00,140,1000.169
12.08.2004 12:00,152,1000.169
08.09.2004 12:00,0,998.184
08.09.2004 12:00,5,998.248
08.09.2004 12:00,10,998.583
08.09.2004 12:00,15,999.049
08.09.2004 12:00,20,999.496
08.09.2004 12:00,25,999.876
08.09.2004 12:00,30,1000.009
08.09.2004 12:00,40,1000.115
08.09.2004 12:00,100,1000.16
08.09.2004 12:00,140,1000.167
08.09.2004 12:00,152,1000.167
14.10.2004 12:00,0,999.039
14.10.2004 12:00,5,999.039
14.10.2004 12:00,10,999.039
14.10.2004 12:00,15,999.039
14.10.2004 12:00,20,999.143
14.10.2004 12:00,25,999.754
14.10.2004 12:00,30,999.987
14.10.2004 12:00,40,1000.111
14.10.2004 12:00,100,1000.158
14.10.2004 12:00,140,1000.168
14.10.2004 12:00,152,1000.169
10.11.2004 12:00,0,999.64
10.11.2004 12:00,5,999.64
10.11.2004 12:00,10,999.64
10.11.2004 12:00,15,999.652
10.11.2004 12:00,20,999.652
10.11.2004 12:00,25,999.689
10.11.2004 12:00,30,1000.015
10.11.2004 12:00,40,1000.115
10.11.2004 12:00,100,1000.155
10.11.2004 12:00,140,1000.168
10.11.2004 12:00,152,1000.167
08.12.2004 12:00,0,1000.03
08.12.2004 12:00,5,1000.03
08.12.2004 12:00,10,1000.03
08.12.2004 12:00,15,1000.03
08.12.2004 12:00,20,1000.03
08.12.2004 12:00,25,1000.03
08.12.2004 12:00,30,1000.03
08.12.2004 12:00,40,1000.03
08.12.2004 12:00,100,1000.148
08.12.2004 12:00,140,1000.158
08.12.2004 12:00,152,1000.158
12.01.2005 12:00,0,1000.132
12.01.2005 12:00,5,1000.132
12.01.2005 12:00,10,1000.133
12.01.2005 12:00,15,1000.133
12.01.2005 12:00,20,1000.133
12.01.2005 12:00,25,1000.133
12.01.2005 12:00,30,1000.133
12.01.2005 12:00,40,1000.134
12.01.2005 12:00,100,1000.142
12.01.2005 12:00,140,1000.147
12.01.2005 12:00,152,1000.148
22.02.2005 12:00,0,1000.166
22.02.2005 12:00,5,1000.174
22.02.2005 12:00,10,1000.174
22.02.2005 12:00,15,1000.174
22.02.2005 12:00,20,1000.176
22.02.2005 12:00,25,1000.176
22.02.2005 12:00,30,1000.176
22.02.2005 12:00,40,1000.176
22.02.2005 12:00,100,1000.176
22.02.2005 12:00,140,1000.176
22.02.2005 12:00,152,1000.176
16.03.2005 12:00,0,1000.166
16.03.2005 12:00,5,1000.176
16.03.2005 12:00,10,1000.177
16.03.2005 12:00,15,1000.178
16.03.2005 12:00,20,1000.179
16.03.2005 12:00,25,1000.179
16.03.2005 12:00,30,1000.179
16.03.2005 12:00,40,1000.18
16.03.2005 12:00,100,1000.18
16.03.2005 12:00,140,1000.182
16.03.2005 12:00,152,1000.182
14.04.2005 12:00,0,1000.135
14.04.2005 12:00,5,1000.164
14.04.2005 12:00,10,1000.168
14.04.2005 12:00,15,1000.168
14.04.2005 12:00,20,1000.169
14.04.2005 12:00,25,1000.171
14.04.2005 12:00,30,1000.171
14.04.2005 12:00,40,1000.173
14.04.2005 12:00,100,1000.175
14.04.2005 12:00,140,1000.18
14.04.2005 12:00,152,1000.18
19.05.2005 12:00,0,999.884
