date (yyyy-mm-dd HH:MM:SS),Schmidt stability [J/m2]
14.10.1942 12:00,546.0215292801636
09.09.1947 12:00,883.4572327920878
24.06.1948 12:00,642.1737935040787
17.03.1949 12:00,0.3506111680444519
30.03.1949 12:00,17.631904281950938
20.04.1949 12:00,159.21006349815434
31.05.1949 12:00,373.43078381421856
08.07.1949 12:00,984.050303632685
20.07.1949 12:00,993.0135852310696
26.08.1949 12:00,947.2447223905233
22.09.1949 12:00,826.687751045753
04.11.1949 12:00,189.0176033365242
08.12.1949 12:00,8.160269279183012
10.01.1950 12:00,-0.1400990704933065
16.02.1950 12:00,-2.3377155110456442
16.03.1950 12:00,1.4735250422118042
14.04.1950 12:00,31.552544512273016
10.05.1950 12:00,261.48891363646453
12.06.1950 12:00,928.7779372825385
12.07.1950 12:00,1146.703513199364
09.08.1950 12:00,1011.9862155040946
06.09.1950 12:00,792.733631288043
05.10.1950 12:00,446.8574332933349
06.11.1950 12:00,92.74234822180233
04.12.1950 12:00,-12.760584989828658
08.02.1951 12:00,3.2794007509801304
08.03.1951 12:00,2.049239372372085
03.04.1951 12:00,2.363202067855127
07.05.1951 12:00,260.95926848383306
07.06.1951 12:00,660.6292377096315
03.07.1951 12:00,810.9279149149647
04.09.1951 12:00,739.3782251164998
02.10.1951 12:00,559.1513601396455
11.09.1952 12:00,612.7049433564994
27.01.1953 12:00,15.68637831210981
03.03.1953 12:00,6.451755105171742
27.03.1953 12:00,17.303687907474796
17.04.1953 12:00,65.61666278058829
26.05.1953 12:00,923.9249066333873
23.06.1953 12:00,728.8843794413592
27.07.1953 12:00,962.8052207968831
25.08.1953 12:00,839.725973106722
21.09.1953 12:00,661.9044701010062
20.10.1953 12:00,386.3833170616781
18.11.1953 12:00,82.24467305491908
14.12.1953 12:00,3.753367182016518
08.02.1954 12:00,35.61757639402413
10.03.1954 12:00,-0.23085230456899808
21.04.1954 12:00,14.550902874320855
18.05.1954 12:00,320.2983960068191
15.06.1954 12:00,490.85210923990735
20.07.1954 12:00,685.6110850259765
26.08.1954 12:00,635.922931429559
14.09.1954 12:00,704.2006759837159
20.10.1954 12:00,306.58259933823774
23.11.1954 12:00,56.60026879123234
21.12.1954 12:00,-1.1181715885627455
26.01.1955 12:00,-0.10298777572552353
18.07.1955 12:00,1033.2497715632553
19.09.1955 12:00,569.7531754435213
17.02.1956 12:00,26.28047265052055
26.03.1956 12:00,0.4217332854741471
24.04.1956 12:00,84.30171994139573
16.05.1956 12:00,264.4697227349511
12.06.1956 12:00,548.9010471502656
03.07.1956 12:00,632.605609266418
06.08.1956 12:00,845.6610748906132
11.09.1956 12:00,698.9525356323165
11.10.1956 12:00,330.77634898933593
07.11.1956 12:00,89.46340808572859
05.12.1956 12:00,1.3362041730788405
15.01.1957 12:00,1.0293820942661114
19.02.1957 12:00,0.43473630847165623
18.03.1957 12:00,22.90175276395439
10.04.1957 12:00,79.8140529435941
06.05.1957 12:00,102.49378998601196
04.06.1957 12:00,399.16366262893325
02.07.1957 12:00,919.339425626868
15.08.1957 12:00,726.1160476634609
20.09.1957 12:00,639.1878452347764
30.10.1957 12:00,203.52480125516468
21.11.1957 12:00,65.84379844595196
17.12.1957 12:00,-0.9744089481109768
22.01.1958 12:00,0.7914008453717543
19.02.1958 12:00,0.4603539642466785
18.03.1958 12:00,0.678523669520473
17.04.1958 12:00,2.8797947423749974
20.05.1958 12:00,351.9445570384987
17.06.1958 12:00,788.9336766793485
16.07.1958 12:00,1039.3973465153317
15.08.1958 12:00,931.0623900099913
23.09.1958 12:00,751.9000784159275
28.10.1958 12:00,161.84963911958675
15.12.1958 12:00,-0.4471897278394863
13.01.1959 12:00,-0.2512066151084582
24.03.1959 12:00,57.96870523729149
28.04.1959 12:00,197.9497224520046
21.05.1959 12:00,590.2539518614408
16.06.1959 12:00,731.9766867461781
14.07.1959 12:00,1026.6284752395054
12.08.1959 12:00,968.9872056529448
10.09.1959 12:00,830.1407147817927
20.10.1959 12:00,367.7634991547129
18.11.1959 12:00,51.39970415447624
15.12.1959 12:00,-4.317873873278586
19.01.1960 12:00,8.854054831771919
10.02.1960 12:00,6.7602500208554375
08.03.1960 12:00,0.5470587635827542
07.04.1960 12:00,75.02805584266753
05.05.1960 12:00,185.85158387503816
01.06.1960 12:00,582.7260357708096
04.07.1960 12:00,784.0837876165715
03.08.1960 12:00,846.5784232770689
14.09.1960 12:00,704.4590415553989
18.10.1960 12:00,199.88780449150863
22.11.1960 12:00,50.970820172502954
20.12.1960 12:00,-1.1152630025003418
24.01.1961 12:00,3.7435867674230394
24.02.1961 12:00,0.019788716509083315
24.03.1961 12:00,11.791324826115215
26.04.1961 12:00,255.2585102243388
14.06.1961 12:00,544.7586287462359
11.07.1961 12:00,854.1912216940746
15.08.1961 12:00,846.6309444531685
21.09.1961 12:00,881.8421323139114
24.10.1961 12:00,358.85203810221947
29.11.1961 12:00,25.609736172977136
27.12.1961 12:00,1.5378743427959307
17.01.1962 12:00,0.07845731858378713
16.02.1962 12:00,-0.9402018085570489
07.03.1962 12:00,2.5906573958768604
17.04.1962 12:00,17.323506705281943
24.05.1962 12:00,294.3172417631208
20.06.1962 12:00,793.1602710380675
25.07.1962 12:00,919.7235690829275
29.08.1962 12:00,1030.9101692820523
25.09.1962 12:00,545.7334656273583
24.10.1962 12:00,293.1349495328632
26.11.1962 12:00,10.641121943577673
14.12.1962 12:00,-5.9335087600316
23.01.1963 12:00,15.497875308651146
12.02.1963 12:00,22.59765903788093
09.04.1963 12:00,-0.25329636382048193
07.05.1963 12:00,275.5484062155724
11.06.1963 12:00,567.0575382898046
05.07.1963 12:00,918.0004885889675
07.08.1963 12:00,1133.6968981335754
03.09.1963 12:00,694.986972867669
16.10.1963 12:00,364.8333297480649
14.11.1963 12:00,157.87375598070093
05.12.1963 12:00,26.766244014267613
15.01.1964 12:00,12.347170901808113
07.02.1964 12:00,17.573394334783643
25.03.1964 12:00,-0.015575720376546087
24.04.1964 12:00,113.19290337772236
21.05.1964 12:00,439.9161233485315
19.06.1964 12:00,811.7455177645752
16.07.1964 12:00,1074.0825769878652
27.08.1964 12:00,955.663315218038
16.09.1964 12:00,831.8474906766396
28.10.1964 12:00,155.1588629069056
24.11.1964 12:00,42.94101257292323
28.12.1964 12:00,-0.8826151675571055
20.01.1965 12:00,1.0419353530041917
17.02.1965 12:00,4.542813944547561
25.03.1965 12:00,-0.6069396423981743
22.04.1965 12:00,21.784582056773615
21.05.1965 12:00,235.47839123232188
30.06.1965 12:00,846.5693249062074
29.07.1965 12:00,664.9963899049776
30.08.1965 12:00,717.5915742353832
23.09.1965 12:00,523.938499151096
15.10.1965 12:00,349.18324076762656
30.11.1965 12:00,-4.2532421714172415
22.12.1965 12:00,-0.06703705477002586
15.02.1966 12:00,-1.5643308870494366e-10
23.03.1966 12:00,3.8235827176877137
13.04.1966 12:00,90.42652890165664
11.05.1966 12:00,299.59515925803044
30.06.1966 12:00,640.1886509689648
27.07.1966 12:00,770.4562357250079
29.08.1966 12:00,619.5573036707983
21.09.1966 12:00,593.005887947204
12.10.1966 12:00,626.8600021551083
08.11.1966 12:00,124.28764621137407
07.12.1966 12:00,-2.147853124827634
26.01.1967 12:00,3.2845798036887572
28.02.1967 12:00,0.0019040835768464603
21.03.1967 12:00,0.7441130928882558
11.04.1967 12:00,40.94262832296408
12.05.1967 12:00,417.0667702713122
22.06.1967 12:00,610.6440938229493
25.07.1967 12:00,1016.1222427753687
22.08.1967 12:00,925.7477500113791
20.09.1967 12:00,490.85459397706563
25.10.1967 12:00,367.13356486758585
29.11.1967 12:00,15.541281911104306
27.12.1967 12:00,-0.23810793946768172
30.01.1968 12:00,6.955027561178667
13.03.1968 12:00,0.2157355256399569
16.04.1968 12:00,87.76719732255879
14.05.1968 12:00,294.142479243475
19.06.1968 12:00,726.960506713524
09.07.1968 12:00,1206.1488751038582
13.08.1968 12:00,868.367773639809
11.09.1968 12:00,673.5243284018138
08.10.1968 12:00,440.0319526969797
06.11.1968 12:00,241.71573408750828
18.12.1968 12:00,-0.598481209430247
20.01.1969 12:00,4.719874156956394
28.02.1969 12:00,2.2734664744380098
25.03.1969 12:00,0.04348081647094659
22.04.1969 12:00,21.319360810964554
27.05.1969 12:00,409.4333727108319
25.06.1969 12:00,540.9930455004837
15.07.1969 12:00,828.4601950155284
19.08.1969 12:00,888.9332549778383
09.09.1969 12:00,649.4954604564905
21.10.1969 12:00,377.9319990868421
17.12.1969 12:00,0.26465057331233766
11.03.1970 12:00,1.0631955673784432
24.04.1970 12:00,70.99660904578013
21.05.1970 12:00,270.81658230287076
10.06.1970 12:00,675.0165812641285
07.07.1970 12:00,974.2061577336667
05.08.1970 12:00,1162.5580323226764
09.09.1970 12:00,913.3511119257573
13.10.1970 12:00,425.12561400989307
10.11.1970 12:00,126.05589001814587
29.12.1970 12:00,-3.7971403799019754e-10
14.04.1971 12:00,112.9117392305925
12.05.1971 12:00,515.9541241045763
09.06.1971 12:00,634.2723957333678
06.07.1971 12:00,886.2587193697282
10.08.1971 12:00,1117.9900440106885
15.09.1971 12:00,628.0250353286538
19.10.1971 12:00,350.08195668666576
30.11.1971 12:00,10.786645589143973
29.12.1971 12:00,-3.4571867712388666
18.01.1972 12:00,1.2699399203747817
22.02.1972 12:00,1.3686750252345519
16.03.1972 12:00,11.14158475394197
10.04.1972 12:00,97.32267690269055
16.05.1972 12:00,164.27411600769528
13.06.1972 12:00,445.96342313491414
11.07.1972 12:00,694.5679005295578
15.08.1972 12:00,893.2178086047179
26.09.1972 12:00,406.8155193424823
17.10.1972 12:00,196.7335771781277
27.11.1972 12:00,7.484928205652977
20.12.1972 12:00,1.8182206593719457
24.01.1973 12:00,9.247760027424647
21.03.1973 12:00,0.02422015405500133
24.04.1973 12:00,47.34554508661586
22.05.1973 12:00,428.2381227468604
26.06.1973 12:00,685.6591250909473
24.07.1973 12:00,786.5310222908556
22.08.1973 12:00,1021.51855603996
26.09.1973 12:00,551.5305923550054
23.10.1973 12:00,196.36437476028823
20.11.1973 12:00,20.792533028790785
11.12.1973 12:00,-0.5055822386279942
09.01.1974 12:00,1.2521183472299526
11.02.1974 12:00,-0.0819879427253909
05.03.1974 12:00,0.16913033073069528
02.04.1974 12:00,78.85035922628867
14.05.1974 12:00,251.63986706559535
05.06.1974 12:00,628.7266984215389
09.07.1974 12:00,812.4898038399638
06.08.1974 12:00,924.5013355212327
03.09.1974 12:00,712.936287334066
08.10.1974 12:00,231.28920550403473
06.11.1974 12:00,26.422233651984243
03.12.1974 12:00,2.0719317884554584
14.01.1975 12:00,2.4010660126805305e-10
06.02.1975 12:00,0.6189437564580658
12.03.1975 12:00,11.937280883720177
08.04.1975 12:00,6.912204505199043
12.05.1975 12:00,280.3056756435767
10.06.1975 12:00,482.4638671316693
02.07.1975 12:00,562.7316941101303
06.08.1975 12:00,1059.4831342172424
03.09.1975 12:00,761.307662309353
20.10.1975 12:00,243.60815238258692
11.11.1975 12:00,102.72729979504402
10.12.1975 12:00,7.996571434872294
05.01.1976 12:00,-0.027731946089716075
01.03.1976 12:00,0.09347103260279255
29.03.1976 12:00,7.532657203514191
26.04.1976 12:00,92.69393054976717
24.05.1976 12:00,424.79925759815796
21.06.1976 12:00,877.6835255200376
13.09.1976 12:00,580.6777264558536
11.10.1976 12:00,528.909474171387
08.11.1976 12:00,160.75887281911355
06.12.1976 12:00,9.453198227345638
03.01.1977 12:00,4.470532770364116
31.01.1977 12:00,9.867971011388363
28.02.1977 12:00,0.18570968745643768
28.03.1977 12:00,86.34115101128191
25.04.1977 12:00,47.39189078022628
23.05.1977 12:00,327.83095847698314
20.06.1977 12:00,785.254658024302
18.07.1977 12:00,891.1871553926944
15.08.1977 12:00,885.5730490243618
12.09.1977 12:00,796.0935817283303
10.10.1977 12:00,344.1480592094713
07.11.1977 12:00,213.01705062372594
05.12.1977 12:00,-0.7232998140921154
03.01.1978 12:00,-0.10229691460699541
30.01.1978 12:00,1.3968929654247404
13.03.1978 12:00,-3.183231456205249e-11
28.03.1978 12:00,0.9164062152294719
10.04.1978 12:00,22.32690909905432
08.05.1978 12:00,166.89319482638075
05.06.1978 12:00,623.9460641050505
03.07.1978 12:00,651.7736415016229
02.08.1978 12:00,960.9016435225062
28.08.1978 12:00,771.6067275804908
25.09.1978 12:00,642.6430744080299
23.10.1978 12:00,258.8120427822214
20.11.1978 12:00,76.09213070688202
18.12.1978 12:00,-1.3818729859103769
13.03.1979 12:00,0.14061071063224517
10.04.1979 12:00,15.539536009381663
07.05.1979 12:00,78.47839898525353
05.06.1979 12:00,785.4976406957076
02.07.1979 12:00,767.1696320163178
30.07.1979 12:00,1053.3986913882422
27.08.1979 12:00,734.93987700971
24.09.1979 12:00,567.2509687095103
22.10.1979 12:00,403.0604777976391
19.11.1979 12:00,51.829826678169866
17.12.1979 12:00,0.7876689976887974
04.02.1980 12:00,-0.6246536665153144
10.03.1980 12:00,0.42668461042285344
08.04.1980 12:00,-1.2789996203432565
05.05.1980 12:00,92.95003648544798
27.05.1980 12:00,476.14373263449124
30.06.1980 12:00,513.2720637441776
28.07.1980 12:00,846.5155873593035
25.08.1980 12:00,891.1579601133985
22.09.1980 12:00,800.6877741799385
20.10.1980 12:00,265.13860106057336
10.11.1980 12:00,41.80435503289709
15.12.1980 12:00,0.7100352184379517
12.01.1981 12:00,3.8940004940563995
06.04.1981 12:00,65.21653595332282
05.05.1981 12:00,113.91833512503763
02.06.1981 12:00,699.6015818331562
29.06.1981 12:00,675.9660328535319
04.08.1981 12:00,953.8134590895238
21.09.1981 12:00,693.0072360173363
20.10.1981 12:00,315.6235876416963
16.11.1981 12:00,42.411062079294425
14.12.1981 12:00,1.0484660752499622
15.03.1982 12:00,0.2549744440639188
13.04.1982 12:00,21.38371310709408
07.06.1982 12:00,904.6623501263966
05.07.1982 12:00,818.1513860454293
10.08.1982 12:00,944.6269612534211
30.08.1982 12:00,804.5288609981981
04.10.1982 12:00,663.0086339783629
25.10.1982 12:00,295.0319290087523
22.11.1982 12:00,62.19862651757239
13.12.1982 12:00,4.895459320214741
17.01.1983 12:00,0.8092857474612174
18.04.1983 12:00,63.64204000975724
24.05.1983 12:00,294.0923213731917
20.06.1983 12:00,551.0636575306385
11.07.1983 12:00,1164.1436235076894
29.08.1983 12:00,1129.80990244124
26.09.1983 12:00,660.4524743622792
24.10.1983 12:00,305.4547492680181
21.11.1983 12:00,33.1735689316406
12.12.1983 12:00,1.8144419300369918e-10
10.01.1984 12:00,-0.019163706370363798
06.02.1984 12:00,0.6702085212073143
05.03.1984 12:00,3.6815962688538093
02.04.1984 12:00,3.2382155160271395
30.04.1984 12:00,136.38813780362216
12.06.1984 12:00,574.0588079496811
02.07.1984 12:00,819.3587010607935
13.08.1984 12:00,801.9989030181296
10.09.1984 12:00,597.6427013177204
01.10.1984 12:00,442.56222877731125
05.11.1984 12:00,225.4054693351518
03.12.1984 12:00,44.922927467750014
11.03.1985 12:00,-0.04624000463900302
09.04.1985 12:00,35.459794280684946
06.05.1985 12:00,121.07635158556877
