date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-12 07:10:00,0.016,2,12.2,6.3,8.5,1.84,1.3,291.0,,0.005,,0.81,0.002,0.003,8.3,,,,,,5.2,5.2
2011-02-09 06:45:00,0.023,1.7,11.13,6.45,7.77,0.6755,1.0,294.0,,0.013,,0.81,0.003,0.003,8.7,,,,,,3.3,3.19
2011-03-07 14:00:00,0.023,1.6,10.1,6.45,7.74,3.116,0.8,276.0,,0.011,,0.79,0.006,0.002,8.6,,,,,,5.5,5.89
2011-04-12 08:45:00,0.016,0.6,29.32,7.42,20.35,12.4988,0.2,227.0,,0.067,,0.54,0.003,0.002,8.4,,,,,,7.7,7.595
2011-05-03 08:00:00,0.039,0.5,22.96,9.65,16.32,11.7798,0.7,230.0,,0.006,,0.52,0.002,0.002,8.2,,,,,,7.9,7.91
2011-06-15 08:25:00,0.016,0.5,17.53,11.23,15.92,14.9303,0.4,192.0,,0.005,,0.41,0.002,0.002,8.3,,,,,,8.1,8.5
2011-07-05 06:30:00,0.016,0.6,15.13,7.85,11.82,10.5159,0.4,230.0,,0.006,,0.59,0.002,0.002,8.2,,,,,,8.9,8.98
2011-08-17 07:00:00,0.047,0.5,32.53,22.01,26.85,27.8486,1.9,202.0,,0.002,,0.43,0.003,0.002,8.0,,,,,,9.7,9.51
2011-09-14 07:40:00,0.016,0.6,23.79,13.71,17.55,16.0278,0.2,204.0,,0.009,,0.41,0.001,0.002,8.3,,,,,,9.8,9.78
2011-10-11 07:20:00,0.016,0.6,151.33,48.44,85.58,40.4065,0.7,208.0,,0.006,,0.41,0.001,0.002,8.2,,,,,,7.9,8.01
2011-11-08 07:15:00,0.016,0.9,8.03,4.25,5.27,2.3645,0.36,300.0,,0.002,,0.65,0.001,0.002,8.3,,,,,,8.6,8.385
2011-12-02 07:15:00,0.016,0.9,41.5,32.5,35.25,1.375,0.4,313.0,,0.002,,0.65,0.001,0.002,8.2,,,,,,1.1,4.53
2012-01-10 06:30:00,<0.016,2.3,7.0,3.5,5.8,3.427,0.6,326.0,,<0.002,,0.95,0.002,<0.002,8.3,,,,,,3.5,5.71
2012-02-14 06:45:00,0.031,1.8,5.75,0.46,2.41,0.922,0.5,307.0,,0.004,,0.84,0.006,0.002,8.2,,,,,,0.0,2.215
2012-03-13 14:00:00,0.023,2.2,7.63,1.21,2.81,2.058,0.7,320.0,,0.008,,0.84,0.008,0.002,8.3,,,,,,1.0,10.61
2012-04-10 08:45:00,<0.016,1.3,13.2,4.95,7.6,11.5653,1.6,280.0,,0.008,,0.7,0.003,0.004,8.3,,,,,,4.9,6.225
2012-05-03 08:00:00,<0.016,<0.5,13.9,13.2,13.6,13.4568,0.6,446.0,,0.017,,0.5,<0.001,<0.002,8.2,,,,,,7.1,6.54
2012-06-12 08:25:00,<0.016,<0.5,32.9,19.8,23.44,26.4391,0.5,195.0,,0.018,,0.38,<0.001,<0.002,8.2,,,,,,8.1,7.94
