date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-10 09:45:00,0.053,13.6,,,0.25,6.2444,6.81,377.0,,0.351,,5.94,0.012,0.086,8.3,,,,,,,5.125
2011-02-07 09:45:00,0.059,20.7,,,0.23,0.5515,2.34,587.0,,0.028,,5.43,0.02,0.02,8.3,,,,,,,0.06
2011-03-07 10:15:00,0.023,20.8,,,0.22,0.663,2.99,571.0,,0.03,,5.21,0.027,0.014,8.4,,,,,,,2.435
2011-04-04 11:30:00,0.152,20.1,,,1.08,2.132,4.33,514.0,,0.135,,4.01,0.04,0.055,8.4,,,,,,,10.77
2011-05-02 09:45:00,0.049,23.3,,,0.56,0.35,3.8,565.0,,0.067,,4.13,0.046,0.041,8.4,,,,,,,10.655
2011-06-06 11:00:00,0.132,21.8,,,0.47,0.788,4.63,515.0,,0.336,,3.67,0.076,0.141,8.5,,,,,,,15.12
2011-07-04 11:00:00,0.034,26.0,,,0.52,0.223,3.21,566.0,,0.131,,3.78,0.04,0.109,8.5,,,,,,,15.77
2011-08-02 10:15:00,0.014,23.2,,,0.56,0.261,2.54,546.0,,0.068,,3.87,0.018,0.05,8.5,,,,,,,15.735
2011-09-05 11:00:00,0.027,16.0,,,0.22,0.607,4.6,421.0,,0.267,,2.42,0.019,0.121,8.5,,,,,,17.0,16.59
2011-10-03 10:05:00,0.015,27.4,,,0.63,0.204,3.35,583.0,,0.068,,3.73,0.022,0.051,8.4,,,,,,,12.3
2011-11-07 10:40:00,0.025,26.2,,,0.34,0.265,3.92,607.0,,0.091,,3.65,0.018,0.073,8.5,,,,,,11.0,8.3
2011-12-05 11:20:00,0.078,12.8,,,0.42,2.394,6.84,392.0,,0.627,,2.34,0.036,0.114,8.2,,,,,,7.0,7.2
2012-01-16 10:40:00,0.115,20.1,,,1.11,0.991,2.95,607.0,,0.045,,5.9,0.025,0.035,8.5,,,,,,0.0,0.06
2012-02-06 10:45:00,0.098,26.0,,,0.47,1.245,2.62,678.0,,0.036,,6.76,0.02,0.026,8.4,,,,,,,0.06
2012-03-12 09:15:00,0.01,21.7,,,2.43,0.7155,3.23,568.0,,0.022,,4.99,0.018,,8.4,,,,,,3.0,3.55
2012-04-02 11:00:00,0.041,23.7,,,1.41,0.449,2.49,583.0,,0.048,,4.87,0.025,0.035,8.4,,,,,,5.0,6.22
2012-05-07 09:30:00,0.025,18.7,,,0.88,0.745,3.74,541.0,,0.032,,3.76,0.03,0.016,8.4,,,,,,10.9,10.61
2012-06-04 10:25:00,0.11,14.7,,,0.66,1.114,5.74,442.0,,0.166,,3.75,0.073,0.092,8.3,,,,,,12.3,14.125
2012-07-02 09:30:00,0.06,14.4,,,1.4,0.897,5.01,430.0,,0.184,,2.83,0.05,0.083,8.3,,,,,,18.2,15.75
2012-08-06 09:30:00,0.039,10.8,,,3.98,1.069,5.97,341.0,,0.37,,2.44,0.027,0.088,8.2,,,,,,16.6,17.07
2012-09-03 08:45:00,0.011,19.8,,,0.86,0.409,2.93,537.0,,0.052,,3.81,0.011,0.051,8.4,,,,,,15.1,13.845
2012-10-01 09:30:00,0.018,18.1,,,2.18,1.412,4.5,558.0,,0.111,,6.64,0.017,0.061,8.4,,,,,,15.0,12.17
