date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-16 11:10:00,0.018,10.9,,,,392.4084,1.8,408.0,402.8,0.022,1.8,1.78,0.01,0.014,8.1,8.12,12.2,12.12,100.5084,,5.6,5.6
2011-02-14 06:50:00,<0.01,14.6,,,,149.9398,1.7,444.0,440.0,0.018,2.4,2.21,0.008,0.006,8.2,8.16,12.9,12.61,103.7153,,5.2,5.28
2011-03-14 06:25:00,0.013,13.9,,,,142.7118,1.7,442.0,438.0,0.013,2.3,2.13,0.011,0.004,8.2,8.16,12.5,12.23,105.3649,,7.18,7.105
2011-04-11 07:35:00,0.028,13.9,,,,133.6618,1.9,433.0,427.2,0.031,2.1,1.93,0.015,0.013,8.1,8.09,10.1,10.22,100.5733,,12.9,12.67
2011-05-09 06:45:00,0.053,13.2,,,,120.5883,1.9,,,0.027,2.0,1.77,0.018,0.013,,,,,,,,14.895
2011-06-06 07:15:00,0.032,10.2,,,,221.3037,1.7,381.0,375.4,0.031,1.7,1.45,0.014,0.017,8.0,8.03,9.0,9.015,95.7956,,15.98,16.17
2011-07-04 07:00:00,0.027,7.78,,,,240.5316,1.4,349.0,345.8,0.025,1.3,1.16,0.014,0.011,8.0,7.99,8.4,8.25,91.1946,,18.1,18.07
2011-08-15 07:35:00,0.02,8.48,,,,236.6627,1.5,332.0,335.0,0.021,1.2,1.07,0.008,0.01,8.0,7.925,8.6,8.345,95.9813,,20.0,20.06
2011-09-12 06:50:00,0.018,8.33,,,,217.6417,1.5,331.0,331.8,0.028,1.2,1.03,0.01,0.01,7.9,7.85,8.2,7.89,90.3754,,19.8,19.85
2011-10-10 07:25:00,0.039,9.23,,,,265.1616,2.0,351.0,346.0,0.031,1.7,1.45,0.016,0.02,8.0,8.015,9.3,9.23,95.0504,,14.7,14.71
2011-11-07 06:55:00,0.011,11.0,,,,126.4508,1.4,379.0,375.0,0.019,1.6,1.44,0.009,0.011,8.1,8.07,10.1,10.06,97.8534,,12.0,12.16
2011-12-05 07:35:00,0.032,12.0,,,,246.5636,1.6,390.0,385.5,0.044,1.9,1.62,0.02,0.019,8.1,8.09,11.0,10.93,99.3797,,9.25,9.295
2012-01-16 07:20:00,0.017,11.1,,,,293.5656,1.6,414.0,410.0,0.025,2.1,1.82,0.015,0.018,8.1,8.13,11.6,11.56,93.5902,,4.6,4.67
2012-02-13 07:25:00,0.034,13.6,,,,138.4248,1.7,456.0,452.25,0.029,2.1,2.32,0.011,0.023,8.2,8.175,13.4,13.32,97.892,,1.15,1.035
2012-03-12 08:00:00,0.019,13.2,,,,177.6197,1.8,432.0,427.8,0.024,1.8,1.87,0.009,0.007,8.3,8.26,12.9,12.84,105.9882,,5.43,5.42
2012-04-10 07:00:00,0.015,10.5,,,,274.3496,1.7,395.0,392.0,0.017,1.7,1.57,0.011,<0.003,8.2,8.23,11.3,11.31,101.236,,8.75,8.65
2012-05-07 06:30:00,0.024,7.98,,,,403.3244,1.6,364.0,360.8,0.032,1.4,1.22,0.011,0.007,8.1,8.06,10.0,9.92,98.0424,,12.9,12.86
2012-06-04 06:45:00,0.042,8.12,,,,391.5184,1.5,354.0,348.0,0.039,1.5,1.28,0.015,0.011,8.1,8.03,8.7,8.905,95.6787,,16.8,16.695
2012-07-02 06:50:00,0.065,6.38,,,,440.9114,1.6,315.0,311.0,0.055,1.2,1.15,0.016,0.025,7.9,7.92,8.3,8.32,94.028,,19.1,19.17
2012-08-13 08:30:00,0.018,7.39,,,,218.8137,1.2,325.0,322.2,0.021,1.2,1.18,0.008,0.011,7.9,7.93,8.7,8.58,99.0315,,20.3,20.24
2012-09-10 06:50:00,0.015,7.75,,,,203.5447,1.3,334.0,338.0,0.021,1.2,1.28,0.01,0.012,7.9,7.79,8.6,8.11,90.8883,,18.7,18.75
2012-10-08 06:45:00,0.018,9.02,,,,249.3326,1.5,349.0,344.2,0.022,1.3,1.34,0.01,0.01,8.1,8.06,9.2,9.135,96.0843,,15.7,15.69
2012-11-05 06:45:00,0.031,8.54,,,,602.6021,2.2,355.0,350.4,0.25,2.0,1.62,0.017,0.021,8.1,8.11,11.5,11.41,109.0538,,11.4,11.4
2012-12-03 06:30:00,0.014,11.1,,,,314.0305,1.7,415.0,411.0,0.032,1.8,1.94,0.012,0.015,8.1,8.06,10.8,10.83,95.4041,,8.1,8.0
2013-01-14 06:55:00,0.017,12.2,,,,314.374,1.8,436.0,431.6,0.028,2.2,2.37,0.01,0.015,8.1,8.125,11.7,11.635,97.4533,,6.05,5.99
2013-02-11 07:15:00,0.026,13.3,,,,392.8234,1.8,435.0,431.5,0.035,2.0,1.98,0.009,0.011,8.2,8.165,12.4,12.335,98.5709,,4.15,4.17
2013-03-11 07:00:00,<0.01,13.5,,,,309.2175,1.9,427.0,427.0,0.023,2.1,1.99,0.009,0.003,8.3,8.26,12.5,12.39,105.3426,,6.5,6.58
2013-04-08 07:55:00,<0.01,14.1,,,,236.8377,1.6,443.0,442.1,0.025,2.1,2.15,0.012,<0.003,8.3,8.19,12.6,11.8,99.3524,,6.31,6.195
2013-05-22 12:40:00,0.016,9.36,,,,442.4644,1.6,372.0,371.0,0.027,1.6,1.52,0.011,0.007,8.2,8.17,10.7,10.66,104.0463,,12.3,12.31
2013-06-03 05:50:00,0.032,7.21,,,,756.6079,1.8,366.0,366.0,0.087,1.7,1.45,0.01,0.007,8.2,8.16,12.0,11.86,113.9879,,11.5,11.64
2013-07-01 06:15:00,0.014,8.03,,,,319.989,1.4,,,0.02,1.4,1.34,0.01,0.006,,,,,,,,16.415
2013-08-12 06:20:00,0.013,6.96,,,,319.8965,1.4,332.0,328.2,0.022,1.2,1.07,0.01,0.01,7.9,7.9,8.4,8.28,96.0902,,20.4,20.52
2013-09-09 06:45:00,0.044,9.79,,,,243.1766,1.6,351.0,355.35,0.045,1.5,1.42,0.015,0.025,7.8,7.76,8.2,8.05,91.6196,,19.6,19.525
2013-10-07 14:40:00,0.02,8.66,,,,235.0497,1.6,351.0,349.5,0.025,1.4,1.41,0.01,0.014,8.0,7.93,9.5,9.47,100.46,,16.0,16.09
2013-11-04 06:35:00,0.025,7.18,,,,541.4312,2.4,345.0,344.1,0.23,2.1,1.7,0.013,0.054,8.1,8.015,10.9,10.76,104.1945,,12.0,11.965
2013-12-02 06:50:00,0.018,14.4,,,,176.7327,1.7,,448.3,0.21,1.2,2.02,0.015,0.014,8.2,7.84,8.5,9.39,80.1589,,6.72,6.74
2014-01-13 07:05:00,<0.01,10.6,,,,319.474,1.8,414.0,413.25,0.027,1.9,1.81,0.008,0.015,8.1,8.14,11.5,11.395,96.2229,,6.25,6.31
2014-02-10 06:35:00,0.019,12.3,,,,321.991,2.1,428.0,427.6,0.034,2.1,2.01,0.011,0.017,8.2,8.16,11.8,11.655,96.3055,,5.42,5.46
2014-03-10 06:45:00,<0.01,12.9,,,,237.3307,2.0,444.0,442.0,0.019,2.1,2.02,0.008,0.005,8.2,8.19,12.0,11.88,102.247,,7.03,7.065
2014-04-07 06:40:00,0.018,12.5,,,,189.9857,1.8,436.0,432.8,0.027,1.9,1.96,0.011,0.015,8.1,8.13,10.5,10.56,100.2728,,11.1,11.12
2014-05-05 06:55:00,0.03,8.95,,,,416.1659,2.0,400.0,401.1,0.038,1.5,1.57,0.009,0.015,8.1,8.13,10.8,10.69,98.2205,,9.92,9.73
2014-06-16 06:15:00,0.034,8.75,,,,274.7366,1.8,362.0,363.65,0.029,1.4,1.31,0.013,0.012,8.0,7.97,8.9,8.765,96.5026,,17.9,17.875
2014-07-14 07:00:00,0.03,5.47,,,,692.418,2.2,327.0,328.0,0.061,1.1,1.11,0.011,0.014,7.9,7.96,10.6,10.5,113.4659,,17.0,16.97
2014-08-11 06:30:00,0.021,6.71,,,,565.6922,1.9,329.0,330.0,0.037,1.2,1.12,0.008,0.01,8.0,8.0,9.5,9.54,108.288,,19.4,19.39
2014-09-22 06:30:00,0.026,9.18,,,,268.7206,2.0,354.0,355.0,0.038,1.4,1.39,0.009,0.019,7.9,7.91,8.8,8.72,95.8992,,17.8,17.82
2014-10-20 06:35:00,0.016,8.72,,,,238.3422,1.7,364.0,366.0,0.024,1.3,1.32,0.009,0.013,8.0,7.995,9.2,9.02,96.1024,,16.3,16.295
2014-11-17 06:30:00,0.047,6.99,,,,422.0514,3.0,362.0,361.0,0.16,1.8,1.64,0.014,0.054,8.0,8.03,11.7,11.63,110.5621,,11.2,11.17
2014-12-15 06:55:00,0.011,12.6,,,,144.8383,1.7,438.0,436.65,0.028,2.0,1.99,0.006,0.018,8.2,8.14,11.2,11.135,99.1344,,8.09,8.43
2015-01-12 06:45:00,0.031,11.6,,,,329.3085,1.9,414.0,412.8,0.042,1.7,1.68,0.011,0.02,8.1,8.12,11.3,11.225,96.7308,,6.94,7.115
2015-02-09 07:05:00,0.028,14.6,,,,186.1327,1.7,456.0,457.0,0.023,2.2,2.09,0.012,0.013,8.2,8.22,12.8,12.685,98.9939,,3.34,3.27
2015-03-09 06:45:00,0.019,13.4,,,,265.2536,1.8,448.0,447.0,0.025,2.0,1.92,0.01,0.009,8.2,8.19,12.1,12.04,100.4217,,5.76,5.825
2015-04-07 06:25:00,0.013,11.5,,,,473.3638,1.9,421.0,421.65,0.039,1.8,1.68,0.009,0.009,8.3,8.25,12.6,12.545,106.0011,,6.35,6.335
2015-05-04 06:10:00,0.057,6.62,,,,874.5987,3.0,351.0,359.4,0.15,1.6,1.47,0.011,0.032,8.1,8.1,11.7,11.6,112.4967,,12.1,12.03
2015-06-15 08:42:00,0.085,7.79,,,,457.2397,2.2,334.0,328.04,0.12,1.7,1.34,0.018,0.028,8.0,7.97,8.7,8.788,98.8188,,19.0,18.918
2015-07-13 08:00:00,0.018,8.34,,,,230.4617,1.4,352.0,346.0,0.02,1.3,1.24,0.009,0.007,8.0,8.02,8.7,8.7,101.4142,,20.6,20.75
2015-08-10 14:15:00,0.03,8.81,,,,197.0352,1.5,339.0,333.6,0.022,1.3,1.2,0.011,0.008,8.1,8.115,8.6,8.745,104.5035,,22.0,22.055
2015-09-21 14:05:00,0.011,8.26,,,,240.0911,1.5,330.0,327.25,0.023,1.2,1.08,0.01,0.007,8.2,8.215,9.6,9.655,104.1716,,17.2,16.895
2015-10-19 14:00:00,0.048,11.4,,,,166.8018,1.6,369.0,364.0,0.036,1.6,1.42,0.016,0.02,8.1,8.17,10.6,10.36,101.28,,12.2,12.38
2015-11-16 11:20:00,0.016,12.2,,,,125.1288,1.3,388.0,389.0,0.017,1.8,1.6,0.009,0.01,8.2,8.18,10.7,10.74,103.5104,,11.7,11.76
2015-12-14 14:40:00,0.014,11.8,,,,160.4278,1.4,396.0,396.9,0.02,1.7,1.59,0.014,0.013,8.2,8.17,11.4,11.4,100.0041,,7.8,7.83
2016-01-25 11:30:00,0.04,12.8,,,,252.8136,1.7,416.0,416.0,0.02,1.8,1.72,0.011,0.013,8.1,8.15,11.5,11.78,99.2974,,6.09,6.24
2016-02-22 10:30:00,0.028,11.4,,,,343.4905,1.8,409.0,410.2,0.022,2.0,1.72,0.011,0.013,8.2,8.16,12.0,11.93,101.406,,6.8,6.57
2016-03-21 10:47:00,0.016,13.9,,,,170.7057,1.9,440.0,441.44,0.014,2.3,2.06,0.013,<0.003,8.3,8.27,12.3,12.174,106.0463,,7.42,7.547
2016-04-18 10:56:00,0.048,9.79,,,,510.5903,2.5,368.0,372.8,0.071,1.9,1.53,0.013,0.015,8.1,8.11,11.3,11.278,104.3691,,10.2,10.03
2016-05-17 14:13:00,0.012,8.62,,,,607.7233,1.5,376.0,,0.038,1.3,1.2,<0.004,0.027,8.0,,10.7,,,,11.9,12.016
2016-06-13 14:10:00,0.035,6.95,,,,740.8389,1.8,352.0,353.0,0.05,1.2,1.17,0.012,0.013,8.1,8.04,11.2,10.94,115.4881,,15.7,15.86
2016-07-11 13:40:00,<0.01,7.67,,,,394.8954,1.7,358.0,360.5,0.021,1.4,1.32,0.008,0.015,7.9,7.96,9.2,9.34,107.6355,,20.0,20.16
2016-08-22 10:55:00,0.012,7.14,,,,254.2656,1.6,352.0,353.65,0.029,1.4,1.51,0.011,0.009,7.9,7.925,8.5,8.515,95.7337,,18.8,18.91
2016-09-19 09:37:00,0.035,9.43,,,,233.6753,1.5,347.0,347.36,0.032,1.4,1.37,0.013,0.019,7.8,7.777,8.0,8.095,90.2647,,18.4,18.5
2016-10-17 13:45:00,<0.01,11.3,,,,136.2113,1.6,385.0,385.0,0.015,1.8,1.64,0.008,0.007,8.0,8.04,10.1,10.195,102.5175,,13.5,13.63
2016-11-14 11:15:00,0.011,8.86,,,,345.6985,1.9,373.0,372.9,0.025,1.6,1.58,0.016,0.014,8.0,7.985,11.3,11.24,104.1912,,10.1,10.1
2016-12-12 11:10:00,0.014,13.1,,,,142.7468,1.8,424.0,422.0,0.026,1.9,2.11,0.008,0.016,8.0,8.03,11.6,11.96,101.918,,6.67,6.67
