date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-25 07:50:00,0.008,10.0,,,2.76,2.6062,1.1,511.0,,0.054,,4.3,0.003,0.035,8.1,,12.1,,,,7.0,7.04
2011-02-22 07:37:00,0.024,11.0,,,3.51,3.6272,1.5,536.0,,0.088,,3.8,0.01,0.047,8.2,,11.0,,,,7.7,7.63
2011-03-22 07:55:00,<0.008,10.0,,,1.96,1.9902,1.6,534.0,,0.031,,3.4,0.009,0.019,8.2,,11.7,,,,7.4,7.355
2011-04-26 08:30:00,0.025,14.0,,,0.74,0.7601,1.9,535.0,,0.027,,3.4,0.025,0.011,7.9,,9.4,,,,12.2,12.23
2011-05-10 08:15:00,0.019,16.0,,,0.5,0.539,1.5,577.0,,0.073,,4.6,0.028,0.049,8.0,,9.2,,,,14.0,13.995
2011-06-27 10:35:00,0.029,18.0,,,0.43,0.438,1.5,567.0,,0.067,,4.6,0.017,0.048,8.0,,11.0,,,,18.2,18.48
2011-07-18 06:40:00,0.036,11.0,,,2.09,2.4572,3.0,479.0,,0.159,,2.7,0.007,0.081,8.2,,9.5,,,,13.2,12.96
2011-08-09 07:55:00,0.03,12.0,,,1.78,1.8361,2.3,564.0,,0.086,,4.2,0.005,0.052,8.3,,9.7,,,,13.7,13.605
2011-09-06 07:45:00,0.035,10.0,,,3.14,3.5178,2.8,553.0,,0.125,,4.1,0.006,0.064,8.1,,10.1,,,,12.1,11.95
2011-10-04 07:40:00,0.015,18.0,,,0.45,0.469,2.6,600.0,,0.055,,4.7,0.017,0.037,8.0,,8.5,,,,13.3,13.16
2011-11-02 07:25:00,0.008,17.0,,,0.61,0.597,1.4,613.0,,0.064,,5.5,0.007,0.029,8.0,,9.4,,,,10.3,10.405
