date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-04 12:00:00,0.02,7.2,,,,290.8125,1.8,335.0,,0.013,,0.9,0.005,<0.006,8.4,,11.7,,,,3.6,3.76
2011-02-08 12:00:00,0.018,8.2,,,,268.3454,1.8,347.0,,0.011,,1.1,0.007,<0.006,8.4,,12.1,,,,4.2,3.48
2011-03-14 12:00:00,0.018,8.1,,,,203.9899,1.7,349.0,,<1.7,,1,<1.0,,8.5,,,,,,5.6,4.95
2011-04-19 12:00:00,0.02,8.1,,,,230.0304,1.8,342.0,,0.008,,0.9,0.005,,8.3,,11.9,,,,11.4,11.72
2011-05-18 12:00:00,0.024,7.4,,,,232.2003,1.88,327.0,,0.02,,0.8,0.007,0.006,8.2,,11.2,,,,16.2,16.44
2011-06-13 12:00:00,0.021,7.5,,,,275.2352,1.4,312.0,,0.008,,0.7,0.008,,8.4,,11.2,,,,17.9,17.81
2011-07-26 12:00:00,0.017,7.5,,,,526.5418,2.0,301.0,,0.013,,0.7,0.008,<0.006,8.5,,9.5,,,,17.6,18.13
2011-08-16 12:00:00,0.021,6.4,,,,485.243,1.85,296.0,,0.009,,0.6,0.008,,8.5,,10.1,,,,19.9,19.55
2011-09-26 12:00:00,0.027,6.4,,,,335.5234,2.1,297.0,,0.01,,0.5,0.009,,8.3,,9.4,,,,18.1,18.73
2011-10-19 12:00:00,0.018,6.5,,,,365.234,1.9,311.0,,0.022,,0.6,0.007,<0.006,8.1,,9.7,,,,13.9,13.91
2011-11-07 12:00:00,0.02,6.3,,,,261.0439,1.62,311.0,,0.01,,0.6,0.006,<0.006,8.3,,9.6,,,,11.9,12.02
2011-12-20 12:00:00,0.018,7.0,,,,235.1929,1.67,324.0,,0.01,,0.8,0.009,0.008,8.4,,11.0,,,,6.4,6.44
2012-01-03 12:00:00,0.019,7.0,,,,299.4575,1.54,331.0,,0.01,,0.9,0.009,0.006,8.4,,11.3,,,,5.6,5.53
2012-02-02 12:00:00,0.014,7.5,,,,314.9314,2.52,340.0,,<0.004,,1,0.004,0.006,8.0,,12.0,,,,3.5,3.52
2012-02-22 12:00:00,0.014,7.3,,,,235.3263,1.44,342.0,,0.01,,0.9,0.004,0.006,8.4,,12.5,,,,2.0,1.97
2012-03-14 12:00:00,0.018,7.4,,,,239.9958,1.41,340.0,,0.01,,0.9,0.004,<0.006,8.4,,12.6,,,,5.2,4.74
2012-04-16 12:00:00,0.029,7.3,,,,307.6831,1.77,337.0,,0.016,,0.9,0.044,<0.006,8.3,,12.1,,,,8.6,8.5
2012-05-07 12:00:00,0.015,7.77,,,,386.4213,1.71,337.0,,0.008,,0.956,0.005,<0.006,8.5,,11.5,,,,11.9,11.84
2012-06-14 12:00:00,0.025,6.41,,,,757.4228,2.12,316.0,,0.012,,0.883,0.007,<0.006,8.5,,10.2,,,,15.4,14.34
2012-07-04 12:00:00,0.027,5.98,,,,650.9352,1.57,295.0,,0.012,,0.63,0.008,0.006,8.5,,10.1,,,,19.9,19.73
2012-08-08 12:00:00,0.023,5.96,,,,382.0214,2.13,276.0,,0.015,,0.538,0.008,<0.006,8.6,,10.0,,,,21.5,20.96
2012-09-18 12:00:00,0.019,5.35,,,,389.6264,1.66,270.0,,0.01,,0.535,0.008,0.006,8.5,,9.6,,,,19.2,18.85
2012-10-22 12:00:00,0.032,6.03,,,,515.2097,1.97,286.0,,0.015,,0.587,0.008,0.006,8.5,,9.9,,,,14.7,14.43
2012-11-27 12:00:00,0.03,6.09,,,,331.369,1.72,301.0,,0.008,,0.707,<0.001,0.006,8.2,,10.0,,,,9.4,9.56
2012-12-18 12:00:00,0.015,7.09,,,,353.2552,2.82,314.0,,0.034,,0.854,0.008,0.016,8.1,,10.7,,,,8.5,5.97
2013-01-07 12:00:00,0.02,7.6,,,,387.3579,1.57,325.0,,0.012,,0.949,0.004,0.007,8.2,,11.4,,,,5.7,5.66
2013-02-04 12:00:00,0.014,7.75,,,,360.0792,1.56,343.0,,0.01,,1.01,0.004,0.006,8.4,,12.2,,,,4.3,4.35
2013-03-05 12:00:00,0.014,7.58,,,,268.8171,1.5,333.0,,0.01,,0.987,0.003,<0.006,8.4,,12.2,,,,4.1,3.43
2013-04-15 12:00:00,0.018,8.58,,,,271.3437,1.52,338.0,,0.025,,1,0.003,0.018,8.1,,11.9,,,,6.6,6.76
2013-05-30 12:00:00,0.066,7.4,,,,505.8368,2.12,323.0,,0.05,,0.93,0.005,0.012,8.3,,10.6,,,,11.3,10.92
2013-06-26 12:00:00,0.024,6.58,,,,758.4938,2.0,310.0,,0.05,,0.74,0.008,<0.004,8.5,,10.4,,,,17.1,16.97
2013-08-08 12:00:00,0.043,6.36,,,,348.9926,2.05,278.0,,0.05,,0.55,0.011,<0.004,8.2,,9.6,,,,22.8,22.64
2013-08-30 12:00:00,0.045,6.85,,,,291.0454,2.62,271.0,,0.014,,0.63,0.01,0.004,8.4,,9.7,,,,20.9,21.18
2013-09-23 12:00:00,0.022,6.7,,,,388.8329,1.67,280.0,,0.004,,0.569,0.008,<0.004,8.3,,9.7,,,,16.8,16.27
2013-10-29 12:00:00,0.045,6.85,,,,374.6358,1.62,299.0,,0.037,,0.7,0.023,0.03,8.0,,8.5,,,,12.8,13.15
