date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-19 07:58:00,0.015,12.3,,,4.57,4.3961,1.77,440.0,,0.021,1.73,1.43,0.01,0.011,8.6,,12.0,,,,4.5,4.31
2011-02-16 07:20:00,0.02,11.0,,,2.93,2.9108,2.23,404.0,,0.015,1.42,1.23,0.018,0.008,8.4,,11.9,,,,4.2,4.16
2011-03-16 07:11:00,0.02,7.91,,,4.96,4.8514,2.68,341.0,,0.019,1.39,1.23,0.01,0.006,8.4,,10.3,,,,6.9,6.706
2011-04-19 07:38:00,0.022,8.47,,,3.25,3.2338,2.2,328.0,,0.012,0.979,0.705,0.009,0.007,8.2,,9.9,,,,11.5,11.266
2011-05-18 06:52:00,0.027,7.52,,,3.53,3.4911,4.2,342.0,,0.021,1.24,0.871,0.011,0.007,8.3,,9.3,,,,12.9,12.804
2011-06-22 07:11:00,0.046,7.14,,,4.03,3.4038,3.42,349.0,,0.021,1.15,0.714,0.013,0.005,8.3,,8.1,,,,19.0,19.205
2011-07-20 10:10:00,0.042,7.09,,,17.26,16.4587,5.7,300.0,,0.107,1.45,0.674,0.009,0.028,8.3,,9.3,,,,13.5,13.62
2011-08-17 07:13:00,0.022,5.29,,,4.55,5.7526,4.37,360.0,,0.027,1.22,0.766,0.006,0.005,8.3,,8.7,,,,16.9,16.918
2011-09-21 11:09:00,0.035,5.5,,,4.9,5.7739,5.11,351.0,,0.034,1.35,0.867,0.009,0.014,8.4,,10.3,,,,12.0,12.61
2011-10-19 10:22:00,0.026,7.18,,,3.66,3.2114,2.12,387.0,,0.012,1.38,1.11,0.007,0.007,8.6,,10.2,,,,10.2,10.134
2011-11-16 10:41:00,0.028,6.59,,,2.5,3.0619,1.77,346.0,,<0.011,1.2,0.94,0.009,0.002,8.5,,11.5,,,,5.9,6.082
2011-12-08 10:43:00,0.042,9.79,,,7.01,11.0945,3.86,367.0,,0.036,1.6,1.17,0.024,0.018,8.4,,12.0,,,,5.6,4.65
2012-01-18 11:40:00,0.043,13.3,4.68,3.23,3.84,3.6937,1.71,468.0,,0.021,2.06,1.52,0.008,0.015,8.4,,,,,,0.9,0.81
2012-02-27 11:26:00,0.04,36.3,9.14,5.07,6.62,6.1421,2.96,444.0,,0.028,1.76,1.37,0.015,0.014,8.5,,14.7,,,,2.1,1.356
2012-03-07 10:50:00,0.036,16.6,5.54,4.45,5.01,5.1586,2.87,380.0,,0.018,1.53,1.14,0.018,0.01,8.4,,13.8,,,,3.7,3.14
2012-04-04 08:24:00,0.071,12.9,6.15,4.09,5.08,5.8366,2.5,330.0,,0.014,1.08,0.605,0.019,0.007,8.2,,10.1,,,,10.2,10.138
2012-05-02 10:20:00,0.045,8.73,7.99,4.55,6.5,6.0645,2.39,291.0,,0.023,1.15,0.767,0.013,0.006,8.2,,11.2,,,,12.2,12.52
2012-06-27 11:33:00,0.056,6.57,4.15,3.99,4.07,6.3993,4.0,338.0,,0.028,1.18,0.817,0.01,0.013,8.5,,10.1,,,,17.2,17.378
2012-07-18 12:10:00,0.049,8.59,4.89,4.72,4.8,4.8226,3.29,342.0,,0.028,1.1,0.744,0.007,0.005,8.5,,11.1,,,,19.8,19.34
2012-08-08 06:50:00,0.07,5.64,4.15,3.89,3.98,3.9567,5.19,312.0,,0.03,1.37,0.864,0.01,0.003,8.2,,7.7,,,,17.5,17.8
2012-09-19 11:32:00,0.043,6.56,35.2,4.31,17.77,33.8176,2.58,344.0,,0.024,1.3,0.937,0.008,0.01,8.4,,9.7,,,,14.8,14.02
2012-10-24 07:35:00,0.034,8.18,3.99,3.77,3.86,3.9102,1.29,431.0,,<0.011,1.57,1.45,0.007,0.007,8.4,,10.9,,,,10.3,10.175
2012-11-21 11:56:00,0.024,9.75,3.86,3.8,3.82,3.8317,2.51,415.0,,0.018,1.76,1.49,0.006,0.011,8.5,,14.2,,,,5.8,5.466
2012-12-19 11:55:00,0.033,24.8,16.63,10.22,13.2,12.8505,2.64,465.0,,0.04,1.75,1.86,0.013,0.016,8.5,,14.4,,,,5.0,4.38
2013-01-23 11:50:00,0.02,28.9,3.83,3.56,3.68,3.6037,2.0,481.0,,0.02,2.0,1.7,0.01,0.01,8.5,,14.4,,,,1.3,0.6
2013-02-13 07:15:00,0.036,54.6,4.38,4.02,4.21,4.2252,1.7,597.0,,0.024,1.66,1.4,0.012,0.023,8.6,,14.2,,,,0.6,0.395
2013-03-13 10:30:00,0.018,13.3,11.2,7.29,9.35,9.3163,3.0,359.0,,0.019,1.47,1.2,0.007,0.006,8.5,,12.8,,,,4.2,4.17
2013-04-03 07:10:00,0.02,23.7,5.73,4.55,5.24,4.9926,2.5,455.0,,0.013,1.37,1.2,0.009,0.003,8.4,,13.4,,,,4.4,4.16
2013-05-02 10:50:00,0.038,9.0,32.5,6.35,9.19,6.8495,2.4,312.0,,0.035,1.15,0.9,0.01,<0.002,8.2,,12.7,,,,11.8,11.42
2013-06-19 06:50:00,0.017,10.0,4.65,4.38,4.52,4.4757,2.0,341.0,,0.017,1.25,0.8,0.015,0.003,8.2,,8.0,,,,20.7,20.57
2013-07-17 11:35:00,0.032,9.5,4.15,3.96,4.08,4.1472,2.3,321.0,,0.019,1.23,0.9,0.007,0.01,8.3,,10.0,,,,19.5,19.675
2013-08-14 10:40:00,0.018,7.6,4.18,3.99,4.07,4.0847,2.8,337.0,,0.016,1.1,0.8,0.004,0.007,8.3,,10.0,,,,17.3,17.44
2013-09-18 11:15:00,0.022,4.7,16.69,10.73,12.94,11.4386,5.3,326.0,,0.043,1.42,1.1,0.005,0.016,8.4,,10.0,,,,12.4,12.0
2013-10-16 07:15:00,0.075,8.9,51.96,4.48,18.04,49.0002,3.1,342.0,,0.028,1.6,1.2,0.026,0.008,8.4,,9.7,,,,11.3,10.55
2013-11-20 10:40:00,0.042,8.1,4.72,4.41,4.63,4.6576,2.6,393.0,,<0.011,1.58,1.2,0.013,0.012,8.4,,12.3,,,,5.6,5.51
2013-12-18 11:25:00,0.021,17.1,4.41,3.0,3.49,3.7132,2.0,407.0,,0.02,1.69,1.5,0.023,0.01,8.3,,12.8,,,,1.3,0.59
2014-01-15 07:30:00,0.024,17.6,8.72,5.21,6.45,6.9535,3.1,432.0,,0.034,1.91,1.5,0.014,0.006,8.4,,13.0,,,,3.5,3.43
2014-02-05 09:00:00,0.028,22.7,4.18,3.59,3.77,3.6677,1.9,440.0,,0.014,1.52,1.2,0.01,0.008,8.1,,13.7,,,,3.4,2.86
