date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-12 10:00:00,0.039,5.02,,,1.72,3.5326,1.88,543.0,,0.021,,0.4,<0.01,<0.01,8.3,,,,,,4.5,
2011-02-09 09:45:00,0.147,4.4,,,1.98,2.6933,1.14,925.0,,0.041,,0.53,0.016,0.018,8.3,,,,,,3.1,
2011-03-09 09:00:00,0.089,7.21,,,1.8,1.2704,1.63,779.0,,0.013,,0.69,0.016,<0.01,8.5,,,,,,3.7,
2011-04-06 10:15:00,0.016,2.93,,,3.52,3.9402,1.96,552.0,,0.029,,0.49,<0.01,<0.01,8.4,,,,,,7.3,
2011-05-05 10:00:00,0.01,3.23,,,1.83,1.9528,1.63,677.0,,0.018,,0.42,<0.01,<0.01,8.5,,,,,,8.3,
2011-05-31 09:20:00,0.03,1.91,,,4.28,3.6961,2.21,486.0,,0.032,,0.39,<0.01,<0.01,8.3,,,,,,9.7,
2011-06-30 10:50:00,0.018,1.58,,,4.56,5.8047,1.58,399.0,,0.101,,0.31,<0.01,<0.01,8.3,,,,,,10.7,
2011-08-04 09:30:00,0.029,2.13,,,5.12,3.4668,1.09,514.0,,0.024,,0.33,<0.01,<0.01,8.3,,,,,,11.0,
2011-09-07 10:00:00,<0.01,2.21,,,2.14,2.5935,1.4,556.0,,0.024,,0.33,<0.01,<0.01,8.4,,,,,,8.7,
2011-10-10 14:20:00,0.018,2.04,,,15.03,32.0359,3.77,301.0,,3.36,,0.27,<0.01,<0.01,8.3,,,,,,7.9,
2011-11-02 10:00:00,<0.01,14.0,,,2.15,1.944,1.44,792.0,,0.014,,0.51,<0.01,<0.01,8.5,,,,,,7.4,
2011-11-24 10:15:00,0.016,7.59,,,1.82,2.8008,1.28,917.0,,<0.01,,0.44,<0.01,<0.01,8.4,,,,,,4.6,
2012-01-11 10:10:00,0.053,9.13,,,2.44,3.6686,1.15,746.0,,0.017,,0.62,<0.01,<0.01,8.4,,,,,,3.0,
2012-02-08 10:30:00,0.104,7.25,,,2.88,1.989,1.3,635.0,,0.019,,0.43,0.011,<0.01,8.5,,,,,,0.0,
2012-03-07 10:15:00,0.016,11.1,,,6.83,3.6286,2.4,631.0,,0.017,,0.54,<0.01,<0.01,8.6,,,,,,5.0,
2012-04-04 10:20:00,0.018,2.69,,,10.32,11.154,2.79,474.0,,0.087,,0.36,<0.01,<0.01,8.4,,,,,,8.0,
2012-05-01 10:00:00,0.03,1.7,,,5.99,10.2358,2.66,425.0,,0.061,,0.3,<0.01,<0.01,8.2,,,,,,4.6,
2012-05-30 10:45:00,<0.01,1.21,,,8.27,8.707,1.14,418.0,,0.013,,0.24,<0.01,<0.01,8.5,,,,,,6.6,
2012-06-27 10:45:00,0.01,1.26,,,7.82,8.0027,1.8,386.0,,0.035,,0.21,<0.01,<0.01,8.5,,,,,,10.3,
2012-07-25 07:30:00,0.041,2.29,,,2.59,2.3565,1.35,570.0,,0.016,,0.3,0.011,<0.01,8.2,,,,,,10.6,
2012-09-05 10:00:00,0.017,2.62,,,9.6,2.7175,1.14,600.0,,<0.01,,0.35,<0.01,<0.01,8.3,,,,,,9.4,
2012-10-03 10:25:00,<0.01,3.08,,,3.28,3.1064,1.86,543.0,,0.015,,0.32,<0.01,<0.01,8.4,,,,,,8.8,
2012-10-31 10:10:00,<0.01,4.78,,,2.63,3.4799,1.18,573.0,,<0.01,,0.35,<0.01,<0.01,8.3,,,,,,2.8,
2012-11-22 10:10:00,0.018,3.99,,,3.1,3.8102,1.85,567.0,,<0.01,,0.33,<0.01,<0.01,8.3,,,,,,4.8,
2013-01-16 09:50:00,0.059,7.47,,,2.83,3.0016,1.41,614.0,,0.01,,0.46,0.01,<0.01,8.3,,,,,,0.8,
2013-02-06 10:00:00,0.039,7.4,,,6.0,5.7871,1.48,553.0,,0.016,,0.45,<0.01,<0.01,8.3,,,,,,1.9,
2013-03-06 09:30:00,0.056,7.03,,,3.38,3.684,2.04,550.0,,0.014,,0.39,<0.01,<0.01,8.3,,,,,,4.9,
2013-04-03 10:15:00,0.018,8.25,,,3.04,3.1053,1.53,685.0,,0.017,,0.56,<0.01,<0.01,8.3,,,,,,5.5,
2013-04-30 10:05:00,0.018,2.12,,,10.34,11.1046,1.38,486.0,,0.022,,0.34,<0.01,<0.01,8.3,,,,,,7.6,
2013-05-29 10:05:00,0.025,2.94,,,9.23,8.5133,1.77,495.0,,0.032,,0.32,<0.01,<0.01,8.3,,,,,,7.0,
2013-06-26 10:20:00,0.015,1.95,,,6.24,6.1974,0.95,512.0,,0.022,,0.29,<0.01,<0.01,8.2,,,,,,7.8,
