date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-04 14:10:00,0.102,2.95,,,,6.1494,0.506,442.0,,0.007,0.86,0.681,0.005,<0.005,8.6,,13.5,,,,2.5,
2011-02-02 13:20:00,0.123,3.06,,,,4.6862,0.554,450.0,,0.007,0.822,0.667,0.005,<0.005,8.6,,12.5,,,,3.2,
2011-03-03 08:20:00,0.122,3.76,,,,3.9676,0.7,469.0,,0.009,0.991,0.789,<0.005,<0.005,8.3,,12.4,,,,3.1,
2011-04-11 08:40:00,0.037,1.1,,,,16.4311,0.561,322.0,,0.012,0.537,0.461,<0.005,<0.005,8.3,,11.3,,,,6.1,
2011-05-03 14:00:00,0.107,1.38,,,,14.0964,0.819,328.0,,0.026,0.682,0.415,0.005,<0.005,8.5,,11.4,,,,8.4,
2011-06-08 14:30:00,0.083,0.92,,,,28.3338,0.57,283.0,,0.03,0.564,0.362,<0.005,0.005,8.4,,10.9,,,,10.2,
2011-07-07 08:55:00,0.039,0.934,,,,19.3078,0.395,291.0,,0.02,0.429,0.359,<0.005,<0.005,8.3,,13.2,,,,10.8,
2011-08-08 09:00:00,0.024,0.859,,,,23.7667,0.411,290.0,,0.054,0.472,0.35,<0.005,<0.005,8.3,,11.2,,,,9.7,
2011-09-06 15:15:00,0.02,0.964,,,,22.9041,0.426,298.0,,0.027,0.426,0.374,<0.005,<0.005,8.3,,10.0,,,,11.9,
2011-10-05 14:45:00,<0.01,1.37,,,,9.1228,0.323,344.0,,0.007,0.479,0.425,0.005,<0.005,8.4,,10.5,,,,10.9,
2011-11-09 08:50:00,0.026,1.86,,,,7.4795,0.344,403.0,,0.012,0.694,0.551,<0.005,0.005,8.2,,11.2,,,,6.5,
2011-12-05 08:45:00,0.051,2.99,,,,9.4325,1.16,418.0,,0.103,0.866,0.601,0.007,0.008,8.4,,11.6,,,,6.6,
2012-01-04 13:40:00,0.048,5.43,,,,19.7584,1.19,411.0,,0.041,0.987,0.793,0.005,0.008,8.3,,12.0,,,,5.1,
2012-02-02 14:15:00,0.062,4.62,,,,6.137,0.589,478.0,,0.01,1.0,0.798,<0.005,<0.005,8.4,,12.5,,,,2.9,
2012-03-05 08:40:00,0.06,3.43,,,,14.0865,0.971,392.0,,0.017,0.884,0.682,<0.005,<0.005,8.4,,11.8,,,,4.4,
2012-04-03 08:30:00,0.042,1.77,,,,20.2101,0.719,349.0,,0.019,0.629,0.492,<0.005,<0.005,8.3,,11.7,,,,6.1,
2012-05-09 13:45:00,0.026,1.06,,,,36.7702,0.636,295.0,,0.056,0.47,0.345,<0.005,<0.005,8.3,,14.1,,,,10.1,
2012-06-07 14:30:00,0.031,0.699,,,,34.6331,0.355,271.0,,0.038,0.499,0.313,<0.005,<0.005,8.3,,10.8,,,,11.3,
2012-07-02 08:35:00,0.037,<0.5,,,,70.7511,0.433,226.0,,0.34,0.572,0.231,<0.005,<0.005,8.2,,11.1,,,,9.9,
2012-08-07 08:30:00,0.023,0.701,,,,31.0715,0.468,296.0,,0.074,0.458,0.283,<0.005,<0.005,8.2,,11.5,,,,8.8,
2012-09-05 14:25:00,0.033,0.975,,,,25.5653,0.417,304.0,,0.019,0.468,0.358,<0.005,<0.005,8.3,,10.5,,,,13.1,
2012-10-04 14:05:00,0.046,1.33,,,,12.5593,0.415,343.0,,0.009,0.552,0.405,0.005,<0.005,8.3,,10.6,,,,10.2,
2012-11-12 09:00:00,0.026,1.49,,,,21.2593,0.836,362.0,,0.01,0.582,0.465,<0.005,<0.005,8.4,,11.7,,,,7.1,
2012-12-11 08:45:00,0.06,3.12,,,,7.7545,0.503,423.0,,0.005,0.684,0.615,<0.005,<0.005,8.3,,12.4,,,,2.9,
2013-01-08 09:45:00,0.061,3.02,,,,8.9541,0.49,440.0,,0.006,0.87,0.722,<0.005,<0.005,8.3,,11.7,,,,3.4,
2013-02-06 10:00:00,0.062,5.05,,,,9.6415,0.68,448.0,,0.006,0.99,0.767,<0.005,<0.005,8.4,,12.5,,,,2.8,
2013-03-07 11:45:00,0.047,4.32,,,,7.5396,0.73,440.0,,0.009,0.84,0.673,<0.005,<0.005,8.6,,11.9,,,,6.2,
2013-04-02 11:42:00,0.028,4.46,,,,8.1118,0.73,452.0,,0.008,0.89,0.698,0.005,<0.005,8.4,,12.1,,,,5.2,
2013-05-01 10:50:00,0.022,0.95,,,,40.3923,0.53,288.0,,0.024,0.66,0.406,<0.005,<0.005,8.4,,11.0,,,,8.1,
2013-06-04 10:50:00,0.022,1.29,,,,38.5639,0.54,321.0,,0.02,0.61,0.442,<0.005,<0.005,8.3,,12.9,,,,8.6,
2013-07-01 12:15:00,0.016,1.02,,,,28.9507,0.36,307.0,,0.008,0.44,0.381,<0.005,<0.005,8.3,,11.8,,,,10.5,
2013-08-06 13:35:00,0.012,0.8,,,,31.7916,0.43,282.0,,0.384,0.67,0.315,<0.005,<0.005,8.4,,11.1,,,,14.8,
2013-09-04 10:40:00,0.018,1.17,,,,13.2497,0.29,310.0,,0.014,0.63,0.368,<0.005,<0.005,8.3,,10.8,,,,10.6,
2013-10-03 12:20:00,0.013,1.32,,,,13.1852,0.29,339.0,,0.008,0.62,0.404,<0.005,<0.005,8.3,,12.5,,,,9.5,
