date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-04 13:45:00,0.121,9.9,,,,3.2581,1.27,475.0,,0.036,2.5,2.27,0.01,0.022,8.4,,12.6,,,,4.0,
2011-02-02 13:10:00,0.04,9.68,,,,1.955,1.18,453.0,,0.016,2.5,2.43,0.009,0.008,8.5,,12.7,,,,3.8,
2011-03-03 09:05:00,0.145,11.3,,,,2.3047,1.59,488.0,,0.022,2.81,2.57,0.012,0.012,8.4,,11.8,,,,4.2,
2011-04-11 09:45:00,<0.01,10.2,,,,1.4325,1.65,455.0,,0.038,2.39,2.37,0.009,0.024,8.3,,11.4,,,,9.3,
2011-05-03 14:00:00,0.026,13.0,,,,1.3539,2.24,450.0,,0.044,3.0,2.98,0.035,0.023,8.5,,10.6,,,,10.7,
2011-06-08 13:50:00,0.186,15.1,,,,2.6137,2.7,422.0,,0.143,4.66,3.59,0.069,0.052,8.3,,9.4,,,,13.9,
2011-07-07 09:30:00,0.018,15.6,,,,0.6759,1.53,470.0,,0.035,3.38,3.25,0.008,0.019,8.3,,9.7,,,,14.8,
2011-08-08 10:10:00,0.023,8.69,,,,2.5143,2.54,495.0,,0.048,2.35,2.25,0.015,0.024,8.4,,9.7,,,,12.8,
2011-09-06 13:35:00,0.019,11.6,,,,2.1325,2.81,534.0,,0.054,2.73,2.75,0.02,0.031,8.4,,10.2,,,,14.4,
2011-10-05 13:25:00,<0.01,14.7,,,,0.8513,1.65,477.0,,0.036,3.61,3.39,0.052,0.021,8.5,,11.2,,,,12.8,
2011-11-09 09:30:00,<0.01,13.4,,,,1.0106,1.81,488.0,,0.044,3.68,3.44,0.006,0.026,8.2,,10.8,,,,9.5,
2011-12-05 09:10:00,0.133,6.03,,,,11.0239,6.67,376.0,,0.419,4.01,2.16,0.013,0.071,8.2,,12.0,,,,7.4,
2012-01-04 09:15:00,0.051,10.9,,,,18.3507,3.2,382.0,,0.237,2.38,1.43,0.008,0.042,8.3,,12.5,,,,6.7,
2012-02-02 13:45:00,0.052,13.0,,,,4.1211,1.32,482.0,,0.029,2.41,2.14,0.01,0.017,8.5,,12.2,,,,3.4,
2012-03-05 09:10:00,0.178,10.5,,,,5.1537,1.91,460.0,,0.027,2.59,2.0,0.013,0.008,8.3,,11.7,,,,6.2,
2012-04-03 09:20:00,0.01,8.48,,,,2.4533,1.54,444.0,,0.034,2.48,2.17,0.009,0.018,8.3,,11.5,,,,8.0,
2012-05-09 12:50:00,0.083,7.53,,,,3.1923,1.51,424.0,,0.022,2.36,1.95,0.014,0.011,8.4,,10.9,,,,12.1,
2012-06-07 13:45:00,0.069,10.6,,,,1.4689,1.4,437.0,,0.032,2.99,2.49,0.018,0.013,8.5,,11.0,,,,14.1,
2012-07-02 09:15:00,0.056,7.16,,,,4.1789,2.88,412.0,,0.082,2.41,1.81,0.016,0.033,8.2,,9.9,,,,12.8,
2012-08-07 12:50:00,0.041,10.1,,,,1.4694,1.45,441.0,,0.039,2.42,2.2,0.014,0.023,8.4,,10.4,,,,14.5,
2012-09-05 12:00:00,0.057,8.62,,,,2.7014,1.9,481.0,,0.031,2.76,2.26,0.015,0.023,8.3,,9.6,,,,13.5,
2012-10-04 14:40:00,0.014,10.1,,,,1.5154,1.76,483.0,,0.032,3.15,2.75,0.008,0.019,8.4,,10.7,,,,12.3,
2012-11-12 10:00:00,0.02,5.25,,,,9.3748,2.58,473.0,,0.045,2.12,1.85,0.009,0.021,8.3,,10.9,,,,9.0,
2012-12-11 09:15:00,0.013,23.0,,,,4.6714,1.44,531.0,,0.036,2.18,2.06,0.006,0.023,8.4,,12.0,,,,5.6,
2013-01-08 12:00:00,0.034,6.46,,,,5.0275,1.06,447.0,,0.113,2.05,1.9,0.007,0.098,8.4,,12.0,,,,6.5,
2013-02-06 11:55:00,0.063,16.5,,,,8.1845,1.77,480.0,,0.042,1.91,1.72,0.006,0.02,8.4,,11.6,,,,5.9,
2013-03-07 09:10:00,0.062,11.4,,,,4.4511,1.6,458.0,,0.026,2.23,1.91,0.01,0.009,8.3,,11.5,,,,6.5,
2013-04-02 10:00:00,<0.01,9.79,,,,4.2275,1.48,471.0,,0.022,2.03,1.81,0.007,0.008,8.5,,12.1,,,,6.1,
2013-05-01 12:25:00,0.018,6.47,,,,4.828,1.27,422.0,,0.022,2.03,1.78,0.006,0.011,8.5,,11.3,,,,10.4,
2013-06-04 12:15:00,0.027,5.62,,,,7.0808,1.39,440.0,,0.024,2.19,1.85,0.007,0.013,8.4,,11.0,,,,11.0,
2013-07-01 09:20:00,0.016,7.51,,,,2.7089,1.18,442.0,,0.02,2.28,2.18,0.006,0.01,8.3,,11.0,,,,10.7,
2013-08-06 10:00:00,0.012,9.4,,,,1.9015,1.55,450.0,,0.031,2.46,2.23,0.034,0.018,8.3,,9.8,,,,14.4,
2013-09-04 12:25:00,0.089,11.6,,,,1.2101,1.29,472.0,,0.043,3.84,3.36,0.034,0.026,8.3,,10.5,,,,13.7,
2013-10-03 12:10:00,<0.01,9.85,,,,1.432,1.31,451.0,,0.025,3.1,2.75,0.005,0.015,8.4,,10.6,,,,11.8,
2013-11-04 09:30:00,0.026,5.37,,,,6.1793,2.73,465.0,,0.045,2.09,1.71,0.011,0.021,8.4,,10.9,,,,8.9,
2013-12-10 09:50:00,0.111,9.41,,,,2.3688,1.26,483.0,,0.024,2.54,2.08,0.113,0.013,8.3,,12.3,,,,4.2,
2014-01-07 13:30:00,0.127,6.38,,,,5.6189,1.48,458.0,,0.024,2.66,1.8,0.105,0.017,8.3,,11.2,,,,7.9,
2014-02-05 12:45:00,0.152,11.4,,,,2.7399,1.31,488.0,,0.028,2.63,2.16,0.07,0.015,8.4,,11.2,,,,6.3,
2014-03-06 09:30:00,0.085,8.38,,,,3.3955,1.27,471.0,,0.024,2.37,2.09,0.017,0.015,8.4,,11.4,,,,6.3,
2014-03-31 09:50:00,0.181,8.39,,,,2.4437,1.26,450.0,,0.024,2.48,1.97,0.023,0.011,8.4,,11.3,,,,7.5,
2014-05-05 13:10:00,0.388,5.11,,,,4.5676,1.8,444.0,,0.035,2.39,1.65,0.013,0.015,8.4,,11.4,,,,9.3,
2014-06-04 13:15:00,0.023,8.52,,,,1.9411,1.28,442.0,,0.025,2.71,2.45,0.016,0.012,8.5,,11.1,,,,11.4,
2014-06-30 09:20:00,0.022,9.72,,,,1.7047,1.89,430.0,,0.052,2.82,2.37,0.014,0.03,8.3,,10.6,,,,12.8,
2014-08-05 08:40:00,0.013,6.24,,,,3.9163,1.67,464.0,,0.036,2.08,1.72,<0.005,0.015,8.3,,10.2,,,,12.5,
2014-09-03 13:30:00,0.092,7.92,,,,2.2373,1.19,460.0,,0.025,2.7,2.28,0.032,0.011,8.3,,10.5,,,,11.3,
2014-10-02 13:20:00,0.016,9.15,,,,1.6106,1.36,465.0,,0.036,2.7,2.48,0.011,0.018,8.5,,10.9,,,,12.5,
2014-11-03 09:30:00,<0.01,9.89,,,,1.7101,1.29,484.0,,0.024,3.23,2.5,0.007,0.014,8.4,,11.1,,,,9.0,
2014-12-02 09:30:00,0.014,8.18,,,,2.2095,1.22,471.0,,0.029,2.91,2.47,0.012,0.015,8.4,,11.4,,,,7.3,
2015-01-06 11:10:00,0.053,8.05,,,,5.097,1.59,495.0,,0.027,2.29,1.93,0.007,0.017,8.3,,12.1,,,,4.9,
2015-02-04 12:10:00,0.197,22.1,,,,2.7485,1.25,539.0,,0.017,2.81,2.22,0.017,0.013,8.5,,12.4,,,,4.5,
