date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-17 09:12:00,0.094,11.7,,,,400.2064,0.925,353.0,353.0,0.035,1.03,0.876,,0.021,8.2,8.17,12.7,12.7,106.2794,,5.91,5.968
2011-02-14 08:33:00,0.166,13.6,,,,245.5673,1.31,366.0,366.0,0.042,1.21,0.984,0.016,0.026,8.0,8.02,12.6,12.597,105.2884,,6.0,5.92
2011-03-14 08:30:00,0.115,14.5,,,,274.5622,1.19,366.0,365.8,0.048,1.24,1.03,0.016,0.026,8.1,8.07,13.0,12.83,111.4825,,7.4,7.46
2011-04-11 08:30:00,0.161,9.55,,,,269.9212,1.2,322.0,316.2,0.06,1.13,0.93,0.018,0.028,7.9,7.91,10.8,10.9,107.9854,,13.0,12.98
2011-05-09 08:05:00,0.068,10.6,,,,146.7166,1.01,322.0,322.0,0.052,0.93,0.791,0.015,0.027,7.9,7.97,9.2,9.49,100.9596,,16.4,16.24
2011-06-06 08:40:00,0.078,9.33,,,,343.0703,1.13,290.0,289.0,0.054,0.83,0.777,0.015,0.02,8.0,8.07,9.6,9.7,101.5578,,15.7,15.49
2011-07-04 08:45:00,0.085,9.92,,,,455.8714,0.819,294.0,292.8,0.051,0.78,0.649,0.011,0.014,8.0,8.205,9.4,9.53,107.3677,,18.0,19.03
2011-09-12 12:00:00,0.051,9.66,,,,249.4842,1.0,,272.8,0.047,0.59,0.484,0.009,0.013,,8.18,,9.05,102.2652,,,19.18
2011-10-10 08:08:00,0.122,11.0,,,,299.9261,1.3,330.0,,0.047,0.93,0.746,0.018,0.026,7.8,,8.4,,,,13.3,12.752
2011-11-07 08:30:00,0.103,12.7,,,,337.8863,1.51,261.0,,0.049,1.09,0.947,0.021,0.031,7.8,7.77,8.9,8.94,88.6278,,25.7,13.01
2011-12-05 08:55:00,0.15,12.4,,,,406.8384,1.65,352.0,351.7,0.073,1.17,0.955,0.019,0.027,7.8,7.7,9.1,9.425,87.9838,,10.3,10.41
2012-01-16 08:05:00,0.184,14.8,,,,452.3634,1.52,420.0,424.0,0.06,1.5,1.38,0.015,,7.8,7.8,11.7,11.62,94.6328,,4.7,4.91
2012-02-13 08:43:00,0.018,13.8,,,,425.7766,1.67,391.0,391.24,0.054,1.19,1.08,0.01,0.033,9.6,7.73,12.8,12.746,95.5122,,1.6,1.764
2012-03-12 08:25:00,0.167,13.9,,,,276.6582,1.05,397.0,396.6,0.051,1.27,1.19,0.016,0.035,9.8,7.93,11.9,11.905,101.314,,6.5,6.63
2012-04-10 08:50:00,0.051,10.1,,,,457.5314,1.08,324.0,326.8,0.038,0.67,0.464,0.006,0.005,9.3,8.25,12.5,12.42,115.229,,10.0,10.15
2012-05-07 08:45:00,0.033,8.84,,,,238.7942,1.01,321.0,320.1,0.032,0.66,0.64,0.005,0.014,7.7,7.7,10.8,10.775,97.3357,,8.9,9.04
2012-06-04 08:45:00,0.087,8.53,,,,285.5243,0.93,288.0,285.4,0.074,0.71,0.47,0.011,0.012,7.7,7.62,9.9,9.855,95.8611,,12.1,12.175
2012-07-02 09:00:00,0.083,8.9,,,,637.9356,1.09,269.0,267.0,0.062,<0.5,0.248,0.011,0.007,8.0,7.88,10.4,10.35,115.4185,,18.4,18.52
2012-08-13 09:08:00,0.042,9.6,,,,470.3304,1.23,264.0,264.0,0.032,<0.5,0.273,0.007,0.004,7.9,7.9,9.2,9.222,109.942,,21.9,21.946
2012-09-10 08:20:00,0.059,9.9,,,,369.8613,1.02,290.0,288.0,0.045,0.7,0.571,0.011,0.027,8.0,7.95,8.8,8.93,99.7641,,18.5,18.61
2012-10-08 08:55:00,0.079,11.5,,,,409.7054,1.3,345.0,351.95,0.049,1.1,1.02,0.014,0.028,7.9,7.975,8.8,9.0,91.9043,,14.64,14.34
2012-11-05 08:30:00,0.157,11.4,,,,414.2474,1.4,371.0,370.9,0.092,1.39,1.2,0.017,0.057,8.0,7.94,8.9,8.84,81.4883,,9.6,9.88
2012-12-03 08:45:00,0.05,10.8,,,,391.1878,1.16,318.0,339.0,0.029,0.91,0.724,0.011,0.018,8.1,8.04,10.3,10.28,91.0443,,8.0,8.23
2013-01-14 09:15:00,0.119,16.8,,,,338.5298,1.49,438.0,435.65,0.055,1.63,1.36,0.014,0.041,8.1,8.11,11.6,11.445,96.2219,,6.0,6.15
