date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-19 09:00:00,0.038,2.8,2.28,1.72,2.05,2.144,1.7,345.0,,0.021,1.06,0.812,<0.005,0.009,8.4,,12.4,,,,3.8,3.57
2011-02-08 08:50:00,0.033,3.0,1.15,0.91,0.99,0.9314,1.6,350.0,,0.014,1.03,0.782,<0.005,0.015,8.4,,13.7,,,,0.7,0.32
2011-03-03 08:45:00,0.017,6.9,1.34,1.07,1.16,1.1425,2.3,410.0,,0.024,1.1,0.87,<0.005,0.014,8.5,,13.5,,,,1.4,1.28
2011-04-05 08:40:00,0.035,1.5,3.19,1.95,2.48,2.2611,1.8,268.0,,0.029,1.42,0.727,<0.005,0.009,8.0,,11.9,,,,6.0,5.81
2011-05-03 09:20:00,0.121,1.9,4.25,1.39,2.34,2.4242,1.5,238.0,,0.054,1.12,0.622,0.008,0.012,7.8,,10.9,,,,7.6,7.3
2011-06-21 08:55:00,0.041,1.6,3.15,1.79,2.66,2.4242,1.7,299.0,,0.019,1.22,0.605,<0.005,0.009,8.2,,10.5,,,,10.9,10.8
2011-07-05 08:25:00,0.017,2.1,1.81,1.24,1.55,1.3326,1.33,351.0,,0.02,1.07,0.737,<0.005,0.011,8.3,,10.2,,,,11.4,11.215
2011-08-22 08:40:00,0.013,1.9,1.57,1.01,1.23,1.1646,1.53,362.0,,0.016,1.01,0.548,<0.005,0.008,8.3,,9.7,,,,14.5,14.33
2011-09-22 09:00:00,<0.01,1.6,2.32,1.61,2.06,1.9669,1.63,362.0,,0.033,1.32,0.635,<0.005,0.009,8.4,,11.0,,,,9.2,9.16
2011-10-25 08:55:00,0.012,1.8,1.4,0.95,1.1,0.8249,1.45,356.0,,0.009,0.654,0.576,<0.005,0.006,8.4,,10.9,,,,7.5,7.185
2011-11-18 09:50:00,<0.01,1.9,0.83,0.47,0.68,0.2751,1.06,342.0,,0.009,0.87,0.545,<0.005,<0.005,8.5,,14.0,,,,2.3,1.38
2011-12-06 08:25:00,0.03,5.8,1.32,1.0,1.11,0.7899,3.05,354.0,,0.014,1.23,0.88,<0.005,<0.005,7.8,,12.4,,,,2.4,2.11
2012-01-25 08:50:00,0.051,4.2,2.67,1.84,2.3,3.0695,1.64,346.0,,0.02,0.976,0.846,<0.005,0.015,8.3,,12.7,,,,2.7,2.51
2012-02-13 17:15:00,0.019,3.0,0.61,0.58,0.6,0.8079,1.1,321.0,,0.012,0.694,0.568,<0.005,0.006,8.3,,14.1,,,,0.0,0.0
2012-03-20 09:50:00,0.018,4.3,3.32,1.95,2.43,2.5852,1.99,310.0,,0.02,1.14,0.68,<0.005,<0.005,8.7,,13.8,,,,4.8,3.88
