date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-26 12:18:00,0.013,41.8,,,7.5,7.3401,4.15,698.0,671.84,0.077,4.43,4.19,0.023,0.051,8.3,8.17,11.9,11.716,96.3646,,5.2,5.296
2011-02-23 10:39:00,0.014,42.0,,,5.02,4.8579,2.83,663.0,660.82,0.072,4.34,3.68,0.01,0.046,8.4,8.219,12.7,13.368,107.9779,,4.4,4.596
2011-03-23 06:40:00,0.017,42.8,,,4.46,4.3628,2.78,660.0,671.2,0.099,6.77,3.93,0.009,0.054,8.2,8.1,11.2,12.01,103.6238,,6.8,7.18
2011-04-27 10:45:00,0.044,47.0,,,3.8,3.0624,3.44,695.0,684.75,0.118,5.72,5.1,0.023,0.098,8.2,8.27,10.1,11.685,118.6203,,13.5,14.075
2011-05-25 06:43:00,0.038,47.8,,,2.7,2.6254,2.69,680.0,515.84,0.153,5.24,4.55,0.025,0.13,8.0,7.923,8.6,8.949,96.537,,16.9,16.905
2011-06-29 10:05:00,0.023,50.4,,,3.68,3.1609,2.76,666.0,663.0,0.128,4.77,4.23,0.014,0.092,8.2,8.125,9.0,9.565,112.8617,,21.1,21.405
2011-07-27 10:58:00,0.037,36.5,,,10.01,9.9302,3.0,524.0,513.1,0.071,2.79,2.29,0.015,0.003,8.5,8.298,8.7,10.242,116.847,,19.4,19.666
2011-08-24 09:56:00,0.021,42.3,,,4.95,4.9542,3.13,552.0,542.78,0.067,3.36,3.17,0.014,0.048,8.2,8.182,8.4,9.67,117.5734,,22.4,23.004
2011-09-28 10:00:00,0.035,42.6,,,4.6,4.5138,3.0,580.0,571.2,0.067,3.54,3.26,0.013,0.047,8.2,8.22,9.6,10.28,110.9529,,16.5,16.93
2011-10-26 06:46:00,0.089,40.7,,,4.72,4.6522,3.05,603.0,606.4,0.121,4.16,3.43,0.028,0.099,8.1,7.93,9.9,10.76,103.6533,,11.4,11.756
2011-11-23 11:53:00,0.032,48.6,,,3.16,3.0932,2.69,670.0,,0.105,4.95,4.53,0.012,0.09,8.3,,11.3,,,,8.3,8.57
2011-12-21 06:32:00,0.06,104.0,,,9.47,9.1775,9.77,835.0,,0.065,3.29,2.9,0.044,0.048,8.2,,11.0,,,,6.2,6.372
