date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-17 10:25:00,0.015,10.6,,,,477.8864,1.5,369.0,387.0,0.021,1.5,1.52,0.007,0.014,8.2,8.2,14.1,14.155,114.8576,,4.82,4.815
2011-02-14 09:20:00,0.014,10.5,,,,290.2463,1.4,373.0,375.0,0.014,1.5,1.39,0.006,0.006,8.2,8.24,13.5,13.92,111.8547,,4.43,4.44
2011-03-14 09:40:00,0.015,11.0,,,,251.6484,1.5,384.0,380.0,0.014,1.6,1.4,<0.004,<0.003,8.2,8.17,14.1,13.71,113.3764,,5.54,5.55
2011-04-11 09:43:00,0.024,10.0,,,,288.4139,1.6,323.0,360.0,0.017,1.3,1.15,0.007,0.006,8.3,8.253,11.8,11.97,116.4237,,12.2,12.223
2011-05-09 06:20:00,0.036,9.93,,,,238.0654,1.7,321.0,354.0,0.022,1.3,1.02,0.008,0.007,8.1,8.15,9.5,9.78,104.8442,,16.6,16.66
2011-06-06 10:50:00,0.035,8.85,,,,315.0353,2.0,296.0,336.6,0.024,1.2,0.902,0.009,0.012,8.2,8.31,9.8,9.33,105.4297,,19.15,19.24
2011-07-04 10:00:00,0.029,8.3,,,,443.31,1.7,301.0,314.0,0.029,1.0,0.82,0.009,0.007,8.3,8.32,9.7,9.7,111.5279,,20.1,20.12
2011-08-15 14:30:00,0.025,8.54,,,,591.6596,1.7,319.0,321.1,0.031,1.0,0.789,0.007,<0.003,8.2,8.13,10.1,10.13,113.3773,,18.9,18.76
2011-09-12 16:20:00,0.018,8.34,,,,388.7931,1.8,280.0,306.8,0.019,0.84,0.676,0.007,0.006,8.2,8.21,8.9,8.89,103.2327,,20.6,20.63
2011-10-10 09:40:00,0.028,7.31,,,,451.3039,2.3,335.0,332.0,0.028,1.1,0.865,0.006,0.014,8.3,8.24,9.9,9.89,101.3825,,14.5,14.57
2011-11-07 14:30:00,0.019,8.48,,,,298.0923,1.5,357.0,332.0,0.014,1.0,0.88,0.006,0.006,8.2,8.2,11.0,10.97,106.226,,12.0,12.03
2011-12-05 14:50:00,0.019,9.79,,,,236.0664,1.5,348.0,348.0,0.017,1.2,1.07,0.008,0.011,8.3,8.25,11.4,11.42,102.6399,,8.85,8.88
2012-01-16 10:30:00,0.016,9.89,,,,298.5863,1.4,415.0,377.3,0.018,1.6,1.32,0.009,0.012,8.2,8.24,14.0,14.02,112.306,,4.29,4.32
2012-02-13 14:10:00,0.019,10.3,,,,308.5413,1.4,381.0,379.0,0.016,1.3,1.34,0.006,0.006,8.4,8.35,14.7,14.73,108.1642,,1.04,1.06
2012-03-12 15:50:00,0.024,10.2,,,,301.2633,1.6,392.0,372.0,0.014,1.2,1.26,0.005,<0.003,8.3,8.34,13.7,13.76,112.2178,,4.99,5.01
2012-04-10 09:35:00,0.021,9.21,,,,365.0371,1.6,324.0,354.0,0.017,1.2,1.12,0.006,0.004,8.4,8.4,12.4,12.26,110.4578,,8.72,8.98
2012-05-07 10:05:00,0.012,8.95,,,,474.2859,1.6,316.0,342.8,0.026,1.2,1.03,0.007,0.006,8.3,8.25,11.2,11.22,107.088,,11.3,11.405
2012-06-04 14:40:00,0.048,8.88,,,,746.3202,1.6,285.0,338.0,0.049,1.3,1.06,0.009,0.013,8.1,8.06,10.8,10.88,113.6059,,15.5,15.42
2012-07-02 15:32:00,0.055,7.49,,,,777.1388,1.7,270.0,309.0,0.04,0.99,1.02,0.01,0.012,8.1,8.09,11.1,10.54,118.7997,,19.0,19.112
2012-08-13 15:55:00,0.028,7.65,,,,412.143,1.6,262.0,286.0,0.016,0.76,0.738,0.007,0.005,8.2,8.17,8.8,8.85,106.8688,,22.7,22.695
2012-09-10 10:40:00,0.026,7.6,,,,460.4339,1.5,289.0,297.0,0.018,0.84,0.801,0.01,0.006,8.1,8.11,9.5,9.13,104.8717,,20.0,20.07
2012-10-08 16:00:00,0.019,7.89,,,,517.4048,1.6,339.0,334.8,0.02,0.9,0.873,0.009,0.007,8.1,8.06,10.9,10.87,112.9647,,15.3,15.2
2012-11-05 15:45:00,0.04,8.07,,,,647.6875,1.8,368.0,359.0,0.074,1.2,1.22,0.01,0.052,8.1,8.125,11.6,11.59,110.2079,,11.2,11.245
2012-12-03 09:55:00,0.012,9.74,,,,395.2066,1.6,335.0,372.0,0.019,1.2,1.29,0.009,0.011,8.2,,12.2,12.52,109.3914,,7.71,7.73
2013-01-14 10:25:00,0.01,9.98,,,,447.4829,1.4,382.0,382.0,0.017,1.3,1.53,0.006,0.011,8.2,8.18,13.8,13.815,113.7468,,5.4,5.38
2013-02-11 09:00:00,0.039,14.4,,,,461.1769,1.5,407.0,407.0,0.018,1.4,1.38,0.006,0.008,8.3,8.28,14.0,14.06,112.0095,,4.13,4.11
2013-03-11 09:58:00,0.011,10.6,,,,393.4529,1.7,383.0,377.44,0.016,1.4,1.35,0.005,0.006,8.3,8.26,13.2,13.254,109.6617,,5.53,5.57
2013-04-08 09:55:00,0.012,11.3,,,,323.2157,1.4,386.0,386.0,0.013,1.3,1.33,0.005,<0.003,8.4,8.27,13.7,13.665,112.8883,,5.48,5.51
2013-05-06 14:01:00,0.017,9.58,,,,604.0708,1.5,358.0,363.6,0.026,1.1,1.09,0.006,0.004,8.3,8.24,11.6,11.319,108.8803,,11.6,11.742
2013-06-03 16:15:00,0.033,7.99,,,,1057.581,2.1,362.0,362.5,0.17,1.5,1.18,0.005,<0.003,8.2,8.18,12.2,,,,10.4,10.455
2013-07-01 15:45:00,0.029,7.12,,,,847.658,1.8,332.0,331.35,0.028,0.99,0.889,0.009,0.005,8.3,8.14,10.5,,,,16.2,16.33
2013-08-12 15:30:00,0.032,8.22,,,,404.041,2.0,309.0,308.0,0.022,0.88,0.696,0.009,0.011,8.1,8.02,8.3,8.46,102.3776,,22.8,22.81
