date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-25 12:00:00,0.182,3.1,,,6.93,8.533,0.66,317.0,,0.051,,0.65,<0.015,0.012,7.9,,,,,,,
2011-02-24 12:00:00,0.189,2.6,,,6.39,8.7909,0.43,317.0,,0.019,,0.54,<0.015,0.011,8.6,,,,,,,
2011-03-24 12:00:00,0.04,<2.0,,,7.2,9.8465,0.81,259.0,,0.15,,0.82,<0.015,0.028,8.2,,12.0,,,,5.9,
2011-04-29 12:00:00,<0.01,<2.0,,,14.0,24.1682,1.07,192.0,,0.074,,0.83,<0.015,0.008,8.0,,10.9,,,,,
2011-05-26 12:00:00,0.07,<2.0,,,53.2,58.5561,0.61,79.0,,0.268,,<0.2,<0.015,<0.008,8.3,,11.3,,,,5.6,
2011-06-29 12:00:00,0.107,<2.0,,,119.0,119.2294,0.69,66.0,,0.25,,0.56,<0.015,<0.008,7.9,,11.9,,,,4.5,
2011-07-20 12:00:00,0.056,<2.0,,,82.1,104.5014,<0.4,79.0,,0.223,,<0.2,<0.015,0.015,8.3,,11.9,,,,4.8,
2011-08-29 12:00:00,0.153,<2.0,,,72.7,90.875,<0.4,61.0,,0.118,,<0.2,<0.015,<0.008,8.0,,12.3,,,,3.0,
2011-09-20 12:00:00,<0.01,<2.0,,,28.5,25.3542,0.81,68.0,,0.145,,<0.2,<0.015,0.012,8.0,,12.5,,,,3.0,
2011-10-28 12:00:00,0.015,<2.0,,,11.5,12.4734,0.68,220.0,,0.034,,0.6,<0.015,0.014,7.8,,12.2,,,,4.1,
2011-11-25 12:00:00,0.324,<2.0,,,8.47,10.1104,<0.4,306.0,,0.023,,0.676,<0.015,<0.008,8.0,,12.0,,,,5.2,
2011-12-28 12:00:00,0.328,3,,,7.65,9.0177,0.87,304.0,,0.032,,0.44,<0.015,0.008,8.0,,12.6,,,,1.8,
2012-01-26 12:00:00,0.144,,,,8.4,7.6169,0.9,353.0,,0.031,,0.33,0.019,<0.008,7.9,,11.4,,,,3.5,
2012-02-20 12:00:00,0.21,6.3,,,7.12,11.2412,0.63,314.0,,0.052,,0.79,0.025,0.014,7.7,,12.5,,,,1.8,
2012-03-29 12:00:00,0.071,3.7,,,17.5,15.2288,1.7,222.0,,0.011,,0.5,<0.015,<0.008,7.8,,11.7,,,,4.4,
2012-04-23 12:00:00,0.027,3.4,,,12.4,15.2609,1.15,233.0,,<0.008,,0.6,<0.015,<0.008,7.7,,11.0,,,,4.3,
2012-05-29 12:00:00,0.024,<2.0,,,62.2,50.298,0.8,108.0,,3.85,,0.45,<0.015,<0.008,8.0,,11.8,,,,7.4,
2012-06-27 12:00:00,0.059,<2.0,,,184.0,154.7974,0.73,71.0,,0.196,,0.22,<0.015,<0.008,8.0,,12.5,,,,5.1,
2012-07-30 12:00:00,0.109,<2.0,,,108.0,92.7845,<0.4,63.0,,0.164,,<0.2,<0.015,0.012,7.6,,12.5,,,,4.7,
2012-08-16 12:00:00,0.013,<2.0,,,82.3,76.6607,0.5,151.0,,0.106,,0.27,<0.015,<0.008,7.4,,12.1,,,,5.4,
2012-09-26 12:00:00,0.017,2.9,,,41.8,63.1929,1,96.0,,0.034,,0.26,<0.015,<0.008,7.7,,11.6,,,,5.1,
2012-10-17 12:00:00,0.081,<2.0,,,15.5,22.5577,1.04,171.0,,0.023,,0.33,<0.015,0.01,6.4,,11.7,,,,5.9,
2012-11-26 12:00:00,<0.01,<2.0,,,10.4,11.9496,1.02,261.0,,<0.008,,0.22,<0.015,<0.008,7.9,,12.0,,,,5.0,
2012-12-14 12:00:00,0.024,3.7,,,7.58,11.6938,1.1,295.0,,0.043,,0.34,<0.015,<0.008,8.8,,12.7,,,,0.7,
2013-01-23 12:00:00,0.042,3.3,,,10.2,7.4574,0.8,286.0,,<0.008,,0.4,<0.015,<0.008,8.0,,12.5,,,,2.5,
2013-02-22 12:00:00,0.207,2.9,,,11.1,5.0401,0.9,378.0,,0.084,,0.45,0.02,0.036,7.5,,13.0,,,,1.9,
2013-03-26 12:00:00,0.026,5,,,7.3,6.8904,0.9,321.0,,0.051,,0.58,<0.015,0.017,8.0,,12.7,,,,4.5,
2013-04-30 12:00:00,<0.01,,,,61.5,69.0639,1.7,103.0,,0.111,,0.7,0.021,0.009,8.0,,11.5,,,,6.4,
2013-05-22 12:00:00,0.018,<2.0,,,36.6,39.114,1,152.0,,0.03,,0.45,<0.015,<0.008,7.9,,11.3,,,,7.0,
2013-06-25 12:00:00,0.014,2.5,,,88.7,129.984,0.6,107.0,,0.074,,0.29,<0.015,<0.008,7.8,,11.3,,,,5.1,
2013-07-30 12:00:00,0.08,<2.0,,,170.0,158.0183,1.1,80.0,,0.37,,0.22,<0.015,<0.008,8.2,,11.5,,,,5.0,
2013-08-22 12:00:00,0.139,2.3,,,89.8,95.855,0.7,71.0,,0.12,,<0.2,<0.015,<0.008,7.5,,11.6,,,,3.9,
2013-09-25 12:00:00,0.027,<2.0,,,33.5,23.6404,1.2,72.0,,0.043,,<0.2,<0.015,<0.008,6.9,,11.5,,,,4.0,
2013-10-22 12:00:00,0.03,<2.0,,,16.3,18.3765,0.7,186.0,,0.02,,0.32,<0.015,0.01,7.3,,10.6,,,,6.5,
2013-11-13 12:00:00,<0.01,<2.0,,,13.2,19.3187,0.8,217.0,,0.015,,0.33,<0.015,0.011,7.8,,11.6,,,,3.4,
2013-12-11 12:00:00,0.024,<2.0,,,9.7,26.7269,0.6,252.0,,0.01,,0.42,<0.015,0.01,7.7,,12.3,,,,1.6,
2014-01-23 12:00:00,0.021,3.3,,,7.4,9.1993,0.6,293.0,,<0.008,,0.37,<0.015,<0.008,7.8,,12.0,,,,1.8,
2014-02-26 12:00:00,0.046,4.4,,,10.1,23.4337,0.7,143.0,,0.023,,0.24,<0.015,<0.008,7.9,,11.4,,,,3.9,
2014-03-18 12:00:00,0.047,2,,,12.8,16.7419,1.2,214.0,,0.013,,0.51,<0.015,<0.008,7.8,,11.4,,,,4.2,
2014-04-28 12:00:00,0.034,<2.0,,,31.5,44.5746,3.1,133.0,,0.047,,0.31,<0.015,<0.008,7.6,,11.0,,,,4.1,
2014-05-26 12:00:00,0.01,<2.0,,,58.8,65.273,0.9,104.0,,0.067,,0.37,<0.015,<0.008,7.4,,10.9,,,,5.1,
2014-06-11 12:00:00,0.03,<2.0,,,82.9,74.3799,1,77.0,,0.116,,0.23,<0.015,<0.008,7.9,,10.6,,,,6.5,
2014-07-09 12:00:00,<0.01,<2.0,,,85.3,118.2341,0.8,63.0,,0.059,,<0.2,<0.015,<0.008,7.6,,11.3,,,,4.6,
2014-08-12 12:00:00,0.049,<2.0,,,107.0,103.2421,0.6,68.0,,0.084,,<0.2,<0.015,<0.008,7.8,,11.1,,,,5.5,
2014-09-25 12:00:00,0.029,<2.0,,,41.5,36.0707,1.4,107.0,,0.016,,<0.2,<0.015,<0.008,7.6,,10.9,,,,6.3,
2014-10-24 12:00:00,<0.01,<2.0,,,24.2,28.9474,1,179.0,,0.018,,0.25,<0.015,<0.008,8.0,,11.7,,,,4.0,
2014-11-25 12:00:00,0.026,<2.0,,,24.7,24.5816,0.9,201.0,,0.016,,0.46,<0.015,<0.008,7.9,,11.3,,,,5.5,
2014-12-17 12:00:00,0.06,2.4,,,16.7,14.1341,0.9,218.0,,0.02,,0.5,<0.015,<0.008,7.8,,11.2,,,,4.2,
2015-01-20 12:00:00,0.034,<2.0,,,17.7,30.9222,0.8,145.0,,0.029,,0.3,<0.015,<0.008,7.8,,11.7,,,,2.8,
2015-02-26 12:00:00,0.101,2.1,,,9.5,10.7014,0.8,294.0,,0.048,,0.37,<0.015,<0.008,8.0,,11.8,,,,3.8,
2015-03-31 12:00:00,0.042,2.2,,,21.2,18.8672,2.9,213.0,,0.041,,0.62,<0.015,<0.008,7.8,,10.9,,,,4.4,
2015-04-21 12:00:00,0.031,<2.0,,,26.6,27.9009,1.5,143.0,,0.022,,0.62,<0.015,<0.008,7.7,,10.9,,,,7.0,
2015-05-28 12:00:00,0.024,<2.0,,,48.3,49.6589,0.9,97.0,,0.038,,0.35,<0.015,<0.008,7.7,,11.2,,,,4.4,
2015-06-16 12:00:00,0.047,<2.0,,,135.0,137.7494,0.9,75.0,,0.075,,0.27,<0.015,<0.008,7.7,,11.1,,,,5.4,
2015-07-24 12:00:00,0.025,<2.0,,,122.0,112.2437,0.9,67.0,,0.109,,0.38,<0.015,<0.008,7.7,,11.1,,,,6.1,
2015-08-24 12:00:00,0.04,<2.0,,,82.2,94.6759,1,68.0,,0.074,,0.63,<0.015,0.011,7.3,,11.1,,,,5.1,
2015-09-23 12:00:00,0.029,<2.0,,,39.8,33.5431,0.8,110.0,,0.058,,0.25,<0.015,<0.008,8.1,,10.9,,,,7.0,
2015-10-20 12:00:00,0.078,<2.0,,,18.9,20.3301,<0.4,202.0,,0.012,,0.23,<0.015,0.008,7.8,,11.4,,,,5.0,
2015-11-23 12:00:00,<0.01,<2.0,,,16.3,18.5661,0.4,209.0,,0.019,,0.8,<0.015,0.009,8.1,,12.6,,,,2.9,
2015-12-15 12:00:00,0.066,2,,,9.4,10.0572,0.5,287.0,,0.017,,0.61,<0.015,0.008,7.8,,12.6,,,,1.2,
2016-01-13 16:24:00,0.096,5.7,,,8.48,6.7578,0.9,278.0,,0.029,,0.43,,0.008,8.1,,12.2,,,,2.6,
2016-02-02 14:55:00,0.063,2.1,,,9.59,10.1114,1.4,264.0,,0.032,,0.45,,0.017,8.0,,12.1,,,,4.7,
2016-03-16 16:22:00,0.01,<2.0,,,14.3,36.3639,0.7,162.0,,0.013,,<0.2,,<0.008,7.7,,12.5,,,,2.7,
2016-04-05 09:47:00,0.037,2.7,,,18.7,22.53,1.8,198.0,,0.021,,0.57,,0.008,8.0,,11.6,,,,5.7,
2016-05-30 12:48:00,0.017,<2.0,,,96.1,103.6001,1.1,81.0,,0.085,,0.26,,<0.008,7.9,,11.3,,,,5.8,
2016-06-07 13:07:00,0.038,<2.0,,,92.1,88.28,0.9,86.0,,0.085,,0.24,,<0.008,7.7,,11.0,,,,7.2,
2016-07-21 14:19:00,0.042,<2.0,,,105.0,115.5177,0.4,61.0,,0.038,,<0.2,,<0.008,7.6,,11.4,,,,6.3,
2016-08-10 08:26:00,0.018,<2.0,,,85.4,103.2726,0.5,58.0,,0.095,,<0.2,,<0.008,7.6,,12.0,,,,4.2,
2016-09-08 13:37:00,0.02,<2.0,,,75.9,62.1926,0.6,76.0,,0.381,,<0.2,,<0.008,8.4,,11.9,,,,4.6,
2016-10-04 14:13:00,0.028,<2.0,,,23.8,8.9149,0.9,150.0,,0.027,,0.34,,<0.008,7.6,,11.5,,,,5.8,
2016-11-21 16:32:00,0.015,<2.0,,,10.8,9.9043,0.7,263.0,,0.009,,0.44,,0.011,7.0,,11.6,,,,5.1,
2016-12-06 09:44:00,0.019,2.8,,,9.09,10.6113,0.74,254.0,,<0.008,,0.54,,<0.008,7.9,,12.4,,,,1.3,
2017-01-11 12:00:00,0.148,2.6,,,7.18,9.8696,0.6,343.0,,0.012,,0.56,<0.015,0.008,7.6,,12.6,,,,1.5,
2017-02-27 12:00:00,0.145,<2.0,,,6.57,10.2489,1.2,284.0,,0.012,,0.62,<0.015,0.008,7.9,,11.5,,,,4.1,
2017-03-29 12:00:00,0.048,<2.0,,,15.1,15.574,3.3,190.0,,0.03,,0.42,<0.015,0.021,7.8,,11.4,,,,5.2,
2017-04-11 12:00:00,0.066,18.6,,,17.6,19.115,1.4,147.0,,0.04,,0.31,<0.015,0.01,7.5,,11.1,,,,5.2,
2017-05-11 12:00:00,0.027,<2.0,,,16.4,16.5814,1.3,198.0,,0.05,,0.41,<0.015,<0.008,8.3,,10.6,,,,7.7,
2017-06-07 12:00:00,0.029,<2.0,,,78.3,88.9826,0.6,79.0,,0.072,,<0.2,<0.015,<0.008,6.9,,11.7,,,,4.9,
2017-07-05 12:00:00,0.029,<2.0,,,98.7,86.9627,0.5,63.0,,0.119,,<0.2,<0.015,<0.008,6.6,,11.5,,,,5.4,
2017-08-02 12:00:00,0.048,<2.0,,,126.0,117.7815,<0.4,66.0,,0.234,,<0.2,<0.015,<0.008,7.3,,11.6,,,,6.2,
2017-09-14 12:00:00,0.066,<2.0,,,27.8,21.5834,0.6,83.0,,0.057,,<0.2,<0.015,<0.008,6.9,,10.4,,,,9.0,
2017-10-12 12:00:00,0.073,<2.0,,,16.7,9.9609,0.5,71.0,,0.017,,<0.2,<0.015,<0.008,6.6,,12.1,,,,3.6,
2017-11-28 12:00:00,0.019,<2.0,,,8.34,8.0112,<0.4,228.0,,<0.008,,0.31,<0.015,<0.008,7.4,,12.6,,,,1.7,
2017-12-20 12:00:00,0.039,<2.0,,,7.33,11.462,0.5,283.0,,0.012,,0.44,<0.015,<0.008,7.6,,13.0,,,,0.1,
2018-01-30 09:09:00,0.1,6.9,,,12.4,10.1026,1.3,333.0,,<0.008,,0.73,<0.003,<0.008,7.9,,12.0,,,,2.9,
2018-02-20 13:55:00,0.04,3.5,,,7.28,6.2071,0.86,264.0,,<0.008,,0.42,<0.003,<0.008,7.4,,12.5,,,,3.7,
2018-03-27 09:25:00,0.04,<2.0,,,14.4,46.8573,0.88,178.0,,0.02,,<0.2,<0.003,<0.008,7.2,,12.3,,,,2.3,
2018-04-24 09:49:00,0.02,<2.0,,,45.9,46.0096,1.95,156.0,,0.04,,0.56,<0.003,<0.008,7.7,,11.8,,,,5.8,
2018-05-23 08:21:00,0.027,<2.0,,,62.4,66.9396,0.85,105.0,,0.052,,0.27,<0.003,<0.008,6.9,,11.7,,,,5.8,
2018-06-25 14:48:00,<0.01,<2.0,,,111.0,107.8265,0.7,84.5,,0.021,,<0.2,<0.003,<0.008,7.2,,11.8,,,,6.8,
2018-07-24 12:25:00,0.019,<2.0,,,114.0,108.8351,0.53,68.9,,0.083,,<0.2,<0.003,<0.008,7.9,,12.1,,,,5.5,
2018-08-27 13:18:00,0.015,<2.0,,,68.7,86.7901,0.66,70.6,,0.052,,<0.2,0.003,0.016,7.7,,11.9,,,,5.1,
2018-09-24 07:37:00,0.033,<2.0,,,107.0,119.9633,0.62,75.7,,0.429,,<0.2,<0.003,<0.008,8.5,,12.1,,,,4.7,
2018-10-30 11:14:00,0.025,<2.0,,,43.7,36.4231,1.82,110.0,,0.078,,0.99,0.003,<0.008,7.9,,11.8,,,,3.7,
2018-11-28 07:03:00,0.061,2.2,,,10.7,8.7055,0.74,285.0,,0.01,,0.5,<0.003,<0.008,8.0,,10.4,,,,3.25,
2018-12-18 15:39:00,0.103,7.3,,,10.1,8.0273,0.74,258.0,,0.011,,0.438,<0.003,<0.008,8.1,,12.4,,,,2.2,
2019-01-28 16:51:00,0.044,7.15,,,8.08,6.8379,1.11,347.0,,0.02,,0.37,<0.003,<0.008,8.2,,12.1,,,,2.6,
2019-02-26 08:40:00,0.102,3.9,,,10.3,10.4285,1.15,255.0,,0.01,,0.52,0.003,<0.008,8.1,,11.9,,,,3.8,
2019-03-25 17:09:00,0.02,3.6,,,11.09,9.8316,1.19,245.0,,0.01,,0.83,<0.003,<0.008,8.5,,11.0,,,,7.3,
2019-04-29 16:17:00,<0.01,3.25,,,29.3,16.2803,1.49,223.0,,0.016,,0.6,<0.003,<0.008,8.2,,11.2,,,,8.05,
2019-05-27 16:14:00,<0.01,2.65,,,50.7,36.9328,1.48,129.0,,0.023,,0.38,<0.003,<0.008,7.9,,10.7,,,,8.6,
2019-06-24 16:46:00,0.029,<2.0,,,159.0,175.7898,0.97,82.0,,0.118,,<0.2,<0.003,<0.008,7.6,,11.2,,,,8.45,
2019-07-30 19:15:00,0.048,<2.0,,,126.0,133.5988,0.98,74.0,,0.124,,<0.2,<0.003,<0.008,7.8,,11.6,,,,7.15,
2019-08-26 16:41:00,0.025,<2.0,,,100.0,102.4479,<0.5,77.0,,0.111,,<0.2,<0.003,<0.008,7.8,,12.2,,,,5.6,
2019-09-23 06:18:00,<0.01,8.4,,,61.09,65.9049,0.92,127.0,,0.145,,0.44,<0.003,<0.008,7.6,,10.9,,,,7.7,
2019-10-28 15:55:00,0.038,<2.0,,,30.59,56.5864,0.8,167.0,,0.144,,0.5,<0.003,<0.008,7.8,,,,,,,
2019-11-26 06:29:00,<0.01,2.7,,,18.41,18.7844,1.41,248.0,,0.013,,0.5,<0.003,<0.008,7.8,,11.2,,,,10.9,
2019-12-16 17:08:00,<0.01,<2.0,,,18.55,51.2386,0.95,162.0,,0.029,,<0.2,<0.003,<0.008,7.6,,12.6,,,,2.75,
2020-01-27 17:41:00,0.048,3.3,,,,9.652,0.8,342.0,,0.03,,0.51,<0.003,<0.008,8.0,,11.9,,,,4.0,
2020-02-24 16:13:00,0.042,3.5,,,,10.9701,1.85,293.0,,0.01,,0.4,<0.003,<0.008,8.1,,12.5,,,,7.3,
2020-03-30 16:31:00,0.013,2.1,,,,12.0461,1.25,275.0,,0.019,,0.45,<0.003,<0.008,8.4,,12.0,,,,6.0,
2020-04-27 15:50:00,0.062,<2.0,,,,41.0084,1.37,143.0,,0.022,,0.71,<0.003,<0.008,7.9,,11.2,,,,8.2,
