date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-17 08:00:00,<0.01,1.65,,,1.24,0.6735,0.69,63.0,,,,<0.65,<0.001,,7.3,,,,,,5.4,
2011-02-21 08:30:00,0.024,1.69,,,1.53,0.8355,0.48,72.0,,0.006,,<0.65,0.001,<0.005,7.5,,,,,,4.2,
2011-03-21 08:15:00,<0.01,1.88,,,1.23,0.6605,0.72,67.0,,<0.006,,<0.65,<0.001,<0.005,7.4,,,,,,4.4,
2011-04-18 07:40:00,<0.01,1.17,,,1.25,0.6756,0.52,64.0,,<0.006,,<0.65,0.001,<0.005,7.4,,,,,,7.6,
2011-05-16 09:15:00,<0.01,<1.0,,,1.2,0.651,0.72,47.0,,<0.006,,<0.65,<0.001,<0.005,7.4,,,,,,6.6,
2011-06-14 08:10:00,0.011,<1.0,,,1.18,0.628,0.63,55.0,,<0.006,,<0.65,0.001,<0.005,7.4,,,,,,10.6,
2011-07-11 08:05:00,0.01,<1.0,,,1.73,0.9257,1.44,45.0,,<0.006,,<0.65,0.001,<0.005,7.3,,,,,,12.6,
2011-08-08 08:10:00,<0.01,<1.0,,,2.38,1.3177,1.25,55.0,,,,<0.65,<0.001,<0.005,7.4,,,,,,12.7,
2011-09-05 09:40:00,<0.01,<1.0,,,2.77,1.3431,1.48,40.0,,,,<0.65,<0.001,<0.005,7.3,,,,,,12.0,
2011-10-03 10:30:00,<0.01,1.39,,,1.25,0.6827,0.59,78.0,,,,<0.65,<0.001,<0.005,7.6,,,,,,10.6,
2011-11-14 08:30:00,<0.01,1.24,,,1.25,0.6886,0.57,65.0,,,,<0.65,<0.001,<0.005,7.4,,,,,,5.8,
2011-12-12 09:00:00,<0.01,1.5,,,1.23,0.674,0.53,76.0,,<0.006,,0.799,0.001,<0.005,7.4,,,,,,4.7,
2012-01-16 09:15:00,0.017,1.7,1.22,1.2,1.21,0.6561,0.6,78.0,,<0.006,,<0.65,<0.001,<0.005,7.5,,,,,,2.7,
2012-02-13 09:30:00,0.015,1.8,1.21,1.19,1.2,0.648,0.5,79.0,,0.008,,0.975,0.001,0.007,7.5,,,,,,1.1,
2012-03-12 09:30:00,<0.01,1.8,1.25,1.22,1.24,0.6718,0.6,76.0,,0.007,,<0.65,0.001,<0.005,7.5,,,,,,6.8,
2012-04-16 11:00:00,<0.01,1.2,1.25,1.17,1.21,0.6464,1.2,58.0,,<0.006,,<0.65,<0.001,<0.005,7.4,,,,,,8.1,
2012-05-14 10:40:00,0.016,1.1,1.34,1.12,1.25,0.6648,0.9,50.0,,0.013,,<0.65,<0.001,<0.005,7.3,,,,,,8.1,
2012-06-11 09:20:00,0.013,<1.0,4.85,1.99,3.39,1.1871,1.3,37.0,,<0.006,,<0.65,<0.001,<0.005,7.2,,,,,,10.3,
2012-07-09 09:50:00,0.015,1,1.84,1.82,1.84,0.9942,0.9,54.0,,<0.006,,<0.65,<0.001,<0.005,7.4,,,,,,14.0,
2012-08-06 12:00:00,0.012,<1.0,52.93,6.51,20.1,3.5277,1.7,39.0,,0.007,,<0.65,<0.001,<0.005,7.4,,,,,,15.1,
2012-09-03 09:15:00,0.012,1.2,1.87,1.83,1.86,1.0051,0.5,66.0,,0.009,,<0.65,0.001,<0.005,7.5,,,,,,11.9,
2012-10-15 08:45:00,<0.01,<1.0,33.39,1.35,11.2,10.7316,2.4,30.0,,0.007,,0.651,<0.001,<0.005,7.0,,,,,,8.7,
2012-11-12 09:15:00,<0.01,<1.0,5.26,2.15,3.35,1.9191,1.5,43.0,,<0.006,,<0.65,0.001,<0.005,7.2,,,,,,7.1,
2012-12-10 09:30:00,0.017,1.4,1.25,1.21,1.24,0.6751,0.6,74.0,,<0.006,,0.69,0.001,<0.005,7.4,,,,,,5.1,
2013-01-14 12:40:00,0.012,1.4,1.26,1.23,1.24,0.6713,0.59,90.0,,<0.006,,<0.65,<0.001,<0.005,7.5,,,,,,3.1,
2013-02-04 09:30:00,0.015,1.4,1.27,1.23,1.26,0.68,0.47,85.0,,0.007,,<0.65,0.001,<0.005,7.5,,,,,,3.3,
2013-03-11 10:30:00,<0.01,1.4,1.27,1.21,1.25,0.6767,0.61,82.0,,<0.006,,<0.65,<0.001,<0.005,7.4,,,,,,4.1,
2013-04-15 09:40:00,0.012,1.1,1.36,1.19,1.35,0.6783,0.81,58.0,,<0.006,,0.673,<0.001,<0.005,7.2,,,,,,5.8,
2013-05-13 10:10:00,0.019,1,14.21,1.99,8.49,6.4589,0.88,50.0,,0.008,,<0.65,<0.001,<0.005,7.4,,,,,,7.2,
2013-06-10 10:20:00,<0.01,<1.0,26.19,1.82,8.44,4.0874,1.51,28.0,,<0.006,,<0.65,<0.001,<0.005,7.1,,,,,,8.7,
2013-07-08 10:00:00,0.012,<1.0,8.57,1.93,3.09,1.1871,0.84,43.0,,<0.006,,<0.65,<0.001,<0.005,7.3,,,,,,14.2,
2013-08-05 09:20:00,<0.01,1.2,1.85,1.81,1.83,0.9937,0.55,64.0,,<0.006,,<0.65,<0.001,<0.005,7.5,,,,,,13.8,
2013-09-02 09:00:00,<0.01,1.2,1.84,1.81,1.82,0.9856,0.75,67.0,,<0.006,,<0.65,<0.001,<0.005,7.5,,,,,,12.0,
2013-10-14 10:25:00,0.01,<1.0,4.22,1.23,1.26,0.6854,1.6,50.0,,<0.006,,<0.65,0.001,<0.005,7.3,,,,,,7.9,
2013-11-11 10:20:00,<0.01,<1.0,1.3,1.21,1.24,0.6756,0.97,54.0,,<0.006,,<0.65,<0.001,<0.005,7.4,,,,,,5.6,
2013-12-09 12:45:00,<0.01,1.3,1.38,1.22,1.28,0.6903,0.61,69.0,,<0.006,,<0.65,0.001,<0.005,7.4,,,,,,4.3,
2014-01-13 10:00:00,<0.01,1.3,1.29,1.25,1.27,0.6848,0.9,66.0,,0.006,,<0.65,<0.001,<0.005,7.4,,,,,,3.0,
2014-02-18 11:00:00,<0.01,1.7,1.29,1.21,1.22,0.6616,1.2,59.0,,<0.006,,<0.65,<0.001,0.006,7.4,,,,,,3.2,
2014-03-10 12:00:00,0.01,2,3.34,1.21,2.52,1.7365,1.4,58.0,,<0.006,,<0.65,0.001,<0.005,7.2,,,,,,5.3,
2014-04-07 09:50:00,0.017,1,1.42,1.2,1.29,0.6621,1.3,42.0,,<0.006,,<0.65,0.001,<0.005,7.1,,,,,,5.7,
2014-05-05 10:00:00,<0.01,<1.0,4.78,1.3,3.7,2.5893,1.2,46.0,,0.009,,<0.65,<0.001,0.006,7.2,,,,,,5.7,
2014-06-02 10:20:00,<0.01,<1.0,1.27,1.19,1.22,0.6475,1.0,42.0,,0.006,,<0.65,<0.001,0.005,7.3,,,,,,9.4,
