date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-10 12:00:00,0.01,2.8,,,,42.8615,0.9,209.0,,0.012,,0.58,0.003,0.005,8.1,,11.2,,,,5.6,5.77
2011-02-15 12:00:00,0.01,2.3,,,,31.9735,0.9,204.0,,0.011,,0.59,0.002,0.006,8.2,,11.6,,,,5.3,5.68
2011-03-16 12:00:00,0.01,2.4,,,,44.6872,0.9,211.0,,0.015,,0.59,0.003,0.007,8.2,,11.9,,,,6.6,6.72
2011-04-28 12:00:00,0.01,2.4,,,,60.4984,0.9,205.0,,0.011,,0.62,0.004,0.005,8.3,,11.0,,,,14.1,13.7
2011-05-13 12:00:00,0.01,2.4,,,,97.7313,1.0,201.0,,0.013,,0.52,0.005,0.007,8.3,,11.0,,,,15.3,15.66
2011-06-18 12:00:00,0.02,2.3,,,,133.4578,1.2,201.0,,0.007,,0.45,0.006,0.004,8.4,,10.0,,,,19.0,19.23
2011-07-17 12:00:00,0.01,2.2,,,,178.7659,0.9,192.0,,0.012,,0.44,0.006,0.008,8.4,,9.5,,,,20.0,20.33
2011-08-22 12:00:00,<0.01,1.8,,,,104.2593,1.2,197.0,,0.011,,0.35,0.005,0.001,8.2,,,,,,22.3,22.6
2011-09-20 12:00:00,0.02,1.8,,,,93.6986,1.2,186.0,,0.014,,0.33,0.005,0.006,8.2,,9.0,,,,17.3,18.25
2011-10-19 12:00:00,0.01,1.9,,,,129.7684,0.9,195.0,,0.012,,0.41,0.006,<0.001,8.3,,10.1,,,,14.1,14.39
2011-11-17 12:00:00,0.01,2.0,,,,39.6208,0.8,196.0,,0.02,,0.49,0.003,0.006,8.2,,10.5,,,,9.2,10.03
2011-12-16 12:00:00,0.01,2.4,,,,49.9924,0.7,205.0,,0.006,,0.61,0.003,<0.001,8.1,,10.6,,,,7.2,7.44
2012-01-16 12:00:00,0.01,2.4,,,,69.3636,0.8,215.0,,0.005,,0.51,0.002,0.002,8.1,,11.6,,,,4.6,5.38
2012-02-14 12:00:00,0.01,2.6,,,,42.5978,0.8,226.0,,0.008,,0.73,0.002,0.002,8.1,,12.4,,,,2.9,3.78
2012-03-14 12:00:00,0.01,2.5,,,,56.1274,1.1,215.0,,0.012,,0.63,0.002,0.004,8.2,,12.6,,,,8.2,6.89
2012-04-19 12:00:00,0.01,2.9,,,,98.5919,0.8,194.0,,0.022,,0.65,0.003,0.009,8.1,,12.1,,,,8.0,8.81
2012-05-11 12:00:00,0.01,2.6,,,,193.1681,1.0,221.0,,0.012,,0.62,0.004,0.001,8.3,,11.3,,,,13.0,14.67
2012-06-16 12:00:00,0.01,2.2,,,,249.212,0.9,223.0,,0.016,,0.56,0.005,0.001,8.3,,11.0,,,,16.3,17.06
2012-07-22 12:00:00,0.01,1.8,,,,137.8446,1.0,183.0,,0.023,,0.51,0.005,0.001,8.4,,10.0,,,,17.5,17.96
2012-08-20 12:00:00,0.01,1.8,,,,104.9269,1.3,181.0,,0.007,,0.34,0.005,0.001,8.4,,9.7,,,,23.1,23.71
2012-09-18 12:00:00,0.02,1.8,,,,121.1937,1.3,184.0,,0.02,,0.34,0.005,0.005,8.3,,9.8,,,,18.0,18.59
2012-10-17 12:00:00,0.02,1.8,,,,150.9753,1.1,195.0,,0.008,,0.4,0.006,0.001,8.2,,9.5,,,,13.2,13.84
2012-11-15 12:00:00,0.02,2.1,,,,91.8669,1.1,195.0,,0.006,,0.5,0.004,0.001,8.1,,10.3,,,,9.9,10.31
2012-12-14 12:00:00,0.01,2.8,,,,64.1499,0.8,202.0,,0.006,,0.52,0.003,0.003,8.1,,10.7,,,,5.8,6.84
2013-01-14 12:00:00,0.01,2.7,,,,68.483,1.0,206.0,,0.017,,0.59,0.002,<0.001,8.1,,10.9,,,,5.7,6.1
