date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-10 12:00:00,0.05,5.1,,,,30.044,3.6,247.0,,0.132,,1.09,0.006,0.041,8.2,,12.8,,,,4.0,3.99
2011-02-15 12:00:00,<0.01,7.6,,,,2.338,1.5,353.0,,0.017,,1.6,0.008,0.007,8.3,,12.5,,,,3.5,4.58
2011-03-16 12:00:00,<0.01,3.7,,,,11.762,2.4,289.0,,0.023,,0.87,0.006,0.008,8.2,,12.0,,,,5.7,6.25
2011-04-28 12:00:00,0.01,6.1,,,,3.823,1.5,322.0,,0.018,,1.29,0.007,0.007,8.3,,10.7,,,,10.4,10.81
2011-05-13 12:00:00,0.04,6.7,,,,5.161,2.2,316.0,,0.059,,1.52,0.018,0.033,8.3,,10.0,,,,13.4,16.04
2011-06-18 12:00:00,0.04,2.3,,,,28.9,3.8,251.0,,0.38,,0.74,0.009,0.014,8.3,,9.7,,,,14.9,13.82
2011-07-17 12:00:00,0.01,4.5,,,,12.53,2.0,350.0,,0.032,,1.28,0.002,0.025,8.4,,9.6,,,,15.4,15.09
2011-08-22 12:00:00,<0.01,5.9,,,,4.726,1.5,361.0,,0.017,,1.33,0.005,0.003,8.3,,,,,,18.6,20.34
2011-09-20 12:00:00,0.01,2.0,,,,16.31,5.7,234.0,,0.058,,0.86,0.004,0.014,8.2,,10.8,,,,11.7,12.03
2011-10-19 12:00:00,<0.01,5.8,,,,3.873,1.4,369.0,,0.025,,1.62,0.008,0.014,8.4,,11.4,,,,9.3,9.47
2011-11-17 12:00:00,0.01,12.6,,,,2.303,1.0,406.0,,0.022,,1.68,0.003,0.009,8.3,,12.6,,,,3.7,4.42
2011-12-16 12:00:00,<0.01,5.6,,,,73.158,3.1,329.0,,0.031,,1.12,0.004,0.019,8.3,,12.3,,,,4.7,5.5
2012-01-16 12:00:00,0.02,6.1,,,,7.313,1.6,381.0,,0.025,,1.58,0.006,0.017,8.3,,14.1,,,,0.3,0.88
2012-02-14 12:00:00,0.04,8.0,,,,4.667,1.3,399.0,,0.016,,1.92,0.027,0.008,8.2,,14.7,,,,0.1,0.94
2012-03-14 12:00:00,0.01,4.8,,,,11.221,2.6,309.0,,0.023,,0.83,0.006,0.001,8.2,,12.8,,,,4.4,5.11
2012-04-19 12:00:00,0.01,4.1,,,,19.758,2.3,278.0,,0.046,,1.15,0.003,0.018,8.2,,12.2,,,,5.3,6.57
