date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-04 09:50:00,<0.01,1.47,,,,44.5818,0.626,280.0,,<0.005,0.648,0.541,<0.005,<0.005,8.2,,11.3,,,,4.0,4.82
2011-02-02 09:15:00,<0.01,1.5,,,,36.6599,0.618,282.0,,<0.005,0.629,0.556,<0.005,<0.005,8.2,,10.6,,,,4.3,4.92
2011-03-03 13:05:00,<0.01,1.5,,,,30.4496,0.672,280.0,,<0.005,0.637,0.555,<0.005,<0.005,8.2,,11.4,,,,5.1,5.355
2011-04-11 14:05:00,<0.01,1.52,,,,108.5582,0.68,279.0,,<0.005,0.578,0.533,<0.005,<0.005,8.3,,11.0,,,,10.5,9.715
2011-05-03 09:15:00,<0.01,1.42,,,,63.618,0.746,272.0,,0.006,0.669,0.506,0.005,<0.005,8.4,,10.4,,,,13.3,13.27
2011-06-08 09:40:00,<0.01,1.29,,,,118.9882,0.715,260.0,,0.006,0.641,0.445,<0.005,<0.005,8.5,,10.0,,,,16.5,16.32
2011-07-07 13:40:00,<0.01,1.14,,,,125.4318,0.819,242.0,,0.008,0.561,0.395,<0.005,<0.005,8.5,,10.8,,,,19.1,18.08
2011-08-08 13:40:00,<0.01,1.05,,,,161.1865,0.714,242.0,,0.006,0.483,0.368,<0.005,<0.005,8.5,,10.1,,,,17.1,16.32
2011-09-06 10:15:00,<0.01,1.05,,,,181.2894,0.662,231.0,,<0.005,0.387,0.349,<0.005,<0.005,8.4,,9.2,,,,18.1,18.04
2011-10-05 09:40:00,<0.01,1.01,,,,58.4878,0.666,227.0,,<0.005,0.4,0.324,<0.005,<0.005,8.4,,9.4,,,,17.0,17.41
2011-11-09 13:55:00,<0.01,1.12,,,,42.4361,0.619,247.0,,0.006,0.515,0.384,<0.005,<0.005,8.3,,10.2,,,,11.5,11.34
2011-12-05 13:50:00,<0.01,1.24,,,,53.7279,0.647,260.0,,0.006,0.55,0.448,0.005,<0.005,8.3,,10.8,,,,8.5,8.65
2012-01-04 09:10:00,<0.01,1.42,,,,115.2889,0.589,276.0,,<0.005,0.61,0.506,<0.005,<0.005,8.2,,12.6,,,,5.9,6.01
2012-02-02 08:50:00,0.01,1.59,,,,49.5272,0.618,288.0,,<0.005,0.656,0.565,<0.005,<0.005,8.1,,10.7,,,,3.6,4.95
2012-03-05 13:45:00,<0.01,1.59,,,,55.0866,0.603,289.0,,0.005,0.671,0.561,<0.005,<0.005,8.1,,10.5,,,,5.1,5.08
2012-04-03 13:35:00,<0.01,1.51,,,,94.7589,0.738,271.0,,<0.005,0.569,0.506,<0.005,<0.005,8.2,,11.1,,,,10.0,9.265
2012-05-09 09:10:00,0.011,1.43,,,,173.4936,0.693,281.0,,0.005,0.609,0.474,<0.005,<0.005,8.2,,13.4,,,,10.8,10.41
2012-06-07 09:20:00,<0.01,1.22,,,,211.24,0.631,256.0,,0.013,0.683,0.426,<0.005,0.033,8.3,,10.4,,,,14.8,14.57
2012-07-02 13:45:00,0.01,0.989,,,,260.4975,0.594,241.0,,0.024,0.546,0.363,<0.005,<0.005,8.2,,9.7,,,,16.4,15.74
2012-08-07 14:20:00,0.01,1.08,,,,187.6527,0.569,231.0,,<0.005,0.496,0.357,<0.005,<0.005,8.3,,9.5,,,,18.5,18.12
2012-09-05 09:20:00,0.013,0.968,,,,153.1111,0.637,213.0,,<0.005,0.414,0.327,<0.005,<0.005,8.2,,9.6,,,,17.5,17.07
2012-10-04 09:10:00,<0.01,0.989,,,,69.2776,0.677,225.0,,<0.005,0.518,0.346,<0.005,<0.005,8.3,,9.5,,,,14.8,14.7
2012-11-12 14:10:00,<0.01,1.09,,,,108.8114,0.625,247.0,,<0.005,0.476,0.405,<0.005,<0.005,8.2,,10.4,,,,10.8,10.73
2012-12-11 14:15:00,<0.01,1.25,,,,49.0048,0.536,266.0,,<0.005,0.475,0.48,<0.005,<0.005,8.2,,10.6,,,,6.7,7.335
2013-01-08 08:15:00,<0.01,1.51,,,,63.79,0.69,274.0,,0.006,0.58,0.504,<0.005,<0.005,8.3,,11.0,,,,6.0,6.21
2013-02-06 09:00:00,<0.01,1.64,,,,73.2759,0.76,283.0,,<0.005,0.67,0.539,<0.005,<0.005,8.2,,11.0,,,,4.6,5.08
2013-03-07 14:40:00,<0.01,1.61,,,,41.2504,0.62,288.0,,<0.005,0.63,0.515,<0.005,<0.005,8.3,,11.5,,,,6.1,5.46
2013-04-02 14:10:00,<0.01,1.67,,,,57.1779,0.59,293.0,,<0.005,0.62,0.557,<0.005,<0.005,8.2,,11.1,,,,6.5,5.57
2013-05-01 08:50:00,<0.01,1.56,,,,194.0196,0.71,272.0,,<0.005,0.7,0.505,<0.005,<0.005,8.3,,11.2,,,,9.6,8.63
2013-06-04 08:35:00,<0.01,1.45,,,,329.0883,0.76,269.0,,<0.005,0.66,0.466,<0.005,<0.005,8.2,,10.7,,,,12.3,9.52
2013-07-01 14:50:00,<0.01,1.28,,,,131.4108,0.64,247.0,,<0.005,0.57,0.425,<0.005,<0.005,8.4,,10.6,,,,15.7,14.51
2013-08-06 15:10:00,<0.01,1.15,,,,200.3156,0.67,230.0,,<0.005,0.44,0.362,<0.005,<0.005,8.4,,9.2,,,,22.3,19.74
2013-09-04 09:15:00,<0.01,1.04,,,,83.3391,0.57,223.0,,<0.005,0.42,0.344,<0.005,<0.005,8.4,,9.5,,,,18.3,18.2
2013-10-03 08:40:00,<0.01,1.07,,,,107.6491,0.67,229.0,,<0.005,0.48,0.36,<0.005,<0.005,8.4,,9.7,,,,15.5,15.22
