date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-19 09:30:00,0.023,<1.0,34.1,11.6,20.21,30.2558,0.62,248.0,,0.008,0.485,0.446,<0.005,<0.005,8.3,,12.3,,,,5.1,4.8
2011-02-08 09:25:00,0.028,1.2,36.16,7.54,14.8,15.6541,0.38,271.0,,0.009,0.62,0.548,<0.005,<0.005,8.2,,12.6,,,,4.0,4.0
2011-03-03 10:30:00,0.014,<1.0,35.23,11.73,19.45,30.2648,0.5,202.0,,0.011,0.461,0.36,<0.005,<0.005,8.1,,12.9,,,,4.0,4.04
2011-04-05 09:50:00,0.012,<1.0,28.3,16.22,24.25,22.2272,0.56,222.0,,0.017,0.99,0.563,<0.005,<0.005,8.2,,12.4,,,,5.9,5.84
2011-05-03 10:50:00,0.078,<1.0,43.64,21.08,28.75,28.3531,0.54,202.0,,0.046,1.08,0.454,0.037,0.013,8.1,,11.5,,,,7.6,7.12
2011-06-21 09:55:00,<0.01,<1.0,40.07,18.44,27.69,27.3308,0.52,233.0,,0.021,0.607,0.42,<0.005,<0.005,8.1,,10.9,,,,10.7,10.155
2011-07-05 10:00:00,<0.01,<1.0,37.21,16.4,26.68,36.9999,0.563,228.0,,0.03,0.764,0.374,<0.005,<0.005,8.2,,10.8,,,,11.0,10.66
2011-08-22 11:00:00,<0.01,<1.0,36.49,19.44,25.27,30.8049,0.54,232.0,,0.135,0.544,0.351,<0.005,<0.005,8.0,,10.6,,,,12.0,11.6
2011-09-22 10:50:00,<0.01,<1.0,46.69,24.92,37.61,44.9665,0.49,223.0,,0.027,0.427,0.354,<0.005,<0.005,8.0,,11.1,,,,10.0,9.71
2011-10-25 10:25:00,0.013,<1.0,32.26,17.89,23.91,30.6624,0.597,236.0,,0.021,0.621,0.415,<0.005,<0.005,8.1,,11.0,,,,8.5,8.17
2011-11-18 10:50:00,0.02,<1.0,19.4,8.91,12.65,13.9995,0.287,238.0,,0.007,0.586,0.446,<0.005,<0.005,8.0,,12.4,,,,5.3,5.68
2011-12-06 09:30:00,<0.01,1.1,45.81,3.41,16.38,9.273,0.36,257.0,,<0.005,0.606,0.509,<0.005,<0.005,8.1,,11.8,,,,6.0,6.11
