date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-24 09:20:00,0.263,22.0,3.52,3.3,3.42,3.7401,1.6,660.0,,0.06,4.3,3.27,0.013,0.046,8.2,,12.5,,,,3.8,
2011-02-23 08:30:00,0.019,30.0,1.86,1.6,1.67,1.785,2.0,720.0,,0.149,5.0,4.31,0.015,0.119,8.3,,12.5,,,,4.9,
2011-03-28 11:30:00,0.01,35.0,2.86,1.46,1.81,1.6336,2.4,740.0,,0.109,5.9,4.76,0.019,0.072,8.4,,11.3,,,,10.8,
2011-04-06 10:20:00,0.232,23.0,3.08,2.74,2.85,3.1451,2.1,660.0,,0.071,3.9,3.11,0.031,0.048,8.3,,11.9,,,,11.1,
2011-05-04 13:10:00,0.01,44.0,0.83,0.67,0.74,0.838,3.3,750.0,,0.128,6.1,4.76,0.023,0.096,8.7,,13.6,,,,13.6,
2011-06-22 11:20:00,0.01,59.0,5.07,0.38,1.29,0.4555,3.1,870.0,,0.178,8.0,6.85,0.018,0.162,8.3,,9.2,,,,20.1,
2011-07-25 07:40:00,0.01,25.0,1.55,1.18,1.36,1.5148,2.1,680.0,,0.071,5.0,4.04,0.007,0.059,8.3,,10.2,,,,13.3,
2011-08-08 10:30:00,0.016,30.0,0.73,0.51,0.59,0.6539,2.3,650.0,,0.128,4.4,3.86,0.011,0.089,8.3,,9.8,,,,16.3,
2011-09-19 11:35:00,0.016,26.0,2.91,1.13,1.79,1.839,2.6,590.0,,0.15,6.1,4.1,0.008,0.095,8.3,,10.2,,,,13.4,
2011-10-18 09:20:00,0.024,48.0,0.59,0.47,0.54,0.5591,3.7,820.0,,0.101,6.7,5.78,0.022,0.078,8.2,,10.1,,,,11.5,
2011-11-09 11:50:00,0.01,58.0,0.42,0.32,0.37,0.3814,3.3,870.0,,0.136,8.5,7.07,0.031,0.107,8.3,,11.2,,,,12.1,
2011-12-08 11:50:00,0.046,13.0,13.2,4.44,7.43,7.3777,4.1,570.0,,0.13,5.5,4.74,0.008,0.052,8.3,,11.3,,,,8.6,
2012-01-10 11:00:00,0.082,17.0,8.2,6.71,7.42,8.1188,1.8,630.0,,0.076,5.3,3.71,0.03,0.033,8.4,,11.7,,,,8.4,
2012-02-07 11:15:00,0.01,31.0,2.93,2.0,2.47,2.7626,1.7,720.0,,0.059,5.5,4.51,0.006,0.044,8.2,,14.2,,,,0.6,
2012-03-13 11:30:00,0.01,34.0,1.66,1.51,1.58,1.8123,2.4,710.0,,0.052,5.1,4.47,0.01,0.033,8.5,,13.6,,,,8.7,
2012-04-03 11:30:00,0.011,41.0,2.09,0.99,1.25,1.2772,2.9,760.0,,0.058,4.7,3.96,0.03,0.034,8.4,,11.4,,,,11.2,
2012-05-09 09:30:00,0.054,25.0,16.14,2.75,6.52,3.1178,2.4,650.0,,0.22,4.2,3.12,0.024,0.1,8.2,,10.0,,,,13.3,
2012-06-12 09:10:00,0.202,13.0,32.3,5.22,15.4,14.5974,4.4,490.0,,0.262,3.9,2.35,0.016,0.097,8.4,,10.1,,,,13.5,
2012-07-18 08:45:00,0.012,25.0,2.19,1.99,2.09,2.3326,1.7,660.0,,0.067,4.4,3.59,0.005,0.058,8.4,,9.7,,,,15.4,
2012-08-15 09:40:00,0.027,43.0,1.0,0.84,0.91,1.0603,2.3,760.0,,0.126,6.4,5.43,0.012,0.106,7.9,,9.3,,,,17.4,
2012-09-19 11:20:00,0.01,37.0,2.45,1.46,1.93,2.246,2.6,710.0,,0.19,5.6,4.39,0.012,0.147,8.3,,9.9,,,,15.0,
2012-10-08 10:00:00,0.01,25.0,1.95,1.54,1.64,1.7872,2.3,660.0,,0.116,5.0,3.64,0.006,0.093,8.3,,10.4,,,,12.8,
2012-11-13 09:40:00,0.029,12.0,12.8,9.4,10.9,12.249,1.9,610.0,,0.065,3.9,3.33,0.004,0.02,8.4,,11.2,,,,10.1,
2012-12-12 09:50:00,0.01,32.0,6.54,6.12,6.31,6.9429,1.5,720.0,,0.053,3.7,3.18,0.005,0.037,8.3,,12.1,,,,5.0,
2013-01-09 12:00:00,0.011,23.0,3.43,3.24,3.3,3.6278,1.4,660.0,,0.068,4.9,4.36,0.004,0.039,8.3,,11.1,,,,7.1,
2013-02-22 12:00:00,<0.01,22.0,4.56,4.21,4.37,4.8615,1.7,690.0,,0.043,4.2,3.45,0.003,0.043,8.3,,12.1,,,,4.4,
2013-03-08 12:00:00,<0.01,18.0,8.24,5.64,6.76,6.3272,2.7,590.0,,0.099,3.8,3.33,0.005,0.037,8.4,,11.7,,,,7.3,
2013-04-17 12:00:00,0.011,17.0,5.46,4.7,5.1,5.6374,1.5,620.0,,0.061,4.2,2.86,0.004,0.041,8.3,,10.3,,,,11.6,
2013-05-16 12:00:00,0.014,24.0,2.71,2.51,2.6,2.9369,2.0,670.0,,0.081,4.8,3.85,0.012,0.057,8.2,,9.4,,,,13.4,
2013-06-05 12:00:00,0.048,15.0,8.25,6.54,7.41,8.1765,1.8,620.0,,0.059,4.4,2.75,0.005,0.044,8.3,,10.6,,,,11.4,
2013-07-16 12:00:00,0.012,36.0,1.05,0.9,0.98,1.2129,1.9,750.0,,0.112,6.2,4.71,0.015,0.1,8.3,,9.3,,,,16.4,
2013-08-14 12:00:00,0.013,44.0,0.99,0.83,0.91,1.1399,2.1,770.0,,0.11,6.0,5.33,0.011,0.103,8.4,,9.7,,,,18.6,
2013-09-11 12:00:00,0.013,36.0,1.11,0.92,1.0,1.2227,2.3,720.0,,0.136,7.4,5.33,0.012,0.121,8.2,,9.1,,,,13.8,
2013-10-15 12:00:00,<0.01,32.0,4.27,1.59,1.76,1.9441,2.7,710.0,,0.08,5.5,4.67,0.006,0.063,8.2,,9.7,,,,12.8,
2013-11-19 12:00:00,0.016,26.0,3.51,2.4,2.71,2.7636,2.0,690.0,,0.19,5.5,4.21,0.014,0.044,8.3,,10.6,,,,8.6,
2013-12-10 12:00:00,<0.01,26.0,2.39,2.17,2.27,2.6154,1.7,710.0,,0.054,5.1,4.03,0.006,0.044,8.3,,11.8,,,,5.9,
