date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-10 10:35:00,0.023,13.0,,,0.36,6.1753,3.77,354.0,,0.118,,0.96,<0.01,<0.01,8.4,,,,,,4.0,
2011-02-07 10:40:00,0.013,15.4,,,0.41,0.5149,1.77,448.0,,<0.01,,0.88,<0.01,<0.01,8.4,,,,,,2.3,
2011-03-07 10:10:00,0.016,17.2,,,0.38,0.6812,2.39,438.0,,<0.01,,0.77,<0.01,<0.01,8.4,,,,,,3.1,
2011-04-04 10:30:00,0.051,3.74,,,4.94,10.1497,6.26,247.0,,4.16,,0.31,<0.01,0.011,8.2,,,,,,8.0,
2011-05-02 10:55:00,0.023,10.5,,,0.42,0.4394,3.07,380.0,,0.013,,0.48,<0.01,<0.01,8.5,,,,,,13.0,
2011-06-06 11:00:00,0.057,9.21,,,0.68,1.0299,3.85,356.0,,0.026,,0.38,<0.01,<0.01,8.7,,,,,,15.1,
2011-07-04 10:20:00,0.026,11.6,,,1.14,0.4676,2.37,380.0,,<0.01,,0.64,<0.01,<0.01,8.5,,,,,,17.0,
2011-08-02 09:35:00,<0.01,9.5,,,0.43,0.6132,1.67,376.0,,<0.01,,0.55,<0.01,<0.01,8.5,,,,,,17.3,
2011-09-05 11:05:00,0.037,2.3,,,0.27,16.3023,8.03,227.0,,1.91,,0.3,<0.01,<0.01,8.3,,,,,,14.6,
2011-10-03 10:40:00,0.028,12.3,,,0.71,0.4081,2.4,385.0,,<0.01,,0.65,<0.01,<0.01,8.6,,,,,,15.9,
2011-11-07 10:45:00,0.054,13.2,,,0.46,0.4051,2.28,412.0,,<0.01,,0.64,<0.01,<0.01,8.5,,,,,,10.8,
2011-12-05 10:25:00,0.023,4.56,,,0.38,8.3812,6.97,256.0,,0.582,,0.68,<0.01,0.018,8.3,,,,,,5.6,
2012-01-16 10:10:00,0.028,14.4,,,1.3,1.0218,1.98,475.0,,<0.01,,1.11,<0.01,<0.01,8.5,,,,,,1.0,
2012-02-06 10:45:00,0.028,19.3,,,0.65,0.9906,2.13,512.0,,0.011,,1.3,<0.01,<0.01,8.4,,,,,,0.0,
2012-03-05 11:00:00,0.02,18.8,,,2.4,2.7591,3.35,360.0,,0.076,,0.53,<0.01,<0.01,8.5,,,,,,3.0,
2012-04-02 10:25:00,0.012,4.39,,,1.33,1.7791,2.15,323.0,,0.017,,0.43,<0.01,<0.01,8.4,,,,,,5.0,
2012-05-07 11:05:00,0.019,4.52,,,1.29,1.7151,2.3,330.0,,0.017,,0.27,<0.01,<0.01,8.5,,,,,,6.2,
2012-06-04 11:00:00,0.017,3.81,,,3.14,4.4269,4.77,308.0,,0.046,,0.31,<0.01,<0.01,8.4,,,,,,9.2,
2012-07-02 10:45:00,0.012,8.35,,,1.17,0.8913,3.21,358.0,,0.021,,0.55,<0.01,<0.01,8.5,,,,,,14.5,
2012-08-06 11:30:00,0.015,3.65,,,7.94,2.9546,8.51,293.0,,0.097,,0.37,<0.01,<0.01,8.4,,,,,,16.1,
2012-09-03 10:55:00,0.011,5.16,,,1.27,0.8505,3.16,375.0,,<0.01,,0.4,<0.01,<0.01,8.5,,,,,,12.7,
2012-10-01 15:40:00,<0.01,6.56,,,2.57,1.1357,3.26,388.0,,0.016,,0.51,<0.01,<0.01,8.4,,,,,,13.8,
2012-11-05 11:10:00,<0.01,5.24,,,2.41,7.4742,5.0,343.0,,0.121,,0.59,<0.01,<0.01,8.3,,,,,,6.9,
2012-12-03 10:45:00,0.018,22.6,,,1.43,1.1604,3.09,503.0,,<0.01,,1.3,<0.01,<0.01,8.4,,,,,,1.1,
2013-01-14 12:10:00,0.021,19.5,,,1.78,1.3745,2.12,467.0,,0.014,,1.0,<0.01,<0.01,8.5,,,,,,0.6,
2013-02-04 10:50:00,0.021,93.3,,,3.89,3.6792,2.54,693.0,,0.028,,0.88,<0.01,<0.01,8.4,,,,,,1.0,
2013-03-04 11:00:00,0.015,22.2,,,0.73,0.6742,2.12,469.0,,0.013,,0.82,<0.01,<0.01,8.5,,,,,,5.0,
2013-04-02 11:05:00,<0.01,14.6,,,2.8,2.3767,2.46,438.0,,0.023,,0.79,<0.01,<0.01,8.5,,,,,,5.2,
2013-05-06 10:55:00,0.01,5.4,,,3.65,3.3431,1.89,343.0,,0.024,,0.35,<0.01,<0.01,8.4,,,,,,8.9,
2013-06-03 11:10:00,0.014,7.12,,,4.97,4.8945,2.42,400.0,,0.032,,0.5,<0.01,<0.01,8.5,,,,,,9.5,
2013-07-01 11:00:00,0.014,7.12,,,0.77,0.8545,2.61,379.0,,<0.01,,0.39,<0.01,<0.01,8.5,,,,,,13.6,
2013-08-05 11:10:00,<0.01,11.0,,,0.42,0.4676,1.79,386.0,,<0.01,,0.72,<0.01,<0.01,8.4,,,,,,19.5,
2013-09-02 10:55:00,0.016,12.0,,,0.32,0.396,1.91,397.0,,<0.01,,0.57,<0.01,<0.01,8.4,,,,,,16.4,
2013-09-30 11:15:00,0.021,6.89,,,1.16,1.1392,4.13,371.0,,0.02,,0.5,<0.01,<0.01,8.4,,,,,,14.7,
2013-11-04 11:45:00,0.018,5.24,,,9.82,6.5794,2.93,393.0,,0.046,,0.54,<0.01,<0.01,8.4,,,,,,8.8,
2013-12-02 10:55:00,0.014,25.5,,,0.65,0.6994,1.98,500.0,,<0.01,,0.73,<0.01,<0.01,8.3,,,,,,0.4,
2014-01-13 11:15:00,0.015,8.54,,,1.56,1.5725,2.46,369.0,,0.017,,0.66,<0.01,<0.01,8.4,,,,,,4.0,
2014-02-03 11:00:00,0.013,35.8,,,1.54,0.8203,1.93,517.0,,<0.01,,0.83,<0.01,<0.01,8.4,,,,,,3.9,
2014-03-03 11:50:00,0.049,48.5,,,1.49,1.6466,2.41,537.0,,0.038,,0.77,<0.01,<0.01,8.6,,,,,,4.7,
2014-03-31 10:45:00,0.015,4.7,,,2.45,1.9655,2.38,310.0,,0.02,,0.34,<0.01,<0.01,8.4,,,,,,5.9,
2014-05-05 10:55:00,0.017,5.64,,,1.66,1.636,2.14,380.0,,0.027,,0.44,<0.01,<0.01,8.3,,,,,,10.1,
2014-06-02 07:15:00,0.024,7.13,,,0.95,0.8702,1.86,386.0,,0.01,,0.45,<0.01,<0.01,8.3,,,,,,12.2,
2014-06-30 07:05:00,0.019,3.58,,,1.37,1.5529,4.05,306.0,,0.072,,0.36,<0.01,<0.01,8.3,,,,,,12.6,
2014-08-04 11:10:00,0.011,5.08,,,7.47,1.4874,2.5,402.0,,0.029,,0.56,<0.01,<0.01,8.4,,,,,,17.1,
2014-09-01 11:00:00,0.07,4.35,,,2.57,1.2576,2.57,361.0,,0.037,,0.57,<0.01,0.012,8.5,,,,,,12.6,
2014-09-29 10:50:00,0.016,7.69,,,0.52,0.4494,2.17,403.0,,<0.01,,0.71,<0.01,<0.01,8.4,,,,,,12.8,
2014-11-03 10:30:00,0.01,7.94,,,2.31,0.4273,1.88,404.0,,<0.01,,0.74,<0.01,<0.01,8.4,,,,,,8.7,
2014-12-01 10:10:00,0.019,7.29,,,1.81,0.8979,2.08,406.0,,0.015,,0.76,<0.01,<0.01,8.4,,,,,,6.8,
2015-01-12 10:00:00,0.09,10.9,,,,1.9802,2.88,411.0,,0.04,,0.67,<0.01,0.02,8.3,,,,,,5.3,
2015-02-09 10:20:00,0.018,31.5,,,,0.8031,2.21,538.0,,<0.01,,0.95,<0.01,<0.01,8.2,,,,,,2.4,
2015-03-02 10:15:00,0.039,12.2,,,,26.6712,5.09,242.0,,2.58,,0.62,<0.01,0.02,8.1,,,,,,3.3,
2015-03-30 09:55:00,0.024,3.6,,,,29.1456,4.12,221.0,,0.55,,0.54,<0.01,0.01,8.2,,,,,,5.2,
2015-05-04 11:00:00,0.063,5.47,,,,33.1166,3.32,309.0,,0.148,,0.52,<0.01,<0.01,8.2,,,,,,8.3,
2015-05-11 09:15:00,0.012,9.44,,,,1.5176,1.72,405.0,,0.02,,0.75,<0.01,<0.01,8.3,,,,,,8.9,
2015-06-01 11:10:00,0.019,9.45,,,,0.4988,1.75,385.0,,<0.01,,0.54,<0.01,<0.01,8.2,,,,,,15.9,
2015-06-29 07:10:00,0.052,7.61,,,,0.4656,3.17,349.0,,<0.01,,0.56,<0.01,<0.01,8.4,,,,,,20.1,
2015-08-03 11:15:00,0.375,12.3,,,,0.2358,2.03,384.0,,0.05,,0.65,0.011,0.03,8.3,,,,,,20.0,
