date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-19 10:20:00,0.103,9.8,12.27,10.83,11.57,11.3602,2.2,479.0,,0.023,1.9,1.48,0.026,<0.005,7.9,,10.7,,,,6.5,
2011-02-08 10:00:00,0.14,12.0,6.06,5.67,5.81,5.6936,1.7,513.0,,0.02,2.2,1.86,0.024,0.008,7.9,,10.9,,,,5.8,
2011-03-03 10:00:00,0.135,11.7,7.6,6.99,7.21,7.109,2.8,521.0,,0.028,1.93,1.52,0.009,0.009,7.8,,10.9,,,,5.3,
2011-04-05 09:50:00,0.215,8.3,9.32,7.5,8.13,7.8612,2.1,403.0,,0.03,1.85,1.28,0.019,0.006,7.5,,9.9,,,,9.3,
2011-05-03 10:55:00,1.03,21.5,7.48,5.15,6.15,6.0412,2.9,522.0,,0.207,4.89,2.94,0.064,0.062,7.6,,7.6,,,,12.3,
2011-06-21 10:55:00,0.047,7.6,12.24,10.28,11.13,11.2507,1.9,443.0,,0.037,1.78,1.32,0.011,0.005,7.4,,9.6,,,,13.8,
2011-07-05 10:15:00,0.036,9.1,8.17,7.5,7.8,7.7667,1.63,471.0,,0.026,1.69,1.33,0.009,<0.005,7.9,,9.4,,,,14.7,
2011-08-22 10:00:00,0.023,9.1,7.06,6.59,6.83,6.7319,1.69,480.0,,0.012,1.64,1.35,0.01,<0.005,7.9,,8.7,,,,16.2,
2011-09-22 10:15:00,0.084,7.8,11.92,10.4,10.98,10.9681,2.59,472.0,,0.019,1.58,1.14,0.011,0.006,7.9,,9.3,,,,12.0,
2011-10-25 10:15:00,0.054,10.0,6.97,6.52,6.75,6.7969,1.71,501.0,,0.017,1.75,1.54,0.009,<0.005,8.0,,9.3,,,,10.0,
2011-11-18 12:00:00,0.053,13.8,4.96,4.73,4.84,4.6793,1.48,526.0,,0.024,2.26,1.84,0.01,<0.005,7.9,,11.1,,,,7.4,
2011-12-06 10:20:00,0.08,10.0,7.56,5.24,5.77,5.1724,2.54,456.0,,0.047,2.24,1.81,0.02,<0.005,7.8,,9.9,,,,6.9,
2012-01-25 10:35:00,0.097,8.2,19.17,17.0,18.1,17.2778,3.17,475.0,,0.035,2.53,1.73,0.019,<0.005,7.7,,10.8,,,,5.9,
2012-02-13 14:40:00,0.2,13.5,7.24,6.73,6.97,7.016,1.72,535.0,,0.02,2.53,1.95,0.063,<0.005,7.9,,12.7,,,,3.2,
2012-03-20 11:00:00,0.071,7.6,13.19,10.64,11.43,11.3102,2.16,401.0,,0.029,1.64,1.25,0.01,<0.005,8.1,,11.5,,,,7.7,
2012-04-27 10:00:00,0.059,6.1,14.34,12.43,13.02,12.6185,1.71,374.0,,0.038,1.52,1.07,0.012,<0.005,7.9,,10.1,,,,10.3,
2012-05-09 12:40:00,0.096,7.4,13.38,12.12,12.56,12.6175,1.07,402.0,,0.027,1.56,1.31,0.017,<0.005,7.9,,10.6,,,,11.8,
2012-06-21 12:00:00,0.034,9.2,15.2,14.83,14.95,14.7351,1.25,442.0,,0.014,1.47,1.32,0.008,<0.005,7.8,,10.1,,,,13.9,
2012-07-05 12:50:00,0.052,8.7,31.12,13.78,17.03,13.2177,2.73,437.0,,0.039,1.94,1.4,0.014,0.007,7.5,,9.4,,,,15.6,
2012-08-20 11:10:00,0.013,9.0,16.73,8.3,9.3,6.5038,1.16,463.0,,0.015,1.77,1.41,0.009,<0.005,7.9,,9.2,,,,16.8,
2012-09-21 13:45:00,0.047,7.7,13.41,11.73,12.38,10.539,2.91,473.0,,0.021,1.76,1.18,0.008,<0.005,7.7,,10.9,,,,12.7,
2012-10-30 11:10:00,0.046,9.5,10.55,8.18,9.77,8.5664,2.3,482.0,,0.02,1.82,1.53,0.008,<0.005,7.5,,10.8,,,,7.5,
2012-11-08 12:45:00,0.036,7.3,14.88,13.2,13.99,12.344,2.76,478.0,,0.023,1.61,1.3,0.006,<0.005,7.7,,11.1,,,,8.2,
2012-12-07 11:30:00,0.08,14.2,13.41,12.41,12.75,11.0431,3.21,537.0,,0.035,2.01,1.65,0.012,0.006,7.5,,11.1,,,,5.1,
2013-01-16 10:40:00,0.07,11.7,9.95,9.46,9.61,9.5277,2.4,526.0,,0.02,2.22,1.82,0.016,<0.005,7.5,,10.7,,,,5.7,
