date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-26 08:39:00,0.41,20.8,,,23.9,27.267,1.16,557.0,,0.048,1.75,1.3,0.026,0.042,8.2,,10.9,,,,1.9,2.051
2011-02-23 08:17:00,0.442,26.7,,,15.1,17.775,1.68,594.0,,0.05,2.14,1.44,0.044,0.029,8.2,,10.7,,,,4.4,4.733
2011-03-23 08:05:00,0.126,16.4,,,24.5,26.0858,1.58,471.0,,0.047,1.12,0.858,0.02,0.03,8.1,,10.1,,,,7.0,7.07
2011-04-20 08:03:00,0.146,11.2,,,31.6,35.3585,0.96,390.0,,0.041,0.99,0.79,0.027,0.034,8.0,,9.6,,,,11.4,11.297
2011-05-18 07:59:00,0.097,8.94,,,40.8,47.3117,1,348.0,,0.049,0.83,0.667,0.027,,8.1,,10.0,,,,12.0,11.622
2011-06-15 07:51:00,0.037,7.58,,,46.6,54.2029,0.89,315.0,,0.046,0.72,0.583,0.026,0.027,8.2,,9.5,,,,14.0,12.967
2011-06-29 08:15:00,0.071,4.84,,,74.4,86.9602,0.78,236.0,,0.282,0.576,0.453,0.041,0.029,8.1,,,,,,13.7,11.52
2011-07-12 08:25:00,0.095,5.59,,,56.2,63.6692,0.79,249.0,,0.144,0.67,0.53,0.045,0.03,8.0,,9.7,,,,13.1,11.375
2011-08-09 08:40:00,0.085,6.01,,,55.2,57.5726,0.76,273.0,,0.08,0.73,0.6,0.04,0.029,8.6,,10.0,,,,10.9,9.91
2011-09-06 08:12:00,0.092,4.45,,,71.1,81.6493,1.21,244.0,,0.189,0.57,0.43,0.044,0.039,7.9,,10.3,,,,9.3,9.03
2011-10-05 08:21:00,0.189,9.95,,,26.1,29.5015,0.84,360.0,,0.053,0.81,0.61,0.039,0.037,8.0,,10.3,,,,11.0,10.378
2011-11-02 08:11:00,0.292,14.0,,,19.9,20.3076,1.25,451.0,,0.052,1.06,0.858,0.032,0.041,8.0,,10.1,,,,10.3,10.019
2012-01-25 08:29:00,0.145,19.1,,,52.2,52.7411,1.48,478.0,,0.045,1.23,1.01,0.021,0.028,8.3,,11.6,,,,5.3,5.42
2012-02-22 08:37:00,0.448,26.5,,,18.0,22.8333,1.41,584.0,,0.065,2.05,1.53,0.032,0.045,8.1,,12.3,,,,2.9,2.713
2012-03-21 08:02:00,0.099,16.4,,,45.3,47.6532,1.66,455.0,,0.045,1.08,0.85,0.018,0.021,8.2,,11.5,,,,7.4,7.236
2012-04-18 08:00:00,0.155,13.3,,,63.4,66.8125,1.4,446.0,,0.052,1.12,0.87,0.024,0.038,8.3,,10.8,,,,7.6,8.0
2012-05-15 07:50:00,0.046,5.32,,,108.0,116.4612,0.79,302.0,,0.141,0.64,0.53,0.027,0.012,8.2,,10.7,,,,8.5,8.19
2012-05-29 07:49:00,0.046,4.24,,,101.0,118.1219,0.93,260.0,,0.073,0.54,0.47,0.024,0.019,8.1,,10.4,,,,10.1,9.302
2012-06-27 13:12:00,0.131,4.33,,,111.0,111.016,0.73,235.0,,0.324,0.55,0.412,0.043,0.028,8.1,,10.4,,,,11.9,10.884
2012-07-11 08:11:00,0.063,5.93,,,70.6,74.717,0.67,264.0,,0.127,0.64,0.55,0.047,0.026,8.1,,10.2,,,,11.6,10.353
2012-08-08 08:14:00,0.043,5.76,,,57.0,62.0382,0.77,273.0,,0.189,0.68,0.587,0.05,0.034,8.1,,10.5,,,,11.6,10.488
2012-09-04 07:52:00,0.054,7.23,,,47.1,48.6058,0.96,336.0,,0.079,0.73,0.62,0.029,0.019,8.1,,10.1,,,,12.1,11.212
2012-10-03 07:49:00,0.114,8.45,,,46.5,48.172,1.14,363.0,,0.065,0.94,0.64,0.03,0.039,8.2,,10.7,,,,10.7,10.321
2012-11-07 07:44:00,0.043,9.02,,,78.5,84.052,2.04,412.0,,0.054,1.03,0.94,0.02,0.026,8.3,,11.4,,,,6.6,6.626
2013-01-23 08:16:00,0.194,31.1,,,35.3,34.6633,1.35,595.0,,0.045,1.57,1.32,0.026,0.029,8.3,,11.4,,,,3.6,3.504
2013-02-27 07:49:00,0.36,23.7,,,27.9,29.9126,1.27,586.0,,0.049,1.97,1.47,0.024,0.037,8.4,,12.0,,,,2.5,2.621
2013-03-20 07:50:00,0.155,31.3,,,47.5,50.1031,1.83,555.0,,0.052,1.52,1.27,0.023,0.028,8.3,,11.2,,,,6.0,6.05
2013-04-17 08:06:00,0.079,4.96,,,169.0,172.7197,1.4,288.0,,0.283,0.74,0.616,0.042,0.016,8.2,,11.3,,,,7.7,7.264
2013-04-29 12:23:00,0.04,7.76,,,126.0,124.6631,1.18,344.0,,0.038,0.79,0.69,0.015,0.01,8.4,,11.1,,,,7.6,7.493
2013-05-15 08:00:00,0.058,5.57,,,127.0,132.7614,1.01,298.0,,0.076,0.6,0.495,0.031,0.042,8.3,,10.5,,,,10.4,9.31
2013-06-12 07:56:00,0.048,4.83,,,124.0,132.8211,0.87,280.0,,0.068,0.62,0.44,0.026,0.016,8.2,,10.5,,,,10.7,9.428
2013-07-10 08:15:00,0.092,4.31,,,99.8,108.9923,0.68,245.0,,0.442,0.67,0.44,0.049,0.017,8.1,,10.4,,,,11.6,10.42
2013-08-07 07:55:00,0.099,4.79,,,92.0,90.4406,0.81,245.0,,0.194,0.69,0.48,0.056,0.022,8.0,,10.1,,,,12.9,11.68
2013-09-03 08:41:00,0.121,8.73,,,37.9,34.4537,0.77,338.0,,0.059,0.88,0.626,0.034,0.033,8.0,,10.3,,,,12.1,11.562
2013-10-02 08:17:00,0.065,8.91,,,39.7,40.8253,0.97,369.0,,0.041,0.79,0.646,0.024,0.028,8.2,,10.2,,,,12.0,11.593
2013-11-06 08:03:00,0.042,5.92,,,248.0,247.6666,1.91,361.0,,0.119,0.82,0.62,0.033,0.024,8.2,,11.1,,,,8.4,8.41
2014-01-14 08:12:00,0.13,17.5,,,65.3,65.9474,1.62,475.0,,0.07,1.15,1.01,0.024,0.034,8.2,,11.8,,,,5.5,5.97
2014-02-11 07:46:00,0.115,18.7,,,72.8,80.8134,2.18,465.0,,0.111,1.19,0.98,0.041,0.042,8.2,,10.9,,,,4.8,5.344
2014-03-11 08:03:00,0.09,13.8,,,55.5,60.9103,1.36,471.0,,0.051,1.07,0.93,0.018,0.02,8.1,,11.5,,,,6.5,6.974
2014-04-08 07:57:00,0.106,6.44,,,130.0,91.5953,1.36,335.0,,0.082,0.811,0.59,0.014,0.018,8.2,,10.4,,,,9.9,9.422
2014-05-07 07:50:00,0.139,7.77,,,110.0,77.1249,1.09,366.0,,0.053,0.795,0.59,0.02,0.031,8.2,,10.5,,,,10.5,10.12
2014-06-03 07:44:00,0.109,6.22,,,69.2,70.1713,0.86,325.0,,0.059,0.747,0.626,0.02,0.025,8.1,,10.2,,,,11.0,10.302
2014-07-01 07:52:00,0.044,4.74,,,66.7,70.5725,0.95,271.0,,0.062,0.57,0.499,0.029,0.03,8.1,,10.2,,,,10.9,10.306
2014-07-29 08:04:00,0.087,3.02,,,190.0,179.9826,1.55,241.0,,0.02,0.51,0.35,0.074,0.02,8.2,,10.4,,,,11.2,10.978
2014-08-26 08:15:00,0.103,8.15,,,149.0,56.274,1.23,376.0,,0.068,0.74,0.669,0.012,0.033,8.2,,10.1,,,,11.1,11.155
2014-09-23 07:49:00,0.123,6.41,,,44.5,48.6945,1.26,331.0,,0.115,0.59,0.492,0.037,0.029,8.2,,10.4,,,,10.8,10.475
2014-10-21 07:58:00,0.375,9.12,,,43.7,39.9372,1.16,375.0,,0.152,1.08,0.656,0.051,0.056,8.0,,9.9,,,,11.6,11.376
2014-11-18 07:45:00,0.06,6.78,,,108.0,110.8672,2.58,418.0,,0.069,0.94,0.8,0.02,0.024,8.3,,10.4,,,,7.7,7.785
2015-01-28 07:42:00,0.209,36.8,,,29.9,32.9913,1.28,609.0,,0.089,1.35,1.22,0.027,0.041,8.2,,11.2,,,,3.5,3.728
2015-02-25 08:03:00,0.181,27.0,,,42.4,45.6587,1.83,557.0,,0.061,1.52,1.23,0.029,0.035,8.3,,11.5,,,,4.8,5.217
2015-03-25 08:16:00,0.077,10.7,,,52.5,54.6143,1.25,435.0,,0.039,0.96,0.831,0.018,0.023,8.3,,10.4,,,,8.7,8.614
2015-04-22 07:39:00,0.093,6.24,,,79.0,94.6521,1.08,348.0,,0.044,0.76,0.6,0.017,0.02,8.2,,10.6,,,,10.2,9.257
2015-05-20 07:50:00,0.114,6.45,,,97.4,100.4019,0.88,331.0,,0.072,0.72,0.48,0.03,0.032,8.2,,10.1,,,,9.5,8.96
2015-06-17 07:46:00,0.117,5.02,,,90.1,98.4313,0.78,280.0,,0.165,0.59,0.39,0.048,0.021,8.2,,9.8,,,,11.4,10.374
2015-06-29 07:41:00,0.104,6.25,,,58.1,65.9529,0.61,300.0,,0.067,0.65,0.47,0.023,0.025,8.1,,9.2,,,,14.0,12.716
2015-07-15 07:42:00,0.097,5.45,,,58.0,62.8403,0.8,232.0,,0.17,0.6,0.49,0.063,0.03,8.0,,9.3,,,,13.3,11.908
2015-08-04 07:44:00,0.104,5.25,,,64.4,74.3068,0.7,257.0,,0.253,0.64,0.49,0.074,0.028,8.1,,9.5,,,,11.7,11.6
2015-09-08 07:45:00,0.145,8.89,,,32.4,32.4116,0.88,386.0,,0.067,0.84,0.642,0.027,0.036,8.2,,9.9,,,,11.7,11.395
2015-10-07 07:53:00,0.08,3.22,,,204.0,210.9154,2.6,273.0,,0.643,0.68,0.513,0.085,0.089,8.2,,10.3,,,,10.7,10.397
2015-11-04 07:32:00,0.217,10.4,,,27.2,22.3822,1.08,469.0,,0.06,1.04,0.68,0.023,0.04,8.2,,9.2,,,,7.6,7.55
2016-01-20 07:53:00,0.269,30.5,,,45.5,45.4688,1.34,564.0,,0.058,1.75,1.35,0.022,0.044,8.2,,12.0,,,,4.2,4.503
2016-02-24 07:33:00,0.118,11.3,,,107.0,113.5038,1.73,384.0,,0.165,1.13,0.813,0.047,0.042,8.2,,11.5,,,,5.7,6.06
2016-03-23 07:19:00,0.244,13.1,,,54.2,59.8031,1.2,459.0,,0.059,1.24,0.84,0.023,0.034,8.3,,10.1,,,,6.8,6.993
2016-04-20 07:34:00,0.063,7.1,,,110.0,112.7257,1.34,370.0,,0.067,0.787,0.64,0.018,0.022,8.2,,9.9,,,,8.3,8.014
2016-05-18 07:25:00,0.068,6.6,,,95.9,93.9893,1,347.0,,0.032,0.77,0.694,0.021,0.029,8.1,,10.7,,,,9.5,9.02
2016-05-30 08:00:00,0.028,3.18,,,273.0,256.675,1.11,246.0,,0.205,0.52,0.483,0.036,0.029,8.1,,9.7,,,,9.3,8.94
2016-06-15 07:39:00,0.044,3.36,,,209.0,215.675,1.17,280.0,,0.133,0.5,0.43,0.039,0.02,8.3,,10.5,,,,9.5,8.741
2016-07-13 07:37:00,0.06,2.82,,,162.0,189.7225,1,214.0,,0.015,0.457,0.32,0.095,0.013,8.2,,10.4,,,,10.9,9.936
2016-08-10 07:32:00,0.092,5.53,,,80.8,91.3571,0.85,288.0,,0.195,0.68,0.59,0.042,0.028,8.1,,9.9,,,,11.3,10.132
2016-09-06 07:51:00,0.072,3.89,,,66.5,70.987,0.74,258.0,,0.415,0.5,0.368,0.046,0.017,8.1,,10.1,,,,11.3,10.206
2016-10-12 07:48:00,0.268,13.7,,,19.0,21.7546,0.8,468.0,,0.064,1.18,0.9,0.027,0.055,8.2,,10.2,,,,7.9,8.17
2016-11-02 07:46:00,0.247,10.5,,,23.1,23.5017,1.17,446.0,,0.08,1.13,0.87,0.028,0.041,8.1,,11.1,,,,7.9,7.88
2017-01-25 07:38:00,0.874,20.5,,,12.9,12.4811,1.38,598.0,,0.078,2.28,1.53,0.022,0.053,8.1,,10.6,,,,0.9,1.082
