date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-25 12:00:00,0.103,5.8,,,3.25,3.28,0.7,372.0,,0.065,,0.91,<0.015,<0.008,8.3,,,,,,,
2011-02-24 12:00:00,0.154,6.3,,,3.51,5.675,0.55,329.0,,0.022,,0.79,0.051,<0.008,8.1,,,,,,,
2011-03-24 12:00:00,0.144,7.1,,,2.68,3.071,0.66,418.0,,0.104,,1.2,<0.015,0.021,8.4,,11.4,,,,10.2,
2011-04-29 12:00:00,1.1,3.5,,,6.01,7.506,1.04,289.0,,0.045,,1.21,<0.015,0.03,8.3,,10.9,,,,,
2011-05-26 12:00:00,0.243,2.1,,,8.71,10.116,0.93,236.0,,0.052,,0.2,<0.015,<0.008,8.2,,10.6,,,,10.6,
2011-06-29 12:00:00,0.162,2.7,,,9.65,10.02,0.67,319.0,,0.108,,0.24,<0.015,<0.008,8.1,,9.9,,,,13.4,
2011-07-20 12:00:00,0.078,2.8,,,7.93,9.932,<0.4,316.0,,0.053,,0.28,<0.015,0.031,8.0,,10.2,,,,11.1,
2011-08-29 12:00:00,0.117,2.6,,,6.54,9.29,<0.4,295.0,,0.011,,0.44,<0.015,<0.008,8.1,,10.4,,,,10.3,
2011-09-20 12:00:00,0.107,<2.0,,,8.0,8.773,0.7,273.0,,0.466,,0.34,<0.015,<0.008,8.3,,10.3,,,,10.3,
2011-10-28 12:00:00,0.085,3.3,,,6.57,4.75,0.59,297.0,,0.072,,0.73,<0.015,0.008,8.1,,12.2,,,,8.8,
2011-11-25 12:00:00,0.255,3.2,,,5.09,5.121,<0.4,297.0,,0.075,,0.82,<0.015,<0.008,8.1,,11.8,,,,2.6,
2011-12-28 12:00:00,0.378,8.2,,,4.31,3.637,0.92,378.0,,0.027,,0.49,<0.015,<0.008,8.3,,13.2,,,,3.5,
2012-01-26 12:00:00,0.253,,,,6.12,6.354,0.67,319.0,,0.048,,<0.2,0.019,0.016,8.0,,12.6,,,,4.7,
2012-02-20 12:00:00,0.266,16.3,,,3.73,5.436,0.7,444.0,,0.013,,1.23,0.052,<0.008,8.0,,13.7,,,,3.2,
2012-03-29 12:00:00,0.3,5.6,,,8.31,8.865,1.04,320.0,,0.037,,0.64,<0.015,<0.008,8.2,,11.6,,,,8.2,
2012-04-23 12:00:00,0.027,8.3,,,5.71,5.518,0.89,413.0,,0.32,,0.87,<0.015,<0.008,8.0,,10.4,,,,8.8,
