date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-25 12:00:00,0.302,12.1,,,49.9,44.2942,0.77,325.0,,0.047,,0.84,<0.015,0.009,8.0,,,,,,,2.93
2011-02-24 12:00:00,0.385,19.3,,,38.5,33.6972,0.5,387.0,,0.074,,0.82,0.274,0.024,7.8,,,,,,,4.11
2011-03-24 12:00:00,0.327,17.7,,,31.2,28.1441,0.79,433.0,,0.151,,1.9,0.02,0.118,8.2,,11.3,,,,10.2,7.29
2011-04-29 12:00:00,0.409,20.3,,,46.2,40.9842,1.28,353.0,,0.082,,1.23,0.047,0.021,8.0,,10.5,,,,,9.6
2011-05-26 12:00:00,0.179,3.5,,,117.0,113.9876,0.67,156.0,,0.292,,<0.2,0.026,<0.008,8.0,,10.6,,,,9.2,11.1
2011-06-29 12:00:00,0.153,2.5,,,190.0,189.618,0.67,135.0,,0.07,,0.36,<0.015,<0.008,8.1,,10.8,,,,8.6,9.4
2011-07-20 12:00:00,0.334,3.5,,,162.0,179.0709,0.43,162.0,,0.058,,<0.2,<0.015,0.036,8.2,,11.0,,,,8.2,8.28
2011-08-29 12:00:00,0.297,4.6,,,133.0,146.1087,<0.4,161.0,,0.104,,0.32,<0.015,<0.008,8.0,,11.1,,,,6.8,8.16
2011-09-20 12:00:00,0.134,6,,,78.0,75.6724,0.83,189.0,,0.165,,0.311,0.029,0.012,8.1,,10.8,,,,8.3,8.59
2011-10-28 12:00:00,0.249,6,,,44.6,41.7252,0.64,310.0,,0.044,,0.76,<0.015,<0.008,8.0,,11.5,,,,8.2,6.65
2011-11-25 12:00:00,0.412,14.2,,,48.2,46.2452,0.47,303.0,,0.528,,0.96,<0.015,<0.008,7.9,,11.4,,,,4.9,4.56
2011-12-28 12:00:00,0.663,21.2,,,42.3,40.7362,1.09,359.0,,0.159,,0.61,0.036,0.016,8.0,,11.8,,,,4.3,2.87
2012-01-26 12:00:00,0.563,,,,49.4,45.8502,0.85,367.0,,0.042,,0.48,0.025,<0.008,7.8,,11.6,,,,5.0,4.88
2012-02-20 12:00:00,0.423,17.8,,,47.1,46.3962,0.68,295.0,,0.021,,1.19,0.092,<0.008,7.6,,12.3,,,,3.3,3.42
2012-03-29 12:00:00,0.487,11.7,,,63.0,53.0953,1.37,361.0,,0.053,,0.64,0.02,<0.008,8.1,,10.8,,,,9.5,6.75
2012-04-23 12:00:00,0.249,23.1,,,37.1,34.7212,1.36,428.0,,0.029,,1.02,0.055,0.016,8.1,,10.5,,,,10.2,7.8
2012-05-29 12:00:00,0.062,4.4,,,169.0,169.1399,0.57,197.0,,1.07,,0.57,0.016,<0.008,7.8,,11.7,,,,8.0,8.59
2012-06-27 12:00:00,0.112,<2.0,,,314.0,303.1265,0.74,134.0,,0.208,,0.34,<0.015,<0.008,8.1,,11.4,,,,9.3,8.59
2012-07-30 12:00:00,0.108,3.6,,,186.0,206.632,0.4,137.0,,0.141,,<0.2,<0.015,<0.008,8.1,,11.4,,,,8.3,8.04
