date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-04 11:15:00,<0.01,9.81,,,,104.7351,1.65,366.0,,0.015,1.58,1.39,<0.005,0.009,8.1,,10.9,,,,4.6,4.955
2011-02-02 11:20:00,<0.01,10.0,,,,109.9826,1.72,411.0,,0.013,1.52,1.49,0.009,0.008,8.2,,11.5,,,,4.1,4.13
2011-03-03 10:15:00,<0.01,10.2,,,,103.0023,1.76,384.0,,0.015,1.67,1.51,0.006,0.007,8.2,,11.0,,,,4.2,4.465
2011-04-11 11:25:00,0.019,10.5,,,,98.0726,1.91,373.0,,0.008,1.46,1.41,0.008,<0.005,8.3,,11.6,,,,8.5,6.545
2011-05-03 12:05:00,0.023,8.21,,,,97.0163,1.64,347.0,,0.012,1.21,1.07,0.011,<0.005,8.4,,10.2,,,,14.5,13.685
2011-06-08 12:05:00,0.01,6.1,,,,216.4596,1.41,312.0,,0.01,1.05,0.792,0.01,<0.005,8.5,,9.5,,,,17.9,18.575
2011-07-07 10:55:00,0.015,5.34,,,,183.8568,1.57,298.0,,0.008,0.815,0.697,0.011,<0.005,8.3,,9.8,,,,21.8,19.995
2011-08-08 11:25:00,0.012,5.62,,,,227.5812,1.65,286.0,,0.012,0.982,0.635,0.009,<0.005,8.4,,9.0,,,,20.5,20.11
2011-09-06 11:47:00,0.016,5.37,,,,225.9903,1.37,304.0,,0.009,0.743,0.573,0.007,<0.005,8.4,,9.0,,,,20.7,21.011
2011-10-05 11:35:00,0.011,5.59,,,,88.9112,1.35,280.0,,0.006,0.688,0.606,0.011,<0.005,8.3,,9.6,,,,18.8,18.815
2011-11-09 10:45:00,0.014,6.15,,,,89.2529,1.37,306.0,,0.008,1.05,0.765,0.009,<0.005,8.0,,9.5,,,,12.4,12.59
2011-12-05 10:15:00,0.01,7.59,,,,111.9073,1.33,229.0,,0.011,1.08,0.962,0.009,<0.005,8.1,,10.9,,,,9.0,9.325
2012-01-04 10:30:00,0.011,9.13,,,,428.8698,1.71,355.0,,0.016,1.46,1.25,0.005,0.009,8.2,,10.8,,,,6.4,6.37
2012-02-02 12:00:00,0.013,9.78,,,,195.8903,1.8,363.0,,0.016,1.64,1.39,0.005,0.009,8.2,,11.1,,,,4.9,5.09
2012-03-05 10:30:00,0.017,10.4,,,,148.354,1.75,377.0,,0.009,1.94,1.45,0.008,<0.005,8.4,,12.4,,,,3.8,3.73
2012-04-03 10:40:00,0.017,9.25,,,,175.419,1.63,362.0,,0.012,1.44,1.19,0.009,<0.005,8.4,,12.4,,,,9.2,9.21
