date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-25 09:15:00,0.008,9.7,,,23.2,24.9007,1.8,398.0,,0.043,,1.7,0.001,0.034,8.2,,12.3,,,,3.8,3.96
2011-02-22 08:27:00,0.008,14.0,,,14.8,11.6907,1.6,461.0,,0.033,,2.2,0.002,0.019,8.3,,11.0,,,,6.0,5.93
2011-03-22 08:40:00,0.011,14.0,,,21.9,22.4357,1.8,453.0,,0.029,,1.8,0.004,0.018,8.3,,10.4,,,,6.5,6.12
2011-04-26 07:45:00,0.02,13.0,,,7.39,6.8462,2.1,398.0,,0.01,,1.2,0.01,0.006,8.0,,9.5,,,,13.9,13.74
2011-05-10 09:30:00,0.013,16.0,,,6.24,5.6722,2.0,396.0,,0.041,,0.93,0.016,0.004,8.2,,10.8,,,,16.9,16.48
2011-06-27 11:35:00,0.029,13.0,,,7.2,6.3462,2.0,370.0,,0.022,,0.95,0.008,0.007,8.3,,11.0,,,,20.7,19.48
2011-07-18 07:30:00,0.025,12.0,,,30.1,32.005,2.8,459.0,,0.059,,1.7,0.004,0.019,8.2,,9.6,,,,13.2,13.08
2011-08-09 08:55:00,0.013,9.4,,,18.1,16.2895,2.4,442.0,,0.052,,1.2,0.003,0.015,8.3,,9.9,,,,15.0,14.78
2011-09-06 08:40:00,0.041,8.4,,,37.5,35.8131,3.1,464.0,,0.091,,1.5,0.006,0.041,8.1,,10.0,,,,13.4,13.23
2011-10-04 08:35:00,0.017,11.0,,,6.59,6.0427,2.4,427.0,,0.02,,1.0,0.009,0.005,8.1,,9.2,,,,14.4,14.355
2011-11-02 08:15:00,0.008,12.0,,,7.31,6.5077,2.1,455.0,,0.028,,1.5,0.002,0.002,8.1,,10.4,,,,10.3,10.13
2011-12-06 07:55:00,0.027,12.0,,,35.2,39.3317,2.3,493.0,,0.142,,2.2,<0.001,0.047,8.2,,11.0,,,,7.4,7.18
2012-01-24 08:00:00,0.049,9.0,,,157.0,163.1439,2.4,404.0,,0.07,,1.3,0.006,0.041,8.1,,11.8,,,,6.3,5.85
2012-02-21 06:55:00,0.038,10.0,,,11.4,11.1203,1.4,438.0,,0.031,,1.6,0.002,0.02,8.2,,12.2,,,,3.7,3.525
2012-03-19 07:25:00,0.021,11.0,,,21.2,18.13,2.0,444.0,,0.031,,1.9,0.004,0.002,8.3,,11.1,,,,6.8,6.58
2012-04-24 08:00:00,0.024,10.0,,,68.3,67.682,1.9,437.0,,0.047,,2.0,0.005,0.024,8.2,,10.6,,,,8.7,8.32
2012-05-29 07:10:00,0.022,8.3,,,19.5,23.4137,2.1,415.0,,0.024,,1.2,0.005,0.005,8.2,,9.1,,,,14.8,14.49
2012-06-18 09:24:00,0.028,7.2,,,30.9,37.6221,2.4,443.0,,0.054,,1.5,0.005,0.021,8.2,,10.0,,,,14.8,14.612
2012-07-10 08:10:00,0.017,6.8,,,30.7,33.593,2.2,462.0,,0.048,,1.8,0.005,0.02,8.2,,9.6,,,,14.9,14.5
2012-08-21 08:30:00,0.019,10.0,,,6.95,7.0722,2.1,394.0,,0.035,,0.91,0.005,0.006,8.1,,8.3,,,,20.7,20.48
2012-09-11 08:00:00,0.019,8.0,,,18.8,18.0365,2.1,454.0,,0.018,,1.5,0.003,0.013,8.2,,9.1,,,,15.5,15.24
