date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-26 10:45:00,<0.01,1.7,,,4.98,3.9622,<1.0,348.0,378.0,<0.01,,<0.1,0.002,<0.01,7.7,8.065,,11.395,96.5202,,0.2,0.25
2011-02-14 14:00:00,<0.01,1.8,,,4.54,3.7797,<1.0,411.0,402.0,<0.01,,0.36,<0.002,<0.01,8.1,8.13,,11.12,100.5452,,2.3,2.66
2011-03-27 11:45:00,<0.01,2.9,,,5.85,4.9006,<1.0,365.0,360.35,<0.01,,0.65,<0.002,<0.01,7.8,8.15,,10.985,102.1154,,3.9,3.705
2011-04-26 13:55:00,<0.01,1.3,,,18.0,15.6622,<1.0,235.0,208.5,0.017,,0.19,<0.002,<0.01,8.3,8.085,,10.135,104.072,,7.2,7.59
2011-05-24 08:05:00,<0.01,<1.0,,,48.0,42.0731,<1.0,181.0,138.4,0.014,,0.37,<0.002,<0.01,7.9,7.77,,10.48,102.0644,,5.9,5.495
2011-06-29 16:25:00,<0.01,1.1,,,61.0,52.8073,<1.0,131.0,120.0,0.04,,0.35,<0.002,<0.01,7.9,7.965,,9.105,104.9238,,13.0,12.425
2011-07-19 09:15:00,<0.01,<1.0,,,60.4,55.0911,<1.0,135.0,130.35,0.033,,0.18,<0.002,<0.01,7.8,7.815,,9.58,100.607,,8.6,8.5
2011-08-18 18:45:00,<0.01,<1.0,,,37.3,39.1619,<1.0,127.0,105.85,0.042,,0.24,<0.002,<0.01,8.2,7.78,,8.88,101.2347,,13.3,11.955
2011-09-27 15:30:00,0.014,<1.0,,,30.8,27.0008,<1.0,188.0,175.0,0.018,,0.23,<0.002,<0.01,8.3,8.18,,9.52,106.2993,,10.6,11.06
2011-10-17 15:05:00,<0.01,<1.0,,,19.4,17.4256,<1.0,228.0,210.1,<0.01,,0.25,<0.002,<0.01,8.2,8.145,,10.21,104.9334,,6.7,7.625
2011-11-17 09:40:00,<0.01,1.1,,,11.5,10.1642,<1.0,283.0,254.2,<0.01,,0.17,<0.002,<0.01,8.3,7.95,,11.35,99.3385,,0.9,1.45
2011-12-13 11:20:00,<0.01,1.3,,,,4.9746,<1.0,367.0,363.8,<0.01,,0.49,<0.002,<0.01,8.0,8.01,,11.83,100.0123,,0.2,0.18
2012-01-18 11:15:00,<0.01,1.6,,,4.91,3.7197,1.5,389.0,385.9,<0.01,,0.43,0.003,<0.01,8.0,8.01,,11.91,100.8271,,0.1,0.23
2012-02-12 13:40:00,<0.01,3,,,4.05,3.2417,<1.0,380.0,377.0,<0.01,,0.31,<0.002,<0.01,8.2,8.08,,11.91,100.2189,,0.0,0.01
2012-03-20 10:00:00,<0.01,3.3,,,6.66,5.9115,<1.0,329.0,330.0,<0.01,,0.57,<0.002,<0.01,8.1,7.95,,11.87,102.7393,,1.0,1.04
2012-04-17 11:30:00,<0.01,2.9,,,9.62,7.8234,<1.0,361.0,318.5,0.034,,0.58,<0.002,<0.01,8.3,8.24,,11.34,106.5149,,5.0,4.1
2012-05-21 17:05:00,<0.01,1.5,,,39.8,36.4166,<1.0,188.0,170.4,0.055,,0.99,<0.002,<0.01,8.2,8.01,,9.925,99.5313,,6.6,6.645
2012-06-20 10:15:00,<0.01,<1.0,,,80.4,68.3095,<1.0,138.0,120.0,0.043,,0.11,<0.002,<0.01,8.1,7.84,,9.72,100.2576,,7.8,7.77
2012-07-24 10:45:00,0.012,<1.0,,,34.6,27.5183,<1.0,176.0,160.0,0.05,,0.1,<0.002,<0.01,8.0,7.85,,9.45,102.0117,,9.6,9.635
2012-09-24 09:05:00,<0.01,<1.0,,,18.9,12.2805,<1.0,234.0,219.0,<0.01,,0.12,<0.002,<0.01,8.1,7.835,,9.495,97.2457,,7.8,7.485
2012-10-22 11:15:00,<0.01,3.4,,,14.0,12.396,<1.0,248.0,238.65,<0.01,,0.28,<0.002,<0.01,8.2,8.035,,10.535,102.192,,4.9,5.34
2012-11-28 15:40:00,0.035,2.1,,,11.6,12.433,<1.0,125.0,241.4,0.04,,0.407,<0.002,<0.01,8.1,8.01,,10.55,94.1478,,3.2,2.17
2012-12-17 12:35:00,0.01,1.7,,,7.03,5.753,<1.0,342.0,331.85,0.01,,0.316,<0.002,0.01,8.1,8.0,,11.435,98.8934,,0.4,1.01
2013-01-23 11:20:00,<0.01,2.1,,,4.89,3.4947,<1.0,414.0,354.2,<0.01,,0.45,<0.002,<0.01,8.1,8.13,,12.05,101.9002,,0.0,0.19
2013-02-19 09:50:00,<0.01,2.1,,,4.5,3.0678,<1.0,433.0,431.0,<0.01,,0.83,<0.002,<0.01,8.3,8.03,,12.0,101.004,,0.1,0.02
2013-03-21 11:00:00,<0.01,3.1,,,3.85,3.4027,<1.0,427.0,439.0,<0.01,,0.3,<0.002,<0.01,8.2,8.14,,11.91,104.4659,,1.7,1.53
2013-04-23 09:45:00,<0.01,3.5,,,17.1,12.819,<1.0,262.0,260.5,0.01,,0.32,0.003,<0.01,8.0,8.115,,11.09,104.7541,,3.9,4.315
2013-05-21 11:15:00,<0.01,2.3,,,37.0,33.5913,<1.0,227.0,195.0,<0.01,,0.31,<0.002,<0.01,8.2,8.11,,10.19,98.2356,,5.2,5.1
2013-06-25 11:20:00,<0.01,<1.0,,,60.2,54.8636,<1.0,143.0,141.5,0.021,,0.12,<0.002,<0.01,8.1,7.87,,10.09,101.7868,,6.7,6.88
2013-07-24 10:15:00,<0.01,<1.0,,,49.4,42.8836,<1.0,142.0,136.0,0.025,,0.27,<0.002,<0.01,8.1,7.77,,9.78,103.98,,8.9,9.005
2013-08-20 14:45:00,0.01,<1.0,,,36.2,30.0176,<1.0,160.0,148.4,0.02,,0.29,<0.002,<0.01,8.1,,,9.345,104.1499,,10.5,10.98
2013-09-23 10:25:00,<0.01,<1.0,,,13.2,11.5021,<1.0,254.0,246.1,<0.01,,0.35,<0.002,<0.01,8.1,7.985,,10.505,101.7044,,5.1,5.265
2013-10-17 09:35:00,<0.01,1.2,,,12.6,10.8706,<1.0,243.0,265.5,<0.01,,0.13,0.003,<0.01,8.2,7.835,,10.41,98.1513,,4.6,4.245
2013-11-14 11:15:00,<0.01,1.3,,,17.1,14.8043,<1.0,253.0,242.25,<0.01,,<0.1,<0.002,<0.01,8.3,8.035,,11.45,103.681,,2.9,2.715
2013-12-16 11:30:00,<0.01,1.4,,,7.15,5.9645,<1.0,361.0,354.9,<0.01,,0.57,<0.002,<0.01,8.3,8.03,,12.01,101.3388,,0.1,0.11
2014-01-16 11:50:00,<0.01,2.1,,,6.28,4.7646,<1.0,382.0,371.9,<0.01,,0.61,<0.002,<0.01,8.3,8.15,,12.01,102.4295,,0.3,0.5
2014-02-20 14:40:00,<0.01,5.8,,,5.81,6.0625,<1.0,386.0,388.8,<0.01,,0.4,0.002,<0.01,8.5,8.52,,11.78,108.7428,,3.2,3.44
2014-03-26 09:50:00,<0.01,4.9,,,9.99,8.9993,<1.0,315.0,292.2,<0.01,,0.29,<0.002,<0.01,8.0,8.1,,11.25,98.0902,,1.6,1.31
2014-04-24 12:15:00,0.011,3.6,,,20.1,17.5526,<1.0,266.0,245.2,0.01,,0.53,<0.002,<0.01,8.2,8.195,,11.18,109.5537,,4.8,5.735
2014-05-21 09:35:00,<0.01,1.8,,,26.7,20.3564,<1.0,146.0,202.0,<0.01,,0.43,<0.002,<0.01,7.6,7.92,,11.075,106.6709,,5.0,5.065
2014-06-25 13:00:00,<0.01,<1.0,,,75.3,66.2837,<1.0,133.0,123.5,0.046,,0.25,<0.002,<0.01,7.8,7.64,,9.92,105.9425,,9.0,9.19
2014-07-22 10:20:00,0.016,<1.0,,,59.2,51.5869,<1.0,139.0,130.5,0.028,,0.15,<0.002,<0.01,7.7,7.58,,10.22,105.3104,,7.9,7.73
2014-08-14 09:45:00,0.018,<1.0,,,92.5,83.8638,<1.0,125.0,119.4,0.372,,0.17,<0.002,<0.01,8.1,7.625,,10.14,104.5378,,7.9,7.75
2014-09-23 11:00:00,<0.01,1,,,17.5,13.9319,<1.0,244.0,224.5,<0.01,,0.32,<0.002,<0.01,8.1,7.99,,11.03,105.4563,,4.7,4.78
2014-10-26 11:15:00,<0.01,1.1,,,16.1,13.6269,<1.0,257.0,239.9,<0.01,,0.22,<0.002,<0.01,8.1,7.98,,10.96,106.3283,,5.7,5.345
2014-11-25 17:10:00,<0.01,1.7,,,14.0,14.6838,1.56,256.0,257.8,<0.01,,0.52,<0.002,<0.01,8.1,8.21,,11.14,107.394,,4.8,5.1
2014-12-17 10:50:00,<0.01,2.3,,,8.82,7.9744,<1.0,342.0,316.1,<0.01,,0.37,<0.002,<0.01,8.0,8.06,,11.6,101.3891,,1.7,1.4
2015-01-25 12:05:00,0.014,3.8,,,5.96,4.8831,<1.0,414.0,393.9,<0.01,,0.31,<0.002,<0.01,8.1,8.03,,12.005,101.3803,,0.2,0.14
2015-02-26 11:10:00,<0.01,3.5,,,5.0,3.6057,<1.0,458.0,434.5,<0.01,,0.38,<0.002,<0.01,8.4,8.01,,11.97,101.3907,,0.2,0.25
2015-03-24 13:20:00,<0.01,4.3,,,5.6,4.7096,<1.0,414.0,391.3,<0.01,,0.29,0.003,<0.01,8.3,8.17,,11.15,104.7302,,3.9,4.1
2015-04-20 13:15:00,0.021,3.1,,,11.3,10.8286,<1.0,304.0,284.0,<0.01,,<0.1,<0.002,<0.01,8.3,8.21,,11.345,112.368,,5.2,6.155
2015-05-27 16:20:00,<0.01,2.1,,,39.4,34.6912,<1.0,203.0,188.0,<0.01,,0.39,<0.002,<0.01,8.0,7.97,,10.14,109.447,,9.5,9.63
2015-06-29 09:15:00,<0.01,1,,,50.0,44.1705,<1.0,152.0,143.0,0.013,,0.13,<0.002,<0.01,7.9,7.605,,10.695,108.3516,,7.4,7.05
2015-07-28 08:45:00,0.012,<1.0,,,37.4,30.8275,<1.0,150.0,140.35,<0.01,,0.22,<0.002,<0.01,7.8,7.745,,10.35,106.4251,,7.8,7.645
2015-08-25 09:45:00,0.016,<1.0,,,56.8,58.6828,<1.0,98.0,92.6,1.25,,<0.1,<0.002,<0.01,8.1,7.34,,10.64,105.5729,,6.2,6.225
2015-09-28 10:30:00,<0.01,1.2,,,22.9,20.4154,<1.0,214.0,193.0,<0.01,,<0.1,<0.002,<0.01,8.1,7.88,,10.72,108.251,,6.9,6.92
2015-10-21 17:25:00,0.01,1.4,,,12.6,11.8181,<1.0,266.0,250.8,<0.01,,0.17,<0.002,<0.01,8.2,7.94,,10.87,106.3525,,5.0,5.675
2015-11-23 09:50:00,<0.01,1.9,,,6.86,4.9166,<1.0,379.0,368.8,<0.01,,0.36,<0.002,<0.01,8.1,8.01,,11.88,100.049,,0.0,0.04
2015-12-14 09:45:00,<0.01,1.9,,,5.52,4.3187,<1.0,419.0,396.5,<0.01,,0.23,<0.002,<0.01,8.1,7.94,,11.95,101.2352,,0.0,0.255
2016-01-25 13:50:00,<0.01,2.2,,,4.58,3.9587,<1.0,428.0,400.8,0.012,,0.23,<0.002,<0.01,8.2,8.05,,12.17,102.6889,,0.0,0.11
