date,NH4_N,Cl,q_max_kanton,q_min_kanton,q_mean_kanton,q_mean_sensor,doc,ec25_lab,ec25_sensor,tp,tn,NO3_N,NO2_N,drp,pH_lab,pH_sensor,O2_lab,O2_sensor,O2S_sensor,turbidity_sensor,temp_lab,temp_sensor
2011-01-04 10:55:00,<0.01,1.4,,,,9.1325,0.412,164.0,,0.018,0.5,0.418,<0.005,<0.005,8.1,,12.7,,,,2.0,2.925
2011-02-02 10:30:00,<0.01,0.62,,,,23.5448,<0.25,77.0,,0.046,0.364,0.263,<0.005,<0.005,8.2,,11.9,,,,2.6,3.08
2011-03-03 11:00:00,0.014,2.52,,,,3.649,0.509,194.0,,0.016,0.707,0.59,<0.005,<0.005,8.0,,12.3,,,,3.6,4.96
2011-04-11 11:50:00,<0.01,<0.5,,,,37.8575,0.52,95.0,,0.022,0.365,0.306,<0.005,<0.005,8.1,,11.7,,,,6.0,5.64
2011-05-03 10:40:00,0.075,0.619,,,,48.5732,0.583,79.0,,0.132,0.499,0.295,<0.005,0.007,8.1,,12.1,,,,6.4,5.56
2011-06-08 11:00:00,<0.01,<0.5,,,,68.0766,0.426,77.0,,0.054,0.377,0.235,<0.005,<0.005,8.4,,11.5,,,,8.4,7.75
2011-07-07 12:00:00,0.029,<0.5,,,,69.5602,0.31,74.0,,0.038,0.288,0.205,<0.005,<0.005,8.4,,12.8,,,,10.0,8.61
2011-08-08 11:50:00,<0.01,<0.5,,,,57.6281,0.532,90.0,,0.056,0.347,0.199,<0.005,<0.005,8.1,,11.2,,,,9.5,8.67
2011-09-06 11:30:00,0.012,<0.5,,,,51.3553,0.416,86.0,,0.059,0.258,0.194,<0.005,<0.005,8.5,,10.5,,,,8.8,8.34
2011-10-05 11:00:00,<0.01,0.696,,,,19.4974,0.983,112.0,,0.044,0.318,0.253,<0.005,<0.005,8.5,,10.9,,,,8.8,9.04
2011-11-09 12:35:00,<0.01,0.956,,,,12.5973,0.422,159.0,,0.018,0.448,0.382,<0.005,<0.005,8.0,,10.9,,,,7.5,7.775
2011-12-05 12:30:00,0.015,0.809,,,,15.9134,0.526,97.0,,0.046,0.36,0.269,<0.005,<0.005,8.3,,12.1,,,,5.1,5.22
2012-01-04 10:25:00,0.1,3.87,,,,50.3682,0.892,158.0,,0.043,0.675,0.401,<0.005,0.011,7.9,,13.8,,,,3.9,4.045
2012-02-02 10:50:00,0.015,1.06,,,,38.9357,<0.25,84.0,,0.042,0.295,0.241,<0.005,<0.005,8.0,,12.4,,,,2.2,3.0
2012-03-05 11:45:00,0.045,2.59,,,,21.5001,0.962,179.0,,0.017,0.66,0.516,<0.005,<0.005,8.2,,11.5,,,,4.4,4.62
2012-04-03 11:20:00,0.035,0.828,,,,35.3928,0.781,125.0,,0.047,0.565,0.394,<0.005,<0.005,8.0,,12.1,,,,5.5,5.24
2012-05-09 10:40:00,0.034,0.577,,,,59.0767,0.753,125.0,,0.025,0.449,0.34,<0.005,<0.005,8.2,,15.1,,,,6.6,6.25
2012-06-07 10:45:00,<0.01,<0.5,,,,73.0961,0.361,94.0,,0.035,0.376,0.272,<0.005,<0.005,8.3,,12.0,,,,7.2,6.575
2012-07-02 11:40:00,0.035,<0.5,,,,209.4114,1.35,77.0,,0.898,0.997,0.185,<0.005,0.006,8.7,,11.2,,,,9.5,8.2
2012-08-07 12:55:00,0.014,<0.5,,,,63.1767,0.43,76.0,,0.025,0.354,0.178,<0.005,<0.005,8.3,,11.6,,,,9.2,8.42
2012-09-05 10:40:00,0.012,<0.5,,,,65.2185,0.311,76.0,,0.042,0.284,0.202,<0.005,<0.005,8.1,,11.4,,,,9.7,8.28
2012-10-04 10:25:00,0.011,<0.5,,,,30.0885,0.371,95.0,,0.035,0.433,0.232,<0.005,<0.005,8.2,,11.0,,,,8.3,8.02
2012-11-12 12:40:00,<0.01,0.788,,,,17.9787,0.639,131.0,,0.022,0.414,0.322,<0.005,<0.005,8.1,,11.9,,,,6.7,6.8
2012-12-11 12:55:00,<0.01,0.899,,,,21.6637,0.25,88.0,,0.033,0.275,0.27,<0.005,<0.005,7.9,,12.1,,,,3.1,3.565
