date,depth,density [kg m-3]
05.01.1976 12:00,0.0,1000.262
05.01.1976 12:00,1.0,1000.264
05.01.1976 12:00,2.5,1000.262
05.01.1976 12:00,5.0,1000.264
05.01.1976 12:00,10.0,1000.264
05.01.1976 12:00,15.0,1000.262
05.01.1976 12:00,20.0,1000.264
05.01.1976 12:00,25.0,1000.264
05.01.1976 12:00,30.0,1000.264
01.03.1976 12:00,0.0,1000.263
01.03.1976 12:00,1.0,1000.263
01.03.1976 12:00,2.5,1000.263
01.03.1976 12:00,5.0,1000.263
01.03.1976 12:00,10.0,1000.264
01.03.1976 12:00,15.0,1000.27
01.03.1976 12:00,20.0,1000.274
01.03.1976 12:00,25.0,1000.276
01.03.1976 12:00,30.0,1000.278
29.03.1976 12:00,0.0,1000.225
29.03.1976 12:00,1.0,1000.231
29.03.1976 12:00,2.5,1000.258
29.03.1976 12:00,5.0,1000.264
29.03.1976 12:00,10.0,1000.266
29.03.1976 12:00,15.0,1000.266
29.03.1976 12:00,20.0,1000.268
29.03.1976 12:00,22.5,1000.268
29.03.1976 12:00,25.0,1000.268
29.03.1976 12:00,27.5,1000.275
29.03.1976 12:00,30.0,1000.284
26.04.1976 12:00,0.0,1000.035
26.04.1976 12:00,1.0,1000.035
26.04.1976 12:00,2.5,1000.058
26.04.1976 12:00,5.0,1000.126
26.04.1976 12:00,10.0,1000.222
26.04.1976 12:00,15.0,1000.266
26.04.1976 12:00,20.0,1000.266
26.04.1976 12:00,22.5,1000.267
26.04.1976 12:00,25.0,1000.268
26.04.1976 12:00,27.5,1000.269
26.04.1976 12:00,30.0,1000.281
24.05.1976 12:00,0.0,999.288
24.05.1976 12:00,1.0,999.289
24.05.1976 12:00,2.5,999.335
24.05.1976 12:00,5.0,999.575
24.05.1976 12:00,10.0,1000.167
24.05.1976 12:00,15.0,1000.253
24.05.1976 12:00,20.0,1000.264
24.05.1976 12:00,22.5,1000.266
24.05.1976 12:00,25.0,1000.268
24.05.1976 12:00,27.5,1000.27
24.05.1976 12:00,30.0,1000.272
21.06.1976 12:00,0.0,997.891
21.06.1976 12:00,1.0,997.935
21.06.1976 12:00,2.5,998.281
21.06.1976 12:00,5.0,999.186
21.06.1976 12:00,10.0,1000.169
21.06.1976 12:00,15.0,1000.246
21.06.1976 12:00,20.0,1000.263
21.06.1976 12:00,22.5,1000.267
21.06.1976 12:00,25.0,1000.269
21.06.1976 12:00,27.5,1000.271
21.06.1976 12:00,30.0,1000.275
13.09.1976 12:00,0.0,998.909
13.09.1976 12:00,1.0,999.013
13.09.1976 12:00,2.5,999.049
13.09.1976 12:00,5.0,999.05
13.09.1976 12:00,10.0,1000.059
13.09.1976 12:00,15.0,1000.237
13.09.1976 12:00,20.0,1000.255
13.09.1976 12:00,22.5,1000.26
13.09.1976 12:00,25.0,1000.264
13.09.1976 12:00,27.5,1000.269
13.09.1976 12:00,30.0,1000.278
11.10.1976 12:00,0.0,998.956
11.10.1976 12:00,1.0,999.047
11.10.1976 12:00,2.5,999.184
11.10.1976 12:00,5.0,999.236
11.10.1976 12:00,10.0,999.977
11.10.1976 12:00,15.0,1000.227
11.10.1976 12:00,20.0,1000.25
11.10.1976 12:00,22.5,1000.259
11.10.1976 12:00,25.0,1000.264
11.10.1976 12:00,27.5,1000.269
11.10.1976 12:00,30.0,1000.279
08.11.1976 12:00,0.0,999.916
08.11.1976 12:00,1.0,999.916
08.11.1976 12:00,2.5,999.916
