date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
19.03.2013 12:00,5.34
16.04.2013 12:00,8.7
14.05.2013 12:00,11.81
11.06.2013 12:00,12.18
16.07.2013 12:00,18.85
20.08.2013 12:00,18.35
17.09.2013 12:00,12.5
15.10.2013 12:00,11.74
19.11.2013 12:00,9.49
10.12.2013 12:00,7.32
21.01.2014 12:00,5.87
18.02.2014 12:00,5.5
11.03.2014 12:00,6.72
15.04.2014 12:00,6.97
12.05.2014 12:00,11.85
17.06.2014 12:00,15.94
15.07.2014 12:00,16.97
19.08.2014 12:00,15.25
16.09.2014 12:00,15.83
14.10.2014 12:00,13.34
11.11.2014 12:00,9.81
24.11.2014 12:00,9.13
09.12.2014 12:00,8.09
13.01.2015 12:00,6.04
10.02.2015 12:00,5.62
10.03.2015 12:00,6.29
08.04.2015 12:00,6.25
19.05.2015 12:00,13.33
16.06.2015 12:00,15.43
14.07.2015 12:00,18.05
11.08.2015 12:00,20.09
08.09.2015 12:00,15.54
13.10.2015 12:00,13.14
17.11.2015 12:00,10.23
15.12.2015 12:00,7.72
12.01.2016 12:00,6.65
16.02.2016 12:00,5.74
15.03.2016 12:00,5.79
12.04.2016 12:00,8.14
10.05.2016 12:00,10.46
07.06.2016 12:00,15.98
05.07.2016 12:00,18.94
09.08.2016 12:00,17.87
06.09.2016 12:00,16.38
11.10.2016 12:00,12.24
08.11.2016 12:00,10.09
13.12.2016 12:00,7.52
26.01.2017 12:00,5.62
14.02.2017 12:00,5.54
14.03.2017 12:00,6.8
11.04.2017 12:00,9.57
16.05.2017 12:00,12.42
13.06.2017 12:00,17.67
11.07.2017 12:00,18.76
15.08.2017 12:00,17.92
12.09.2017 12:00,13.74
10.10.2017 12:00,13.02
06.11.2017 12:00,10.82
12.12.2017 12:00,7.26
15.01.2018 12:00,5.9
06.02.2018 12:00,5.62
13.03.2018 12:00,5.54
10.04.2018 12:00,6.61
15.05.2018 12:00,11.44
12.06.2018 12:00,16.58
10.07.2018 12:00,20.1
14.08.2018 12:00,17.92
11.09.2018 12:00,17.94
09.10.2018 12:00,14.16
06.11.2018 12:00,10.99
11.12.2018 12:00,8.12
15.01.2019 12:00,6.15
12.02.2019 12:00,5.44
12.03.2019 12:00,5.61
09.04.2019 12:00,7.57
14.05.2019 12:00,8.46
18.06.2019 12:00,16.66
16.07.2019 12:00,15.27
13.08.2019 12:00,15.66
02.09.2019 12:00,14.0
08.10.2019 12:00,13.46
12.11.2019 12:00,10.66
10.12.2019 12:00,8.26
14.01.2020 12:00,6.72
13.02.2020 12:00,5.94
10.03.2020 12:00,5.88
07.04.2020 12:00,8.3
12.05.2020 12:00,12.58
15.06.2020 12:00,13.7
14.07.2020 12:00,19.29
11.08.2020 12:00,19.19
08.09.2020 12:00,15.34
12.10.2020 12:00,11.98
10.11.2020 12:00,10.38
08.12.2020 12:00,7.84
11.01.2021 12:00,6.04
08.02.2021 12:00,5.72
08.03.2021 12:00,5.96
12.04.2021 12:00,6.66
03.05.2021 12:00,8.75
14.06.2021 12:00,17.04
12.07.2021 12:00,15.54
09.08.2021 12:00,15.42
06.09.2021 12:00,17.83
04.10.2021 12:00,12.38
06.11.2021 12:00,10.9
08.11.2021 12:00,10.53
13.12.2021 12:00,7.49
10.01.2022 12:00,6.33
14.02.2022 12:00,5.68
14.03.2022 12:00,6.22
11.04.2022 12:00,7.12
09.05.2022 12:00,13.1
13.06.2022 12:00,17.74
11.07.2022 12:00,19.04
08.08.2022 12:00,18.09
13.09.2022 12:00,17.22
10.10.2022 12:00,13.86
07.11.2022 12:00,11.72
13.12.2022 12:00,8.3
16.01.2023 12:00,6.87
06.02.2023 12:00,5.94
06.03.2023 12:00,5.9
03.04.2023 12:00,6.62
08.05.2023 12:00,12.75
12.06.2023 12:00,18.19
10.07.2023 12:00,19.99
14.08.2023 12:00,18.7
11.09.2023 12:00,20.0
09.10.2023 12:00,15.24
13.11.2023 12:00,10.55
11.12.2023 12:00,7.62
