date (yyyy-mm-dd HH:MM:SS),Schmidt stability [J/m2]
31.05.1957 12:00,6226.307158903313
19.06.1957 12:00,15996.838154987923
23.07.1957 12:00,24584.53211323773
19.09.1957 12:00,25438.526291315167
21.11.1957 12:00,4042.1428105901796
19.03.1958 12:00,166.5592628915947
22.05.1958 12:00,4262.830900612935
18.06.1958 12:00,16602.312399558992
16.07.1958 12:00,21985.301756218236
18.09.1958 12:00,21818.900471659876
19.11.1958 12:00,7969.32774010086
18.03.1959 12:00,681.4156433974313
20.05.1959 12:00,10336.688730424503
16.06.1959 12:00,9505.39410494105
16.07.1959 12:00,18417.07284798282
20.08.1959 12:00,27745.044870145666
17.09.1959 12:00,27975.79661216964
19.11.1959 12:00,9963.108714565944
17.03.1960 12:00,1354.655782140162
19.05.1960 12:00,9845.205914401642
16.06.1960 12:00,21564.58491781478
21.07.1960 12:00,26749.084720884264
18.08.1960 12:00,29005.050638053614
22.09.1960 12:00,24611.92940828759
17.11.1960 12:00,11448.544767525007
16.03.1961 12:00,1588.1550180673985
18.05.1961 12:00,8538.022795768415
15.06.1961 12:00,12438.613005057221
20.07.1961 12:00,24087.820636728437
18.08.1961 12:00,28317.239253270127
16.11.1961 12:00,11011.588617305231
23.03.1962 12:00,210.4138194736479
18.05.1962 12:00,4732.2268452991375
14.06.1962 12:00,6984.459196805299
19.07.1962 12:00,19014.042846633394
30.08.1962 12:00,25303.50134121537
20.09.1962 12:00,23309.183374326287
15.11.1962 12:00,7530.144678609573
14.03.1963 12:00,264.29860784564517
20.05.1963 12:00,5944.110892117031
17.06.1963 12:00,16147.932562679267
17.07.1963 12:00,23205.070803529685
29.08.1963 12:00,22001.783124283174
19.09.1963 12:00,21064.78585429791
14.11.1963 12:00,12006.819273536308
19.03.1964 12:00,344.8834241770419
14.05.1964 12:00,6226.105722977874
18.06.1964 12:00,13530.506757735373
16.07.1964 12:00,27822.705522726603
20.08.1964 12:00,34173.84156044889
18.09.1964 12:00,28574.386349570552
19.11.1964 12:00,6629.403393402659
05.02.1965 12:00,534.3548576167923
25.05.1965 12:00,6481.209392895886
24.06.1965 12:00,14406.938130814542
22.07.1965 12:00,24413.34407052026
19.08.1965 12:00,24920.512004706383
23.09.1965 12:00,20505.545329344943
17.02.1966 12:00,765.1532514931932
13.04.1966 12:00,3433.3718524749493
12.05.1966 12:00,6622.022935083667
16.06.1966 12:00,19446.200211673662
28.07.1966 12:00,30735.23072227188
18.08.1966 12:00,19818.756359292354
15.09.1966 12:00,24948.289359468643
17.11.1966 12:00,9526.015660779285
16.02.1967 12:00,174.03377260041088
16.03.1967 12:00,347.9527564871278
17.05.1967 12:00,5506.62698488605
19.06.1967 12:00,11147.330779619231
12.07.1967 12:00,23980.796121148884
17.08.1967 12:00,33739.82672197574
14.09.1967 12:00,17547.74707877848
21.11.1967 12:00,6702.022298169733
15.02.1968 12:00,558.7300911895618
19.03.1968 12:00,422.20167480246164
12.06.1968 12:00,7212.046181944745
18.07.1968 12:00,28520.523568130142
16.08.1968 12:00,27623.508483376612
18.09.1968 12:00,26395.982923606105
13.11.1968 12:00,7848.265295507579
04.02.1969 12:00,312.5256237902904
11.03.1969 12:00,327.35031019553935
13.05.1969 12:00,5532.295647920524
10.06.1969 12:00,6889.534539233373
16.07.1969 12:00,17161.907859964216
12.08.1969 12:00,27539.676737527523
16.09.1969 12:00,23922.37676886116
13.11.1969 12:00,12668.291824632284
15.01.1970 12:00,287.057443173082
17.02.1970 12:00,-5.556899916373368
19.03.1970 12:00,96.48578588635792
15.04.1970 12:00,217.25656364422684
13.05.1970 12:00,2259.472288614372
16.06.1970 12:00,10093.19449563367
17.07.1970 12:00,15826.427678332784
12.08.1970 12:00,25842.42386742042
15.09.1970 12:00,25109.49645829322
13.10.1970 12:00,17517.881713648447
17.11.1970 12:00,10638.351439263788
12.12.1970 12:00,2215.220432495178
19.01.1971 12:00,268.9646168978179
16.02.1971 12:00,7.957351044751704e-08
16.03.1971 12:00,135.15354449671213
20.04.1971 12:00,1027.2975724207536
18.05.1971 12:00,6545.6042785063255
15.06.1971 12:00,18007.183301829304
20.07.1971 12:00,14430.997174197368
17.08.1971 12:00,25212.62535537718
14.09.1971 12:00,19356.678147511368
19.10.1971 12:00,12964.214262794088
17.11.1971 12:00,6581.491451927061
14.12.1971 12:00,3080.362838384295
18.01.1972 12:00,1587.5182091105562
15.02.1972 12:00,683.7673153971809
14.03.1972 12:00,837.1472117412522
18.04.1972 12:00,2149.478703893321
16.05.1972 12:00,4352.135215226517
19.06.1972 12:00,15948.418609589298
17.07.1972 12:00,21502.123945258125
22.08.1972 12:00,22112.391631759747
18.09.1972 12:00,22169.304919727645
18.10.1972 12:00,7630.2071136831655
23.11.1972 12:00,9487.552729076306
11.12.1972 12:00,7221.640920390128
16.01.1973 12:00,1142.438736471875
14.02.1973 12:00,989.9437066406863
12.03.1973 12:00,161.4931191559299
10.04.1973 12:00,833.3832603921801
14.05.1973 12:00,4938.32729930499
