date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
17.08.1971 12:00,9.2
14.09.1971 12:00,15.4
19.10.1971 12:00,25.2
17.11.1971 12:00,31.3
14.12.1971 12:00,71.0
18.01.1972 12:00,67.0
18.04.1972 12:00,45.5
16.05.1972 12:00,9.6
19.06.1972 12:00,13.7
17.07.1972 12:00,13.1
22.08.1972 12:00,15.8
18.09.1972 12:00,25.0
18.10.1972 12:00,15.5
23.11.1972 12:00,45.2
11.12.1972 12:00,71.1
16.01.1973 12:00,71.6
14.02.1973 12:00,153.9
14.05.1973 12:00,4.7
12.06.1973 12:00,8.7
16.07.1973 12:00,15.5
20.08.1973 12:00,10.5
17.09.1973 12:00,7.0
16.10.1973 12:00,33.6
13.11.1973 12:00,5.7
10.12.1973 12:00,74.5
14.01.1974 12:00,101.4
18.03.1974 12:00,3.5
22.04.1974 12:00,4.0
13.05.1974 12:00,4.9
17.06.1974 12:00,13.8
15.07.1974 12:00,12.6
19.08.1974 12:00,11.2
16.09.1974 12:00,15.7
14.10.1974 12:00,34.8
18.11.1974 12:00,36.5
09.12.1974 12:00,96.0
13.01.1975 12:00,94.7
17.02.1975 12:00,3.2
17.03.1975 12:00,3.2
14.04.1975 12:00,3.1
12.05.1975 12:00,4.5
16.06.1975 12:00,9.2
15.07.1975 12:00,8.2
20.08.1975 12:00,14.6
17.09.1975 12:00,16.9
14.10.1975 12:00,20.7
17.11.1975 12:00,32.4
17.12.1975 12:00,45.2
12.01.1976 12:00,76.2
15.03.1976 12:00,4.6
17.05.1976 12:00,5.2
14.06.1976 12:00,3.2
19.07.1976 12:00,14.9
16.08.1976 12:00,8.7
13.09.1976 12:00,17.0
11.10.1976 12:00,15.7
23.11.1976 12:00,21.5
13.12.1976 12:00,74.0
14.03.1977 12:00,15.1
09.05.1977 12:00,25.1
13.06.1977 12:00,5.8
18.07.1977 12:00,10.2
16.08.1977 12:00,10.0
12.09.1977 12:00,12.1
10.10.1977 12:00,23.8
23.11.1977 12:00,62.0
12.12.1977 12:00,33.8
17.04.1978 12:00,3.3
18.05.1978 12:00,17.8
13.06.1978 12:00,5.5
17.07.1978 12:00,10.6
21.08.1978 12:00,10.9
18.09.1978 12:00,13.7
16.10.1978 12:00,24.3
13.11.1978 12:00,16.1
11.12.1978 12:00,20.3
25.04.1979 12:00,30.3
14.05.1979 12:00,14.7
18.06.1979 12:00,8.5
09.07.1979 12:00,7.8
20.08.1979 12:00,15.8
17.09.1979 12:00,11.5
15.10.1979 12:00,22.0
12.11.1979 12:00,40.6
12.12.1979 12:00,61.5
14.01.1980 12:00,124.7
14.04.1980 12:00,8.1
19.05.1980 12:00,7.3
16.06.1980 12:00,9.0
22.07.1980 12:00,23.9
18.08.1980 12:00,17.6
15.09.1980 12:00,14.5
13.10.1980 12:00,32.1
17.11.1980 12:00,25.5
16.12.1980 12:00,141.5
06.04.1981 12:00,6.4
21.04.1981 12:00,7.2
06.05.1981 12:00,39.0
18.05.1981 12:00,8.6
01.06.1981 12:00,12.2
15.06.1981 12:00,8.3
06.07.1981 12:00,12.1
20.07.1981 12:00,9.2
03.08.1981 12:00,9.4
19.08.1981 12:00,9.0
07.09.1981 12:00,13.6
21.09.1981 12:00,16.2
05.10.1981 12:00,34.1
19.10.1981 12:00,24.4
02.11.1981 12:00,38.2
17.11.1981 12:00,19.2
18.01.1982 12:00,1.5
29.03.1982 12:00,8.7
20.04.1982 12:00,25.5
03.05.1982 12:00,9.1
25.05.1982 12:00,12.0
07.06.1982 12:00,6.4
21.06.1982 12:00,11.6
05.07.1982 12:00,9.4
20.07.1982 12:00,8.7
02.08.1982 12:00,12.0
16.08.1982 12:00,9.6
07.09.1982 12:00,13.2
21.09.1982 12:00,10.0
04.10.1982 12:00,13.7
18.10.1982 12:00,28.9
02.11.1982 12:00,20.0
22.11.1982 12:00,39.8
14.12.1982 12:00,72.5
17.01.1983 12:00,147.5
11.04.1983 12:00,3.7
25.04.1983 12:00,9.6
09.05.1983 12:00,8.7
24.05.1983 12:00,8.7
07.06.1983 12:00,2.6
20.06.1983 12:00,19.4
04.07.1983 12:00,9.2
18.07.1983 12:00,6.5
02.08.1983 12:00,9.3
22.08.1983 12:00,6.1
05.09.1983 12:00,16.6
19.09.1983 12:00,23.2
03.10.1983 12:00,10.8
17.10.1983 12:00,25.1
08.11.1983 12:00,13.7
30.11.1983 12:00,35.0
13.12.1983 12:00,25.0
16.04.1984 12:00,7.6
14.05.1984 12:00,37.3
22.05.1984 12:00,9.0
04.06.1984 12:00,24.9
18.06.1984 12:00,4.0
03.07.1984 12:00,14.2
19.07.1984 12:00,10.9
06.08.1984 12:00,9.9
20.08.1984 12:00,13.0
03.09.1984 12:00,11.5
18.09.1984 12:00,21.5
01.10.1984 12:00,19.6
17.10.1984 12:00,19.3
06.11.1984 12:00,19.0
19.11.1984 12:00,25.1
12.12.1984 12:00,29.6
22.04.1985 12:00,2.3
06.05.1985 12:00,11.2
20.05.1985 12:00,3.8
04.06.1985 12:00,3.0
17.06.1985 12:00,9.9
08.07.1985 12:00,7.8
22.07.1985 12:00,8.4
05.08.1985 12:00,15.1
19.08.1985 12:00,11.3
11.09.1985 12:00,14.4
23.09.1985 12:00,11.9
07.10.1985 12:00,12.8
22.10.1985 12:00,12.4
04.11.1985 12:00,18.7
02.12.1985 12:00,38.8
16.12.1985 12:00,60.2
05.05.1986 12:00,5.2
20.05.1986 12:00,3.7
02.06.1986 12:00,6.5
16.06.1986 12:00,10.1
07.07.1986 12:00,14.3
21.07.1986 12:00,8.3
04.08.1986 12:00,10.4
18.08.1986 12:00,10.0
08.09.1986 12:00,10.9
23.09.1986 12:00,12.4
06.10.1986 12:00,10.5
06.11.1986 12:00,37.7
17.11.1986 12:00,36.5
08.12.1986 12:00,38.7
21.04.1987 12:00,6.2
11.05.1987 12:00,10.1
18.05.1987 12:00,11.3
02.06.1987 12:00,4.8
22.06.1987 12:00,13.8
06.07.1987 12:00,4.6
22.07.1987 12:00,16.4
03.08.1987 12:00,17.2
18.08.1987 12:00,8.7
07.09.1987 12:00,14.7
22.09.1987 12:00,12.4
05.10.1987 12:00,10.3
20.10.1987 12:00,19.2
02.11.1987 12:00,15.2
16.11.1987 12:00,36.9
07.12.1987 12:00,38.0
11.01.1988 12:00,67.1
15.02.1988 12:00,78.6
29.03.1988 12:00,72.7
11.04.1988 12:00,8.3
25.04.1988 12:00,15.9
09.05.1988 12:00,7.9
24.05.1988 12:00,7.1
08.06.1988 12:00,14.0
20.06.1988 12:00,8.9
05.07.1988 12:00,16.6
19.07.1988 12:00,10.5
03.08.1988 12:00,13.6
16.08.1988 12:00,7.7
05.09.1988 12:00,18.8
20.09.1988 12:00,18.2
04.10.1988 12:00,13.2
17.10.1988 12:00,19.9
09.11.1988 12:00,17.5
29.11.1988 12:00,40.0
12.12.1988 12:00,71.9
16.01.1989 12:00,60.1
13.02.1989 12:00,71.9
06.03.1989 12:00,13.3
20.03.1989 12:00,5.0
10.04.1989 12:00,19.2
24.04.1989 12:00,14.1
09.05.1989 12:00,6.7
22.05.1989 12:00,4.8
05.06.1989 12:00,9.3
19.06.1989 12:00,7.8
05.07.1989 12:00,12.9
24.07.1989 12:00,7.8
07.08.1989 12:00,10.8
21.08.1989 12:00,10.3
11.09.1989 12:00,10.3
18.09.1989 12:00,15.8
02.10.1989 12:00,23.2
16.10.1989 12:00,26.9
06.11.1989 12:00,38.3
20.11.1989 12:00,23.5
11.12.1989 12:00,24.8
15.01.1990 12:00,55.4
20.02.1990 12:00,14.8
05.03.1990 12:00,159.6
02.04.1990 12:00,12.0
12.04.1990 12:00,17.5
23.04.1990 12:00,19.8
09.05.1990 12:00,8.2
21.05.1990 12:00,8.4
06.06.1990 12:00,9.5
18.06.1990 12:00,16.0
09.07.1990 12:00,14.8
25.07.1990 12:00,6.9
06.08.1990 12:00,9.5
20.08.1990 12:00,16.2
03.09.1990 12:00,13.5
18.09.1990 12:00,12.1
01.10.1990 12:00,13.8
15.10.1990 12:00,24.2
13.11.1990 12:00,23.4
26.11.1990 12:00,41.3
17.12.1990 12:00,77.9
23.01.1991 12:00,174.8
04.03.1991 12:00,9.7
18.03.1991 12:00,11.2
08.04.1991 12:00,9.4
22.04.1991 12:00,37.6
14.05.1991 12:00,12.1
28.05.1991 12:00,10.2
11.06.1991 12:00,13.6
24.06.1991 12:00,10.4
08.07.1991 12:00,8.8
22.07.1991 12:00,8.8
05.08.1991 12:00,10.4
26.08.1991 12:00,9.7
09.09.1991 12:00,10.4
25.09.1991 12:00,10.0
08.10.1991 12:00,21.1
29.10.1991 12:00,28.8
16.12.1991 12:00,28.5
15.01.1992 12:00,76.1
17.03.1992 12:00,3.1
07.04.1992 12:00,31.4
21.04.1992 12:00,2.7
04.05.1992 12:00,12.6
20.05.1992 12:00,4.4
03.08.1992 12:00,4.8
17.08.1992 12:00,14.0
07.09.1992 12:00,17.9
22.09.1992 12:00,11.9
14.10.1992 12:00,11.7
09.11.1992 12:00,31.2
14.12.1992 12:00,71.7
14.01.1993 12:00,64.3
15.03.1993 12:00,11.3
19.04.1993 12:00,4.5
03.05.1993 12:00,8.4
07.06.1993 12:00,8.4
21.06.1993 12:00,13.9
05.07.1993 12:00,7.5
26.07.1993 12:00,20.7
02.08.1993 12:00,14.6
23.08.1993 12:00,16.7
06.09.1993 12:00,11.0
21.09.1993 12:00,23.6
05.10.1993 12:00,25.9
08.11.1993 12:00,10.8
24.11.1993 12:00,26.1
12.04.1994 12:00,39.1
25.04.1994 12:00,7.2
09.05.1994 12:00,8.4
24.05.1994 12:00,11.6
06.06.1994 12:00,20.1
20.06.1994 12:00,9.3
04.07.1994 12:00,7.7
18.07.1994 12:00,4.9
09.08.1994 12:00,7.3
22.08.1994 12:00,14.4
05.09.1994 12:00,9.5
20.09.1994 12:00,13.2
10.10.1994 12:00,18.5
25.10.1994 12:00,21.6
07.11.1994 12:00,23.7
21.11.1994 12:00,37.3
14.12.1994 12:00,25.6
16.01.1995 12:00,99.5
13.02.1995 12:00,10.7
24.04.1995 12:00,10.1
29.05.1995 12:00,7.2
13.06.1995 12:00,5.5
26.06.1995 12:00,17.5
10.07.1995 12:00,8.1
07.08.1995 12:00,12.3
21.08.1995 12:00,6.8
06.09.1995 12:00,14.0
19.09.1995 12:00,17.5
02.10.1995 12:00,21.8
27.11.1995 12:00,19.9
18.12.1995 12:00,40.5
15.01.1996 12:00,76.2
09.04.1996 12:00,3.7
22.04.1996 12:00,4.0
20.05.1996 12:00,12.3
03.06.1996 12:00,15.8
17.06.1996 12:00,9.0
02.07.1996 12:00,16.6
15.07.1996 12:00,12.1
05.08.1996 12:00,13.6
19.08.1996 12:00,10.1
04.09.1996 12:00,19.7
24.09.1996 12:00,18.3
21.10.1996 12:00,28.2
04.11.1996 12:00,37.7
11.12.1996 12:00,39.2
09.04.1997 12:00,9.8
13.05.1997 12:00,9.7
09.06.1997 12:00,6.5
09.07.1997 12:00,13.2
22.07.1997 12:00,8.8
04.08.1997 12:00,10.4
19.08.1997 12:00,10.6
09.09.1997 12:00,9.9
23.09.1997 12:00,11.0
06.10.1997 12:00,12.8
20.10.1997 12:00,24.3
03.11.1997 12:00,12.9
17.11.1997 12:00,34.7
08.12.1997 12:00,38.7
19.03.1998 12:00,8.5
20.04.1998 12:00,39.5
06.05.1998 12:00,29.2
20.05.1998 12:00,16.2
02.06.1998 12:00,12.7
22.06.1998 12:00,10.0
06.07.1998 12:00,9.5
20.07.1998 12:00,12.6
04.08.1998 12:00,12.0
17.08.1998 12:00,9.9
07.09.1998 12:00,17.4
29.09.1998 12:00,16.2
21.10.1998 12:00,29.1
02.11.1998 12:00,38.7
25.11.1998 12:00,73.0
26.04.1999 12:00,11.1
10.05.1999 12:00,8.0
25.05.1999 12:00,8.5
16.06.1999 12:00,6.9
24.06.1999 12:00,10.2
05.07.1999 12:00,8.9
19.07.1999 12:00,8.8
02.08.1999 12:00,5.9
23.08.1999 12:00,12.6
06.09.1999 12:00,9.9
05.10.1999 12:00,26.5
19.10.1999 12:00,13.0
24.11.1999 12:00,38.2
10.04.2000 12:00,9.3
25.04.2000 12:00,4.6
09.05.2000 12:00,4.9
23.05.2000 12:00,12.1
28.06.2000 12:00,11.7
17.07.2000 12:00,17.3
25.07.2000 12:00,15.9
08.08.2000 12:00,14.5
23.08.2000 12:00,9.9
11.09.2000 12:00,17.4
25.09.2000 12:00,15.3
12.10.2000 12:00,35.4
23.10.2000 12:00,21.5
04.12.2000 12:00,46.7
19.12.2000 12:00,71.4
17.01.2001 12:00,40.0
26.03.2001 12:00,70.1
09.04.2001 12:00,24.9
24.04.2001 12:00,25.1
09.05.2001 12:00,5.2
22.05.2001 12:00,6.7
11.06.2001 12:00,11.0
25.06.2001 12:00,8.8
09.07.2001 12:00,11.8
23.07.2001 12:00,11.4
24.09.2001 12:00,19.5
09.10.2001 12:00,15.9
22.10.2001 12:00,24.9
26.11.2001 12:00,41.2
18.03.2002 12:00,17.0
17.04.2002 12:00,9.3
30.04.2002 12:00,21.1
15.05.2002 12:00,9.2
29.05.2002 12:00,9.7
12.06.2002 12:00,13.4
27.06.2002 12:00,4.6
08.07.2002 12:00,14.0
23.07.2002 12:00,11.7
05.08.2002 12:00,12.1
19.08.2002 12:00,12.5
10.09.2002 12:00,16.2
30.09.2002 12:00,12.6
16.10.2002 12:00,12.8
28.10.2002 12:00,33.7
13.11.2002 12:00,32.6
17.12.2002 12:00,18.8
24.03.2003 12:00,7.0
14.04.2003 12:00,4.2
28.04.2003 12:00,11.7
12.05.2003 12:00,7.4
27.05.2003 12:00,9.1
10.06.2003 12:00,6.8
23.06.2003 12:00,4.8
07.07.2003 12:00,11.8
22.07.2003 12:00,10.2
20.08.2003 12:00,9.9
15.09.2003 12:00,12.5
29.09.2003 12:00,21.0
13.10.2003 12:00,20.8
03.11.2003 12:00,42.1
18.11.2003 12:00,15.3
09.12.2003 12:00,19.9
14.04.2004 12:00,30.6
26.04.2004 12:00,29.2
10.05.2004 12:00,12.2
25.05.2004 12:00,16.5
07.06.2004 12:00,6.8
21.06.2004 12:00,12.6
06.07.2004 12:00,15.8
19.07.2004 12:00,14.1
10.08.2004 12:00,9.2
23.08.2004 12:00,17.0
06.09.2004 12:00,10.3
20.09.2004 12:00,16.4
04.10.2004 12:00,21.6
20.10.2004 12:00,32.0
23.11.2004 12:00,16.1
13.12.2004 12:00,21.5
10.01.2005 12:00,75.4
21.03.2005 12:00,4.4
04.04.2005 12:00,4.4
26.04.2005 12:00,10.1
17.05.2005 12:00,10.0
06.06.2005 12:00,8.1
20.06.2005 12:00,4.5
04.07.2005 12:00,9.3
18.07.2005 12:00,11.8
09.08.2005 12:00,9.7
22.08.2005 12:00,11.3
05.09.2005 12:00,10.1
27.09.2005 12:00,22.0
10.10.2005 12:00,23.9
24.10.2005 12:00,16.5
08.11.2005 12:00,15.8
19.12.2005 12:00,76.0
18.04.2006 12:00,8.1
24.04.2006 12:00,2.6
15.05.2006 12:00,10.8
06.06.2006 12:00,5.6
12.06.2006 12:00,6.1
04.07.2006 12:00,5.0
18.07.2006 12:00,3.9
17.08.2006 12:00,17.5
04.09.2006 12:00,15.2
20.09.2006 12:00,11.9
03.10.2006 12:00,18.1
17.10.2006 12:00,12.7
07.11.2006 12:00,30.4
20.11.2006 12:00,31.5
11.12.2006 12:00,41.2
15.01.2007 12:00,72.2
20.02.2007 12:00,75.5
06.03.2007 12:00,104.7
22.03.2007 12:00,61.9
16.04.2007 12:00,2.4
21.05.2007 12:00,10.8
12.06.2007 12:00,9.8
09.07.2007 12:00,20.9
25.07.2007 12:00,23.8
27.08.2007 12:00,11.8
17.09.2007 12:00,12.5
08.01.2008 12:00,92.4
03.03.2008 12:00,10.2
31.03.2008 12:00,10.5
09.04.2008 12:00,39.0
21.04.2008 12:00,17.1
13.05.2008 12:00,5.4
22.05.2008 12:00,15.8
02.06.2008 12:00,8.7
17.06.2008 12:00,10.7
18.08.2008 12:00,13.7
29.09.2008 12:00,13.1
15.10.2008 12:00,27.2
15.12.2008 12:00,69.8
17.03.2009 12:00,8.7
06.04.2009 12:00,4.0
21.04.2009 12:00,9.4
12.05.2009 12:00,4.0
25.05.2009 12:00,8.9
18.06.2009 12:00,7.3
29.06.2009 12:00,10.0
06.07.2009 12:00,7.7
20.07.2009 12:00,22.0
13.08.2009 12:00,9.5
31.08.2009 12:00,9.2
09.09.2009 12:00,12.7
21.09.2009 12:00,22.1
06.10.2009 12:00,18.3
16.11.2009 12:00,34.1
07.12.2009 12:00,41.7
19.01.2010 12:00,42.5
29.03.2010 12:00,16.8
06.04.2010 12:00,8.4
19.04.2010 12:00,4.9
03.05.2010 12:00,7.5
17.05.2010 12:00,22.4
09.06.2010 12:00,15.0
13.07.2010 12:00,6.8
28.07.2010 12:00,9.8
09.08.2010 12:00,13.3
26.08.2010 12:00,15.9
07.09.2010 12:00,13.1
20.09.2010 12:00,20.4
28.10.2010 12:00,40.7
18.11.2010 12:00,42.6
08.12.2010 12:00,71.0
10.01.2011 12:00,74.2
28.03.2011 12:00,10.3
18.04.2011 12:00,7.6
02.05.2011 12:00,8.2
11.05.2011 12:00,6.1
27.07.2011 12:00,16.2
16.08.2011 12:00,17.1
22.09.2011 12:00,19.1
28.09.2011 12:00,15.4
10.10.2011 12:00,23.5
16.11.2011 12:00,12.1
29.11.2011 12:00,14.8
11.01.2012 12:00,75.4
19.03.2012 12:00,19.9
26.04.2012 12:00,12.9
09.05.2012 12:00,12.1
24.05.2012 12:00,2.1
18.06.2012 12:00,16.5
27.06.2012 12:00,12.4
09.07.2012 12:00,12.4
25.07.2012 12:00,14.9
13.08.2012 12:00,9.4
28.08.2012 12:00,9.9
11.09.2012 12:00,9.4
26.09.2012 12:00,14.6
11.10.2012 12:00,21.7
23.10.2012 12:00,22.4
13.11.2012 12:00,41.6
26.11.2012 12:00,41.2
19.12.2012 12:00,72.5
28.01.2013 12:00,76.3
14.02.2013 12:00,124.1
11.03.2013 12:00,10.1
15.04.2013 12:00,4.5
29.04.2013 12:00,8.4
11.06.2013 12:00,11.4
01.07.2013 12:00,12.5
17.07.2013 12:00,4.0
01.08.2013 12:00,10.5
12.08.2013 12:00,8.3
26.08.2013 12:00,9.8
11.09.2013 12:00,15.7
24.09.2013 12:00,17.0
21.10.2013 12:00,27.9
12.11.2013 12:00,33.2
04.12.2013 12:00,72.5
16.12.2013 12:00,73.0
13.01.2014 12:00,73.2
18.02.2014 12:00,3.2
12.03.2014 12:00,102.8
25.03.2014 12:00,1.8
07.04.2014 12:00,6.4
05.05.2014 12:00,5.4
19.05.2014 12:00,30.6
02.06.2014 12:00,0.0
30.06.2014 12:00,14.1
16.07.2014 12:00,15.0
28.07.2014 12:00,13.3
12.08.2014 12:00,16.2
28.08.2014 12:00,18.9
08.09.2014 12:00,11.9
24.09.2014 12:00,14.1
08.10.2014 12:00,16.5
20.10.2014 12:00,15.4
05.11.2014 12:00,22.0
24.11.2014 12:00,17.1
15.12.2014 12:00,66.0
27.01.2015 12:00,75.0
19.02.2015 12:00,154.5
09.03.2015 12:00,2.2
23.03.2015 12:00,1.7
13.04.2015 12:00,2.2
29.04.2015 12:00,6.8
11.05.2015 12:00,4.9
28.05.2015 12:00,11.3
18.06.2015 12:00,11.6
29.06.2015 12:00,7.6
16.07.2015 12:00,10.8
05.08.2015 12:00,12.9
18.08.2015 12:00,13.5
09.09.2015 12:00,13.7
05.10.2015 12:00,17.6
20.01.2016 12:00,90.9
01.03.2016 12:00,3.2
15.03.2016 12:00,2.9
04.04.2016 12:00,7.2
21.04.2016 12:00,2.4
09.05.2016 12:00,4.1
24.05.2016 12:00,20.7
06.06.2016 12:00,15.8
23.06.2016 12:00,10.7
05.07.2016 12:00,10.0
18.07.2016 12:00,11.6
08.08.2016 12:00,11.1
24.08.2016 12:00,10.3
07.09.2016 12:00,9.8
19.09.2016 12:00,14.1
17.10.2016 12:00,9.4
15.11.2016 12:00,40.7
30.11.2016 12:00,23.6
15.12.2016 12:00,24.2
20.03.2017 12:00,2.2
10.04.2017 12:00,7.3
02.05.2017 12:00,21.7
15.05.2017 12:00,5.9
01.06.2017 12:00,7.0
20.06.2017 12:00,11.3
04.07.2017 12:00,11.2
18.07.2017 12:00,10.6
09.08.2017 12:00,13.9
22.08.2017 12:00,12.3
04.09.2017 12:00,13.4
25.09.2017 12:00,22.5
09.10.2017 12:00,22.4
24.10.2017 12:00,22.9
21.11.2017 12:00,42.2
21.12.2017 12:00,74.0
23.01.2018 12:00,2.1
14.02.2018 12:00,2.7
26.03.2018 12:00,4.3
09.04.2018 12:00,3.4
23.04.2018 12:00,2.2
15.05.2018 12:00,17.5
29.05.2018 12:00,8.8
12.06.2018 12:00,11.6
02.07.2018 12:00,7.0
17.07.2018 12:00,10.6
30.07.2018 12:00,6.0
22.08.2018 12:00,11.0
12.09.2018 12:00,11.9
26.09.2018 12:00,18.5
09.10.2018 12:00,22.6
24.10.2018 12:00,16.9
12.11.2018 12:00,25.4
28.11.2018 12:00,18.2
18.12.2018 12:00,38.4
15.01.2019 12:00,74.5
14.02.2019 12:00,1.7
06.03.2019 12:00,2.6
21.03.2019 12:00,1.8
01.04.2019 12:00,2.7
23.04.2019 12:00,1.7
20.05.2019 12:00,7.0
03.06.2019 12:00,3.2
26.06.2019 12:00,2.9
11.07.2019 12:00,4.3
24.07.2019 12:00,10.1
05.08.2019 12:00,6.9
28.08.2019 12:00,8.5
11.09.2019 12:00,13.3
24.09.2019 12:00,9.2
14.10.2019 12:00,23.3
28.10.2019 12:00,14.6
13.11.2019 12:00,33.0
10.12.2019 12:00,42.1
22.01.2020 12:00,75.0
24.02.2020 12:00,2.3
05.05.2020 12:00,8.0
02.06.2020 12:00,7.8
15.06.2020 12:00,17.3
30.06.2020 12:00,9.7
20.07.2020 12:00,10.6
03.08.2020 12:00,10.1
20.08.2020 12:00,7.4
09.09.2020 12:00,19.3
23.09.2020 12:00,11.9
13.10.2020 12:00,21.9
03.11.2020 12:00,29.7
18.11.2020 12:00,26.7
16.12.2020 12:00,32.8
26.01.2021 12:00,157.1
16.02.2021 12:00,2.4
02.03.2021 12:00,1.7
16.03.2021 12:00,2.4
20.04.2021 12:00,1.9
03.05.2021 12:00,9.3
19.05.2021 12:00,19.0
01.06.2021 12:00,2.3
14.06.2021 12:00,4.1
07.07.2021 12:00,12.2
21.07.2021 12:00,5.6
09.08.2021 12:00,16.1
02.09.2021 12:00,16.0
15.09.2021 12:00,13.7
27.09.2021 12:00,13.1
19.10.2021 12:00,14.5
16.11.2021 12:00,23.9
06.12.2021 12:00,73.0
19.01.2022 12:00,122.9
09.02.2022 12:00,1.6
08.03.2022 12:00,2.3
21.03.2022 12:00,1.7
12.04.2022 12:00,1.9
28.04.2022 12:00,9.4
10.05.2022 12:00,8.6
23.05.2022 12:00,9.1
07.06.2022 12:00,12.3
21.06.2022 12:00,9.6
05.07.2022 12:00,8.3
01.08.2022 12:00,13.0
17.08.2022 12:00,8.3
31.08.2022 12:00,11.2
13.09.2022 12:00,15.7
04.10.2022 12:00,24.2
17.10.2022 12:00,23.5
20.12.2022 12:00,22.0
02.02.2023 12:00,120.7
21.02.2023 12:00,2.6
28.03.2023 12:00,2.9
19.04.2023 12:00,8.8
11.05.2023 12:00,15.7
22.05.2023 12:00,2.5
13.06.2023 12:00,3.1
27.06.2023 12:00,8.0
10.07.2023 12:00,10.9
26.07.2023 12:00,18.8
08.08.2023 12:00,19.4
21.08.2023 12:00,10.0
07.09.2023 12:00,9.2
20.09.2023 12:00,12.8
11.10.2023 12:00,14.0
21.11.2023 12:00,42.8
19.12.2023 12:00,44.9
