date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
31.05.1957 12:00,721030.3
19.06.1957 12:00,733068.2
23.07.1957 12:00,721386.0
19.09.1957 12:00,554170.1
21.11.1957 12:00,665246.5
19.03.1958 12:00,785219.4
22.05.1958 12:00,747341.3
18.06.1958 12:00,751713.2
16.07.1958 12:00,723823.0
18.09.1958 12:00,680424.4
19.11.1958 12:00,675184.7
18.03.1959 12:00,653463.8
20.05.1959 12:00,708450.7
16.06.1959 12:00,710108.2
16.07.1959 12:00,685887.4
20.08.1959 12:00,658468.7
17.09.1959 12:00,649117.0
19.11.1959 12:00,529879.7
17.03.1960 12:00,692221.3
19.05.1960 12:00,692058.9
16.06.1960 12:00,685789.3
21.07.1960 12:00,679453.9
18.08.1960 12:00,649995.5
22.09.1960 12:00,625907.4
17.11.1960 12:00,663721.5
16.03.1961 12:00,638654.0
18.05.1961 12:00,684486.3
15.06.1961 12:00,662426.2
20.07.1961 12:00,685185.1
18.08.1961 12:00,651779.7
16.11.1961 12:00,640802.2
23.03.1962 12:00,723434.0
18.05.1962 12:00,803087.8
14.06.1962 12:00,779657.8
19.07.1962 12:00,769232.9
30.08.1962 12:00,721875.8
20.09.1962 12:00,740323.5
15.11.1962 12:00,733379.6
14.03.1963 12:00,768541.8
20.05.1963 12:00,772691.5
17.06.1963 12:00,756943.7
17.07.1963 12:00,745751.6
29.08.1963 12:00,729449.5
19.09.1963 12:00,720194.8
14.11.1963 12:00,699345.6
19.03.1964 12:00,755786.3
14.05.1964 12:00,749296.5
18.06.1964 12:00,729673.7
16.07.1964 12:00,725497.5
20.08.1964 12:00,721765.9
18.09.1964 12:00,718390.3
19.11.1964 12:00,692515.1
05.02.1965 12:00,737685.5
19.03.1965 12:00,727675.0
25.05.1965 12:00,734536.7
24.06.1965 12:00,742918.0
22.07.1965 12:00,733443.7
19.08.1965 12:00,757181.1
23.09.1965 12:00,731319.2
17.02.1966 12:00,754759.7
13.04.1966 12:00,794467.9
12.05.1966 12:00,795627.3
16.06.1966 12:00,714364.8
28.07.1966 12:00,727324.7
18.08.1966 12:00,700912.4
15.09.1966 12:00,682164.5
17.11.1966 12:00,684567.7
16.02.1967 12:00,717224.1
16.03.1967 12:00,750233.7
17.05.1967 12:00,717069.7
19.06.1967 12:00,662507.3
12.07.1967 12:00,644454.6
17.08.1967 12:00,690455.4
14.09.1967 12:00,654298.3
