date,mean spring epilimnion 0-5 m oxygen concentration
1996,10.48
1997,12.0
1998,11.47
1999,11.68
2000,11.99
2001,11.77
2002,11.95
2003,11.44
2004,11.18
2005,10.97
2006,11.49
2007,11.08
2008,11.47
2009,11.04
2010,10.59
2011,11.01
2012,10.64
2013,11.22
2014,11.08
2015,11.28
2016,11.24
2017,11.31
2018,10.81
2019,11.34
2020,10.97
2021,11.31
2022,11.34
2023,11.41
