date,mean summer epilimnion 0-5 m oxygen concentration
1996,10.45
1997,10.26
1998,9.71
1999,10.13
2000,10.41
2001,10.13
2002,10.24
2003,9.86
2004,9.71
2005,9.46
2006,9.83
2007,9.97
2008,9.72
2009,9.5
2010,9.65
2011,9.76
2012,9.18
2013,9.6
2014,9.8
2015,9.4
2016,10.0
2017,9.24
2018,9.35
2019,9.64
2020,9.53
2021,10.23
2022,9.31
2023,9.37
