date,delta_2h,delta_18o
2007-01-15,-57.55,-8.66
2007-02-15,-83.48,-11.57
2007-03-15,-87.28,-12.09
2007-04-15,-41.35,-6.76
2007-05-15,-69.72,-9.89
2007-06-15,-53.64,-7.85
2007-07-15,-54.78,-8.15
2007-08-15,-52.57,-8.06
2007-09-15,-54.74,-8.66
2007-10-15,-52.88,-8.31
2007-11-15,-63.47,-9.5
2007-12-15,-48.89,-8.13
2008-01-15,-78.3,-10.95
2008-02-15,-69.16,-9.95
2008-03-15,-65.81,-9.53
2008-04-15,-87.01,-12.15
2008-05-15,-50.03,-7.25
2008-06-15,-61.55,-8.76
2008-07-15,-49.48,-7.13
2008-08-15,-40.61,-6.81
2008-09-15,-44.18,-7.07
2008-10-15,-115.76,-15.8
2008-11-15,-58.9,-9.25
2008-12-15,-92.33,-13.01
2009-01-15,-92.1,-12.92
2009-02-15,-98.54,-13.72
2009-03-15,-94.11,-12.78
2009-04-15,-104.84,-14.14
2009-05-15,-78.29,-10.96
2009-06-15,-49.8,-7.42
2009-07-15,-37.84,-5.97
2009-08-15,-35.44,-5.23
2009-09-15,-33.98,-5.68
2009-10-15,-67.82,-10.36
2009-11-15,-82.15,-12.01
2009-12-15,-112.04,-15.54
2010-01-15,-121.28,-16.33
2010-02-15,-116.8,-15.87
2010-03-15,-81.28,-11.84
2010-04-15,-82.82,-11.95
2010-05-15,-61.99,-9.07
2010-06-15,-60.6,-8.9
2010-07-15,-40.18,-6.27
2010-08-15,-66.58,-9.58
2010-09-15,-47.25,-7.79
2010-10-15,-79.24,-11.77
2010-11-15,-112.46,-15.42
2010-12-15,-107.89,-14.87
2011-01-15,-85.92,-12.28
2011-02-15,-94.29,-13.2
2011-03-15,-75.22,-10.25
2011-04-15,-55.35,-8.27
2011-05-15,-44.56,-6.5
2011-06-15,-51.35,-7.77
2011-07-15,-52.79,-7.98
2011-08-15,-49.36,-7.55
2011-09-15,-57.53,-8.9
2011-10-15,-45.77,-7.2
2011-11-15,-85.65,-11.48
2011-12-15,-79.22,-11.68
2012-01-15,-75.61,-9.54
2012-02-15,-101.2,-13.22
2012-03-15,-80.28,-11.36
2012-04-15,-77.41,-11.46
2012-05-15,-65.14,-9.44
2012-06-15,-49.57,-7.26
2012-07-15,-35.95,-5.97
2012-08-15,-30.5,-5.11
2012-09-15,-55.07,-8.46
2012-10-15,-87.09,-12.23
2012-11-15,-103.53,-14.35
2012-12-15,-85.45,-12.35
2013-01-15,-114.48,-15.37
2013-02-15,-107.35,-13.66
2013-03-15,-103.71,-14.33
2013-04-15,-80.5,-11.39
2013-05-15,-76.57,-11.01
2013-06-15,-64.32,-9.24
2013-07-15,-52.99,-7.97
2013-08-15,-37.09,-6.27
2013-09-15,-46.33,-7.36
2013-10-15,-64.0,-9.61
2013-11-15,-110.18,-15.14
2013-12-15,-125.3,-16.72
2014-01-15,-93.6,-12.73
2014-02-15,-95.54,-13.11
2014-03-15,-91.38,-12.62
2014-04-15,-95.53,-9.93
2014-05-15,-49.14,-7.79
2014-06-15,-39.8,-6.68
2014-07-15,-63.32,-9.32
2014-08-15,-49.31,-7.51
2014-09-15,-43.59,-7.01
2014-10-15,-44.1,-7.09
2014-11-15,-127.01,-17.25
2014-12-15,-83.09,-12.41
2015-01-15,-85.96,-11.97
2015-02-15,-112.85,-15.45
2015-03-15,-69.76,-9.87
2015-04-15,-70.71,-10.06
2015-05-15,-62.14,-8.91
2015-06-15,-53.83,-8.1
2015-07-15,-36.18,-5.42
2015-08-15,-41.95,-6.79
2015-09-15,-64.37,-9.64
2015-10-15,-74.39,-10.49
2015-11-15,-82.81,-11.67
2015-12-15,-53.0,-8.48
2016-01-15,-92.38,-13.05
2016-02-15,-88.76,-12.22
2016-03-15,-96.31,-13.27
2016-04-15,-70.25,-10.17
2016-05-15,-84.62,-11.53
2016-06-15,-68.75,-9.71
2016-07-15,-26.08,-4.59
2016-08-15,-35.2,-6.03
2016-09-15,-53.29,-8.14
2016-10-15,-76.87,-11.15
2016-11-15,-77.23,-11.7
2016-12-15,-62.51,-16.47
2017-01-15,-66.17,-10.06
2017-02-15,-111.55,-15.28
2017-03-15,-74.34,-10.69
2017-04-15,-54.66,-8.23
2017-05-15,-67.91,-10.08
2017-06-15,-45.2,-6.74
2017-07-15,-32.75,-5.28
2017-08-15,-45.52,-7.03
2017-09-15,-59.44,-9.24
2017-10-15,-41.57,-7.39
2017-11-15,-86.0,-12.29
2017-12-15,-93.43,-13.12
2018-01-15,-79.83,-11.12
2018-02-15,-104.93,-14.44
2018-03-15,-97.2,-12.59
2018-04-15,-78.84,-10.94
2018-05-15,-38.64,-6.24
2018-06-15,-52.11,-8.1
2018-07-15,-42.93,-6.89
2018-08-15,-36.29,-5.91
2018-09-15,-36.62,-6.48
2018-10-15,-108.17,-15.2
2018-11-15,-95.33,-13.03
2018-12-15,-66.5,-10.24
2019-01-15,-79.33,-11.68
2019-02-15,-123.99,-16.72
2019-03-15,-64.86,-9.64
2019-04-15,-77.62,-11.54
2019-05-15,-61.32,-9.16
2019-06-15,-35.96,-6.41
2019-07-15,-33.16,-5.72
2019-08-15,-43.58,-6.53
2019-09-15,-46.34,-7.34
2019-10-15,-51.67,-8.27
2019-11-15,-106.41,-14.57
2019-12-15,-82.92,-11.91
2020-01-15,-71.45,-10.62
2020-02-15,-57.3,-8.69
2020-03-15,-104.3,-14.17
2020-04-15,-66.67,-9.42
2020-05-15,-52.53,-8.01
2020-06-15,-46.81,-7.44
2020-07-15,-14.47,-2.94
2020-08-15,-43.11,-6.62
2020-09-15,-64.13,-10.23
2020-10-15,-74.23,-10.9
2020-11-15,-64.68,-9.65
2020-12-15,-111.85,-15.69
