date,delta_2h,delta_18o
2007-01-15,-58.43,-8.38
2007-02-15,-69.07,-9.5
2007-03-15,-72.74,-9.96
2007-04-15,-39.21,-6.01
2007-05-15,-66.01,-9.17
2007-06-15,-53.53,-7.6
2007-07-15,-39.8,-5.97
2007-08-15,-50.85,-7.65
2007-09-15,-49.24,-7.64
2007-10-15,-47.19,-7.38
2007-11-15,-63.93,-9.29
2007-12-15,-59.94,-8.99
2008-01-15,-79.46,-10.95
2008-02-15,-78.5,-10.73
2008-03-15,-67.74,-9.58
2008-04-15,-81.65,-11.23
2008-05-15,-47.18,-6.62
2008-06-15,-56.44,-7.89
2008-07-15,-42.7,-6.17
2008-08-15,-30.32,-4.99
2008-09-15,-45.5,-6.87
2008-10-15,-90.74,-12.42
2008-11-15,-74.36,-10.56
2008-12-15,-95.76,-13.45
2009-01-15,-88.88,-12.36
2009-02-15,-103.07,-14.03
2009-03-15,-80.68,-10.94
2009-04-15,-82.93,-11.23
2009-05-15,-50.22,-7.13
2009-06-15,-42.0,-6.12
2009-07-15,-30.16,-4.66
2009-08-15,-29.4,-4.59
2009-09-15,-24.27,-4.26
2009-10-15,-59.97,-9.3
2009-11-15,-80.33,-11.48
2009-12-15,-99.31,-14.1
2010-01-15,-114.46,-15.49
2010-02-15,-109.72,-14.88
2010-03-15,-73.92,-10.63
2010-04-15,-72.36,-10.33
2010-05-15,-56.01,-7.92
2010-06-15,-63.23,-8.87
2010-07-15,-30.36,-4.48
2010-08-15,-56.59,-8.11
2010-09-15,-38.99,-5.98
2010-10-15,-70.92,-10.23
2010-11-15,-99.6,-13.69
2010-12-15,-95.76,-13.46
2011-01-15,-88.73,-11.92
2011-02-15,-82.72,-11.68
2011-03-15,-72.28,-9.86
2011-04-15,-47.67,-6.81
2011-05-15,-40.16,-5.68
2011-06-15,-43.88,-6.48
2011-07-15,-47.87,-7.08
2011-08-15,-42.01,-6.11
2011-09-15,-43.72,-6.7
2011-10-15,-49.68,-7.48
2011-11-15,-76.56,-10.03
2011-12-15,-74.27,-10.75
2012-01-15,-85.5,-10.89
2012-02-15,-106.77,-14.28
2012-03-15,-69.71,-9.82
2012-04-15,-74.15,-10.6
2012-05-15,-68.54,-9.47
2012-06-15,-45.27,-6.46
2012-07-15,-32.1,-5.0
2012-08-15,-30.51,-4.85
2012-09-15,-46.43,-7.01
2012-10-15,-74.53,-10.41
2012-11-15,-90.97,-12.61
2012-12-15,-87.95,-12.34
2013-01-15,-107.21,-14.37
2013-02-15,-100.19,-12.96
2013-03-15,-91.13,-12.83
2013-04-15,-75.82,-10.65
2013-05-15,-76.72,-10.66
2013-06-15,-51.08,-7.63
2013-07-15,-49.16,-7.19
2013-08-15,-30.32,-5.13
2013-09-15,-41.22,-6.56
2013-10-15,-61.2,-8.75
2013-11-15,-98.37,-13.38
2013-12-15,-127.12,-16.77
2014-01-15,-102.8,-13.69
2014-02-15,-91.02,-12.42
2014-03-15,-90.85,-12.18
2014-04-15,-86.01,-9.24
2014-05-15,-43.63,-6.5
2014-06-15,-34.86,-5.76
2014-07-15,-56.53,-8.12
2014-08-15,-39.13,-5.88
2014-09-15,-35.65,-5.39
2014-10-15,-40.06,-6.49
2014-11-15,-120.05,-16.31
2014-12-15,-94.58,-13.06
2015-01-15,-100.67,-13.62
2015-02-15,-109.91,-14.92
2015-03-15,-71.19,-9.44
2015-04-15,-74.65,-10.07
2015-05-15,-57.79,-8.11
2015-06-15,-38.56,-5.61
2015-07-15,-35.45,-5.15
2015-08-15,-40.57,-6.38
2015-09-15,-62.88,-9.18
2015-10-15,-74.22,-10.3
2015-11-15,-72.28,-10.2
2015-12-15,-58.21,-8.75
2016-01-15,-83.15,-11.63
2016-02-15,-80.08,-11.02
2016-03-15,-90.05,-12.23
2016-04-15,-61.44,-8.76
2016-05-15,-73.52,-9.64
2016-06-15,-63.98,-8.87
2016-07-15,-25.03,-4.2
2016-08-15,-32.0,-5.22
2016-09-15,-47.97,-7.37
2016-10-15,-65.85,-9.71
2016-11-15,-78.19,-11.38
2016-12-15,-75.63,-15.17
2017-01-15,-72.04,-10.3
2017-02-15,-102.94,-13.99
2017-03-15,-76.04,-10.54
2017-04-15,-48.56,-7.45
2017-05-15,-64.61,-9.26
2017-06-15,-40.11,-6.04
2017-07-15,-27.32,-4.31
2017-08-15,-43.45,-6.85
2017-09-15,-54.59,-8.17
2017-10-15,-33.78,-5.57
2017-11-15,-82.58,-11.2
2017-12-15,-86.43,-12.21
2018-01-15,-70.15,-9.56
2018-02-15,-91.8,-12.43
2018-03-15,-89.64,-11.74
2018-04-15,-63.62,-8.79
2018-05-15,-40.28,-6.25
2018-06-15,-54.16,-8.26
2018-07-15,-30.44,-4.92
2018-08-15,-31.21,-4.95
2018-09-15,-28.82,-4.76
2018-10-15,-109.84,-15.09
2018-11-15,-86.54,-12.21
2018-12-15,-66.14,-9.34
2019-01-15,-85.78,-12.19
2019-02-15,-125.44,-16.52
2019-03-15,-59.55,-8.54
2019-04-15,-85.31,-12.19
2019-05-15,-45.53,-6.84
2019-06-15,-38.92,-6.94
2019-07-15,-36.07,-6.12
2019-08-15,-34.74,-5.37
2019-09-15,-55.49,-8.03
2019-10-15,-44.7,-7.21
2019-11-15,-101.95,-13.68
2019-12-15,-84.89,-12.14
2020-01-15,-67.61,-9.86
2020-02-15,-55.56,-8.05
2020-03-15,-80.28,-11.14
2020-04-15,-71.05,-10.03
2020-05-15,-58.97,-8.39
2020-06-15,-46.06,-7.06
2020-07-15,-18.37,-3.06
2020-08-15,-38.28,-5.98
2020-09-15,-65.18,-9.81
2020-10-15,-70.07,-10.18
2020-11-15,-58.49,-8.29
2020-12-15,-109.77,-15.36
