date,delta_2h,delta_18o
2007-01-15,-88.6,-12.47
2007-02-15,-131.68,-17.69
2007-03-15,-126.49,-16.73
2007-04-15,-79.66,-11.74
2007-05-15,-97.59,-13.21
2007-06-15,-65.69,-9.32
2007-07-15,-69.66,-10.32
2007-08-15,-65.52,-9.94
2007-09-15,-73.92,-11.43
2007-10-15,-78.29,-11.33
2007-11-15,-97.49,-13.87
2007-12-15,-115.79,-16.04
2008-01-15,-122.21,-16.18
2008-02-15,-114.49,-15.34
2008-03-15,-103.18,-14.06
2008-04-15,-103.97,-14.35
2008-05-15,-83.71,-11.32
2008-06-15,-77.18,-10.91
2008-07-15,-64.46,-9.38
2008-08-15,-64.31,-9.77
2008-09-15,-82.45,-12.02
2008-10-15,-101.2,-14.25
2008-11-15,-107.45,-14.88
2008-12-15,-120.21,-16.46
2009-01-15,-126.45,-16.76
2009-02-15,-141.46,-18.75
2009-03-15,-132.41,-17.53
2009-04-15,-106.58,-14.45
2009-05-15,-49.95,-7.68
2009-06-15,-59.62,-9.01
2009-07-15,-54.3,-8.49
2009-08-15,-55.5,-8.37
2009-09-15,-44.72,-7.28
2009-10-15,-88.36,-13.07
2009-11-15,-129.45,-17.85
2009-12-15,-142.99,-19.03
2010-01-15,-143.33,-18.99
2010-02-15,-148.74,-19.76
2010-03-15,-110.87,-15.11
2010-04-15,-108.44,-15.03
2010-05-15,-91.09,-12.9
2010-06-15,-81.75,-11.58
2010-07-15,-65.19,-10.12
2010-08-15,-92.19,-13.27
2010-09-15,-105.42,-15.31
2010-10-15,-128.55,-17.34
2010-11-15,-147.07,-19.64
2010-12-15,-138.44,-18.6
2011-01-15,-107.27,-14.56
2011-02-15,-152.6,-20.04
2011-03-15,-112.41,-14.93
2011-04-15,-59.17,-8.69
2011-05-15,-64.3,-9.65
2011-06-15,-62.49,-9.26
2011-07-15,-62.25,-9.65
2011-08-15,-50.12,-8.49
2011-09-15,-76.34,-11.24
2011-10-15,-83.24,-12.21
2011-11-15,-76.76,-9.49
2011-12-15,-127.81,-17.26
2012-01-15,-106.68,-14.85
2012-02-15,-157.51,-20.06
2012-03-15,-106.65,-14.59
2012-04-15,-118.19,-15.76
2012-05-15,-68.21,-10.08
2012-06-15,-82.72,-11.7
2012-07-15,-36.12,-6.26
2012-08-15,-43.54,-7.25
2012-09-15,-74.74,-11.32
2012-10-15,-133.96,-18.35
2012-11-15,-145.57,-19.57
2012-12-15,-138.71,-18.61
2013-01-15,-140.27,-18.69
2013-02-15,-160.74,-21.47
2013-03-15,-137.66,-18.53
2013-04-15,-95.56,-13.13
2013-05-15,-88.4,-12.65
2013-06-15,-74.84,-10.73
2013-07-15,-60.53,-9.02
2013-08-15,-51.51,-8.11
2013-09-15,-66.94,-10.3
2013-10-15,-89.37,-12.92
2013-11-15,-144.24,-19.52
2013-12-15,-130.85,-17.85
2014-01-15,-146.61,-19.36
2014-02-15,-123.87,-16.46
2014-03-15,-147.68,-19.53
2014-04-15,-111.64,-15.78
2014-05-15,-91.39,-13.09
2014-06-15,-49.14,-8.04
2014-07-15,-81.18,-11.94
2014-08-15,-63.2,-9.65
2014-09-15,-67.26,-9.97
2014-10-15,-63.47,-9.94
2014-11-15,-140.48,-18.91
2014-12-15,-126.21,-17.16
2015-01-15,-113.01,-15.3
2015-02-15,-150.74,-19.72
2015-03-15,-102.73,-14.1
2015-04-15,-92.1,-12.65
2015-05-15,-88.03,-12.12
2015-06-15,-64.15,-9.6
2015-07-15,-36.06,-5.51
2015-08-15,-61.89,-9.31
2015-09-15,-70.46,-10.77
2015-10-15,-101.65,-14.53
2015-11-15,-130.91,-17.34
2015-12-15,-92.72,-12.7
2016-01-15,-120.32,-16.46
2016-02-15,-118.4,-15.89
2016-03-15,-139.39,-18.61
2016-04-15,-89.1,-12.76
2016-05-15,-107.69,-15.6
2016-06-15,-95.01,-13.26
2016-07-15,-51.3,-8.32
2016-08-15,-53.86,-8.77
2016-09-15,-85.61,-12.28
2016-10-15,-77.94,-11.46
2016-11-15,-119.36,-16.74
2016-12-15,-123.44,-18.9
2017-01-15,-111.74,-15.81
2017-02-15,-119.7,-16.06
2017-03-15,-106.47,-14.65
2017-04-15,-90.6,-13.14
2017-05-15,-93.29,-13.1
2017-06-15,-61.9,-9.63
2017-07-15,-60.16,-8.85
2017-08-15,-52.44,-8.48
2017-09-15,-94.7,-14.19
2017-10-15,-65.8,-10.41
2017-11-15,-106.93,-15.68
2017-12-15,-133.31,-18.32
2018-01-15,-112.13,-15.04
2018-02-15,-127.18,-16.78
2018-03-15,-121.43,-16.26
2018-04-15,-81.48,-11.13
2018-05-15,-57.09,-8.81
2018-06-15,-58.7,-8.7
2018-07-15,-46.03,-7.46
2018-08-15,-42.29,-6.92
2018-09-15,-57.32,-9.87
2018-10-15,-100.76,-14.43
2018-11-15,-103.44,-14.47
2018-12-15,-95.07,-13.11
2019-01-15,-128.47,-17.68
2019-02-15,-146.69,-19.37
2019-03-15,-92.08,-12.56
2019-04-15,-88.92,-12.71
2019-05-15,-96.4,-13.69
2019-06-15,-44.26,-7.31
2019-07-15,-37.85,-6.45
2019-08-15,-50.14,-7.96
2019-09-15,-60.51,-9.75
2019-10-15,-76.4,-11.21
2019-11-15,-141.85,-18.87
2019-12-15,-122.03,-16.18
2020-01-15,-119.61,-16.62
2020-02-15,-97.28,-13.19
2020-03-15,-103.91,-14.15
2020-04-15,-88.72,-12.21
2020-05-15,-61.11,-9.15
2020-06-15,-80.39,-11.69
2020-07-15,-53.07,-8.62
2020-08-15,-81.84,-12.29
2020-09-15,-86.09,-12.9
2020-10-15,-93.27,-13.05
2020-11-15,-79.79,-11.51
2020-12-15,-157.27,-20.82
