date,delta_2h,delta_18o
2007-01-15,-81.06,-11.19
2007-02-15,-105.89,-14.3
2007-03-15,-108.21,-14.43
2007-04-15,-63.94,-9.5
2007-05-15,-85.05,-11.56
2007-06-15,-60.56,-8.58
2007-07-15,-57.8,-8.5
2007-08-15,-59.95,-9.01
2007-09-15,-60.74,-9.27
2007-10-15,-66.04,-9.7
2007-11-15,-85.97,-12.1
2007-12-15,-92.92,-13.02
2008-01-15,-105.03,-13.87
2008-02-15,-101.07,-13.56
2008-03-15,-89.13,-12.18
2008-04-15,-92.63,-12.73
2008-05-15,-66.83,-9.2
2008-06-15,-65.22,-9.28
2008-07-15,-51.65,-7.57
2008-08-15,-47.84,-7.45
2008-09-15,-69.57,-10.14
2008-10-15,-94.54,-13.25
2008-11-15,-93.21,-12.98
2008-12-15,-120.57,-16.32
2009-01-15,-110.23,-14.6
2009-02-15,-127.26,-16.89
2009-03-15,-110.29,-14.79
2009-04-15,-94.2,-12.76
2009-05-15,-48.98,-7.42
2009-06-15,-49.2,-7.29
2009-07-15,-43.48,-6.79
2009-08-15,-41.78,-6.38
2009-09-15,-37.33,-6.1
2009-10-15,-72.59,-10.59
2009-11-15,-112.15,-15.44
2009-12-15,-122.87,-16.63
2010-01-15,-131.22,-17.45
2010-02-15,-131.07,-17.46
2010-03-15,-98.7,-13.39
2010-04-15,-92.98,-12.81
2010-05-15,-77.0,-10.77
2010-06-15,-72.12,-10.24
2010-07-15,-47.13,-7.33
2010-08-15,-73.37,-10.47
2010-09-15,-79.28,-11.42
2010-10-15,-105.26,-14.51
2010-11-15,-130.08,-17.36
2010-12-15,-122.86,-16.59
2011-01-15,-97.38,-13.02
2011-02-15,-128.29,-16.88
2011-03-15,-92.02,-12.28
2011-04-15,-56.97,-8.08
2011-05-15,-52.34,-7.89
2011-06-15,-51.81,-7.59
2011-07-15,-56.9,-8.55
2011-08-15,-43.73,-6.93
2011-09-15,-58.52,-8.78
2011-10-15,-70.59,-10.26
2011-11-15,-70.76,-9.19
2011-12-15,-102.66,-14.12
2012-01-15,-97.03,-13.28
2012-02-15,-131.52,-17.05
2012-03-15,-91.54,-12.62
2012-04-15,-96.5,-12.99
2012-05-15,-65.65,-9.37
2012-06-15,-63.1,-8.94
2012-07-15,-34.78,-5.74
2012-08-15,-39.14,-6.36
2012-09-15,-60.87,-9.17
2012-10-15,-108.51,-14.84
2012-11-15,-125.72,-16.95
2012-12-15,-116.87,-15.79
2013-01-15,-122.2,-16.28
2013-02-15,-134.69,-18.06
2013-03-15,-126.59,-16.97
2013-04-15,-86.68,-11.93
2013-05-15,-83.21,-11.7
2013-06-15,-66.85,-9.52
2013-07-15,-58.02,-8.27
2013-08-15,-46.26,-7.19
2013-09-15,-55.82,-8.48
2013-10-15,-78.76,-11.26
2013-11-15,-123.83,-16.71
2013-12-15,-141.38,-18.81
2014-01-15,-127.55,-16.88
2014-02-15,-111.71,-14.93
2014-03-15,-120.25,-16.02
2014-04-15,-96.57,-13.45
2014-05-15,-69.94,-10.03
2014-06-15,-42.69,-6.63
2014-07-15,-68.26,-9.9
2014-08-15,-52.95,-7.86
2014-09-15,-55.78,-8.21
2014-10-15,-53.73,-8.3
2014-11-15,-140.67,-18.81
2014-12-15,-118.09,-15.83
2015-01-15,-109.45,-14.74
2015-02-15,-134.27,-17.6
2015-03-15,-88.25,-11.82
2015-04-15,-87.35,-11.85
2015-05-15,-73.46,-10.08
2015-06-15,-50.27,-7.47
2015-07-15,-34.27,-5.06
2015-08-15,-50.46,-7.55
2015-09-15,-64.93,-9.57
2015-10-15,-89.82,-12.69
2015-11-15,-108.02,-14.44
2015-12-15,-81.27,-11.33
2016-01-15,-109.59,-14.9
2016-02-15,-104.05,-14.04
2016-03-15,-119.28,-15.83
2016-04-15,-76.68,-11.0
2016-05-15,-89.49,-12.75
2016-06-15,-75.35,-10.48
2016-07-15,-38.8,-6.24
2016-08-15,-43.19,-6.85
2016-09-15,-70.8,-10.17
2016-10-15,-72.1,-10.49
2016-11-15,-101.83,-14.38
2016-12-15,-101.2,-15.47
2017-01-15,-98.3,-13.74
2017-02-15,-109.29,-14.75
2017-03-15,-90.25,-12.35
2017-04-15,-78.63,-11.5
2017-05-15,-78.82,-11.09
2017-06-15,-50.29,-7.53
2017-07-15,-45.97,-6.82
2017-08-15,-47.41,-7.49
2017-09-15,-75.47,-11.12
2017-10-15,-53.19,-8.27
2017-11-15,-101.0,-14.07
2017-12-15,-117.0,-16.11
2018-01-15,-93.37,-12.5
2018-02-15,-109.66,-14.56
2018-03-15,-105.71,-14.19
2018-04-15,-68.55,-9.46
2018-05-15,-51.53,-7.94
2018-06-15,-54.5,-8.07
2018-07-15,-41.18,-6.47
2018-08-15,-38.98,-6.23
2018-09-15,-44.36,-7.44
2018-10-15,-99.91,-14.11
2018-11-15,-93.84,-13.24
2018-12-15,-85.31,-11.79
2019-01-15,-106.78,-14.74
2019-02-15,-132.12,-17.55
2019-03-15,-74.71,-10.42
2019-04-15,-88.96,-12.57
2019-05-15,-80.05,-11.3
2019-06-15,-38.72,-6.5
2019-07-15,-39.18,-6.29
2019-08-15,-41.18,-6.56
2019-09-15,-58.01,-8.93
2019-10-15,-64.43,-9.54
2019-11-15,-122.7,-16.38
2019-12-15,-111.23,-14.81
2020-01-15,-98.27,-13.75
2020-02-15,-80.41,-11.19
2020-03-15,-92.47,-12.59
2020-04-15,-78.07,-10.83
2020-05-15,-55.84,-8.18
2020-06-15,-65.43,-9.57
2020-07-15,-37.38,-6.0
2020-08-15,-60.93,-9.17
2020-09-15,-70.28,-10.59
2020-10-15,-86.12,-12.07
2020-11-15,-68.07,-9.8
2020-12-15,-136.63,-18.38
