date,delta_2h,delta_18o
2007-01-15,-87.68,-12.27
2007-02-15,-128.22,-17.24
2007-03-15,-123.2,-16.27
2007-04-15,-74.7,-10.96
2007-05-15,-97.03,-13.06
2007-06-15,-63.76,-9.0
2007-07-15,-66.88,-9.88
2007-08-15,-61.76,-9.4
2007-09-15,-71.88,-11.05
2007-10-15,-75.11,-10.93
2007-11-15,-95.96,-13.58
2007-12-15,-114.62,-15.85
2008-01-15,-120.45,-15.87
2008-02-15,-108.42,-14.51
2008-03-15,-101.61,-13.79
2008-04-15,-101.77,-13.99
2008-05-15,-87.05,-11.67
2008-06-15,-73.23,-10.33
2008-07-15,-62.48,-9.07
2008-08-15,-62.67,-9.45
2008-09-15,-80.83,-11.74
2008-10-15,-99.2,-13.94
2008-11-15,-107.99,-14.85
2008-12-15,-117.27,-16.11
2009-01-15,-124.35,-16.42
2009-02-15,-139.75,-18.47
2009-03-15,-127.58,-16.92
2009-04-15,-102.7,-13.87
2009-05-15,-46.81,-7.22
2009-06-15,-57.54,-8.67
2009-07-15,-52.64,-8.22
2009-08-15,-53.14,-8.0
2009-09-15,-41.91,-6.85
2009-10-15,-86.32,-12.74
2009-11-15,-130.38,-17.86
2009-12-15,-138.67,-18.42
2010-01-15,-139.45,-18.48
2010-02-15,-145.73,-19.33
2010-03-15,-109.74,-14.85
2010-04-15,-106.79,-14.64
2010-05-15,-89.4,-12.58
2010-06-15,-78.99,-11.21
2010-07-15,-62.76,-9.73
2010-08-15,-89.3,-12.8
2010-09-15,-104.66,-15.19
2010-10-15,-124.78,-16.78
2010-11-15,-144.57,-19.24
2010-12-15,-134.87,-18.13
2011-01-15,-105.65,-14.21
2011-02-15,-145.63,-19.2
2011-03-15,-108.29,-14.41
2011-04-15,-54.38,-8.04
2011-05-15,-61.76,-9.26
2011-06-15,-60.26,-8.88
2011-07-15,-60.15,-9.28
2011-08-15,-48.54,-8.15
2011-09-15,-73.2,-10.77
2011-10-15,-81.24,-11.91
2011-11-15,-73.71,-9.3
2011-12-15,-124.38,-16.74
2012-01-15,-103.46,-14.35
2012-02-15,-147.94,-18.89
2012-03-15,-102.6,-14.0
2012-04-15,-115.07,-15.32
2012-05-15,-65.42,-9.61
2012-06-15,-80.09,-11.26
2012-07-15,-35.07,-5.98
2012-08-15,-43.02,-7.1
2012-09-15,-70.51,-10.69
2012-10-15,-128.55,-17.62
2012-11-15,-141.76,-19.09
2012-12-15,-135.24,-18.1
2013-01-15,-135.64,-18.08
2013-02-15,-156.39,-20.9
2013-03-15,-135.84,-18.27
2013-04-15,-94.86,-12.99
2013-05-15,-86.57,-12.37
2013-06-15,-74.73,-10.63
2013-07-15,-59.04,-8.76
2013-08-15,-51.57,-8.03
2013-09-15,-65.24,-9.95
2013-10-15,-91.64,-13.1
2013-11-15,-138.74,-18.78
2013-12-15,-132.02,-17.92
2014-01-15,-143.62,-18.97
2014-02-15,-122.11,-16.22
2014-03-15,-144.0,-19.05
2014-04-15,-106.81,-15.13
2014-05-15,-89.76,-12.84
2014-06-15,-48.76,-7.87
2014-07-15,-77.86,-11.46
2014-08-15,-60.96,-9.22
2014-09-15,-67.27,-9.92
2014-10-15,-62.55,-9.67
2014-11-15,-141.97,-19.08
2014-12-15,-125.85,-16.99
2015-01-15,-111.28,-15.0
2015-02-15,-148.01,-19.34
2015-03-15,-99.33,-13.66
2015-04-15,-87.39,-12.07
2015-05-15,-85.33,-11.73
2015-06-15,-62.78,-9.4
2015-07-15,-35.92,-5.54
2015-08-15,-58.59,-8.82
2015-09-15,-69.86,-10.59
2015-10-15,-100.75,-14.39
2015-11-15,-127.19,-16.78
2015-12-15,-88.07,-12.04
2016-01-15,-118.5,-16.19
2016-02-15,-115.7,-15.46
2016-03-15,-138.49,-18.41
2016-04-15,-88.29,-12.64
2016-05-15,-103.82,-15.13
2016-06-15,-93.65,-13.0
2016-07-15,-50.21,-8.07
2016-08-15,-53.46,-8.64
2016-09-15,-85.79,-12.28
2016-10-15,-76.71,-11.25
2016-11-15,-118.23,-16.56
2016-12-15,-113.43,-17.59
2017-01-15,-110.72,-15.64
2017-02-15,-116.79,-15.67
2017-03-15,-105.46,-14.45
2017-04-15,-89.87,-13.04
2017-05-15,-89.13,-12.51
2017-06-15,-60.41,-9.32
2017-07-15,-58.17,-8.5
2017-08-15,-51.23,-8.18
2017-09-15,-95.66,-14.27
2017-10-15,-64.44,-10.1
2017-11-15,-107.22,-15.61
2017-12-15,-130.43,-17.95
2018-01-15,-108.02,-14.49
2018-02-15,-121.97,-16.1
2018-03-15,-117.56,-15.74
2018-04-15,-79.28,-10.81
2018-05-15,-57.19,-8.92
2018-06-15,-58.63,-8.65
2018-07-15,-44.84,-7.19
2018-08-15,-40.76,-6.6
2018-09-15,-55.38,-9.68
2018-10-15,-99.22,-14.19
2018-11-15,-104.53,-14.55
2018-12-15,-92.03,-12.62
2019-01-15,-125.42,-17.24
2019-02-15,-144.94,-19.12
2019-03-15,-89.88,-12.2
2019-04-15,-89.48,-12.76
2019-05-15,-94.52,-13.38
2019-06-15,-40.5,-6.82
2019-07-15,-38.64,-6.43
2019-08-15,-49.77,-7.85
2019-09-15,-59.37,-9.53
2019-10-15,-74.79,-10.94
2019-11-15,-138.76,-18.43
2019-12-15,-118.59,-15.74
2020-01-15,-112.24,-15.72
2020-02-15,-92.65,-12.5
2020-03-15,-100.46,-13.66
2020-04-15,-85.82,-11.76
2020-05-15,-60.85,-9.1
2020-06-15,-78.19,-11.36
2020-07-15,-51.43,-8.3
2020-08-15,-78.5,-11.73
2020-09-15,-85.54,-12.75
2020-10-15,-93.85,-13.07
2020-11-15,-74.73,-10.83
2020-12-15,-155.21,-20.5
