date,delta_2h,delta_18o
2007-01-15,-79.43,-10.63
2007-02-15,-82.72,-10.98
2007-03-15,-94.49,-12.73
2007-04-15,-65.9,-9.86
2007-05-15,-83.83,-11.17
2007-06-15,-50.78,-7.36
2007-07-15,-55.06,-7.79
2007-08-15,-44.3,-7.16
2007-09-15,-52.77,-8.05
2007-10-15,-56.42,-8.63
2007-11-15,-70.65,-10.02
2007-12-15,-83.53,-11.43
2008-01-15,-95.02,-12.36
2008-02-15,-97.5,-12.77
2008-03-15,-82.07,-11.32
2008-04-15,-83.42,-11.44
2008-05-15,-65.47,-9.15
2008-06-15,-47.9,-7.16
2008-07-15,-42.26,-6.13
2008-08-15,-33.11,-5.76
2008-09-15,-50.73,-7.97
2008-10-15,-80.09,-11.49
2008-11-15,-76.33,-11.0
2008-12-15,-113.04,-15.26
2009-01-15,-101.47,-13.33
2009-02-15,-108.46,-14.38
2009-03-15,-89.55,-12.23
2009-04-15,-87.16,-11.76
2009-05-15,-38.51,-6.43
2009-06-15,-42.21,-6.25
2009-07-15,-39.58,-6.3
2009-08-15,-30.62,-4.93
2009-09-15,-35.55,-5.73
2009-10-15,-65.57,-9.36
2009-11-15,-113.29,-15.24
2009-12-15,-113.52,-14.92
2010-01-15,-116.1,-15.39
2010-02-15,-123.49,-16.32
2010-03-15,-94.64,-12.32
2010-04-15,-66.76,-9.35
2010-05-15,-67.47,-9.04
2010-06-15,-73.2,-10.15
2010-07-15,-44.83,-7.21
2010-08-15,-59.06,-8.28
2010-09-15,-82.17,-11.23
2010-10-15,-82.24,-11.67
2010-11-15,-117.4,-15.57
2010-12-15,-111.24,-14.65
2011-01-15,-87.84,-11.32
2011-02-15,-104.29,-13.81
2011-03-15,-77.42,-10.48
2011-04-15,-53.14,-7.73
2011-05-15,-40.72,-6.02
2011-06-15,-41.98,-5.9
2011-07-15,-54.65,-7.8
2011-08-15,-38.99,-5.9
2011-09-15,-33.86,-5.26
2011-10-15,-63.23,-9.32
2011-11-15,-59.58,-9.1
2011-12-15,-79.61,-11.33
2012-01-15,-79.14,-10.16
2012-02-15,-98.15,-13.2
2012-03-15,-79.7,-10.79
2012-04-15,-83.68,-10.82
2012-05-15,-53.07,-7.39
2012-06-15,-52.02,-7.41
2012-07-15,-34.68,-5.28
2012-08-15,-46.53,-7.14
2012-09-15,-44.02,-6.82
2012-10-15,-92.12,-12.66
2012-11-15,-119.15,-16.1
2012-12-15,-94.32,-12.86
2013-01-15,-95.26,-12.72
2013-02-15,-118.91,-15.21
2013-03-15,-116.11,-15.23
2013-04-15,-85.18,-11.38
2013-05-15,-77.43,-10.65
2013-06-15,-57.6,-8.5
2013-07-15,-55.47,-7.59
2013-08-15,-50.11,-7.5
2013-09-15,-48.47,-7.18
2013-10-15,-89.77,-12.36
2013-11-15,-105.84,-14.27
2013-12-15,-136.6,-18.26
2014-01-15,-117.25,-15.52
2014-02-15,-105.5,-14.16
2014-03-15,-95.01,-13.11
2014-04-15,-70.08,-10.82
2014-05-15,-55.96,-8.05
2014-06-15,-43.24,-6.27
2014-07-15,-50.98,-7.54
2014-08-15,-43.93,-6.18
2014-09-15,-59.19,-8.29
2014-10-15,-57.31,-8.19
2014-11-15,-144.73,-19.22
2014-12-15,-118.52,-15.29
2015-01-15,-100.73,-13.33
2015-02-15,-117.41,-15.36
2015-03-15,-72.81,-9.8
2015-04-15,-85.55,-11.62
2015-05-15,-62.34,-8.59
2015-06-15,-46.85,-7.04
2015-07-15,-27.46,-3.86
2015-08-15,-39.47,-6.03
2015-09-15,-64.82,-9.14
2015-10-15,-86.01,-11.98
2015-11-15,-95.34,-12.71
2015-12-15,-68.89,-9.78
2016-01-15,-109.73,-14.68
2016-02-15,-89.33,-12.16
