date,delta_2h,delta_18o
2007-01-15,-94.7,-12.84
2007-02-15,-126.92,-17.12
2007-03-15,-127.16,-16.86
2007-04-15,-80.46,-12.07
2007-05-15,-99.83,-13.55
2007-06-15,-70.47,-9.91
2007-07-15,-68.67,-10.17
2007-08-15,-69.83,-10.38
2007-09-15,-68.29,-10.57
2007-10-15,-75.86,-10.93
2007-11-15,-99.35,-13.92
2007-12-15,-109.8,-15.18
2008-01-15,-122.0,-15.98
2008-02-15,-117.17,-15.81
2008-03-15,-99.36,-13.48
2008-04-15,-104.74,-14.25
2008-05-15,-65.07,-9.07
2008-06-15,-74.41,-10.52
2008-07-15,-63.57,-9.32
2008-08-15,-63.52,-9.67
2008-09-15,-84.85,-12.25
2008-10-15,-97.65,-13.78
2008-11-15,-104.55,-14.26
2008-12-15,-130.88,-17.69
2009-01-15,-122.03,-16.1
2009-02-15,-144.25,-18.98
2009-03-15,-132.04,-17.54
2009-04-15,-112.29,-15.23
2009-05-15,-54.58,-8.43
2009-06-15,-56.04,-8.55
2009-07-15,-50.04,-7.9
2009-08-15,-52.79,-7.94
2009-09-15,-45.54,-7.32
2009-10-15,-80.47,-11.94
2009-11-15,-111.92,-15.63
2009-12-15,-137.79,-18.67
2010-01-15,-141.84,-19.04
2010-02-15,-138.39,-18.54
2010-03-15,-110.93,-15.02
2010-04-15,-100.91,-14.12
2010-05-15,-90.11,-12.76
2010-06-15,-73.97,-10.75
2010-07-15,-60.75,-9.49
2010-08-15,-83.26,-12.08
2010-09-15,-96.54,-13.77
2010-10-15,-125.71,-17.04
2010-11-15,-146.44,-19.42
2010-12-15,-139.49,-18.93
2011-01-15,-109.07,-14.53
2011-02-15,-147.59,-19.43
2011-03-15,-103.6,-13.71
2011-04-15,-55.4,-8.18
2011-05-15,-63.79,-9.97
2011-06-15,-59.15,-8.99
2011-07-15,-65.66,-9.96
2011-08-15,-46.39,-7.94
2011-09-15,-75.11,-11.19
2011-10-15,-82.08,-11.92
2011-11-15,-85.58,-9.53
2011-12-15,-119.29,-16.27
2012-01-15,-111.32,-15.67
2012-02-15,-155.31,-19.79
2012-03-15,-108.43,-14.97
2012-04-15,-110.66,-15.15
2012-05-15,-71.18,-10.53
2012-06-15,-75.41,-10.72
2012-07-15,-35.67,-6.13
2012-08-15,-47.22,-7.64
2012-09-15,-74.32,-11.19
2012-10-15,-129.61,-17.7
2012-11-15,-152.01,-20.25
2012-12-15,-136.13,-18.16
2013-01-15,-137.11,-18.3
2013-02-15,-152.8,-21.4
2013-03-15,-132.54,-17.99
2013-04-15,-101.32,-13.65
2013-05-15,-91.76,-13.01
2013-06-15,-70.05,-10.15
2013-07-15,-62.11,-9.02
2013-08-15,-44.99,-7.36
2013-09-15,-64.92,-9.96
2013-10-15,-88.83,-12.7
2013-11-15,-147.17,-19.78
2013-12-15,-155.99,-20.8
2014-01-15,-144.41,-19.18
2014-02-15,-125.14,-16.54
2014-03-15,-145.13,-19.28
2014-04-15,-111.98,-16.27
2014-05-15,-86.49,-12.54
2014-06-15,-44.42,-7.28
2014-07-15,-82.7,-12.07
2014-08-15,-63.04,-9.62
2014-09-15,-60.45,-9.28
2014-10-15,-59.25,-9.39
2014-11-15,-147.56,-19.67
2014-12-15,-127.88,-17.05
2015-01-15,-122.15,-16.42
2015-02-15,-151.88,-19.72
2015-03-15,-104.33,-14.04
2015-04-15,-93.35,-12.73
2015-05-15,-91.29,-12.39
2015-06-15,-61.01,-9.32
2015-07-15,-42.63,-6.46
2015-08-15,-63.47,-9.41
2015-09-15,-65.63,-9.98
2015-10-15,-95.12,-13.65
2015-11-15,-134.01,-17.91
2015-12-15,-93.62,-13.03
2016-01-15,-118.76,-16.14
2016-02-15,-115.68,-15.71
2016-03-15,-134.14,-17.83
2016-04-15,-86.39,-12.46
2016-05-15,-104.66,-15.57
2016-06-15,-88.07,-12.28
2016-07-15,-44.69,-7.45
2016-08-15,-47.51,-7.89
2016-09-15,-82.17,-11.7
2016-10-15,-76.72,-11.31
2016-11-15,-118.62,-16.59
2016-12-15,-127.24,-18.81
2017-01-15,-107.92,-15.09
2017-02-15,-120.81,-16.21
2017-03-15,-103.5,-14.11
2017-04-15,-89.1,-13.02
2017-05-15,-94.45,-13.33
2017-06-15,-55.01,-8.3
2017-07-15,-57.36,-8.5
2017-08-15,-52.33,-8.71
2017-09-15,-83.95,-12.57
2017-10-15,-59.48,-9.64
2017-11-15,-112.77,-16.45
2017-12-15,-132.2,-18.16
2018-01-15,-109.04,-14.58
