date,delta_2h,delta_18o
2007-01-15,-82.07,-11.24
2007-02-15,-114.74,-15.45
2007-03-15,-105.65,-13.9
2007-04-15,-53.13,-7.47
2007-05-15,-88.04,-11.48
2007-06-15,-54.51,-7.5
2007-07-15,-51.93,-7.5
2007-08-15,-47.66,-7.33
2007-09-15,-61.84,-9.2
2007-10-15,-61.17,-9.08
2007-11-15,-89.81,-12.35
2007-12-15,-109.78,-14.97
2008-01-15,-114.14,-14.61
2008-02-15,-91.26,-11.85
2008-03-15,-91.38,-12.02
2008-04-15,-92.77,-12.38
2008-05-15,-100.84,-13.11
2008-06-15,-56.11,-7.72
2008-07-15,-54.03,-7.82
2008-08-15,-53.47,-7.62
2008-09-15,-72.81,-10.37
2008-10-15,-86.95,-12.18
2008-11-15,-110.76,-14.75
2008-12-15,-107.91,-15.02
2009-01-15,-114.49,-14.81
2009-02-15,-129.08,-16.92
2009-03-15,-103.35,-13.91
2009-04-15,-83.63,-11.1
2009-05-15,-32.02,-4.86
2009-06-15,-45.78,-6.68
2009-07-15,-44.0,-6.7
2009-08-15,-39.45,-5.9
2009-09-15,-27.52,-4.57
2009-10-15,-74.84,-10.68
2009-11-15,-131.29,-17.56
2009-12-15,-125.48,-16.19
2010-01-15,-126.07,-16.58
2010-02-15,-130.59,-17.28
2010-03-15,-108.79,-13.82
2010-04-15,-93.51,-12.35
2010-05-15,-79.35,-10.75
2010-06-15,-67.02,-9.52
2010-07-15,-48.93,-7.54
2010-08-15,-74.41,-10.34
2010-09-15,-96.99,-13.89
2010-10-15,-106.32,-14.09
2010-11-15,-132.8,-17.35
2010-12-15,-118.75,-15.91
2011-01-15,-96.53,-12.52
2011-02-15,-120.22,-16.03
2011-03-15,-91.87,-12.23
2011-04-15,-33.1,-5.0
2011-05-15,-49.5,-7.12
2011-06-15,-49.69,-7.12
2011-07-15,-51.22,-7.73
2011-08-15,-40.15,-6.37
2011-09-15,-58.16,-8.41
2011-10-15,-73.91,-10.59
2011-11-15,-61.86,-8.34
2011-12-15,-109.72,-14.5
2012-01-15,-92.83,-12.64
2012-02-15,-114.74,-14.74
2012-03-15,-83.49,-11.24
2012-04-15,-103.71,-13.64
2012-05-15,-56.65,-7.77
2012-06-15,-66.09,-8.95
2012-07-15,-32.13,-5.1
2012-08-15,-39.13,-6.2
2012-09-15,-50.02,-7.64
2012-10-15,-103.13,-14.06
2012-11-15,-128.28,-17.32
2012-12-15,-123.51,-16.2
2013-01-15,-115.34,-15.35
2013-02-15,-139.94,-18.64
2013-03-15,-131.19,-17.41
2013-04-15,-90.25,-12.19
2013-05-15,-79.5,-11.06
2013-06-15,-72.41,-9.91
2013-07-15,-52.22,-7.66
2013-08-15,-48.92,-7.2
2013-09-15,-57.53,-8.33
2013-10-15,-100.79,-13.79
2013-11-15,-115.73,-15.47
2013-12-15,-136.92,-18.15
2014-01-15,-135.82,-17.79
2014-02-15,-113.82,-15.09
2014-03-15,-127.44,-16.81
2014-04-15,-85.06,-11.78
2014-05-15,-76.84,-10.73
2014-06-15,-46.6,-7.05
2014-07-15,-62.97,-9.29
2014-08-15,-50.31,-7.23
2014-09-15,-64.14,-9.2
2014-10-15,-55.8,-8.18
2014-11-15,-148.78,-19.85
2014-12-15,-120.88,-16.03
2015-01-15,-106.81,-14.0
2015-02-15,-135.33,-17.62
2015-03-15,-83.02,-11.47
2015-04-15,-73.52,-10.15
2015-05-15,-71.69,-9.74
2015-06-15,-48.27,-7.05
2015-07-15,-29.22,-4.44
2015-08-15,-43.85,-6.68
2015-09-15,-63.53,-9.4
2015-10-15,-98.19,-13.75
2015-11-15,-108.17,-13.89
2015-12-15,-78.38,-10.31
2016-01-15,-112.69,-15.05
2016-02-15,-109.77,-14.14
2016-03-15,-132.51,-17.21
2016-04-15,-82.48,-11.64
2016-05-15,-84.49,-12.46
2016-06-15,-85.16,-11.46
2016-07-15,-41.0,-6.29
2016-08-15,-51.09,-7.86
2016-09-15,-81.78,-11.61
2016-10-15,-68.93,-9.86
2016-11-15,-122.1,-16.59
2016-12-15,-84.21,-12.75
2017-01-15,-110.63,-15.25
2017-02-15,-111.78,-14.71
2017-03-15,-99.38,-13.29
2017-04-15,-83.37,-12.01
2017-05-15,-71.85,-9.79
2017-06-15,-52.64,-7.76
2017-07-15,-49.13,-6.93
2017-08-15,-45.36,-6.79
2017-09-15,-91.38,-13.29
2017-10-15,-58.93,-8.6
2017-11-15,-109.5,-14.57
2017-12-15,-123.04,-16.88
2018-01-15,-91.25,-12.11
2018-02-15,-102.13,-13.45
2018-03-15,-100.82,-13.31
2018-04-15,-65.47,-8.83
2018-05-15,-58.37,-9.24
2018-06-15,-53.67,-7.69
2018-07-15,-38.24,-5.9
2018-08-15,-36.88,-5.83
2018-09-15,-45.84,-8.44
2018-10-15,-92.11,-13.05
2018-11-15,-110.9,-14.97
2018-12-15,-85.99,-11.38
2019-01-15,-111.7,-15.15
2019-02-15,-142.52,-18.47
2019-03-15,-79.77,-10.49
2019-04-15,-94.28,-13.15
2019-05-15,-83.73,-11.5
2019-06-15,-26.92,-5.02
2019-07-15,-43.0,-6.44
2019-08-15,-43.87,-7.02
2019-09-15,-59.27,-9.0
2019-10-15,-67.43,-9.61
2019-11-15,-125.47,-16.51
2019-12-15,-111.03,-14.62
2020-01-15,-94.99,-13.32
2020-02-15,-81.08,-10.66
